期貨商代號,名稱,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計
Date,,20140801,,,,,,,,,,,,20140804,,,,,,,,,,,,20140805,,,,,,,,,,,,20140806,,,,,,,,,,,,20140807,,,,,,,,,,,,20140808,,,,,,,,,,,,20140811,,,,,,,,,,,,20140812,,,,,,,,,,,,20140813,,,,,,,,,,,,20140814,,,,,,,,,,,,20140815,,,,,,,,,,,
F021000,元大寶來期貨,0,17801,0,2716,2770,42031,0,90,1,9,12361,77779,0,15814,0,2783,2734,37161,0,159,0,11,5066,63728,0,26446,0,5196,5123,65776,0,138,8,8,10631,113326,0,22100,0,4150,4056,54231,0,210,21,1,6085,90854,0,16450,0,2973,3056,36701,0,107,4,8,3608,62907,0,23519,0,3664,3883,51291,0,120,4,27,4488,86996,0,14500,5,3009,2900,34093,0,71,4,27,4184,58793,0,14746,0,2952,2840,37028,0,107,4,1,5653,63331,0,16705,0,2979,3265,35857,0,111,11,7,4610,63545,0,17621,1,3426,3513,36509,0,123,2,9,12431,73635,0,18430,0,2800,2263,39170,0,94,7,9,9986,72759
F004000,凱基期貨,0,14796,1,2217,1499,34490,0,151,2,12,11981,65149,0,12322,0,2005,1244,23266,0,139,0,14,6629,45619,0,20291,0,3774,1926,43445,0,222,2,13,12636,82309,0,17301,0,2733,1943,36651,0,177,2,6,6893,65706,0,14851,0,2241,1290,26241,0,88,2,25,23234,67972,0,17713,0,3140,1673,40565,0,194,1,34,4363,67683,0,12587,2,2157,1119,25385,0,154,0,10,8043,49457,0,13702,0,2214,1296,29614,0,77,2,2,4816,51723,0,14460,0,2179,1623,32402,0,163,2,14,6162,57005,0,11178,1,1990,1242,27156,0,118,0,8,5044,46737,0,11855,0,2253,1046,21869,0,189,1,21,8649,45883
S980999,元大寶來證券自營,0,8244,0,330,490,17411,0,129,0,76,20344,47024,0,6271,0,422,404,12320,0,119,0,15,10973,30524,0,14520,0,381,461,28167,0,176,0,14,15860,59579,0,8796,0,342,429,18249,0,174,0,7,31436,59433,0,7446,0,227,287,10984,0,198,0,46,25396,44584,0,11960,0,263,396,17446,0,149,0,79,28121,58414,0,3963,0,252,321,10722,0,94,0,10,28061,43423,0,7585,0,224,363,11293,0,118,0,25,10461,30069,0,8069,0,285,414,15540,0,190,0,25,26492,51015,0,5163,0,216,339,11580,0,111,0,22,38844,56275,0,6743,0,348,240,11893,0,115,0,16,41388,60743
F020000,群益期貨,0,8996,0,677,518,17181,0,10,1,14,8985,36382,0,7770,0,607,428,12682,0,4,0,3,3437,24931,0,14280,0,1193,835,24354,0,3,0,4,9086,49755,0,11257,0,904,540,24043,0,9,6,0,12235,48994,0,8457,0,569,461,16172,0,5,5,8,8969,34646,0,13140,0,901,631,22454,0,4,3,17,9812,46962,0,9087,0,744,363,14918,0,16,1,6,3731,28866,0,8920,0,721,538,14242,0,10,1,3,8638,33073,0,9615,0,583,576,15196,0,19,2,2,4508,30501,0,8558,0,686,470,16496,0,12,6,7,4961,31196,0,9505,0,529,354,17110,0,5,1,8,10194,37706
F002000,永豐期貨,0,10122,0,694,882,16502,0,52,2,5,1750,30009,0,7573,0,1080,832,12300,0,54,0,14,1048,22901,0,15743,0,1021,1422,21528,0,13,2,12,1607,41348,0,10850,0,738,984,15861,0,17,6,14,1877,30347,0,10380,0,604,891,13359,0,9,2,66,1225,26536,0,13549,0,870,921,18813,0,19,9,38,1428,35647,0,9562,0,701,705,11515,0,7,7,34,1567,24098,0,9885,0,721,616,13328,0,27,4,20,1229,25830,0,10299,0,783,767,12805,0,16,3,21,2918,27612,0,9022,0,621,670,13483,0,16,3,6,2994,26815,0,9476,0,694,437,15428,0,11,4,6,2708,28764
F008000,統一期貨,0,4464,0,587,525,9121,0,5,1,0,2939,17642,0,3226,0,1054,365,6405,0,13,0,2,2389,13454,0,5280,0,982,697,12164,0,3,0,0,3071,22197,0,4852,0,853,604,9463,0,3,1,1,3756,19533,0,3665,0,684,582,7300,0,4,1,3,2778,15017,0,5739,0,910,707,12172,0,5,4,2,3416,22955,0,3321,0,644,472,6926,0,74,1,8,3214,14660,0,4026,0,760,587,7322,0,67,1,0,3209,15972,0,4155,0,582,505,9036,0,4,0,1,3335,17618,0,3451,0,511,521,7659,0,4,1,3,3747,15897,0,4125,0,587,401,8093,0,16,0,2,2869,16093
S920999,凱基證券自營,0,204,0,0,150,2802,0,0,0,0,16151,19307,0,22,0,15,40,1230,0,28,0,61,12873,14269,0,386,0,15,172,3282,0,69,0,48,14343,18315,0,240,0,0,51,2500,0,69,1,39,11786,14686,0,298,0,0,16,850,0,20,0,71,22877,24132,0,442,0,0,75,1850,0,44,0,71,10994,13476,0,162,0,0,20,1132,0,24,0,87,12082,13507,0,219,0,0,96,705,0,72,1,47,8074,9214,0,26,0,33,18,2212,0,81,0,26,12432,14828,0,34,0,54,204,1016,0,31,0,27,10887,12253,0,39,0,27,5,894,0,67,0,42,19455,20529
F026000,富邦期貨,0,3361,0,965,562,7441,0,17,1,3,2892,15242,0,2985,0,536,451,5229,0,44,0,0,2377,11622,0,5122,0,679,754,9408,0,40,2,2,4312,20319,0,4729,0,1003,558,9117,0,28,1,1,5579,21016,0,3543,0,466,456,6298,0,21,1,5,1812,12602,0,5026,0,568,352,8819,0,41,3,31,1964,16804,0,3502,0,366,519,4831,0,12,0,15,2174,11419,0,3364,0,370,399,5080,0,5,0,0,2258,11476,0,3558,0,332,530,5495,0,16,1,1,3026,12959,0,3150,0,484,444,5749,0,2,1,0,3178,13008,0,3744,0,354,408,6628,0,7,0,0,2568,13709
F007000,日盛期貨,0,4341,0,673,369,6504,0,8,1,12,712,12620,0,3159,0,442,314,5074,0,13,0,1,471,9474,0,6031,0,874,325,8369,0,4,5,10,529,16147,0,4960,0,745,401,6740,0,0,2,0,835,13683,0,4116,0,450,243,4995,0,2,2,12,590,10410,0,6093,0,705,317,7444,0,3,1,10,1771,16344,0,3780,0,467,323,5350,0,0,0,15,480,10415,0,3886,0,444,253,5462,0,3,0,0,1830,11878,0,4416,0,520,368,6248,0,3,0,1,600,12156,0,4167,0,809,367,5106,0,2,1,1,944,11397,0,4806,0,678,289,6497,0,7,3,8,8978,21266
