期貨商代號,名稱,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計
Date,,20140303,,,,,,,,,,,,20140304,,,,,,,,,,,,20140305,,,,,,,,,,,,20140306,,,,,,,,,,,,20140307,,,,,,,,,,,,20140310,,,,,,,,,,,,20140311,,,,,,,,,,,,20140312,,,,,,,,,,,,20140313,,,,,,,,,,,,20140314,,,,,,,,,,,
F021000,元大寶來期貨,0,28059,0,2070,2646,45094,0,63,4,20,3002,80958,0,17094,0,1338,1785,29514,0,24,0,18,4187,53960,0,15980,0,1386,1810,26525,0,39,6,24,3892,49662,0,22336,7,2405,2760,40021,0,28,8,10,4387,71962,0,28795,0,2835,3278,45812,0,143,9,17,5592,86481,0,18159,0,1531,1801,33194,0,34,3,23,3818,58563,0,18790,0,1338,1804,32327,0,44,5,3,3894,58205,0,19092,1,1398,2051,31660,0,82,4,29,3783,58100,0,21465,0,2537,4088,40027,0,114,4,28,4373,72636,0,14533,0,1713,2255,27861,0,67,5,13,3505,49952
F004000,凱基期貨,0,13779,0,952,605,27510,0,62,5,37,2852,45802,0,10068,0,875,629,20142,0,12,5,19,2651,34401,0,8566,0,1031,706,17025,0,22,1,20,3189,30560,0,12291,6,1390,1060,26473,0,21,6,13,3917,45177,0,15365,0,1524,965,33391,0,68,10,17,4479,55819,0,9994,0,849,489,20052,0,8,1,14,3548,34955,0,10133,0,1006,650,21092,0,55,10,21,4761,37728,0,10300,2,836,684,21997,0,52,0,31,11036,44938,0,11558,1,1227,1323,24211,0,135,6,37,23766,62264,0,8930,0,778,728,16621,0,23,2,2,3738,30822
S980999,元大寶來證券自營,0,9278,0,351,282,14994,0,102,0,51,9697,34755,0,5159,0,246,189,8001,0,46,0,2,8977,22620,0,3269,0,184,141,8456,0,66,0,8,8955,21079,0,7168,0,292,266,12296,0,66,0,46,11642,31776,0,9529,0,392,375,15360,0,217,0,47,15851,41771,0,6393,0,259,205,10098,0,54,0,25,11382,28416,0,5911,0,238,188,9324,0,50,0,0,12117,27828,0,7371,0,225,117,12368,0,58,0,72,20272,40483,0,10222,0,270,261,11342,0,89,0,69,30944,53197,0,7140,0,137,170,6599,0,69,0,10,10261,24386
F020000,群益期貨,0,10602,0,209,608,15384,0,1,2,6,1976,28788,0,6779,0,132,278,9533,0,23,3,2,1520,18270,0,6224,0,164,226,8994,0,5,4,8,2334,17959,0,10510,0,258,426,13434,0,0,19,2,3207,27856,0,10410,0,306,411,16221,0,5,7,3,3697,31060,0,6499,0,145,317,11506,0,8,3,3,2281,20762,0,7492,0,168,237,10221,0,5,3,5,1829,19960,0,8016,0,144,301,11037,0,20,2,6,2012,21538,0,10989,0,338,597,14041,0,44,4,7,2833,28853,0,6059,0,211,289,10014,0,3,1,3,2410,18990
F002000,永豐期貨,0,10625,0,396,969,13070,0,4,4,6,851,25925,0,6730,0,242,301,10185,0,0,5,4,870,18337,0,5973,0,249,591,8671,0,0,6,9,985,16484,0,11030,2,468,929,12338,0,17,1,3,1136,25924,0,11987,0,520,1207,14940,0,4,5,0,1700,30363,0,8258,0,402,545,8746,0,7,1,12,1202,19173,0,7667,0,348,817,8998,0,6,3,11,876,18726,0,8667,0,284,567,10633,0,1,1,22,1153,21328,0,8778,0,513,797,14354,0,16,4,19,1192,25673,0,5898,0,310,977,8430,0,8,1,3,801,16428
F008000,統一期貨,0,4806,0,284,192,8477,0,1,1,7,1419,15187,0,2943,0,192,153,5762,0,0,1,3,1363,10417,0,2898,0,262,148,4160,0,0,1,2,1539,9010,0,4063,0,462,345,7488,0,0,3,0,1940,14301,0,4581,0,372,271,9595,0,0,4,3,2500,17326,0,2827,0,219,249,6532,0,2,4,2,1853,11688,0,2901,0,271,218,5936,0,17,2,0,2233,11578,0,2548,0,211,306,6908,0,11,2,0,2279,12265,0,3561,0,488,719,6198,0,0,7,5,1885,12863,0,2295,0,444,463,4825,0,0,1,6,1525,9559
F026000,富邦期貨,0,3569,0,161,236,5660,0,22,2,15,905,10570,0,2562,0,157,156,3931,0,2,1,9,947,7765,0,2457,0,193,164,4192,0,0,0,15,1247,8268,0,3416,0,207,354,5195,0,3,0,11,1215,10401,0,4184,0,190,356,5773,0,17,0,27,1431,11978,0,2789,0,149,211,4850,0,2,6,20,1910,9937,0,2755,0,145,160,4199,0,10,4,4,2312,9589,0,2618,0,118,198,3950,0,6,2,25,3613,10530,0,3557,0,373,640,4605,0,11,2,13,1672,10873,0,2467,0,157,332,3746,0,7,3,16,1068,7796
F029000,康和期貨,0,4486,0,127,85,6898,0,1,7,1,451,12056,0,3512,0,92,90,5137,0,0,2,0,343,9176,0,3125,0,105,85,4052,0,0,0,0,371,7738,0,3996,0,135,185,5946,0,1,1,0,521,10785,0,4941,0,185,197,7132,0,1,3,0,709,13168,0,3222,0,76,118,4804,0,0,1,0,275,8496,0,3309,0,73,126,5200,0,0,0,0,338,9046,0,3545,0,114,114,4658,0,0,1,2,240,8674,0,3735,0,127,235,5819,0,2,6,2,481,10407,0,2991,0,65,102,4639,0,0,2,3,433,8235
F007000,日盛期貨,0,4229,0,148,130,5908,0,3,10,1,340,10769,0,3282,0,114,117,5222,0,6,5,1,273,9020,0,3173,0,131,122,4030,0,1,3,2,200,7662,0,4383,0,220,222,4326,0,7,7,1,376,9542,0,5160,0,210,172,7266,0,2,8,2,643,13463,0,3698,0,108,147,4250,0,4,1,2,364,8574,0,3898,0,120,158,4512,0,0,5,0,361,9054,0,3294,0,86,122,4405,0,0,0,2,428,8337,0,4315,0,230,375,6621,0,2,2,3,593,12141,0,2903,0,118,281,4037,0,4,1,3,595,7942
F018000,元富期貨,0,3475,0,212,274,5178,0,5,0,3,589,9736,0,2573,0,135,203,4273,0,1,0,1,644,7830,0,2126,0,152,145,3665,0,0,0,4,649,6741,0,2945,0,360,259,5147,0,0,0,2,1015,9728,0,3600,0,462,310,5974,0,8,1,1,995,11351,0,2686,0,304,119,3226,0,4,1,2,809,7151,0,2634,0,188,152,2989,0,2,0,4,765,6734,0,2720,0,225,145,3379,0,2,1,2,821,7295,0,2794,0,312,367,3501,0,3,1,2,925,7905,0,2029,0,191,181,2627,0,4,0,1,576,5609
F039000,大昌期貨,0,4234,0,117,114,4468,0,0,0,6,382,9321,0,3672,0,92,103,3984,0,0,0,2,358,8211,0,2877,0,153,80,3084,0,0,2,5,415,6616,0,3736,0,265,130,3260,0,0,6,6,494,7897,0,4908,0,169,122,4611,0,0,4,5,705,10524,0,3203,0,131,73,3605,0,2,2,0,499,7515,0,3156,0,183,103,3474,0,0,0,0,468,7384,0,3249,1,116,94,3502,0,0,0,7,566,7535,0,3786,1,201,118,3413,0,0,0,1,628,8148,0,2790,0,109,92,2928,0,0,0,1,576,6496
F034000,澳帝華期貨,0,4057,0,153,0,3993,0,135,0,0,0,8338,0,1842,0,40,11,2165,0,36,0,0,0,4094,0,2122,0,58,33,2251,0,67,0,0,0,4531,0,2737,0,110,59,2406,0,100,0,0,0,5412,0,3572,0,174,84,3937,0,164,0,0,0,7931,0,2204,0,55,23,2441,0,70,0,0,0,4793,0,2251,0,95,38,2954,0,103,0,0,0,5441,0,1415,0,0,0,1649,0,0,0,0,0,3064,0,2650,0,214,73,3827,0,144,0,0,0,6908,0,2077,0,59,11,4070,0,72,0,0,0,6289
F030000,兆豐期貨,0,2688,0,163,155,3457,0,2,0,1,488,6954,0,1998,0,121,132,2953,0,16,0,6,322,5548,0,1471,0,141,194,2526,0,4,3,4,371,4714,0,2180,0,197,266,4272,0,37,9,1,481,7443,0,2533,0,156,220,3960,0,32,1,0,722,7624,0,1602,0,113,103,4004,0,17,1,1,473,6314,0,1637,0,163,156,3439,0,27,3,0,376,5801,0,1671,0,112,158,2899,0,13,0,2,278,5133,0,1991,0,174,286,2880,0,55,1,4,466,5857,0,1493,0,212,151,2277,0,30,1,1,366,4531
B224999,中國信託商業銀行自營,0,310,0,0,4,671,0,6,0,0,1685,2676,0,22,0,0,0,715,0,1,0,1,1662,2401,0,49,0,1,0,371,0,41,0,8,1631,2101,0,20,0,1,49,712,0,52,0,62,3966,4862,0,103,0,14,4,927,0,113,0,30,7278,8469,0,44,0,11,3,626,0,46,0,18,5088,5836,0,211,0,0,17,960,0,45,0,8,6070,7311,0,214,0,8,43,1036,0,42,0,173,6012,7528,0,56,0,35,30,1325,0,74,0,164,5715,7399,0,30,0,39,13,798,0,14,0,40,5126,6060
S920999,凱基證券自營,0,849,0,22,100,1643,0,0,0,0,2907,5521,0,276,0,2,9,1069,0,0,0,0,2747,4103,0,250,0,1,8,685,0,0,0,0,2333,3277,0,474,0,7,18,959,0,0,0,0,1634,3092,0,823,0,16,87,1856,0,0,0,0,2673,5455,0,637,0,6,5,1527,0,0,0,0,1963,4138,0,674,0,0,8,804,0,0,0,0,2623,4109,0,438,0,0,122,2042,0,0,0,6,2919,5527,0,442,0,13,64,888,0,0,0,3,2238,3648,0,316,0,2,28,1507,0,0,0,3,2547,4403
F005000,國票期貨,0,1637,0,85,52,1844,0,0,11,4,566,4199,0,1299,0,38,37,1618,0,0,2,1,363,3358,0,1136,0,61,45,1099,0,0,11,7,533,2892,0,1361,0,75,88,1941,0,0,18,4,680,4167,0,1582,0,85,121,1737,0,0,6,1,708,4240,0,1144,0,28,58,1651,0,0,1,0,986,3868,0,1019,0,65,57,1775,0,0,8,0,778,3702,0,1182,0,46,60,1321,0,0,8,14,582,3213,0,1300,0,97,169,1516,0,0,18,0,781,3881,0,1048,0,57,82,1245,0,0,3,2,715,3152
F014000,華南期貨,0,1643,0,79,129,2299,0,0,0,1,788,4939,0,1354,0,124,125,1901,0,0,0,0,171,3675,0,1092,0,118,91,1422,0,0,0,0,166,2889,0,1624,0,173,128,1561,0,0,0,0,173,3659,0,1702,0,206,70,1811,0,0,1,0,191,3981,0,1177,0,90,37,1461,0,0,0,1,136,2902,0,1332,0,128,46,1368,0,0,1,3,302,3180,0,1449,0,79,109,1618,0,1,1,0,106,3363,0,1614,0,212,195,1756,0,6,0,0,152,3935,0,1294,0,174,77,1335,0,1,0,0,133,3014
F021999,元大寶來期貨自營,0,980,0,16,22,3793,0,4,0,5,0,4820,0,272,0,28,47,2022,0,0,0,0,0,2369,0,687,0,40,25,1696,0,4,0,0,0,2452,0,262,0,54,52,3715,0,0,0,0,0,4083,0,511,0,146,14,3520,0,0,0,0,0,4191,0,227,0,36,17,1973,0,2,0,0,0,2255,0,333,0,6,7,1950,0,0,0,0,0,2296,0,491,0,64,52,2877,0,4,0,11,0,3499,0,330,0,80,113,2885,0,4,0,1,0,3413,0,341,0,82,45,1561,0,4,0,0,0,2033
