期貨商代號,名稱,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計
Date,,20140401,,,,,,,,,,,,20140402,,,,,,,,,,,,20140403,,,,,,,,,,,,20140407,,,,,,,,,,,,20140408,,,,,,,,,,,,20140409,,,,,,,,,,,,20140410,,,,,,,,,,,,20140411,,,,,,,,,,,,20140414,,,,,,,,,,,,20140415,,,,,,,,,,,
F021000,元大寶來期貨,0,21522,0,2171,2442,35126,0,60,10,38,3342,64711,0,18776,0,2131,1747,32695,0,105,5,26,4016,59501,0,16131,0,1731,1917,25980,0,107,8,27,3942,49843,0,14946,0,2058,1508,27468,0,56,8,18,3656,49718,0,17969,0,2136,1790,34513,0,86,6,6,3797,60303,0,11318,0,1540,1169,24041,0,68,4,22,4499,42661,0,21094,0,2237,2962,39511,0,42,7,38,5796,71687,0,20673,0,2032,2629,41987,0,54,11,22,4108,71516,0,11379,0,1958,2127,33917,0,598,5,12,3814,53810,0,13081,0,2196,2768,40747,0,77,31,27,4719,63646
F004000,凱基期貨,0,11138,0,1270,879,22090,0,22,2,12,3258,38671,0,9350,0,1069,637,22589,0,120,2,9,3784,37560,0,8015,0,934,697,19553,0,22,3,12,3517,32753,0,9068,0,831,351,19282,0,47,2,15,3403,32999,0,10204,0,958,602,25048,0,64,0,11,3886,40773,0,6298,0,630,540,15823,0,67,2,11,4269,27640,0,11607,0,1031,1121,26750,0,102,1,11,4587,45210,0,11161,0,1168,815,27678,0,75,3,12,4854,45766,0,7833,0,652,446,18246,0,52,6,10,4672,31917,0,8154,0,817,516,24863,0,48,10,7,5053,39468
S980999,元大寶來證券自營,0,5606,0,274,178,10343,0,119,0,70,8801,25391,0,5273,0,299,112,11148,0,126,0,78,8210,25246,0,3981,0,223,168,6621,0,254,0,48,8978,20273,0,5683,0,217,91,11268,0,126,0,24,7855,25264,0,5287,0,233,217,9412,0,112,0,10,9513,24784,0,2863,0,187,87,6458,0,142,0,38,8766,18541,0,4960,0,186,226,7975,0,32,0,90,9413,22882,0,7329,0,243,277,13157,0,116,0,67,8684,29873,0,3392,0,104,60,8287,0,96,0,46,9526,21511,0,3765,0,233,156,9113,0,114,0,71,10977,24429
F020000,群益期貨,0,8498,0,261,285,10487,0,50,11,16,2249,21857,0,7690,0,272,251,9964,0,15,0,1,2924,21117,0,6018,0,328,550,6653,0,6,4,2,2989,16550,0,6553,0,245,286,9806,0,12,2,6,2802,19712,0,7681,0,356,211,13704,0,14,2,5,3538,25511,0,4723,0,170,198,8571,0,0,0,4,3930,17596,0,9382,0,410,637,16773,0,5,0,11,3943,31161,0,10031,0,479,629,19028,0,11,5,13,3425,33621,0,5179,0,262,171,9884,0,24,4,3,3668,19195,0,7951,0,417,226,10948,0,13,5,4,4640,24204
F002000,永豐期貨,0,7495,0,494,473,10070,0,7,7,15,1135,19696,0,6517,0,408,289,9931,0,1,2,18,1902,19068,0,5196,0,403,350,7007,0,2,2,6,1620,14586,0,6054,0,530,297,7131,0,3,2,23,1186,15226,0,7415,0,314,240,8148,0,12,6,2,1559,17696,0,5276,0,221,218,6124,0,3,0,8,1123,12973,0,8399,0,348,880,11321,0,9,5,6,2709,23677,0,9579,0,377,360,12406,0,12,16,6,1693,24449,0,5702,0,593,564,9546,0,6,9,24,1410,17854,0,7125,0,563,635,15177,0,1,9,5,1857,25372
F008000,統一期貨,0,2717,0,358,285,7289,0,0,0,3,1855,12507,0,2760,0,217,184,5979,0,0,2,2,1949,11093,0,2217,0,365,376,5264,0,10,1,1,1862,10096,0,2263,0,342,212,6013,0,6,2,4,2350,11192,0,2716,0,414,224,6853,0,17,0,1,1783,12008,0,1795,0,451,107,4911,0,17,0,2,2641,9924,0,3304,0,369,356,6763,0,0,2,5,3269,14068,0,3431,0,323,203,7430,0,0,0,1,3169,14557,0,1883,0,189,181,4955,0,8,1,6,3298,10521,0,2440,0,518,172,4827,0,19,0,12,4276,12264
F029000,康和期貨,0,3307,0,152,152,5034,0,2,0,5,363,9015,0,3403,0,142,131,4529,0,0,0,4,422,8631,0,2901,0,109,138,4926,0,0,1,6,592,8673,0,3342,0,139,98,4546,0,2,1,3,569,8700,0,3595,0,142,122,5931,0,0,0,0,681,10471,0,2341,0,119,92,3776,0,0,1,1,472,6802,0,4266,0,202,206,6548,0,4,6,1,654,11887,0,4549,0,148,177,7569,0,4,6,3,470,12926,0,2849,0,117,110,5583,0,0,6,0,528,9193,0,3146,0,171,159,6540,0,1,3,2,703,10725
F007000,日盛期貨,0,3516,0,156,245,5655,0,16,7,1,375,9971,0,3139,0,119,171,4235,0,0,0,4,484,8152,0,2360,0,130,168,4923,0,1,4,4,732,8322,0,2972,0,139,94,4866,0,0,12,4,335,8422,0,3235,0,267,118,6549,0,15,9,0,406,10599,0,1981,0,113,86,4063,0,3,4,6,453,6709,0,4175,0,237,410,5680,0,8,5,4,587,11106,0,4359,0,279,387,7701,0,12,6,3,555,13302,0,2749,0,466,129,4549,0,8,3,8,583,8495,0,3074,0,321,196,5287,0,0,9,2,971,9860
F026000,富邦期貨,0,2770,0,176,342,4098,0,4,1,25,2376,9792,0,2766,0,210,197,4112,0,3,2,20,1915,9225,0,2035,0,211,278,3593,0,12,0,12,2094,8235,0,2341,0,195,165,4042,0,5,2,8,2060,8818,0,2838,0,201,116,4402,0,13,3,33,1834,9440,0,1792,0,228,249,2934,0,5,0,18,2144,7370,0,3321,0,368,655,4657,0,13,0,17,2291,11322,0,3354,0,316,406,4768,0,28,3,9,1607,10491,0,2016,0,156,540,3798,0,4,2,7,2649,9172,0,2424,0,299,748,4154,0,22,22,11,2153,9833
