期貨商代號,名稱,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計
Date,,20140502,,,,,,,,,,,,20140505,,,,,,,,,,,,20140506,,,,,,,,,,,,20140507,,,,,,,,,,,,20140508,,,,,,,,,,,,20140509,,,,,,,,,,,,20140512,,,,,,,,,,,,20140513,,,,,,,,,,,,20140514,,,,,,,,,,,,20140515,,,,,,,,,,,
F021000,元大寶來期貨,0,22730,0,2652,2011,44104,0,110,5,18,4198,75828,0,27564,0,2726,2425,47921,0,246,7,31,3558,84478,0,27154,0,2896,4878,48873,0,180,12,20,4359,88372,0,29067,0,2224,2647,52390,0,191,10,9,3751,90289,0,23830,6,2273,3821,43239,0,202,4,26,5579,78980,0,20421,0,1834,2391,36980,0,181,2,5,3663,65477,0,20080,0,2076,2235,42686,0,152,4,18,3886,71137,0,20934,0,2547,2096,38501,0,148,18,8,4995,69247,0,18102,0,2860,2472,36620,0,194,13,5,4570,64836,0,10450,0,1718,1221,20811,0,110,5,14,2043,36372
F004000,凱基期貨,0,12874,0,1901,916,28958,0,104,1,11,3096,47861,0,9868,0,688,562,21915,0,124,5,32,3736,36930,0,10578,0,679,1072,23987,0,134,11,6,4471,40938,0,14040,0,1647,840,39845,0,14,2,6,3671,60065,0,11611,0,1259,1129,29982,0,74,1,20,3353,47429,0,9705,0,927,660,23283,0,78,0,14,3543,38210,0,10625,0,1047,686,22133,0,69,3,28,3098,37689,0,9722,1,1163,653,18429,0,74,2,26,3178,33248,0,11417,0,1520,830,19849,0,113,2,10,3511,37252,0,7986,0,1171,538,17076,0,12,1,5,2710,29499
F020000,群益期貨,0,7946,0,347,250,14980,0,24,7,3,3198,26755,0,9230,0,300,291,15567,0,13,8,3,3392,28804,0,9980,0,413,947,15193,0,10,10,13,5404,31970,0,9579,0,378,508,16261,0,12,7,6,2884,29635,0,8454,6,375,450,14275,0,29,5,9,3211,26814,0,7741,0,294,617,11270,0,29,2,7,3239,23199,0,8521,0,335,216,14127,0,4,2,2,3146,26353,0,8511,0,567,280,13113,0,26,1,6,3353,25857,0,8509,0,389,416,13891,0,49,5,0,2795,26054,0,5358,0,309,194,9210,0,42,0,1,1916,17030
S980999,元大寶來證券自營,0,7160,0,84,71,12704,0,60,0,90,8339,28508,0,7846,0,139,145,16355,0,124,0,12,8442,33063,0,6332,0,176,299,13824,0,132,0,117,11771,32651,0,6671,0,87,182,13015,0,158,0,118,9441,29672,0,6333,0,94,132,10885,0,116,0,72,10632,28264,0,4763,0,90,176,8636,0,96,0,76,9713,23550,0,2609,0,92,142,11612,0,114,0,54,8750,23373,0,4223,0,79,154,8883,0,156,0,60,9624,23179,0,5169,0,112,135,12184,0,100,0,26,8014,25740,0,2231,0,60,93,5351,0,75,0,90,8386,16286
F002000,永豐期貨,0,8271,0,460,276,12279,0,11,0,12,1290,22599,0,8982,0,456,404,13215,0,8,1,7,1407,24480,0,9791,0,795,1078,14487,0,4,2,5,1589,27751,0,9403,0,395,756,13407,0,12,0,8,1793,25774,0,8014,0,412,1258,13237,0,6,0,15,1112,24054,0,8193,0,429,1067,12488,0,20,0,2,1210,23409,0,8612,0,464,569,13488,0,18,1,2,1119,24273,0,9609,0,431,594,12122,0,16,0,16,1466,24254,0,8915,0,484,551,12167,0,2,3,4,1329,23455,0,6468,0,259,590,7953,0,1,0,16,1009,16296
F034000,澳帝華期貨,0,3248,0,149,357,3258,0,77,0,0,0,7089,0,2994,0,163,603,2719,0,115,0,0,0,6594,0,11823,0,205,39,4215,0,96,0,0,0,16378,0,6389,0,76,42,3449,0,77,0,0,0,10033,0,12296,0,73,26,3845,0,91,0,0,0,16331,0,11663,0,67,18,3534,0,79,0,0,0,15361,0,16299,0,91,37,10415,0,124,0,0,0,26966,0,16588,0,98,11,11800,0,59,0,0,0,28556,0,15798,0,105,7,10434,0,35,0,0,0,26379,0,9962,0,77,12,6248,0,60,0,0,0,16359
F008000,統一期貨,0,3341,0,314,84,7786,0,0,2,2,2293,13822,0,3499,0,517,346,9138,0,60,3,0,2792,16355,0,3765,0,512,892,8177,0,0,1,7,3866,17220,0,3652,0,361,298,8682,0,0,1,0,2907,15901,0,3572,0,446,455,8022,0,0,1,3,2734,15233,0,3404,0,271,309,6208,0,0,0,0,2606,12798,0,3276,0,500,318,8434,0,10,1,1,2334,14874,0,3380,1,358,258,6754,0,0,1,0,2666,13418,0,3500,0,404,256,6873,0,14,2,0,2616,13665,0,2636,0,332,161,5876,0,37,0,1,2511,11554
F029000,康和期貨,0,3982,0,220,146,8280,0,2,4,1,388,13023,0,4287,0,231,166,7298,0,1,1,1,570,12555,0,4674,0,287,314,7953,0,5,0,3,582,13818,0,4620,0,136,175,7035,0,2,0,3,516,12487,0,4234,0,197,277,6835,0,1,0,1,485,12030,0,3928,0,149,159,6027,0,0,0,0,639,10902,0,4274,0,247,252,6131,0,0,1,2,629,11536,0,4320,0,299,131,8208,0,4,1,4,863,13830,0,4448,0,240,200,6077,0,3,1,1,405,11375,0,3142,0,159,93,5850,0,2,1,3,319,9569
F026000,富邦期貨,0,3052,0,323,213,4185,0,12,2,16,1760,9563,0,3408,0,230,277,5808,0,24,0,16,1663,11426,0,3568,0,286,552,5878,0,10,5,15,2527,12841,0,3776,0,398,270,5579,0,6,1,9,2271,12310,0,3206,0,345,415,4747,0,16,2,14,1972,10717,0,2930,0,192,169,4174,0,2,0,13,1861,9341,0,3462,0,225,263,5134,0,9,0,5,1593,10691,0,3451,0,485,186,5966,0,17,0,8,1625,11738,0,3307,0,342,264,5695,0,31,1,7,1947,11594,0,2279,0,257,261,3263,0,4,0,5,1356,7425
F007000,日盛期貨,0,4197,0,267,143,6378,0,3,6,4,563,11561,0,4830,0,300,164,5651,0,9,7,14,450,11425,0,4682,0,311,286,6729,0,3,2,3,559,12575,0,4691,0,251,171,7066,0,1,2,6,502,12690,0,4135,0,260,250,5647,0,6,1,5,542,10846,0,3801,0,187,151,5891,0,1,0,0,449,10480,0,4267,0,302,137,6360,0,4,0,13,496,11579,0,4171,0,286,147,4777,0,4,4,2,589,9980,0,4409,0,281,190,6050,0,4,0,2,547,11483,0,2689,0,166,72,4160,0,2,0,2,480,7571
F018000,元富期貨,0,3408,0,194,193,4450,0,0,0,6,687,8938,0,3231,0,277,231,4633,0,13,0,6,713,9104,0,3313,0,373,570,6430,0,0,0,7,1272,11965,0,3008,0,394,284,5290,0,0,0,0,1008,9984,0,3002,0,314,622,4324,0,0,0,6,833,9101,0,2553,0,168,497,4517,0,3,0,6,943,8687,0,2687,0,193,411,4832,0,1,0,2,796,8922,0,2528,0,360,327,4419,0,1,1,6,1028,8670,0,2731,0,406,384,4381,0,0,0,3,1252,9157,0,2212,0,285,122,2357,0,0,0,2,565,5543
F039000,大昌期貨,0,4101,0,160,84,3730,0,0,3,44,358,8480,0,4365,0,183,159,4365,0,0,1,8,354,9435,0,4708,0,271,241,4601,0,0,0,2,417,10240,0,4573,0,169,134,3777,0,2,0,2,424,9081,0,3735,0,249,210,3298,0,0,1,43,604,8140,0,3628,0,148,92,3539,0,0,0,6,589,8002,0,3862,0,162,78,3520,0,1,2,1,451,8077,0,3932,0,166,92,4132,0,0,3,2,733,9060,0,4288,0,178,109,4229,0,2,4,1,654,9465,0,2745,0,104,63,2895,0,0,0,0,400,6207
F030000,兆豐期貨,0,1832,0,171,150,2812,0,19,0,4,787,5775,0,1939,0,219,165,4151,0,34,0,3,636,7147,0,2241,0,259,285,4326,0,46,1,3,1192,8353,0,1821,0,199,177,2957,0,39,3,6,1189,6391,0,1559,0,155,295,3470,0,19,1,3,904,6406,0,1331,0,161,172,2712,0,56,0,3,1114,5549,0,1874,0,123,179,3714,0,36,1,2,819,6748,0,1893,0,125,144,3760,0,11,1,3,975,6912,0,1712,0,178,218,4162,0,41,1,1,854,7167,0,1376,0,119,120,3231,0,54,0,1,931,5832
S920999,凱基證券自營,0,103,0,5,0,926,0,39,0,19,1511,2603,0,132,0,3,4,512,0,17,0,80,1381,2129,0,132,0,3,100,2153,0,57,0,62,4560,7067,0,287,0,5,18,1611,0,82,0,58,3322,5383,0,175,0,8,63,1027,0,48,2,33,4696,6052,0,206,0,0,45,1376,0,38,0,55,4344,6064,0,152,0,5,43,734,0,24,0,46,4929,5933,0,308,0,17,18,2551,0,47,0,58,4856,7855,0,79,0,27,23,1662,0,47,0,14,1581,3433,0,124,0,35,9,1233,0,19,0,55,2633,4108
F014000,華南期貨,0,1531,0,224,62,2035,0,1,0,0,206,4059,0,1501,0,189,129,1884,0,1,0,1,275,3980,0,1807,0,137,283,2429,0,2,0,0,394,5052,0,1709,0,145,236,2920,0,2,1,0,321,5334,0,1533,0,113,325,2948,0,0,1,1,313,5234,0,1613,0,89,112,1878,0,0,0,0,241,3933,0,1645,0,152,130,2692,0,0,4,1,293,4917,0,1592,0,173,90,2194,0,0,0,1,309,4359,0,1729,0,174,119,2526,0,0,1,2,301,4852,0,1250,0,129,193,1587,0,0,0,1,217,3377
B224999,中國信託商業銀行自營,0,45,0,4,3,508,0,36,0,48,3613,4257,0,209,0,3,2,567,0,50,0,51,3410,4292,0,33,0,13,32,750,0,81,0,52,4109,5070,0,71,0,8,7,650,0,60,0,63,3171,4030,0,6,0,48,9,743,0,34,0,16,3810,4666,0,26,0,0,0,636,0,62,0,52,3376,4152,0,126,0,2,18,451,0,17,0,17,3895,4526,0,535,0,13,15,604,0,108,0,90,3965,5330,0,47,0,10,14,835,0,39,0,31,3156,4132,0,4,0,4,2,611,0,34,0,77,2727,3459
F005000,國票期貨,0,1608,0,105,89,1604,0,0,4,4,679,4093,0,1501,0,115,67,2236,0,0,2,13,1086,5020,0,1633,0,92,185,1793,0,0,0,7,1350,5060,0,1699,0,89,179,1942,0,0,2,4,1052,4967,0,1602,0,131,164,1588,0,0,0,3,976,4464,0,1409,0,96,148,1883,0,0,0,1,886,4423,0,1536,0,68,77,1878,0,0,1,1,651,4212,0,1424,0,177,81,1643,0,0,8,9,684,4026,0,1399,0,118,123,1679,0,0,5,0,749,4073,0,1061,0,106,56,1209,0,0,1,0,476,2909
S844000,摩根大通證券,0,0,0,6,95,1993,0,4,0,0,0,2098,0,0,0,44,42,554,0,43,0,0,0,683,0,0,0,41,30,841,0,9,0,0,0,921,0,0,0,16,57,1441,0,7,0,0,0,1521,0,0,0,49,19,722,0,2,0,0,0,792,0,0,0,14,19,733,0,3,0,0,0,769,0,0,0,4,17,828,0,0,0,0,0,849,0,0,0,1,15,860,0,3,0,0,0,879,0,0,0,95,0,2369,0,15,0,0,0,2479,0,3072,0,35,138,8595,0,0,0,0,0,11840
S153000,港商德意志證券台北,0,181,0,80,61,2263,0,0,0,0,0,2585,0,296,0,77,53,3335,0,0,0,0,32,3793,0,328,0,54,30,2115,0,0,0,0,0,2527,0,247,0,18,86,2447,0,0,0,0,730,3528,0,297,0,56,23,1667,0,0,0,0,0,2043,0,338,0,79,85,2133,0,0,0,0,258,2893,0,539,0,74,51,1651,0,0,0,0,5,2320,0,312,0,137,69,2845,0,0,0,0,5,3368,0,378,0,61,108,1737,0,0,0,0,2,2286,0,202,0,34,9,1854,0,0,0,0,107,2206
S888999,國泰證券自營,0,81,0,126,26,391,0,97,0,0,2223,2944,0,142,0,161,47,438,0,71,0,0,1763,2622,0,128,0,201,44,627,0,95,0,0,3021,4116,0,95,0,99,26,1364,0,52,0,0,1912,3548,0,80,0,116,57,476,0,60,0,0,1734,2523,0,72,0,43,34,362,0,40,0,0,1614,2165,0,85,0,58,12,601,0,26,0,0,1508,2290,0,87,0,119,29,944,0,46,0,0,1499,2724,0,248,0,513,91,2087,0,119,0,0,1332,4390,0,133,0,153,30,576,0,105,0,0,1762,2759
F021999,元大寶來期貨自營,0,895,0,144,6,3050,0,0,0,0,2,4097,0,768,0,106,6,2609,0,2,0,0,34,3525,0,722,0,87,14,3069,0,0,0,0,52,3944,0,594,0,46,7,1748,0,0,0,0,60,2455,0,362,0,57,14,1642,0,4,0,0,183,2262,0,164,0,32,6,1929,0,10,0,0,46,2187,0,404,0,65,7,2361,0,0,0,0,71,2908,0,278,0,131,8,2347,0,4,0,0,54,2822,0,512,0,83,4,2416,0,0,0,0,77,3092,0,194,0,72,4,1651,0,0,0,0,39,1960
