期貨商代號,名稱,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計
Date,,20130801,,,,,,,,,,,,20130802,,,,,,,,,,,,20130805,,,,,,,,,,,,20130806,,,,,,,,,,,,20130807,,,,,,,,,,,,20130808,,,,,,,,,,,,20130809,,,,,,,,,,,,20130812,,,,,,,,,,,,20130813,,,,,,,,,,,,20130814,,,,,,,,,,,,20130815,,,,,,,,,,,
F021000,元大寶來期貨,0,32902,0,3185,4233,54752,0,76,1,131,18960,114240,0,34609,0,2747,3336,57290,0,119,3,245,21033,119382,0,27591,0,2050,1992,47151,0,86,1,103,5131,84105,0,31531,0,2041,3097,54393,0,103,12,383,8184,99744,0,27696,0,2121,3133,49162,0,102,1,135,5297,87647,0,21590,0,2165,1945,41895,0,126,0,128,4501,72350,0,34575,0,2716,3272,59387,0,87,0,71,4910,105018,0,22618,0,1840,2196,40982,0,120,0,178,11799,79733,0,23984,0,2257,2544,43087,0,69,0,17,9224,81182,0,22056,0,1633,1616,40997,0,68,0,158,7708,74236,0,24764,0,2190,2524,48147,0,114,1,140,5745,83625
S980999,元大寶來證券自營,0,12618,0,591,35,15832,0,185,4,64,27451,56780,0,12068,0,581,52,17143,0,320,0,189,25827,56180,0,9074,0,424,70,15368,0,154,0,38,23596,48724,0,11399,0,197,72,16804,0,97,0,129,32572,61270,0,9429,0,187,124,14786,0,103,0,41,15585,40255,0,6115,0,116,35,8776,0,97,0,101,28926,44166,0,10459,0,329,56,17165,0,274,5,140,29695,58123,0,8085,0,167,52,10130,0,142,0,97,27700,46373,0,8407,0,160,36,12060,0,118,1,42,38426,59250,0,7584,0,229,46,12779,0,135,0,36,37328,58137,0,6684,0,301,74,12905,0,169,0,62,40891,61086
F004000,凱基期貨,0,10462,0,973,946,19830,0,14,0,2,3447,35674,0,13087,3,1516,692,29523,0,7,0,21,5005,49854,0,11393,1,1215,455,22772,0,9,0,18,2791,38654,0,12206,0,1257,735,24677,0,10,0,6,4016,42907,0,11558,0,1086,571,22375,0,16,0,8,5736,41350,0,9734,0,1006,519,18113,0,52,0,9,4391,33824,0,14616,0,1483,705,30975,0,66,0,11,3942,51798,0,9301,1,997,530,22147,0,57,0,9,8543,41585,0,10097,1,1189,658,23615,0,20,0,8,6185,41773,0,10323,8,1053,291,24617,0,43,0,7,2377,38719,0,10488,1,1037,517,20454,0,49,0,8,5961,38515
F020000,群益期貨,0,9821,0,430,517,12923,0,16,2,4,3084,26797,0,11301,0,307,423,16836,0,15,0,29,11013,39924,0,8627,0,180,402,11464,0,13,0,16,3671,24373,0,11189,0,242,479,15773,0,18,2,20,1686,29409,0,10681,0,243,582,16005,0,14,0,14,5473,33012,0,7929,0,255,273,11628,0,23,1,10,6246,26365,0,11697,0,341,409,17747,0,36,0,10,5921,36161,0,8394,0,269,210,9714,0,8,1,20,11342,29958,0,9592,0,413,327,13008,0,12,0,2,6605,29959,0,9016,0,258,217,13799,0,6,0,11,7724,31031,0,9006,0,202,319,12822,0,33,0,5,18762,41149
F002000,永豐期貨,0,11721,0,537,987,11452,0,7,0,15,1254,25973,0,14326,3,736,859,15542,0,78,0,102,1238,32884,0,10570,1,475,380,10635,0,28,0,20,1776,23885,0,13088,0,527,656,12927,0,37,1,47,1169,28452,0,10737,0,425,523,12365,0,93,0,26,1712,25881,0,7816,0,633,521,10219,0,47,0,31,3832,23099,0,10671,0,647,699,13784,0,60,0,94,1233,27188,0,8437,1,358,420,8311,0,3,0,58,766,18354,0,12315,0,510,549,9884,0,2,0,9,2576,25845,0,8529,0,404,291,10191,0,6,0,15,1023,20459,0,9235,0,499,516,11802,0,1,0,20,2047,24120
F008000,統一期貨,0,5080,0,282,429,8902,0,0,3,12,1193,15901,0,6335,0,254,269,8487,0,4,1,69,1670,17089,0,4937,2,206,204,6513,0,1,0,4,1436,13303,0,4988,0,214,286,8174,0,7,0,14,1450,15133,0,4280,0,313,317,7802,0,1,1,20,3203,15937,0,3620,0,268,220,6773,0,0,0,0,3345,14226,0,5664,0,318,423,9192,0,1,0,6,1995,17599,0,3669,0,168,189,5835,0,2,0,24,1728,11615,0,4057,0,194,293,6651,0,0,0,1,1935,13131,0,4239,0,124,112,7130,0,0,0,8,962,12575,0,4752,0,285,294,8789,0,0,0,15,1686,15821
F034000,澳帝華期貨,0,5024,0,330,100,4529,0,185,0,0,0,10168,0,7609,0,346,155,5730,0,291,0,0,0,14131,0,4450,0,208,118,3544,0,263,0,0,0,8583,0,10478,0,273,131,4783,0,210,0,0,0,15875,0,7742,0,212,129,5101,0,245,0,0,0,13429,0,4384,0,150,87,4368,0,143,0,0,0,9132,0,9155,0,226,132,7311,0,220,0,0,0,17044,0,4786,0,100,46,2855,0,137,0,0,0,7924,0,7758,0,180,56,4393,0,102,0,0,0,12489,0,4209,0,84,33,4201,0,98,0,0,0,8625,0,6505,0,75,19,5957,0,104,0,0,0,12660
F007000,日盛期貨,0,4129,0,272,524,8715,0,1,7,15,433,14096,0,5477,0,284,444,8311,0,9,0,22,559,15106,0,4256,0,388,404,6509,0,9,1,13,249,11829,0,5092,0,325,565,8166,0,12,3,18,440,14621,0,4027,0,246,349,7653,0,17,1,12,474,12779,0,3649,0,161,185,6846,0,17,1,6,849,11714,0,5150,0,401,484,9474,0,61,0,11,388,15969,0,3768,0,177,297,5823,0,16,0,12,688,10781,0,4197,0,216,627,6302,0,10,0,8,292,11652,0,4479,0,231,353,6725,0,14,0,14,398,12214,0,4516,0,245,400,6623,0,9,0,20,229,12042
F029000,康和期貨,0,5388,0,85,245,6122,0,0,2,3,671,12516,0,6067,0,129,234,6518,0,3,2,15,955,13923,0,4932,0,122,161,5526,0,2,0,2,272,11017,0,4935,0,137,151,6221,0,2,4,8,999,12457,0,4553,0,104,131,5874,0,8,2,4,231,10907,0,3922,0,140,118,5574,0,1,0,2,881,10638,0,6501,0,129,244,8288,0,5,0,19,286,15472,0,3968,0,67,118,5224,0,0,0,3,143,9523,0,4401,0,162,166,5330,0,0,0,5,409,10473,0,4643,0,120,123,6125,0,5,0,2,207,11225,0,5187,0,167,230,5654,0,2,3,0,506,11749
