期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
Date,,20111201,,,,,,,,20111202,,,,,,,,20111205,,,,,,,,20111206,,,,,,,,20111207,,,,,,,,20111208,,,,,,,,20111209,,,,,,,,20111212,,,,,,,,20111213,,,,,,,,20111214,,,,,,,,20111215,,,,,,,,20111216,,,,,,,,20111219,,,,,,,,20111220,,,,,,,,20111221,,,,,,,,20111222,,,,,,,,20111223,,,,,,,,20111226,,,,,,,,20111227,,,,,,,,20111228,,,,,,,,20111229,,,,,,,,20111230,,,,,,,,99999999,,,,,,,
S157999,香港商法國興業證券,24.00000000000000000,282.0000000000000000,160155.0000000000000,205.0000000000000000,0,0,0,160666.0000000000000,7.000000000000000000,194.0000000000000000,80846.00000000000000,2.000000000000000000,0,0,0,81049.00000000000000,56.00000000000000000,263.0000000000000000,100434.0000000000000,300.0000000000000000,0,0,0,101053.0000000000000,231.0000000000000000,197.0000000000000000,112422.0000000000000,268.0000000000000000,0,0,0,113118.0000000000000,14.00000000000000000,198.0000000000000000,87116.00000000000000,240.0000000000000000,0,0,0,87568.00000000000000,7.000000000000000000,117.0000000000000000,133139.0000000000000,126.0000000000000000,0,0,0,133389.0000000000000,14.00000000000000000,188.0000000000000000,209574.0000000000000,41.00000000000000000,0,0,0,209817.0000000000000,90.00000000000000000,89.00000000000000000,122988.0000000000000,10.00000000000000000,0,0,0,123177.0000000000000,25.00000000000000000,174.0000000000000000,120666.0000000000000,50.00000000000000000,0,0,0,120915.0000000000000,26.00000000000000000,84.00000000000000000,95110.0000000000000,10.00000000000000000,0,0,0,95230.0000000000000,1.000000000000000000,72.00000000000000000,147380.0000000000000,0,0,0,0,147453.0000000000000,1.000000000000000000,151.0000000000000000,112373.0000000000000,0,0,0,0,112525.0000000000000,139.0000000000000000,1461.000000000000000,217921.0000000000000,5.000000000000000000,0,0,0,219526.0000000000000,200.0000000000000000,56.00000000000000000,119204.0000000000000,5.000000000000000000,0,0,0,119465.0000000000000,0,40.00000000000000000,130170.0000000000000,0,0,0,0,130210.0000000000000,40.00000000000000000,0,29817.00000000000000,0,0,0,0,29857.00000000000000,0,0,58641.00000000000000,0,0,0,0,58641.00000000000000,0,22.00000000000000000,38074.00000000000000,0,0,0,0,38096.00000000000000,0,0,45049.00000000000000,0,0,0,0,45049.00000000000000,0,0,38149.00000000000000,10.00000000000000000,0,0,0,38159.00000000000000,0,0,35869.00000000000000,0,0,0,0,35869.00000000000000,0,0,61546.00000000000000,0,0,0,0,61546.00000000000000,875.0000000000000000,3588.000000000000000,2256643.000000000000,1272.000000000000000,0,0,0,2262378.000000000000,14.02000000000000000
F034999,澳帝華期貨自營,87.00000000000000000,142.0000000000000000,185451.0000000000000,41.00000000000000000,0,0,64.00000000000000000,185785.0000000000000,32.00000000000000000,479.0000000000000000,83896.00000000000000,84.00000000000000000,0,0,120.0000000000000000,84611.00000000000000,77.00000000000000000,586.0000000000000000,88308.00000000000000,159.0000000000000000,0,0,85.00000000000000000,89215.00000000000000,231.0000000000000000,352.0000000000000000,129292.0000000000000,366.0000000000000000,0,0,102.0000000000000000,130343.0000000000000,123.0000000000000000,269.0000000000000000,88093.00000000000000,133.0000000000000000,0,0,280.0000000000000000,88898.00000000000000,73.00000000000000000,234.0000000000000000,118534.0000000000000,127.0000000000000000,0,0,170.0000000000000000,119138.0000000000000,178.0000000000000000,263.0000000000000000,181615.0000000000000,149.0000000000000000,0,0,186.0000000000000000,182391.0000000000000,108.0000000000000000,55.00000000000000000,111208.0000000000000,76.00000000000000000,0,0,235.0000000000000000,111682.0000000000000,74.00000000000000000,230.0000000000000000,118883.0000000000000,212.0000000000000000,0,0,341.0000000000000000,119740.0000000000000,17.00000000000000000,221.0000000000000000,89650.00000000000000,70.00000000000000000,0,0,576.0000000000000000,90534.00000000000000,2.000000000000000000,60.00000000000000000,137449.0000000000000,41.00000000000000000,0,0,515.0000000000000000,138067.0000000000000,8.000000000000000000,8.000000000000000000,99099.0000000000000,24.00000000000000000,0,0,319.0000000000000000,99458.0000000000000,78.00000000000000000,53.00000000000000000,199327.0000000000000,27.00000000000000000,0,0,181.0000000000000000,199666.0000000000000,41.00000000000000000,200.0000000000000000,106229.0000000000000,147.0000000000000000,0,0,228.0000000000000000,106845.0000000000000,86.00000000000000000,347.0000000000000000,161667.0000000000000,93.0000000000000000,0,0,240.0000000000000000,162433.0000000000000,44.00000000000000000,80.00000000000000000,45280.00000000000000,151.0000000000000000,0,0,177.0000000000000000,45732.00000000000000,88.00000000000000000,327.0000000000000000,66777.00000000000000,61.00000000000000000,0,0,83.00000000000000000,67336.00000000000000,116.0000000000000000,263.0000000000000000,57714.00000000000000,44.00000000000000000,0,0,86.00000000000000000,58223.00000000000000,118.0000000000000000,240.0000000000000000,22485.00000000000000,68.00000000000000000,0,0,194.0000000000000000,23105.00000000000000,1.000000000000000000,103.0000000000000000,31255.00000000000000,21.00000000000000000,0,0,181.0000000000000000,31561.00000000000000,26.00000000000000000,52.00000000000000000,23958.00000000000000,50.00000000000000000,0,0,81.00000000000000000,24167.00000000000000,71.00000000000000000,189.0000000000000000,44398.00000000000000,60.00000000000000000,0,0,232.0000000000000000,44950.00000000000000,1679.000000000000000,4753.000000000000000,2190568.000000000000,2204.000000000000000,0,0,4676.000000000000000,2203880.000000000000,13.66000000000000000
S970999,寶來證券自營,76.00000000000000000,292.0000000000000000,85355.00000000000000,107.0000000000000000,0,0,62.00000000000000000,85892.00000000000000,32.00000000000000000,97.0000000000000000,56770.00000000000000,65.00000000000000000,0,0,64.00000000000000000,57028.00000000000000,82.00000000000000000,471.0000000000000000,83715.00000000000000,126.0000000000000000,0,0,176.0000000000000000,84570.00000000000000,275.0000000000000000,46.00000000000000000,97507.0000000000000,375.0000000000000000,0,0,69.00000000000000000,98272.0000000000000,120.0000000000000000,290.0000000000000000,57628.00000000000000,314.0000000000000000,0,0,167.0000000000000000,58519.00000000000000,70.00000000000000000,120.0000000000000000,85108.00000000000000,180.0000000000000000,0,0,86.00000000000000000,85564.00000000000000,212.0000000000000000,195.0000000000000000,112456.0000000000000,224.0000000000000000,0,0,155.0000000000000000,113242.0000000000000,143.0000000000000000,103.0000000000000000,65599.00000000000000,680.0000000000000000,0,0,264.0000000000000000,66789.00000000000000,0,4.000000000000000000,74348.00000000000000,300.0000000000000000,0,0,224.0000000000000000,74876.00000000000000,21.00000000000000000,178.0000000000000000,52206.00000000000000,430.0000000000000000,0,0,146.0000000000000000,52981.00000000000000,185.0000000000000000,203.0000000000000000,93783.0000000000000,56.00000000000000000,0,0,347.0000000000000000,94574.0000000000000,141.0000000000000000,334.0000000000000000,66252.00000000000000,42.00000000000000000,0,0,78.00000000000000000,66847.00000000000000,176.0000000000000000,586.0000000000000000,95332.0000000000000,75.00000000000000000,0,0,31.00000000000000000,96200.0000000000000,280.0000000000000000,203.0000000000000000,55890.00000000000000,140.0000000000000000,0,0,63.00000000000000000,56576.00000000000000,40.00000000000000000,70.00000000000000000,62730.00000000000000,31.00000000000000000,0,0,0,62871.00000000000000,78.00000000000000000,167.0000000000000000,38240.00000000000000,106.0000000000000000,0,0,24.00000000000000000,38615.00000000000000,77.00000000000000000,257.0000000000000000,49567.00000000000000,177.0000000000000000,0,0,10.00000000000000000,50088.00000000000000,9.000000000000000000,343.0000000000000000,33267.00000000000000,178.0000000000000000,0,0,100.0000000000000000,33897.00000000000000,25.00000000000000000,139.0000000000000000,52835.00000000000000,199.0000000000000000,0,0,22.00000000000000000,53220.00000000000000,9.000000000000000000,100.0000000000000000,39833.00000000000000,143.0000000000000000,0,0,93.0000000000000000,40178.00000000000000,48.00000000000000000,70.00000000000000000,42581.00000000000000,128.0000000000000000,0,0,60.00000000000000000,42887.00000000000000,117.0000000000000000,96.0000000000000000,67420.00000000000000,216.0000000000000000,0,0,57.00000000000000000,67906.00000000000000,2216.000000000000000,4364.000000000000000,1468422.000000000000,4292.000000000000000,0,0,2298.000000000000000,1481592.000000000000,9.180000000000000000
F004000,凱基期貨,11.00000000000000000,23.00000000000000000,78932.00000000000000,15.00000000000000000,0,0,0,78981.00000000000000,1.000000000000000000,33.00000000000000000,37719.00000000000000,2.000000000000000000,0,0,0,37755.00000000000000,1.000000000000000000,104.0000000000000000,40939.00000000000000,1.000000000000000000,0,0,1.000000000000000000,41046.00000000000000,0,117.0000000000000000,58715.00000000000000,5.000000000000000000,0,0,11.00000000000000000,58848.00000000000000,0,26.00000000000000000,39530.00000000000000,0,0,0,5.000000000000000000,39561.00000000000000,3.000000000000000000,23.00000000000000000,49027.00000000000000,12.00000000000000000,0,0,1.000000000000000000,49066.00000000000000,2.000000000000000000,72.00000000000000000,68125.00000000000000,5.000000000000000000,0,0,2.000000000000000000,68206.00000000000000,3.000000000000000000,2.000000000000000000,48132.00000000000000,4.000000000000000000,0,0,52.00000000000000000,48193.00000000000000,6.000000000000000000,39.00000000000000000,57509.00000000000000,1.000000000000000000,0,0,179.0000000000000000,57734.00000000000000,3.000000000000000000,23.00000000000000000,39440.00000000000000,1.000000000000000000,0,0,61.00000000000000000,39528.00000000000000,17.00000000000000000,16.00000000000000000,68820.00000000000000,3.000000000000000000,0,0,182.0000000000000000,69038.00000000000000,8.000000000000000000,98.0000000000000000,42475.00000000000000,10.00000000000000000,0,0,46.00000000000000000,42637.00000000000000,2.000000000000000000,44.00000000000000000,70091.00000000000000,3.000000000000000000,0,0,6.000000000000000000,70146.00000000000000,4.000000000000000000,55.00000000000000000,36940.00000000000000,0,0,0,2.000000000000000000,37001.00000000000000,17.00000000000000000,85.00000000000000000,74098.00000000000000,22.00000000000000000,0,0,2.000000000000000000,74224.00000000000000,5.000000000000000000,42.00000000000000000,19599.00000000000000,7.000000000000000000,0,0,4.000000000000000000,19657.00000000000000,1.000000000000000000,27.00000000000000000,38942.00000000000000,6.000000000000000000,0,0,13.00000000000000000,38989.00000000000000,0,9.000000000000000000,28956.00000000000000,3.000000000000000000,0,0,2.000000000000000000,28970.00000000000000,2.000000000000000000,16.00000000000000000,19675.00000000000000,0,0,0,5.000000000000000000,19698.00000000000000,1.000000000000000000,6.000000000000000000,21749.00000000000000,4.000000000000000000,0,0,110.0000000000000000,21870.00000000000000,17.00000000000000000,7.000000000000000000,20027.00000000000000,7.000000000000000000,0,0,3.000000000000000000,20061.00000000000000,3.000000000000000000,9.000000000000000000,30388.00000000000000,0,0,0,9.000000000000000000,30409.00000000000000,107.0000000000000000,876.0000000000000000,989828.000000000000,111.0000000000000000,0,0,696.0000000000000000,991618.000000000000,6.150000000000000000
F002000,永豐期貨,23.00000000000000000,87.00000000000000000,81849.00000000000000,4.000000000000000000,0,0,2.000000000000000000,81965.00000000000000,4.000000000000000000,10.00000000000000000,33703.00000000000000,4.000000000000000000,0,0,5.000000000000000000,33726.00000000000000,0,31.00000000000000000,32740.00000000000000,1.000000000000000000,0,0,6.000000000000000000,32778.00000000000000,30.00000000000000000,14.00000000000000000,45953.00000000000000,2.000000000000000000,0,0,7.000000000000000000,46006.00000000000000,0,3.000000000000000000,28524.00000000000000,3.000000000000000000,0,0,2.000000000000000000,28532.00000000000000,1.000000000000000000,7.000000000000000000,46786.00000000000000,1.000000000000000000,0,0,5.000000000000000000,46800.00000000000000,2.000000000000000000,9.000000000000000000,42847.00000000000000,1.000000000000000000,0,0,3.000000000000000000,42862.00000000000000,0,5.000000000000000000,37070.00000000000000,1.000000000000000000,0,0,7.000000000000000000,37083.00000000000000,0,8.000000000000000000,34865.00000000000000,2.000000000000000000,0,0,10.00000000000000000,34885.00000000000000,0,6.000000000000000000,30092.00000000000000,2.000000000000000000,0,0,11.00000000000000000,30111.00000000000000,5.000000000000000000,14.00000000000000000,53031.00000000000000,18.00000000000000000,0,0,21.00000000000000000,53089.00000000000000,0,1.000000000000000000,40552.00000000000000,13.00000000000000000,0,0,3.000000000000000000,40569.00000000000000,3.000000000000000000,13.00000000000000000,70939.00000000000000,1.000000000000000000,0,0,43.00000000000000000,70999.00000000000000,0,5.000000000000000000,60721.00000000000000,61.00000000000000000,0,0,0,60787.00000000000000,8.000000000000000000,46.00000000000000000,84148.00000000000000,22.00000000000000000,0,0,14.00000000000000000,84238.00000000000000,0,9.000000000000000000,26031.00000000000000,6.000000000000000000,0,0,1.000000000000000000,26047.00000000000000,1.000000000000000000,17.00000000000000000,36969.00000000000000,6.000000000000000000,0,0,17.00000000000000000,37010.00000000000000,0,26.00000000000000000,33856.00000000000000,5.000000000000000000,0,0,0,33887.00000000000000,0,3.000000000000000000,22867.00000000000000,0,0,0,1.000000000000000000,22871.00000000000000,0,10.00000000000000000,31656.00000000000000,5.000000000000000000,0,0,0,31671.00000000000000,2.000000000000000000,8.000000000000000000,22553.00000000000000,0,0,0,0,22563.00000000000000,0,3.000000000000000000,34488.00000000000000,10.00000000000000000,0,0,7.000000000000000000,34508.00000000000000,79.00000000000000000,335.0000000000000000,932240.000000000000,168.0000000000000000,0,0,165.0000000000000000,932987.000000000000,5.780000000000000000
F021000,寶來曼氏期貨,19.00000000000000000,118.0000000000000000,68530.00000000000000,6.000000000000000000,0,0,43.00000000000000000,68716.00000000000000,11.00000000000000000,46.00000000000000000,28323.00000000000000,0,0,0,5.000000000000000000,28385.00000000000000,1.000000000000000000,23.00000000000000000,26301.00000000000000,2.000000000000000000,0,0,75.00000000000000000,26402.00000000000000,5.000000000000000000,55.00000000000000000,45290.00000000000000,0,0,0,134.0000000000000000,45484.00000000000000,1.000000000000000000,21.00000000000000000,31842.00000000000000,0,0,0,72.00000000000000000,31936.00000000000000,5.000000000000000000,15.00000000000000000,37251.00000000000000,4.000000000000000000,0,0,48.00000000000000000,37323.00000000000000,11.00000000000000000,23.00000000000000000,45851.00000000000000,0,0,0,74.00000000000000000,45959.00000000000000,7.000000000000000000,17.00000000000000000,31415.00000000000000,0,0,0,106.0000000000000000,31545.00000000000000,3.000000000000000000,14.00000000000000000,37603.00000000000000,10.00000000000000000,0,0,175.0000000000000000,37805.00000000000000,5.000000000000000000,9.000000000000000000,25952.00000000000000,0,0,0,99.0000000000000000,26065.00000000000000,5.000000000000000000,23.00000000000000000,41875.00000000000000,12.00000000000000000,0,0,200.0000000000000000,42115.00000000000000,22.00000000000000000,45.00000000000000000,34582.00000000000000,15.00000000000000000,0,0,11.00000000000000000,34675.00000000000000,9.000000000000000000,78.00000000000000000,58055.00000000000000,33.00000000000000000,0,0,11.00000000000000000,58186.00000000000000,4.000000000000000000,15.00000000000000000,35286.00000000000000,0,0,0,29.00000000000000000,35334.00000000000000,3.000000000000000000,60.00000000000000000,63377.00000000000000,5.000000000000000000,0,0,32.00000000000000000,63477.00000000000000,27.00000000000000000,62.00000000000000000,16536.00000000000000,1.000000000000000000,0,0,46.00000000000000000,16672.00000000000000,29.00000000000000000,200.0000000000000000,28126.00000000000000,2.000000000000000000,0,0,63.00000000000000000,28420.00000000000000,7.000000000000000000,155.0000000000000000,19840.00000000000000,0,0,0,38.00000000000000000,20040.00000000000000,0,60.00000000000000000,20926.00000000000000,10.00000000000000000,0,0,35.00000000000000000,21031.00000000000000,13.00000000000000000,50.00000000000000000,14585.00000000000000,0,0,0,30.00000000000000000,14678.00000000000000,0,33.00000000000000000,15910.00000000000000,12.00000000000000000,0,0,15.00000000000000000,15970.00000000000000,2.000000000000000000,143.0000000000000000,26875.00000000000000,1.000000000000000000,0,0,17.00000000000000000,27038.00000000000000,189.0000000000000000,1265.000000000000000,754331.0000000000000,113.0000000000000000,0,0,1358.000000000000000,757256.0000000000000,4.690000000000000000
F006000,元大期貨,19.00000000000000000,34.00000000000000000,68638.00000000000000,1.000000000000000000,0,0,0,68692.00000000000000,6.000000000000000000,61.00000000000000000,34351.00000000000000,1.000000000000000000,0,0,4.000000000000000000,34423.00000000000000,0,12.00000000000000000,29234.00000000000000,0,0,0,0,29246.00000000000000,8.000000000000000000,9.000000000000000000,44555.00000000000000,4.000000000000000000,0,0,2.000000000000000000,44578.00000000000000,0,14.00000000000000000,37282.00000000000000,4.000000000000000000,0,0,0,37300.00000000000000,0,12.00000000000000000,35691.00000000000000,2.000000000000000000,0,0,1.000000000000000000,35706.00000000000000,8.000000000000000000,19.00000000000000000,52401.00000000000000,1.000000000000000000,0,0,2.000000000000000000,52431.00000000000000,0,2.000000000000000000,33483.00000000000000,0,0,0,1.000000000000000000,33486.00000000000000,1.000000000000000000,19.00000000000000000,38177.00000000000000,1.000000000000000000,0,0,9.000000000000000000,38207.00000000000000,2.000000000000000000,5.000000000000000000,22450.00000000000000,0,0,0,5.000000000000000000,22462.00000000000000,16.00000000000000000,50.00000000000000000,38828.00000000000000,0,0,0,13.00000000000000000,38907.00000000000000,8.000000000000000000,52.00000000000000000,31373.00000000000000,0,0,0,0,31433.00000000000000,36.00000000000000000,74.00000000000000000,40469.00000000000000,0,0,0,7.000000000000000000,40586.00000000000000,2.000000000000000000,32.00000000000000000,27333.00000000000000,1.000000000000000000,0,0,2.000000000000000000,27370.00000000000000,7.000000000000000000,48.00000000000000000,59722.00000000000000,2.000000000000000000,0,0,1.000000000000000000,59780.00000000000000,10.00000000000000000,18.00000000000000000,16461.00000000000000,0,0,0,11.00000000000000000,16500.00000000000000,6.000000000000000000,86.00000000000000000,30261.00000000000000,8.000000000000000000,0,0,7.000000000000000000,30368.00000000000000,3.000000000000000000,9.000000000000000000,24968.00000000000000,2.000000000000000000,0,0,5.000000000000000000,24987.00000000000000,2.000000000000000000,16.00000000000000000,22299.00000000000000,1.000000000000000000,0,0,29.00000000000000000,22347.00000000000000,0,7.000000000000000000,14318.00000000000000,0,0,0,23.00000000000000000,14348.00000000000000,5.000000000000000000,11.00000000000000000,17383.00000000000000,4.000000000000000000,0,0,6.000000000000000000,17409.00000000000000,1.000000000000000000,25.00000000000000000,22787.00000000000000,4.000000000000000000,0,0,38.00000000000000000,22855.00000000000000,140.0000000000000000,615.0000000000000000,742464.0000000000000,36.00000000000000000,0,0,166.0000000000000000,743421.0000000000000,4.610000000000000512
F020000,群益期貨,0,13.00000000000000000,49271.00000000000000,0,0,0,1.000000000000000000,49285.00000000000000,0,17.00000000000000000,20475.00000000000000,11.00000000000000000,0,0,3.000000000000000000,20506.00000000000000,0,12.00000000000000000,28829.00000000000000,56.00000000000000000,0,0,10.00000000000000000,28907.00000000000000,1.000000000000000000,4.000000000000000000,34575.00000000000000,25.00000000000000000,0,0,3.000000000000000000,34608.00000000000000,2.000000000000000000,7.000000000000000000,25999.00000000000000,55.00000000000000000,0,0,1.000000000000000000,26064.00000000000000,4.000000000000000000,14.00000000000000000,29317.00000000000000,15.00000000000000000,0,0,1.000000000000000000,29351.00000000000000,2.000000000000000000,1.000000000000000000,47692.00000000000000,10.00000000000000000,0,0,3.000000000000000000,47708.00000000000000,0,14.00000000000000000,28426.00000000000000,0,0,0,83.00000000000000000,28523.00000000000000,2.000000000000000000,0,34132.00000000000000,1.000000000000000000,0,0,9.000000000000000000,34144.00000000000000,0,2.000000000000000000,18538.00000000000000,5.000000000000000000,0,0,23.00000000000000000,18568.00000000000000,0,25.00000000000000000,34047.00000000000000,0,0,0,105.0000000000000000,34177.00000000000000,0,126.0000000000000000,36016.00000000000000,10.00000000000000000,0,0,11.00000000000000000,36163.00000000000000,3.000000000000000000,23.00000000000000000,50350.00000000000000,10.00000000000000000,0,0,73.00000000000000000,50459.00000000000000,21.00000000000000000,9.000000000000000000,29269.00000000000000,30.00000000000000000,0,0,37.00000000000000000,29366.00000000000000,23.00000000000000000,65.00000000000000000,44504.00000000000000,121.0000000000000000,0,0,12.00000000000000000,44725.00000000000000,4.000000000000000000,5.000000000000000000,15093.00000000000000,225.0000000000000000,0,0,235.0000000000000000,15562.00000000000000,4.000000000000000000,16.00000000000000000,22236.00000000000000,7.000000000000000000,0,0,5.000000000000000000,22268.00000000000000,0,18.00000000000000000,14263.00000000000000,31.00000000000000000,0,0,11.00000000000000000,14323.00000000000000,0,3.000000000000000000,15143.00000000000000,46.00000000000000000,0,0,109.0000000000000000,15301.00000000000000,1.000000000000000000,5.000000000000000000,10099.00000000000000,19.00000000000000000,0,0,134.0000000000000000,10258.00000000000000,4.000000000000000000,8.000000000000000000,13234.00000000000000,7.000000000000000000,0,0,8.000000000000000000,13261.00000000000000,0,3.000000000000000000,18807.00000000000000,5.000000000000000000,0,0,2.000000000000000000,18817.00000000000000,71.00000000000000000,390.0000000000000000,620315.0000000000000,689.0000000000000000,0,0,879.0000000000000000,622344.0000000000000,3.860000000000000000
F026000,富邦期貨,2.000000000000000000,25.00000000000000000,46379.00000000000000,140.0000000000000000,0,0,8.000000000000000000,46554.00000000000000,0,7.000000000000000000,20454.00000000000000,55.00000000000000000,0,0,3.000000000000000000,20519.00000000000000,0,18.00000000000000000,22100.00000000000000,231.0000000000000000,0,0,0,22349.00000000000000,0,2.000000000000000000,31913.00000000000000,650.0000000000000000,0,0,0,32565.00000000000000,1.000000000000000000,17.00000000000000000,19859.00000000000000,300.0000000000000000,0,0,0,20177.00000000000000,0,6.000000000000000000,30503.00000000000000,265.0000000000000000,0,0,0,30774.00000000000000,0,2.000000000000000000,34569.00000000000000,254.0000000000000000,0,0,3.000000000000000000,34828.00000000000000,0,13.00000000000000000,26814.00000000000000,560.0000000000000000,0,0,0,27387.00000000000000,0,14.00000000000000000,26791.00000000000000,346.0000000000000000,0,0,18.00000000000000000,27169.00000000000000,0,6.000000000000000000,26488.00000000000000,1080.000000000000000,0,0,8.000000000000000000,27582.00000000000000,3.000000000000000000,7.000000000000000000,44818.00000000000000,43.00000000000000000,0,0,39.00000000000000000,44910.00000000000000,8.000000000000000000,2.000000000000000000,15853.00000000000000,45.00000000000000000,0,0,0,15908.00000000000000,5.000000000000000000,5.000000000000000000,35891.00000000000000,70.00000000000000000,0,0,0,35971.00000000000000,1.000000000000000000,17.00000000000000000,26666.00000000000000,168.0000000000000000,0,0,0,26852.00000000000000,1.000000000000000000,8.000000000000000000,61561.00000000000000,38.00000000000000000,0,0,1.000000000000000000,61609.00000000000000,0,11.00000000000000000,14724.00000000000000,77.00000000000000000,0,0,9.000000000000000000,14821.00000000000000,0,19.00000000000000000,20041.00000000000000,465.0000000000000000,0,0,14.00000000000000000,20539.00000000000000,0,23.00000000000000000,11381.00000000000000,70.00000000000000000,0,0,0,11474.00000000000000,0,4.000000000000000000,11293.00000000000000,205.0000000000000000,0,0,20.00000000000000000,11522.00000000000000,0,2.000000000000000000,9851.00000000000000,121.0000000000000000,0,0,0,9974.00000000000000,1.000000000000000000,1.000000000000000000,13574.00000000000000,61.00000000000000000,0,0,1.000000000000000000,13638.00000000000000,7.000000000000000000,9.000000000000000000,14758.00000000000000,145.0000000000000000,0,0,0,14919.00000000000000,29.00000000000000000,218.0000000000000000,566281.0000000000000,5389.000000000000000,0,0,124.0000000000000000,572041.0000000000000,3.550000000000000000
