4401|東隆興|宏遠證券|35.5760054460073|0.0068|
4306|炎洲|台灣工銀證券|28.6197087133873|0.0042|
4304|勝昱|台灣工銀證券|14.0172383686495|0.0057|
4139|KY馬光|統一證券|87.0764195284397|0.0084|
4138|曜亞|新百王|126.198325263129|0.0003|
4131|晶宇|金興證券|23.0722935994466|0.0005|
4129|聯合|寶盛證券|48.7631530761719|0.0004|
4127|天良|渣打商銀|22.7924538352273|0.0012|
4126|太醫|港商野村|117.75274624482|0.0030|
4121|優盛|日茂|18.2469411139941|0.0019|
4120|友華|大眾證券|49.0114439917392|0.0035|
4109|加捷|台中商銀|23.3637084960938|0.0012|
4106|雃博|台中商銀|41.0043801700368|0.0007|
4106|雃博|大慶證券|40.1444666245404|0.0027|
4104|佳醫|港商法國興業|87.528076171875|0.0008|
4102|永日|日盛證券|84.3276432949285|0.0147|
4102|永日|大和國泰證券|82.582900390625|0.0025|
3704|合勤控|聯邦商銀|22.0689764070654|0.0019|
3691|碩禾|摩根大通|575.16484375|0.0041|
3687|歐買尬|陽信證券|252.434497070312|0.0019|
3687|歐買尬|致和證券|249.051110555959|0.0041|
3687|歐買尬|東興證券|232.17245718149|0.0006|
3686|達能|台安|39.2992083231608|0.0005|
3685|政翔|宏遠證券|27.4949288919669|0.0072|
3673|TPK|港商荷銀|918.624299581578|0.0012|
3673|TPK|美商美林|910.651754249585|0.0054|
3665|KY貿聯|港商法國興業|37.6475730202415|0.0008|
3665|KY貿聯|台銀|35.6171067010789|0.0064|
3638|IML|元大證券|107.384568952227|0.0228|
3638|IML|中信銀證|106.183329597848|0.0065|
3632|研勤|渣打商銀|91.0071811018319|0.0013|
3632|研勤|致和證券|75.3362331390381|0.0028|
3632|研勤|金興證券|88.3115946451823|0.0008|
3632|研勤|和興證券|95.4882388644748|0.0004|
3632|研勤|安泰|80.2598948759191|0.0007|
3632|研勤|光隆|73.7473683076746|0.0007|
3632|研勤|台灣企銀|78.0132587139423|0.0063|
3632|研勤|日盛證券|71.8832485750786|0.0140|
3632|研勤|日茂|87.3353410608628|0.0007|
3632|研勤|大華證券|82.8854068618223|0.0073|
3632|研勤|土銀|88.9795884683099|0.0031|
3631|晟楠|鼎富證券|57.7524576822917|0.0046|
3631|晟楠|金港證券|57.9981643874924|0.0011|
3629|卓韋|寶盛證券|25.9895994013006|0.0004|
3629|卓韋|高橋證券|27.4795277269581|0.0030|
3625|西勝|豐農|20.9359796347738|0.0021|
3625|西勝|康和證券|20.356706530319|0.0034|
3625|西勝|北城證券|22.0838964125689|0.0006|
3625|西勝|大昌證券|20.830181716779|0.0039|
3624|光頡|東興證券|50.1437217138147|0.0011|
3623|富晶通|金港證券|40.8867517089844|0.0009|
3623|富晶通|永興證券|38.9641331263951|0.0024|
3622|洋華|新加坡商瑞銀證券|168.90709055101|0.0050|
3622|洋華|港商麥格里|173.326260318396|0.0056|
3622|洋華|大和國泰證券|177.553121844143|0.0039|
3617|碩天|東興證券|120.726605936062|0.0021|
3617|碩天|宏遠證券|121.208722615979|0.0173|
3617|碩天|合庫|122.956668317166|0.0050|
3615|安可|康和證券|132.117645080932|0.0036|
3615|安可|高橋證券|128.587392027949|0.0015|
3611|鼎翰|新百王|124.2912109375|0.0003|
3611|鼎翰|國票證券|123.446330112694|0.0074|
3611|鼎翰|永豐金證券|121.533003549727|0.0082|
3609|東林|金興證券|31.6550990513393|0.0004|
3598|奕力|華南永昌證券|69.4743778738079|0.0058|
3598|奕力|光和證券|64.8997454899614|0.0015|
3591|艾笛森|安泰|88.6249890327454|0.0013|
3588|通嘉|土銀|74.0601485009287|0.0012|
3587|閎康|高橋證券|30.956006585984|0.0026|
3584|介面|瑞士信貸|66.2066957895992|0.0054|
3582|凌耀|國票證券|166.462501914828|0.0075|
3582|凌耀|亞東證券|151.723026584935|0.0044|
3582|凌耀|日進|153.615459300854|0.0024|
3579|尚志|金港證券|87.0933409851867|0.0007|
3576|新日光|彰銀|43.1060112413888|0.0010|
3570|大塚|富順證券|64.6543535505022|0.0034|
3570|大塚|第一金證券|54.8289245937182|0.0055|
3570|大塚|國票證券|58.5950434973481|0.0065|
3570|大塚|和興證券|54.6040458679199|0.0005|
3570|大塚|合庫|62.2744831941566|0.0029|
3570|大塚|石橋證券|61.3383914723116|0.0010|
3570|大塚|元富證券|56.6444714718607|0.0262|
3567|逸昌|豐農|17.732490234375|0.0013|
3567|逸昌|渣打商銀|17.1175676492544|0.0013|
3563|牧德|富隆證券|66.8561823918269|0.0015|
3563|牧德|高橋證券|66.1919832049676|0.0021|
3563|牧德|玉山證券|66.8046342898638|0.0076|
3556|禾瑞亞|陽信證券|87.8665397319388|0.0021|
