期貨商代號,名稱,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計MSO,總計XIO,總計GTO,總計TGO,總計,市佔率
F021000,寶來曼氏期貨,0,16.00000000000000000,24227.00000000000000,0,0,2.000000000000000000,0,16.00000000000000000,24261.00000000000000,30.00000000000000000,39.00000000000000000,68280.00000000000000,0,0,1.000000000000000000,0,5.000000000000000000,68355.00000000000000,12.00000000000000000,63.00000000000000000,35357.00000000000000,1.000000000000000000,0,3.000000000000000000,0,48.00000000000000000,35484.00000000000000,18.00000000000000000,36.00000000000000000,41563.00000000000000,0,0,5.000000000000000000,0,40.00000000000000000,41662.00000000000000,0,64.00000000000000000,24657.00000000000000,1.000000000000000000,0,0,1.000000000000000000,10.00000000000000000,24733.00000000000000,11.00000000000000000,14.00000000000000000,66174.00000000000000,86.00000000000000000,0,1.000000000000000000,12.00000000000000000,206.0000000000000000,66504.00000000000000,3.000000000000000000,55.00000000000000000,35239.00000000000000,36.00000000000000000,0,0,0,8.000000000000000000,35341.00000000000000,2.000000000000000000,20.00000000000000000,42967.00000000000000,3.000000000000000000,0,2.000000000000000000,0,3.000000000000000000,42997.00000000000000,3.000000000000000000,35.00000000000000000,43404.00000000000000,19.00000000000000000,0,0,0,140.0000000000000000,43601.00000000000000,11.00000000000000000,106.0000000000000000,31573.00000000000000,4.000000000000000000,0,2.000000000000000000,0,51.00000000000000000,31747.00000000000000,21.00000000000000000,55.00000000000000000,65402.00000000000000,4.000000000000000000,0,11.00000000000000000,0,53.00000000000000000,65546.00000000000000,8.000000000000000000,49.00000000000000000,68676.00000000000000,24.00000000000000000,0,1.000000000000000000,0,5.000000000000000000,68763.00000000000000,11.00000000000000000,101.0000000000000000,48121.00000000000000,2.000000000000000000,0,39.00000000000000000,0,21.00000000000000000,48295.00000000000000,8.000000000000000000,143.0000000000000000,16155.00000000000000,2.000000000000000000,0,0,0,0,16308.00000000000000,23.00000000000000000,107.0000000000000000,20349.00000000000000,2.000000000000000000,0,14.00000000000000000,0,6.000000000000000000,20501.00000000000000,38.00000000000000000,57.00000000000000000,30360.00000000000000,3.000000000000000000,0,5.000000000000000000,0,52.00000000000000000,30515.00000000000000,16.00000000000000000,123.0000000000000000,28449.00000000000000,18.00000000000000000,0,4.000000000000000000,0,6.000000000000000000,28616.00000000000000,28.00000000000000000,123.0000000000000000,24774.00000000000000,12.00000000000000000,0,3.000000000000000000,0,4.000000000000000000,24944.00000000000000,11.00000000000000000,213.0000000000000000,35421.00000000000000,3.000000000000000000,0,1.000000000000000000,8.000000000000000000,1.000000000000000000,35658.00000000000000,254.0000000000000000,1419.000000000000000,751148.0000000000000,220.0000000000000000,0,94.0000000000000000,21.00000000000000000,675.0000000000000000,753831.0000000000000,3.510000000000000000
F020000,群益期貨,15.00000000000000000,8.000000000000000000,22175.00000000000000,12.00000000000000000,0,1.000000000000000000,0,86.00000000000000000,22297.00000000000000,18.00000000000000000,31.00000000000000000,56316.00000000000000,5.000000000000000000,0,0,0,70.00000000000000000,56440.00000000000000,8.000000000000000000,7.000000000000000000,42586.00000000000000,25.00000000000000000,0,0,0,34.00000000000000000,42660.00000000000000,8.000000000000000000,8.000000000000000000,44370.00000000000000,10.00000000000000000,0,16.00000000000000000,0,24.00000000000000000,44436.00000000000000,2.000000000000000000,0,27355.00000000000000,0,0,0,0,19.00000000000000000,27376.00000000000000,52.00000000000000000,8.000000000000000000,44949.00000000000000,8.000000000000000000,0,47.00000000000000000,0,103.0000000000000000,45167.00000000000000,42.00000000000000000,168.0000000000000000,33733.00000000000000,10.00000000000000000,0,0,0,71.00000000000000000,34024.00000000000000,0,6.000000000000000000,44330.00000000000000,4.000000000000000000,0,0,0,70.00000000000000000,44410.00000000000000,781.0000000000000000,53.00000000000000000,46283.00000000000000,42.00000000000000000,0,0,0,131.0000000000000000,47290.00000000000000,95.0000000000000000,1.000000000000000000,39462.00000000000000,0,0,0,0,69.00000000000000000,39627.00000000000000,98.0000000000000000,5.000000000000000000,68195.00000000000000,20.00000000000000000,0,0,0,207.0000000000000000,68525.00000000000000,112.0000000000000000,12.00000000000000000,69129.00000000000000,31.00000000000000000,0,0,0,41.00000000000000000,69325.00000000000000,15.00000000000000000,29.00000000000000000,50767.00000000000000,17.00000000000000000,0,0,0,176.0000000000000000,51004.00000000000000,0,47.00000000000000000,14913.00000000000000,38.00000000000000000,0,0,0,43.00000000000000000,15041.00000000000000,22.00000000000000000,16.00000000000000000,23640.00000000000000,12.00000000000000000,0,0,0,202.0000000000000000,23892.00000000000000,4.000000000000000000,42.00000000000000000,29657.00000000000000,12.00000000000000000,0,0,1.000000000000000000,122.0000000000000000,29838.00000000000000,2.000000000000000000,49.00000000000000000,23888.00000000000000,9.000000000000000000,0,0,1.000000000000000000,14.00000000000000000,23963.00000000000000,6.000000000000000000,44.00000000000000000,22636.00000000000000,2.000000000000000000,0,0,0,26.00000000000000000,22714.00000000000000,23.00000000000000000,21.00000000000000000,39477.00000000000000,14.00000000000000000,0,0,0,63.00000000000000000,39598.00000000000000,1303.000000000000000,555.0000000000000000,743861.0000000000000,271.0000000000000000,0,64.00000000000000000,2.000000000000000000,1571.000000000000000,747627.0000000000000,3.480000000000000000
F026000,富邦期貨,25.00000000000000000,14.00000000000000000,25493.00000000000000,182.0000000000000000,0,2.000000000000000000,0,1.000000000000000000,25717.00000000000000,5.000000000000000000,52.00000000000000000,40856.00000000000000,469.0000000000000000,0,3.000000000000000000,0,15.00000000000000000,41400.00000000000000,1.000000000000000000,18.00000000000000000,30056.00000000000000,354.0000000000000000,0,0,1.000000000000000000,0,30430.00000000000000,2.000000000000000000,10.00000000000000000,31400.00000000000000,608.0000000000000000,0,1.000000000000000000,0,1.000000000000000000,32022.00000000000000,1.000000000000000000,20.00000000000000000,23583.00000000000000,434.0000000000000000,0,0,0,15.00000000000000000,24053.00000000000000,3.000000000000000000,19.00000000000000000,50651.00000000000000,905.0000000000000000,0,4.000000000000000000,1.000000000000000000,0,51583.00000000000000,10.00000000000000000,10.00000000000000000,26732.00000000000000,637.0000000000000000,0,1.000000000000000000,0,0,27390.00000000000000,4.000000000000000000,2.000000000000000000,27162.00000000000000,749.0000000000000000,0,0,1.000000000000000000,0,27918.00000000000000,2.000000000000000000,25.00000000000000000,44052.00000000000000,615.0000000000000000,0,0,0,4.000000000000000000,44698.00000000000000,2.000000000000000000,11.00000000000000000,37466.00000000000000,265.0000000000000000,0,0,0,3.000000000000000000,37747.00000000000000,1.000000000000000000,5.000000000000000000,49987.00000000000000,477.0000000000000000,0,1.000000000000000000,0,7.000000000000000000,50478.00000000000000,2.000000000000000000,13.00000000000000000,46380.00000000000000,541.0000000000000000,0,0,0,0,46936.00000000000000,6.000000000000000000,51.00000000000000000,31844.00000000000000,88.00000000000000000,0,2.000000000000000000,0,0,31991.00000000000000,5.000000000000000000,25.00000000000000000,11663.00000000000000,85.00000000000000000,0,2.000000000000000000,0,0,11780.00000000000000,11.00000000000000000,10.00000000000000000,20825.00000000000000,117.0000000000000000,0,0,0,1.000000000000000000,20964.00000000000000,14.00000000000000000,14.00000000000000000,30192.00000000000000,82.00000000000000000,0,2.000000000000000000,0,3.000000000000000000,30307.00000000000000,59.00000000000000000,28.00000000000000000,19064.00000000000000,121.0000000000000000,0,2.000000000000000000,0,2.000000000000000000,19276.00000000000000,1.000000000000000000,27.00000000000000000,19179.00000000000000,85.00000000000000000,0,2.000000000000000000,0,12.00000000000000000,19306.00000000000000,4.000000000000000000,14.00000000000000000,29414.00000000000000,40.00000000000000000,0,0,0,0,29472.00000000000000,158.0000000000000000,368.0000000000000000,595999.0000000000000,6854.000000000000000,0,22.00000000000000000,3.000000000000000000,64.00000000000000000,603468.0000000000000,2.810000000000000000
F006999,元大期貨自營,0,0,36.00000000000000000,0,0,0,0,0,36.00000000000000000,100.0000000000000000,134.0000000000000000,33640.00000000000000,160.0000000000000000,0,690.0000000000000000,0,220.0000000000000000,34944.00000000000000,0,0,19357.00000000000000,25.00000000000000000,0,40.00000000000000000,0,0,19422.00000000000000,132.0000000000000000,88.00000000000000000,31080.00000000000000,265.0000000000000000,0,820.0000000000000000,0,0,32385.00000000000000,564.0000000000000000,510.0000000000000000,20069.00000000000000,65.00000000000000000,0,270.0000000000000000,510.0000000000000000,260.0000000000000000,22248.00000000000000,297.0000000000000000,36.00000000000000000,39857.00000000000000,260.0000000000000000,0,940.000000000000000,40.00000000000000000,593.0000000000000000,42023.00000000000000,0,0,32234.00000000000000,31.00000000000000000,0,0,0,0,32265.00000000000000,40.00000000000000000,0,43869.00000000000000,0,0,0,0,0,43909.00000000000000,0,0,34647.00000000000000,5.000000000000000000,0,0,0,8.000000000000000000,34660.00000000000000,0,0,34358.00000000000000,0,0,0,0,20.00000000000000000,34378.00000000000000,1660.000000000000000,1080.000000000000000,47958.00000000000000,2.000000000000000000,0,2520.000000000000000,550.0000000000000000,80.00000000000000000,53850.00000000000000,0,40.00000000000000000,30493.00000000000000,480.0000000000000000,0,0,0,40.00000000000000000,31053.00000000000000,0,90.00000000000000000,30508.00000000000000,0,0,0,0,0,30598.00000000000000,0,0,17089.00000000000000,0,0,0,0,0,17089.00000000000000,0,0,23733.00000000000000,0,0,0,0,0,23733.00000000000000,0,0,34096.00000000000000,0,0,0,0,0,34096.00000000000000,0,0,23260.00000000000000,10.00000000000000000,0,0,0,0,23270.00000000000000,0,0,23041.00000000000000,0,0,0,0,0,23041.00000000000000,0,0,35231.00000000000000,0,0,0,0,0,35231.00000000000000,2793.000000000000000,1978.000000000000000,554556.0000000000000,1303.000000000000000,0,5280.000000000000000,1100.000000000000000,1221.000000000000000,568231.0000000000000,2.640000000000000000
F029000,康和期貨,5.000000000000000000,1.000000000000000000,13729.00000000000000,5.000000000000000000,0,0,0,161.0000000000000000,13901.00000000000000,18.00000000000000000,38.00000000000000000,34217.00000000000000,0,0,0,0,157.0000000000000000,34430.00000000000000,5.000000000000000000,4.000000000000000000,17881.00000000000000,0,0,0,0,6.000000000000000000,17896.00000000000000,2.000000000000000000,5.000000000000000000,23209.00000000000000,0,0,0,2.000000000000000000,28.00000000000000000,23246.00000000000000,19.00000000000000000,17.00000000000000000,15998.00000000000000,5.000000000000000000,0,0,2.000000000000000000,195.0000000000000000,16236.00000000000000,29.00000000000000000,8.000000000000000000,33543.00000000000000,1.000000000000000000,0,0,2.000000000000000000,582.0000000000000000,34165.00000000000000,16.00000000000000000,6.000000000000000000,25734.00000000000000,0,0,0,0,0,25756.00000000000000,0,23.00000000000000000,31417.00000000000000,0,0,0,0,0,31440.00000000000000,0,32.00000000000000000,30313.00000000000000,0,0,0,0,340.0000000000000000,30685.00000000000000,0,3.000000000000000000,21195.00000000000000,0,0,0,0,41.00000000000000000,21239.00000000000000,0,21.00000000000000000,33811.00000000000000,0,0,0,0,59.00000000000000000,33891.00000000000000,0,20.00000000000000000,33549.00000000000000,0,0,0,0,14.00000000000000000,33583.00000000000000,63.00000000000000000,31.00000000000000000,17408.00000000000000,0,0,0,0,56.00000000000000000,17558.00000000000000,0,47.00000000000000000,8486.000000000000000,0,0,0,0,10.00000000000000000,8543.000000000000000,1.000000000000000000,97.0000000000000000,10868.00000000000000,0,0,0,2.000000000000000000,25.00000000000000000,10993.00000000000000,3.000000000000000000,110.0000000000000000,18518.00000000000000,0,0,0,0,29.00000000000000000,18660.00000000000000,4.000000000000000000,168.0000000000000000,14733.00000000000000,0,0,0,0,26.00000000000000000,14931.00000000000000,27.00000000000000000,96.0000000000000000,14131.00000000000000,0,0,0,0,10.00000000000000000,14264.00000000000000,11.00000000000000000,106.0000000000000000,18226.00000000000000,0,0,0,2.000000000000000000,0,18345.00000000000000,203.0000000000000000,833.0000000000000000,416966.0000000000000,11.00000000000000000,0,0,10.00000000000000000,1739.000000000000000,419762.0000000000000,1.950000000000000000
F007000,日盛期貨,3.000000000000000000,1.000000000000000000,15817.00000000000000,1.000000000000000000,0,0,0,0,15822.00000000000000,54.00000000000000000,8.000000000000000000,24534.00000000000000,0,0,0,11.00000000000000000,1.000000000000000000,24608.00000000000000,15.00000000000000000,9.000000000000000000,22192.00000000000000,0,0,0,0,0,22216.00000000000000,1.000000000000000000,11.00000000000000000,19682.00000000000000,0,0,0,20.00000000000000000,44.00000000000000000,19758.00000000000000,1.000000000000000000,19.00000000000000000,17378.00000000000000,0,0,0,0,0,17398.00000000000000,20.00000000000000000,10.00000000000000000,32789.00000000000000,0,0,1.000000000000000000,0,0,32820.00000000000000,0,3.000000000000000000,17671.00000000000000,0,0,1.000000000000000000,0,0,17675.00000000000000,0,0,22475.00000000000000,0,0,0,65.00000000000000000,0,22540.00000000000000,0,0,19818.00000000000000,0,0,0,0,42.00000000000000000,19860.00000000000000,0,0,19995.00000000000000,0,0,0,0,0,19995.00000000000000,2.000000000000000000,8.000000000000000000,41267.00000000000000,0,0,0,0,21.00000000000000000,41298.00000000000000,0,5.000000000000000000,33003.00000000000000,2.000000000000000000,0,0,0,2.000000000000000000,33012.00000000000000,2.000000000000000000,2.000000000000000000,20332.00000000000000,0,0,1.000000000000000000,30.00000000000000000,4.000000000000000000,20371.00000000000000,6.000000000000000000,31.00000000000000000,8653.000000000000000,1.000000000000000000,0,0,30.00000000000000000,0,8721.000000000000000,0,18.00000000000000000,14788.00000000000000,2.000000000000000000,0,3.000000000000000000,0,60.00000000000000000,14871.00000000000000,6.000000000000000000,16.00000000000000000,13631.00000000000000,2.000000000000000000,0,1.000000000000000000,68.00000000000000000,54.00000000000000000,13778.00000000000000,5.000000000000000000,25.00000000000000000,13564.00000000000000,2.000000000000000000,0,1.000000000000000000,0,1.000000000000000000,13598.00000000000000,5.000000000000000000,29.00000000000000000,11763.00000000000000,3.000000000000000000,0,0,24.00000000000000000,1.000000000000000000,11825.00000000000000,0,41.00000000000000000,17454.00000000000000,1.000000000000000000,0,0,0,1.000000000000000000,17497.00000000000000,120.0000000000000000,236.0000000000000000,386806.0000000000000,14.00000000000000000,0,8.000000000000000000,248.0000000000000000,231.0000000000000000,387663.0000000000000,1.800000000000000000
F008000,統一期貨,32.00000000000000000,41.00000000000000000,11876.00000000000000,0,0,20.00000000000000000,0,0,11969.00000000000000,135.0000000000000000,83.00000000000000000,37791.00000000000000,0,0,122.0000000000000000,0,15.00000000000000000,38146.00000000000000,0,31.00000000000000000,19674.00000000000000,0,0,10.00000000000000000,0,0,19715.00000000000000,16.00000000000000000,51.00000000000000000,21680.00000000000000,4.000000000000000000,0,20.00000000000000000,0,2.000000000000000000,21773.00000000000000,39.00000000000000000,49.00000000000000000,13876.00000000000000,0,0,30.00000000000000000,0,0,13994.00000000000000,67.00000000000000000,128.0000000000000000,26736.00000000000000,0,0,0,0,3.000000000000000000,26934.00000000000000,116.0000000000000000,60.00000000000000000,17878.00000000000000,0,0,72.00000000000000000,0,1.000000000000000000,18127.00000000000000,3.000000000000000000,19.00000000000000000,16610.00000000000000,0,0,21.00000000000000000,0,12.00000000000000000,16665.00000000000000,44.00000000000000000,342.0000000000000000,22545.00000000000000,10.00000000000000000,0,41.00000000000000000,0,3.000000000000000000,22985.00000000000000,23.00000000000000000,7.000000000000000000,20097.00000000000000,5.000000000000000000,0,5.000000000000000000,0,9.000000000000000000,20146.00000000000000,19.00000000000000000,232.0000000000000000,30774.00000000000000,11.00000000000000000,0,30.00000000000000000,0,4.000000000000000000,31070.00000000000000,19.00000000000000000,70.00000000000000000,39374.00000000000000,2.000000000000000000,0,1.000000000000000000,0,1.000000000000000000,39467.00000000000000,28.00000000000000000,278.0000000000000000,22202.00000000000000,9.000000000000000000,0,0,0,1.000000000000000000,22518.00000000000000,2.000000000000000000,96.0000000000000000,10295.00000000000000,0,0,4.000000000000000000,4.000000000000000000,1.000000000000000000,10402.00000000000000,5.000000000000000000,146.0000000000000000,11363.00000000000000,0,0,10.00000000000000000,0,4.000000000000000000,11528.00000000000000,23.00000000000000000,84.00000000000000000,13453.00000000000000,0,0,0,0,18.00000000000000000,13578.00000000000000,20.00000000000000000,525.0000000000000000,15560.00000000000000,0,0,12.00000000000000000,0,1.000000000000000000,16118.00000000000000,6.000000000000000000,226.0000000000000000,13081.00000000000000,0,0,0,0,15.00000000000000000,13328.00000000000000,124.0000000000000000,241.0000000000000000,18766.00000000000000,0,0,2.000000000000000000,6.000000000000000000,1.000000000000000000,19140.00000000000000,721.0000000000000000,2709.000000000000000,383631.0000000000000,41.00000000000000000,0,400.0000000000000000,10.00000000000000000,91.00000000000000000,387603.0000000000000,1.800000000000000000
F018000,元富期貨,32.00000000000000000,47.00000000000000000,13175.00000000000000,5.000000000000000000,0,0,1.000000000000000000,1.000000000000000000,13261.00000000000000,39.00000000000000000,44.00000000000000000,30597.00000000000000,3.000000000000000000,0,1.000000000000000000,0,1.000000000000000000,30685.00000000000000,12.00000000000000000,17.00000000000000000,14794.00000000000000,7.000000000000000000,0,0,0,2.000000000000000000,14832.00000000000000,36.00000000000000000,15.00000000000000000,19029.00000000000000,2.000000000000000000,0,0,0,3.000000000000000000,19085.00000000000000,32.00000000000000000,3.000000000000000000,10088.00000000000000,0,0,1.000000000000000000,0,2.000000000000000000,10126.00000000000000,0,0,20521.00000000000000,0,0,0,0,7.000000000000000000,20528.00000000000000,2.000000000000000000,4.000000000000000000,23798.00000000000000,0,0,0,0,0,23804.00000000000000,10.00000000000000000,51.00000000000000000,20942.00000000000000,0,0,0,0,0,21003.00000000000000,10.00000000000000000,20.00000000000000000,30478.00000000000000,3.000000000000000000,0,0,0,2.000000000000000000,30513.00000000000000,0,13.00000000000000000,27395.00000000000000,0,0,0,0,8.000000000000000000,27416.00000000000000,3.000000000000000000,21.00000000000000000,20012.00000000000000,0,0,0,0,4.000000000000000000,20040.00000000000000,6.000000000000000000,12.00000000000000000,31251.00000000000000,6.000000000000000000,0,0,0,0,31275.00000000000000,2.000000000000000000,98.0000000000000000,17436.00000000000000,2.000000000000000000,0,0,0,9.000000000000000000,17547.00000000000000,0,139.0000000000000000,12484.00000000000000,0,0,0,0,0,12623.00000000000000,3.000000000000000000,73.00000000000000000,9074.000000000000000,2.000000000000000000,0,0,0,0,9152.000000000000000,7.000000000000000000,40.00000000000000000,17111.00000000000000,4.000000000000000000,0,1.000000000000000000,2.000000000000000000,0,17165.00000000000000,8.000000000000000000,80.00000000000000000,16667.00000000000000,0,0,1.000000000000000000,1.000000000000000000,2.000000000000000000,16759.00000000000000,3.000000000000000000,118.0000000000000000,12283.00000000000000,3.000000000000000000,0,0,0,0,12407.00000000000000,28.00000000000000000,93.0000000000000000,20691.00000000000000,13.00000000000000000,0,0,0,3.000000000000000000,20828.00000000000000,233.0000000000000000,888.0000000000000000,367826.0000000000000,50.00000000000000000,0,4.000000000000000000,4.000000000000000000,44.00000000000000000,369049.0000000000000,1.720000000000000000
F039000,大昌期貨,0,2.000000000000000000,9957.00000000000000,0,0,0,0,0,9959.00000000000000,0,7.000000000000000000,23259.00000000000000,2.000000000000000000,0,0,0,5.000000000000000000,23273.00000000000000,0,5.000000000000000000,12603.00000000000000,13.00000000000000000,0,6.000000000000000000,0,1.000000000000000000,12628.00000000000000,0,9.000000000000000000,15857.00000000000000,4.000000000000000000,0,0,0,1.000000000000000000,15871.00000000000000,0,7.000000000000000000,11185.00000000000000,11.00000000000000000,0,0,0,6.000000000000000000,11209.00000000000000,0,0,21088.00000000000000,30.00000000000000000,0,0,0,0,21118.00000000000000,0,4.000000000000000000,14844.00000000000000,18.00000000000000000,0,0,0,0,14866.00000000000000,1.000000000000000000,0,21115.00000000000000,0,0,0,0,1.000000000000000000,21117.00000000000000,1.000000000000000000,6.000000000000000000,19392.00000000000000,8.000000000000000000,0,0,0,0,19407.00000000000000,1.000000000000000000,0,15536.00000000000000,2.000000000000000000,0,0,0,0,15539.00000000000000,0,0,33958.00000000000000,0,0,1.000000000000000000,0,0,33959.00000000000000,0,0,31248.00000000000000,10.00000000000000000,0,0,0,0,31258.00000000000000,0,1.000000000000000000,13377.00000000000000,11.00000000000000000,0,2.000000000000000000,0,0,13391.00000000000000,0,14.00000000000000000,6514.000000000000000,2.000000000000000000,0,0,0,0,6530.000000000000000,0,27.00000000000000000,9860.00000000000000,1.000000000000000000,0,0,0,17.00000000000000000,9905.00000000000000,2.000000000000000000,17.00000000000000000,13202.00000000000000,2.000000000000000000,0,0,0,0,13223.00000000000000,0,4.000000000000000000,10504.00000000000000,13.00000000000000000,0,0,0,0,10521.00000000000000,0,21.00000000000000000,10069.00000000000000,0,0,1.000000000000000000,0,0,10091.00000000000000,0,18.00000000000000000,16899.00000000000000,21.00000000000000000,0,1.000000000000000000,0,0,16939.00000000000000,5.000000000000000000,142.0000000000000000,310467.0000000000000,148.0000000000000000,0,11.00000000000000000,0,31.00000000000000000,310804.0000000000000,1.450000000000000000
F034000,澳帝華期貨,0,0,15488.00000000000000,0,0,0,0,0,15488.00000000000000,0,0,23780.00000000000000,0,0,0,0,0,23780.00000000000000,0,0,8754.000000000000000,0,0,0,0,0,8754.000000000000000,0,0,11756.00000000000000,0,0,0,0,0,11756.00000000000000,0,0,16097.00000000000000,0,0,0,0,0,16097.00000000000000,0,0,29418.00000000000000,0,0,0,0,0,29418.00000000000000,0,0,14508.00000000000000,0,0,0,0,0,14508.00000000000000,0,0,30874.00000000000000,0,0,0,0,0,30874.00000000000000,0,0,38258.00000000000000,0,0,0,0,0,38258.00000000000000,0,0,23834.00000000000000,0,0,0,0,0,23834.00000000000000,0,0,33201.00000000000000,0,0,0,0,0,33201.00000000000000,0,0,12161.00000000000000,0,0,0,0,0,12161.00000000000000,0,0,4656.000000000000000,0,0,0,0,0,4656.000000000000000,0,0,4856.000000000000000,0,0,0,0,0,4856.000000000000000,0,0,3298.000000000000000,0,0,0,0,0,3298.000000000000000,0,0,9579.00000000000000,0,0,0,0,0,9579.00000000000000,0,0,3825.000000000000000,0,0,0,0,0,3825.000000000000000,0,0,3897.000000000000000,0,0,0,0,0,3897.000000000000000,0,0,7568.000000000000000,0,0,0,0,0,7568.000000000000000,0,0,295808.0000000000000,0,0,0,0,0,295808.0000000000000,1.380000000000000000
F013000,大華期貨,23.00000000000000000,0,9078.000000000000000,0,0,0,0,0,9101.000000000000000,33.00000000000000000,4.000000000000000000,37157.00000000000000,0,0,0,0,1.000000000000000000,37195.00000000000000,11.00000000000000000,0,10288.00000000000000,0,0,0,0,0,10299.00000000000000,0,4.000000000000000000,13818.00000000000000,0,0,0,0,0,13822.00000000000000,8.000000000000000000,0,5795.000000000000000,0,0,0,0,0,5803.000000000000000,36.00000000000000000,0,16030.00000000000000,0,0,0,0,0,16066.00000000000000,2.000000000000000000,1.000000000000000000,10875.00000000000000,0,0,0,0,0,10878.00000000000000,21.00000000000000000,0,19451.00000000000000,0,0,0,0,0,19472.00000000000000,11.00000000000000000,0,11157.00000000000000,0,0,0,0,1.000000000000000000,11169.00000000000000,32.00000000000000000,0,17350.00000000000000,0,0,0,0,1.000000000000000000,17383.00000000000000,21.00000000000000000,2.000000000000000000,11861.00000000000000,0,0,0,0,0,11884.00000000000000,0,5.000000000000000000,22639.00000000000000,0,0,0,0,0,22644.00000000000000,72.00000000000000000,4.000000000000000000,25332.00000000000000,0,0,0,0,0,25408.00000000000000,0,0,8774.000000000000000,0,0,0,0,0,8774.000000000000000,16.00000000000000000,24.00000000000000000,9518.00000000000000,0,0,0,0,0,9558.00000000000000,3.000000000000000000,9.000000000000000000,9451.00000000000000,0,0,0,0,7.000000000000000000,9470.00000000000000,3.000000000000000000,10.00000000000000000,11124.00000000000000,0,0,0,0,1.000000000000000000,11138.00000000000000,3.000000000000000000,6.000000000000000000,7848.000000000000000,0,0,0,0,0,7857.000000000000000,10.00000000000000000,7.000000000000000000,15643.00000000000000,0,0,0,0,0,15660.00000000000000,305.0000000000000000,76.00000000000000000,273189.0000000000000,0,0,0,0,11.00000000000000000,273581.0000000000000,1.270000000000000000
S920999,凱基證券自營,46.00000000000000000,6.000000000000000000,8062.000000000000000,5.000000000000000000,0,0,0,27.00000000000000000,8146.000000000000000,12.00000000000000000,33.00000000000000000,24657.00000000000000,40.00000000000000000,0,0,20.00000000000000000,41.00000000000000000,24803.00000000000000,54.00000000000000000,473.0000000000000000,9745.00000000000000,60.00000000000000000,0,52.00000000000000000,0,12.00000000000000000,10396.00000000000000,40.00000000000000000,92.00000000000000000,8763.000000000000000,35.00000000000000000,0,20.00000000000000000,10.00000000000000000,9.000000000000000000,8969.000000000000000,26.00000000000000000,280.0000000000000000,11882.00000000000000,80.00000000000000000,0,20.00000000000000000,0,76.00000000000000000,12364.00000000000000,1.000000000000000000,103.0000000000000000,22558.00000000000000,45.00000000000000000,0,50.00000000000000000,60.00000000000000000,25.00000000000000000,22842.00000000000000,20.00000000000000000,84.00000000000000000,6523.000000000000000,170.0000000000000000,0,61.00000000000000000,0,1.000000000000000000,6859.000000000000000,680.0000000000000000,0,14494.00000000000000,40.00000000000000000,0,132.0000000000000000,130.0000000000000000,5.000000000000000000,15481.00000000000000,81.00000000000000000,52.00000000000000000,14308.00000000000000,7.000000000000000000,0,0,0,52.00000000000000000,14500.00000000000000,40.00000000000000000,4.000000000000000000,25668.00000000000000,0,0,0,0,30.00000000000000000,25742.00000000000000,0,2.000000000000000000,26829.00000000000000,30.00000000000000000,0,20.00000000000000000,0,12.00000000000000000,26893.00000000000000,20.00000000000000000,20.00000000000000000,11736.00000000000000,6.000000000000000000,0,20.00000000000000000,0,22.00000000000000000,11824.00000000000000,2.000000000000000000,239.0000000000000000,12414.00000000000000,0,0,389.0000000000000000,0,33.00000000000000000,13077.00000000000000,102.0000000000000000,438.0000000000000000,5129.000000000000000,0,0,3.000000000000000000,0,0,5672.000000000000000,40.00000000000000000,189.0000000000000000,3107.000000000000000,0,0,90.00000000000000000,0,0,3426.000000000000000,149.0000000000000000,564.0000000000000000,5108.000000000000000,0,0,220.0000000000000000,20.00000000000000000,20.00000000000000000,6081.000000000000000,41.00000000000000000,461.0000000000000000,5788.000000000000000,0,0,51.00000000000000000,20.00000000000000000,28.00000000000000000,6389.000000000000000,240.0000000000000000,121.0000000000000000,9548.00000000000000,0,0,55.00000000000000000,0,151.0000000000000000,10115.00000000000000,151.0000000000000000,143.0000000000000000,9975.00000000000000,1.000000000000000000,0,50.00000000000000000,58.00000000000000000,48.00000000000000000,10426.00000000000000,1745.000000000000000,3304.000000000000000,236294.0000000000000,519.0000000000000000,0,1233.000000000000000,318.0000000000000000,592.0000000000000000,244005.0000000000000,1.139999999999999872
