期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F026000,富邦期貨,6.000000000000000000,30.00000000000000000,18639.00000000000000,80.00000000000000000,0,0,6.000000000000000000,18761.00000000000000,6.000000000000000000,20.00000000000000000,27608.00000000000000,147.0000000000000000,0,0,14.00000000000000000,27795.00000000000000,17.00000000000000000,21.00000000000000000,23265.00000000000000,101.0000000000000000,0,0,5.000000000000000000,23409.00000000000000,1.000000000000000000,20.00000000000000000,22248.00000000000000,146.0000000000000000,0,0,7.000000000000000000,22422.00000000000000,3.000000000000000000,40.00000000000000000,26734.00000000000000,89.00000000000000000,0,0,7.000000000000000000,26873.00000000000000,6.000000000000000000,1.000000000000000000,35703.00000000000000,180.0000000000000000,0,0,8.000000000000000000,35898.00000000000000,2.000000000000000000,8.000000000000000000,27298.00000000000000,239.0000000000000000,0,0,2.000000000000000000,27549.00000000000000,1.000000000000000000,4.000000000000000000,25283.00000000000000,349.0000000000000000,0,0,3.000000000000000000,25640.00000000000000,0,12.00000000000000000,20093.00000000000000,320.0000000000000000,0,0,0,20425.00000000000000,4.000000000000000000,7.000000000000000000,30587.00000000000000,194.0000000000000000,0,0,12.00000000000000000,30804.00000000000000,3.000000000000000000,19.00000000000000000,20988.00000000000000,1075.000000000000000,0,0,5.000000000000000000,22090.00000000000000,0,0,26920.00000000000000,130.0000000000000000,0,0,37.00000000000000000,27087.00000000000000,0,11.00000000000000000,18695.00000000000000,183.0000000000000000,0,0,53.00000000000000000,18942.00000000000000,0,2.000000000000000000,16932.00000000000000,161.0000000000000000,0,0,25.00000000000000000,17120.00000000000000,0,6.000000000000000000,23636.00000000000000,40.00000000000000000,0,0,0,23682.00000000000000,0,1.000000000000000000,14959.00000000000000,45.00000000000000000,0,0,6.000000000000000000,15011.00000000000000,0,1.000000000000000000,19323.00000000000000,6.000000000000000000,0,0,17.00000000000000000,19347.00000000000000,1.000000000000000000,3.000000000000000000,23236.00000000000000,72.00000000000000000,0,0,10.00000000000000000,23322.00000000000000,2.000000000000000000,6.000000000000000000,32547.00000000000000,32.00000000000000000,0,0,0,32587.00000000000000,52.00000000000000000,212.0000000000000000,454694.0000000000000,3589.000000000000000,0,0,217.0000000000000000,458764.0000000000000,3.270000000000000000
B224999,中國信託商業銀行,70.00000000000000000,192.0000000000000000,11801.00000000000000,143.0000000000000000,0,0,450.0000000000000000,12656.00000000000000,53.00000000000000000,124.0000000000000000,21702.00000000000000,38.00000000000000000,0,0,259.0000000000000000,22176.00000000000000,136.0000000000000000,144.0000000000000000,18116.00000000000000,36.00000000000000000,0,0,88.00000000000000000,18520.00000000000000,188.0000000000000000,135.0000000000000000,20219.00000000000000,26.00000000000000000,0,0,211.0000000000000000,20779.00000000000000,267.0000000000000000,57.00000000000000000,23414.00000000000000,42.00000000000000000,0,0,78.00000000000000000,23858.00000000000000,246.0000000000000000,132.0000000000000000,13904.00000000000000,19.00000000000000000,0,0,0,14301.00000000000000,92.00000000000000000,185.0000000000000000,28342.00000000000000,28.00000000000000000,0,0,197.0000000000000000,28844.00000000000000,59.00000000000000000,53.00000000000000000,26751.00000000000000,102.0000000000000000,0,0,198.0000000000000000,27163.00000000000000,156.0000000000000000,298.0000000000000000,21162.00000000000000,42.00000000000000000,0,0,42.00000000000000000,21700.00000000000000,415.0000000000000000,121.0000000000000000,34028.00000000000000,60.00000000000000000,0,0,34.00000000000000000,34658.00000000000000,90.00000000000000000,284.0000000000000000,39310.00000000000000,66.00000000000000000,0,0,88.00000000000000000,39838.00000000000000,337.0000000000000000,363.0000000000000000,24574.00000000000000,93.0000000000000000,0,0,270.0000000000000000,25637.00000000000000,164.0000000000000000,161.0000000000000000,8682.000000000000000,48.00000000000000000,0,0,185.0000000000000000,9240.00000000000000,51.00000000000000000,56.00000000000000000,8430.000000000000000,69.00000000000000000,0,0,186.0000000000000000,8792.000000000000000,23.00000000000000000,54.00000000000000000,21208.00000000000000,27.00000000000000000,0,0,128.0000000000000000,21440.00000000000000,31.00000000000000000,50.00000000000000000,23107.00000000000000,48.00000000000000000,0,0,483.0000000000000000,23719.00000000000000,108.0000000000000000,233.0000000000000000,12374.00000000000000,46.00000000000000000,0,0,200.0000000000000000,12961.00000000000000,140.0000000000000000,202.0000000000000000,18094.00000000000000,56.00000000000000000,0,0,45.00000000000000000,18537.00000000000000,236.0000000000000000,284.0000000000000000,40092.00000000000000,43.00000000000000000,0,0,11.00000000000000000,40666.00000000000000,2862.000000000000000,3128.000000000000000,415310.0000000000000,1032.000000000000000,0,0,3153.000000000000000,425485.0000000000000,3.030000000000000000
S551999,永豐金證券自營,0,82.00000000000000000,15520.00000000000000,45.00000000000000000,0,0,20.00000000000000000,15667.00000000000000,0,0,24051.00000000000000,15.00000000000000000,0,0,0,24066.00000000000000,0,40.00000000000000000,21130.00000000000000,15.00000000000000000,0,0,0,21185.00000000000000,0,6.000000000000000000,21858.00000000000000,25.00000000000000000,0,0,0,21889.00000000000000,0,0,26322.00000000000000,20.00000000000000000,0,0,0,26342.00000000000000,0,0,21038.00000000000000,50.00000000000000000,0,0,0,21088.00000000000000,0,0,18114.00000000000000,66.00000000000000000,0,0,0,18180.00000000000000,0,900.0000000000000000,17485.00000000000000,10.00000000000000000,0,0,10.00000000000000000,18405.00000000000000,200.0000000000000000,450.0000000000000000,12825.00000000000000,10.00000000000000000,0,0,2.000000000000000000,13487.00000000000000,300.0000000000000000,300.0000000000000000,26539.00000000000000,0,0,0,0,27139.00000000000000,0,266.0000000000000000,15771.00000000000000,1100.000000000000000,0,0,0,17137.00000000000000,525.0000000000000000,1275.000000000000000,14566.00000000000000,5.000000000000000000,0,0,0,16371.00000000000000,0,20.00000000000000000,21940.00000000000000,0,0,0,0,21960.00000000000000,0,0,18412.00000000000000,5.000000000000000000,0,0,0,18417.00000000000000,0,0,27124.00000000000000,20.00000000000000000,0,0,0,27144.00000000000000,0,0,100.0000000000000000,0,0,0,0,100.0000000000000000,0,1.000000000000000000,23100.00000000000000,0,0,0,0,23101.00000000000000,0,8.000000000000000000,33381.00000000000000,0,0,0,0,33389.00000000000000,0,10.00000000000000000,46647.00000000000000,4.000000000000000000,0,0,0,46661.00000000000000,1025.000000000000000,3358.000000000000000,405923.0000000000000,1390.000000000000000,0,0,32.00000000000000000,411728.0000000000000,2.940000000000000000
F029000,康和期貨,5.000000000000000000,1.000000000000000000,13970.00000000000000,0,0,0,7.000000000000000000,13983.00000000000000,0,16.00000000000000000,15688.00000000000000,20.00000000000000000,0,0,1.000000000000000000,15725.00000000000000,1.000000000000000000,12.00000000000000000,12028.00000000000000,0,0,0,11.00000000000000000,12052.00000000000000,4.000000000000000000,2.000000000000000000,19099.00000000000000,0,0,0,5.000000000000000000,19110.00000000000000,0,8.000000000000000000,17588.00000000000000,2.000000000000000000,0,0,15.00000000000000000,17613.00000000000000,23.00000000000000000,15.00000000000000000,20616.00000000000000,0,0,0,118.0000000000000000,20772.00000000000000,0,5.000000000000000000,14691.00000000000000,0,0,0,10.00000000000000000,14706.00000000000000,1.000000000000000000,3.000000000000000000,17322.00000000000000,0,0,0,13.00000000000000000,17339.00000000000000,2.000000000000000000,2.000000000000000000,15552.00000000000000,1.000000000000000000,0,0,0,15557.00000000000000,0,9.000000000000000000,22544.00000000000000,0,0,0,4.000000000000000000,22557.00000000000000,22.00000000000000000,5.000000000000000000,25138.00000000000000,30.00000000000000000,0,0,27.00000000000000000,25222.00000000000000,1.000000000000000000,2.000000000000000000,19167.00000000000000,27.00000000000000000,0,0,8.000000000000000000,19205.00000000000000,4.000000000000000000,22.00000000000000000,12063.00000000000000,68.00000000000000000,0,0,15.00000000000000000,12172.00000000000000,16.00000000000000000,12.00000000000000000,11240.00000000000000,0,0,0,31.00000000000000000,11299.00000000000000,1.000000000000000000,2.000000000000000000,21039.00000000000000,0,0,0,12.00000000000000000,21054.00000000000000,1.000000000000000000,9.000000000000000000,9372.00000000000000,5.000000000000000000,0,0,17.00000000000000000,9404.00000000000000,2.000000000000000000,1.000000000000000000,13902.00000000000000,6.000000000000000000,0,0,28.00000000000000000,13939.00000000000000,0,11.00000000000000000,17555.00000000000000,5.000000000000000000,0,0,3.000000000000000000,17574.00000000000000,6.000000000000000000,9.000000000000000000,31032.00000000000000,0,0,0,3.000000000000000000,31050.00000000000000,89.00000000000000000,146.0000000000000000,329606.0000000000000,164.0000000000000000,0,0,328.0000000000000000,330333.0000000000000,2.360000000000000000
F008000,統一期貨,2.000000000000000000,7.000000000000000000,22849.00000000000000,5.000000000000000000,0,0,3.000000000000000000,22866.00000000000000,4.000000000000000000,8.000000000000000000,22483.00000000000000,1.000000000000000000,0,0,1.000000000000000000,22497.00000000000000,2.000000000000000000,7.000000000000000000,12307.00000000000000,6.000000000000000000,0,0,0,12322.00000000000000,7.000000000000000000,5.000000000000000000,15778.00000000000000,0,0,0,10.00000000000000000,15800.00000000000000,2.000000000000000000,18.00000000000000000,19804.00000000000000,0,0,0,0,19824.00000000000000,40.00000000000000000,13.00000000000000000,17627.00000000000000,2.000000000000000000,0,0,10.00000000000000000,17692.00000000000000,10.00000000000000000,13.00000000000000000,12846.00000000000000,6.000000000000000000,0,0,203.0000000000000000,13078.00000000000000,2.000000000000000000,0,14388.00000000000000,10.00000000000000000,0,0,0,14400.00000000000000,27.00000000000000000,44.00000000000000000,12143.00000000000000,0,0,0,0,12214.00000000000000,16.00000000000000000,204.0000000000000000,20061.00000000000000,5.000000000000000000,0,0,3.000000000000000000,20289.00000000000000,8.000000000000000000,0,21987.00000000000000,1.000000000000000000,0,0,1.000000000000000000,21997.00000000000000,8.000000000000000000,0,25407.00000000000000,8.000000000000000000,0,0,21.00000000000000000,25444.00000000000000,8.000000000000000000,81.00000000000000000,13258.00000000000000,1.000000000000000000,0,0,39.00000000000000000,13387.00000000000000,9.000000000000000000,1.000000000000000000,10191.00000000000000,3.000000000000000000,0,0,6.000000000000000000,10210.00000000000000,0,35.00000000000000000,15560.00000000000000,10.00000000000000000,0,0,39.00000000000000000,15644.00000000000000,3.000000000000000000,0,9545.00000000000000,7.000000000000000000,0,0,325.0000000000000000,9880.00000000000000,3.000000000000000000,16.00000000000000000,13901.00000000000000,5.000000000000000000,0,0,235.0000000000000000,14160.00000000000000,5.000000000000000000,20.00000000000000000,13928.00000000000000,10.00000000000000000,0,0,71.00000000000000000,14034.00000000000000,1.000000000000000000,62.00000000000000000,21719.00000000000000,3.000000000000000000,0,0,14.00000000000000000,21799.00000000000000,157.0000000000000000,534.0000000000000000,315782.0000000000000,83.00000000000000000,0,0,981.000000000000000,317537.0000000000000,2.259999999999999744
F039000,大昌期貨,0,29.00000000000000000,12339.00000000000000,2.000000000000000000,0,0,40.00000000000000000,12410.00000000000000,3.000000000000000000,9.000000000000000000,14205.00000000000000,0,0,0,78.00000000000000000,14295.00000000000000,0,1.000000000000000000,10503.00000000000000,0,0,0,1.000000000000000000,10505.00000000000000,0,1.000000000000000000,13261.00000000000000,2.000000000000000000,0,0,18.00000000000000000,13282.00000000000000,2.000000000000000000,3.000000000000000000,16743.00000000000000,10.00000000000000000,0,0,1.000000000000000000,16759.00000000000000,0,10.00000000000000000,15530.00000000000000,5.000000000000000000,0,0,5.000000000000000000,15550.00000000000000,0,0,11121.00000000000000,78.00000000000000000,0,0,7.000000000000000000,11206.00000000000000,0,3.000000000000000000,13483.00000000000000,21.00000000000000000,0,0,3.000000000000000000,13510.00000000000000,6.000000000000000000,5.000000000000000000,14241.00000000000000,17.00000000000000000,0,0,1.000000000000000000,14270.00000000000000,9.000000000000000000,4.000000000000000000,21339.00000000000000,14.00000000000000000,0,0,0,21366.00000000000000,3.000000000000000000,4.000000000000000000,18624.00000000000000,0,0,0,2.000000000000000000,18633.00000000000000,2.000000000000000000,1.000000000000000000,12626.00000000000000,21.00000000000000000,0,0,3.000000000000000000,12653.00000000000000,0,0,10729.00000000000000,8.000000000000000000,0,0,3.000000000000000000,10740.00000000000000,0,1.000000000000000000,8333.000000000000000,3.000000000000000000,0,0,3.000000000000000000,8340.000000000000000,0,0,17215.00000000000000,10.00000000000000000,0,0,25.00000000000000000,17250.00000000000000,0,1.000000000000000000,7375.000000000000000,1.000000000000000000,0,0,29.00000000000000000,7406.000000000000000,0,1.000000000000000000,14914.00000000000000,2.000000000000000000,0,0,87.00000000000000000,15004.00000000000000,0,5.000000000000000000,13806.00000000000000,16.00000000000000000,0,0,6.000000000000000000,13833.00000000000000,0,25.00000000000000000,21205.00000000000000,17.00000000000000000,0,0,10.00000000000000000,21257.00000000000000,25.00000000000000000,103.0000000000000000,267592.0000000000000,227.0000000000000000,0,0,322.0000000000000000,268269.0000000000000,1.910000000000000000
F007000,日盛期貨,10.00000000000000000,6.000000000000000000,12390.00000000000000,0,0,0,1.000000000000000000,12407.00000000000000,3.000000000000000000,4.000000000000000000,15800.00000000000000,0,0,0,5.000000000000000000,15812.00000000000000,0,1.000000000000000000,10660.00000000000000,0,0,0,2.000000000000000000,10663.00000000000000,2.000000000000000000,2.000000000000000000,12954.00000000000000,0,0,0,0,12958.00000000000000,1.000000000000000000,1.000000000000000000,15290.00000000000000,0,0,0,0,15292.00000000000000,1.000000000000000000,14.00000000000000000,15058.00000000000000,0,0,0,0,15073.00000000000000,1.000000000000000000,0,12614.00000000000000,0,0,0,2.000000000000000000,12617.00000000000000,1.000000000000000000,4.000000000000000000,12189.00000000000000,0,0,0,2.000000000000000000,12196.00000000000000,0,1.000000000000000000,12409.00000000000000,0,0,0,2.000000000000000000,12412.00000000000000,1.000000000000000000,0,18047.00000000000000,0,0,0,0,18048.00000000000000,0,0,20383.00000000000000,0,0,0,4.000000000000000000,20387.00000000000000,0,0,14781.00000000000000,0,0,0,0,14781.00000000000000,3.000000000000000000,0,10580.00000000000000,0,0,0,12.00000000000000000,10595.00000000000000,0,7.000000000000000000,10736.00000000000000,0,0,0,2.000000000000000000,10745.00000000000000,3.000000000000000000,4.000000000000000000,14908.00000000000000,0,0,0,0,14915.00000000000000,0,3.000000000000000000,9741.00000000000000,0,0,0,0,9744.00000000000000,0,3.000000000000000000,12661.00000000000000,0,0,0,0,12664.00000000000000,1.000000000000000000,3.000000000000000000,15210.00000000000000,0,0,0,1.000000000000000000,15215.00000000000000,5.000000000000000000,5.000000000000000000,20220.00000000000000,0,0,0,0,20230.00000000000000,32.00000000000000000,58.00000000000000000,266631.0000000000000,0,0,0,33.00000000000000000,266754.0000000000000,1.900000000000000000
F018000,元富期貨,4.000000000000000000,12.00000000000000000,9628.00000000000000,1.000000000000000000,0,0,3.000000000000000000,9648.00000000000000,4.000000000000000000,8.000000000000000000,12067.00000000000000,1.000000000000000000,0,0,3.000000000000000000,12083.00000000000000,2.000000000000000000,11.00000000000000000,9046.000000000000000,1.000000000000000000,0,0,4.000000000000000000,9064.000000000000000,1.000000000000000000,21.00000000000000000,12462.00000000000000,0,0,0,0,12484.00000000000000,0,16.00000000000000000,9556.00000000000000,0,0,0,0,9572.00000000000000,10.00000000000000000,12.00000000000000000,15183.00000000000000,1.000000000000000000,0,0,1.000000000000000000,15207.00000000000000,0,5.000000000000000000,13154.00000000000000,0,0,0,1.000000000000000000,13160.00000000000000,0,0,10685.00000000000000,0,0,0,0,10685.00000000000000,0,15.00000000000000000,7918.000000000000000,0,0,0,0,7933.000000000000000,0,3.000000000000000000,11971.00000000000000,0,0,0,1.000000000000000000,11975.00000000000000,0,4.000000000000000000,16037.00000000000000,5.000000000000000000,0,0,2.000000000000000000,16048.00000000000000,6.000000000000000000,12.00000000000000000,11220.00000000000000,0,0,0,4.000000000000000000,11242.00000000000000,0,17.00000000000000000,10550.00000000000000,6.000000000000000000,0,0,4.000000000000000000,10577.00000000000000,1.000000000000000000,45.00000000000000000,7475.000000000000000,1.000000000000000000,0,0,2.000000000000000000,7524.000000000000000,1.000000000000000000,49.00000000000000000,12143.00000000000000,4.000000000000000000,0,0,4.000000000000000000,12201.00000000000000,0,10.00000000000000000,7993.000000000000000,0,0,0,7.000000000000000000,8010.000000000000000,4.000000000000000000,17.00000000000000000,14785.00000000000000,0,0,0,8.000000000000000000,14814.00000000000000,0,14.00000000000000000,13216.00000000000000,1.000000000000000000,0,0,0,13231.00000000000000,0,26.00000000000000000,17590.00000000000000,0,0,0,0,17616.00000000000000,33.00000000000000000,297.0000000000000000,222679.0000000000000,21.00000000000000000,0,0,44.00000000000000000,223074.0000000000000,1.590000000000000000
F021999,寶來曼氏期貨自營,0,0,8396.000000000000000,0,0,0,0,8396.000000000000000,0,0,12609.00000000000000,0,0,0,0,12609.00000000000000,0,0,6645.000000000000000,0,0,0,0,6645.000000000000000,0,1.000000000000000000,3688.000000000000000,0,0,0,0,3689.000000000000000,0,0,3978.000000000000000,0,0,0,0,3978.000000000000000,0,4.000000000000000000,11777.00000000000000,0,0,0,0,11781.00000000000000,0,0,11045.00000000000000,0,0,0,0,11045.00000000000000,0,0,7678.000000000000000,0,0,0,62.00000000000000000,7740.000000000000000,0,0,13390.00000000000000,0,0,0,0,13390.00000000000000,0,0,20244.00000000000000,0,0,0,0,20244.00000000000000,0,0,26344.00000000000000,0,0,0,0,26344.00000000000000,0,0,18654.00000000000000,0,0,0,0,18654.00000000000000,0,40.00000000000000000,3829.000000000000000,0,0,0,2.000000000000000000,3871.000000000000000,0,16.00000000000000000,3507.000000000000000,0,0,0,0,3523.000000000000000,0,0,11541.00000000000000,0,0,0,0,11541.00000000000000,0,0,8025.000000000000000,0,0,0,0,8025.000000000000000,0,80.00000000000000000,5075.000000000000000,0,0,0,20.00000000000000000,5175.000000000000000,0,40.00000000000000000,6559.000000000000000,0,0,0,0,6599.000000000000000,0,2.000000000000000000,10678.00000000000000,0,0,0,0,10680.00000000000000,0,183.0000000000000000,193662.0000000000000,0,0,0,84.00000000000000000,193929.0000000000000,1.380000000000000000
S920999,凱基證券自營,20.00000000000000000,16.00000000000000000,14174.00000000000000,20.00000000000000000,0,0,150.0000000000000000,14380.00000000000000,20.00000000000000000,80.00000000000000000,11075.00000000000000,15.00000000000000000,0,0,0,11190.00000000000000,20.00000000000000000,5.000000000000000000,7844.000000000000000,35.00000000000000000,0,0,0,7904.000000000000000,0,39.00000000000000000,14010.00000000000000,25.00000000000000000,0,0,22.00000000000000000,14096.00000000000000,0,0,9769.00000000000000,15.00000000000000000,0,0,1.000000000000000000,9785.00000000000000,0,20.00000000000000000,17202.00000000000000,35.00000000000000000,0,0,1.000000000000000000,17258.00000000000000,0,0,9355.00000000000000,74.00000000000000000,0,0,20.00000000000000000,9449.00000000000000,0,0,9997.00000000000000,6.000000000000000000,0,0,160.0000000000000000,10163.00000000000000,0,0,6467.000000000000000,0,0,0,26.00000000000000000,6493.000000000000000,0,0,23146.00000000000000,5.000000000000000000,0,0,5.000000000000000000,23156.00000000000000,0,0,13693.00000000000000,5.000000000000000000,0,0,13.00000000000000000,13711.00000000000000,0,0,6744.000000000000000,6.000000000000000000,0,0,17.00000000000000000,6767.000000000000000,40.00000000000000000,85.00000000000000000,1260.000000000000000,31.00000000000000000,0,0,10.00000000000000000,1426.000000000000000,20.00000000000000000,142.0000000000000000,4512.000000000000000,10.00000000000000000,0,0,11.00000000000000000,4695.000000000000000,20.00000000000000000,115.0000000000000000,7344.000000000000000,25.00000000000000000,0,0,0,7504.000000000000000,0,62.00000000000000000,5516.000000000000000,0,0,0,80.00000000000000000,5658.000000000000000,100.0000000000000000,61.00000000000000000,8659.000000000000000,0,0,0,30.00000000000000000,8850.000000000000000,20.00000000000000000,0,7323.000000000000000,0,0,0,0,7343.000000000000000,0,164.0000000000000000,5202.000000000000000,15.00000000000000000,0,0,0,5381.000000000000000,260.0000000000000000,789.0000000000000000,183292.0000000000000,322.0000000000000000,0,0,546.0000000000000000,185209.0000000000000,1.320000000000000000
S592999,元富證券自營,0,5.000000000000000000,7713.000000000000000,5.000000000000000000,0,0,50.00000000000000000,7773.000000000000000,0,0,8908.000000000000000,20.00000000000000000,0,0,26.00000000000000000,8954.000000000000000,20.00000000000000000,0,9523.00000000000000,5.000000000000000000,0,0,0,9548.00000000000000,0,0,11428.00000000000000,15.00000000000000000,0,0,0,11443.00000000000000,0,0,11437.00000000000000,0,0,0,6.000000000000000000,11443.00000000000000,0,0,7248.000000000000000,15.00000000000000000,0,0,0,7263.000000000000000,0,0,9826.00000000000000,0,0,0,40.00000000000000000,9866.00000000000000,20.00000000000000000,0,7795.000000000000000,0,0,0,8.000000000000000000,7823.000000000000000,0,0,5908.000000000000000,0,0,0,0,5908.000000000000000,20.00000000000000000,0,5586.000000000000000,0,0,0,0,5606.000000000000000,0,0,7081.000000000000000,0,0,0,0,7081.000000000000000,0,0,8374.000000000000000,0,0,0,0,8374.000000000000000,0,0,7054.000000000000000,0,0,0,20.00000000000000000,7074.000000000000000,0,0,7087.000000000000000,0,0,0,20.00000000000000000,7107.000000000000000,0,0,10217.00000000000000,10.00000000000000000,0,0,2.000000000000000000,10229.00000000000000,0,0,6599.000000000000000,0,0,0,0,6599.000000000000000,40.00000000000000000,0,7753.000000000000000,0,0,0,0,7793.000000000000000,6.000000000000000000,0,14587.00000000000000,0,0,0,0,14593.00000000000000,0,0,15234.00000000000000,0,0,0,0,15234.00000000000000,106.0000000000000000,5.000000000000000000,169358.0000000000000,70.00000000000000000,0,0,172.0000000000000000,169711.0000000000000,1.210000000000000000
F005000,國票期貨,7.000000000000000000,29.00000000000000000,6994.000000000000000,0,0,0,0,7030.000000000000000,13.00000000000000000,14.00000000000000000,10966.00000000000000,0,0,0,11.00000000000000000,11004.00000000000000,13.00000000000000000,6.000000000000000000,6825.000000000000000,0,0,0,5.000000000000000000,6849.000000000000000,1.000000000000000000,1.000000000000000000,7246.000000000000000,0,0,0,0,7248.000000000000000,14.00000000000000000,43.00000000000000000,8138.000000000000000,0,0,0,3.000000000000000000,8198.000000000000000,18.00000000000000000,0,8747.000000000000000,0,0,0,3.000000000000000000,8768.000000000000000,2.000000000000000000,16.00000000000000000,5690.000000000000000,0,0,0,2.000000000000000000,5710.000000000000000,16.00000000000000000,0,9289.00000000000000,0,0,0,0,9305.00000000000000,10.00000000000000000,5.000000000000000000,6019.000000000000000,0,0,0,4.000000000000000000,6038.000000000000000,19.00000000000000000,7.000000000000000000,9591.00000000000000,0,0,0,0,9617.00000000000000,4.000000000000000000,8.000000000000000000,9423.00000000000000,0,0,0,2.000000000000000000,9437.00000000000000,7.000000000000000000,3.000000000000000000,12009.00000000000000,0,0,0,3.000000000000000000,12022.00000000000000,5.000000000000000000,13.00000000000000000,6250.000000000000000,0,0,0,5.000000000000000000,6273.000000000000000,0,1.000000000000000000,4868.000000000000000,0,0,0,0,4869.000000000000000,4.000000000000000000,2.000000000000000000,11772.00000000000000,0,0,0,2.000000000000000000,11780.00000000000000,0,27.00000000000000000,4462.000000000000000,0,0,0,2.000000000000000000,4491.000000000000000,40.00000000000000000,7.000000000000000000,6837.000000000000000,0,0,0,5.000000000000000000,6889.000000000000000,5.000000000000000000,53.00000000000000000,7770.000000000000000,0,0,0,4.000000000000000000,7832.000000000000000,9.000000000000000000,8.000000000000000000,18295.00000000000000,0,0,0,2.000000000000000000,18314.00000000000000,187.0000000000000000,243.0000000000000000,161191.0000000000000,0,0,0,53.00000000000000000,161674.0000000000000,1.149999999999999872
F030000,兆豐期貨,0,4.000000000000000000,5784.000000000000000,0,0,0,2.000000000000000000,5790.000000000000000,0,4.000000000000000000,7849.000000000000000,0,0,0,1.000000000000000000,7854.000000000000000,0,0,5756.000000000000000,0,0,0,2.000000000000000000,5758.000000000000000,2.000000000000000000,2.000000000000000000,7465.000000000000000,0,0,0,2.000000000000000000,7471.000000000000000,1.000000000000000000,3.000000000000000000,6053.000000000000000,0,0,0,0,6057.000000000000000,0,14.00000000000000000,8804.000000000000000,0,0,0,1.000000000000000000,8819.000000000000000,3.000000000000000000,3.000000000000000000,7317.000000000000000,0,0,0,0,7323.000000000000000,3.000000000000000000,14.00000000000000000,6644.000000000000000,0,0,0,1.000000000000000000,6662.000000000000000,13.00000000000000000,10.00000000000000000,5978.000000000000000,1.000000000000000000,0,0,0,6002.000000000000000,5.000000000000000000,5.000000000000000000,9796.00000000000000,0,0,0,0,9806.00000000000000,114.0000000000000000,99.0000000000000000,8844.000000000000000,1.000000000000000000,0,0,1.000000000000000000,9059.000000000000000,12.00000000000000000,32.00000000000000000,7658.000000000000000,0,0,0,3.000000000000000000,7705.000000000000000,0,0,4127.000000000000000,0,0,0,1.000000000000000000,4128.000000000000000,0,0,3832.000000000000000,0,0,0,3.000000000000000000,3835.000000000000000,0,0,6980.000000000000000,0,0,0,1.000000000000000000,6981.000000000000000,0,0,5516.000000000000000,0,0,0,3.000000000000000000,5519.000000000000000,0,9.000000000000000000,12081.00000000000000,0,0,0,1.000000000000000000,12091.00000000000000,0,4.000000000000000000,15744.00000000000000,0,0,0,2.000000000000000000,15750.00000000000000,0,4.000000000000000000,11270.00000000000000,0,0,0,0,11274.00000000000000,153.0000000000000000,207.0000000000000000,147498.0000000000000,2.000000000000000000,0,0,24.00000000000000000,147884.0000000000000,1.050000000000000000
F034000,澳帝華期貨,0,0,3860.000000000000000,0,0,0,0,3860.000000000000000,0,0,5442.000000000000000,0,0,0,0,5442.000000000000000,0,0,7522.000000000000000,0,0,0,0,7522.000000000000000,0,0,15246.00000000000000,0,0,0,0,15246.00000000000000,0,0,11203.00000000000000,0,0,0,0,11203.00000000000000,0,0,13524.00000000000000,0,0,0,0,13524.00000000000000,0,0,13745.00000000000000,0,0,0,0,13745.00000000000000,0,0,3323.000000000000000,0,0,0,0,3323.000000000000000,0,0,14096.00000000000000,0,0,0,0,14096.00000000000000,0,0,15966.00000000000000,0,0,0,0,15966.00000000000000,0,0,7546.000000000000000,0,0,0,0,7546.000000000000000,0,0,1401.000000000000000,0,0,0,0,1401.000000000000000,0,0,7149.000000000000000,0,0,0,0,7149.000000000000000,0,0,2707.000000000000000,0,0,0,0,2707.000000000000000,0,0,6429.000000000000000,0,0,0,0,6429.000000000000000,0,0,2055.000000000000000,0,0,0,0,2055.000000000000000,0,0,1721.000000000000000,0,0,0,0,1721.000000000000000,0,0,7599.000000000000000,0,0,0,0,7599.000000000000000,0,0,5552.000000000000000,0,0,0,0,5552.000000000000000,0,0,146086.0000000000000,0,0,0,0,146086.0000000000000,1.040000000000000000
