期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F008000,統一期貨,0,1,30147,0,0,0,6,30154,0,0,22885,0,0,0,6,22891,2,53,41149,0,0,0,8,41212,270,8,38211,0,0,0,1,38490,5,2,45218,0,0,0,2,45227,0,1,24054,1,0,0,9,24065,0,5,22136,2,0,0,11,22154,4,126,42640,1,0,0,3,42774,13,220,37949,1,0,0,4,38187,17,5,20309,5,0,0,2,20338,23,7,24071,0,0,0,9,24110,133,103,30590,12,0,0,2,30840,6,1,46941,16,0,0,0,46964,24,11,31811,7,0,0,6,31859,1,10,26512,2,0,0,2,26527,5,8,43416,14,0,0,1,43444,1,9,37950,0,0,0,9,37969,13,16,51569,1,0,0,0,51599,25,4,27963,0,0,0,2,27994,5,1,24417,0,0,0,14,24437,30,1,28575,1,0,0,1,28608,577,592,698513,63,0,0,98,699843,3.61
F026000,富邦期貨,2,9,29780,117,0,0,1,29909,0,1,20467,129,0,0,2,20599,243,7,27201,210,0,0,22,27683,173,6,39661,188,0,0,1,40029,89,5,42197,165,0,0,21,42477,4,10,22905,539,0,0,12,23470,4,11,27114,266,0,0,1,27396,2,9,24867,268,0,0,11,25157,13,9,37618,166,0,0,3,37809,2,19,32720,182,0,0,0,32923,8,23,22311,165,0,0,3,22510,7,13,39915,206,0,0,10,40151,4,13,40498,97,0,0,10,40622,1,14,33301,42,0,0,4,33362,3,7,24463,27,0,0,0,24500,21,8,33147,30,0,0,3,33209,16,13,33678,49,0,0,6,33762,10,21,36858,47,0,0,13,36949,2,5,32410,278,0,0,10,32705,0,0,29833,130,0,0,1,29964,2,4,30414,189,0,0,1,30610,606,207,661358,3490,0,0,135,665796,3.43
F039000,大昌期貨,0,15,24963,0,0,0,1,24979,1,11,20122,0,0,0,1,20135,0,8,25173,0,0,0,2,25183,90,8,36443,0,0,0,0,36541,0,2,41830,0,0,0,1,41833,2,15,21243,5,0,0,4,21269,90,1,22078,0,0,0,0,22169,0,11,25718,0,0,0,3,25732,26,47,31744,0,0,0,9,31826,1,44,20420,1,0,0,1,20467,0,54,22377,1,0,0,3,22435,33,31,28639,1,0,0,1,28705,20,15,36686,0,0,0,11,36732,1,5,31450,0,0,0,21,31477,37,0,21492,6,0,0,2,21537,3,0,27847,6,0,0,2,27858,38,28,34304,0,0,0,12,34382,17,11,32104,0,0,0,11,32143,4,18,25778,0,0,0,3,25803,13,3,27942,0,0,0,19,27977,0,22,26767,0,0,0,2,26791,376,349,585120,20,0,0,109,585974,3.02
F007000,日盛期貨,10,1,20919,0,0,0,3,20933,5,15,18555,0,0,0,0,18575,6,17,26422,0,0,0,2,26447,8,24,34125,0,0,0,2,34159,393,14,52627,0,0,0,1,53035,7,4,21350,0,0,0,1,21362,4,7,17388,0,0,0,5,17404,4,64,24496,0,0,0,3,24567,4,114,29102,0,0,0,3,29223,7,44,20446,1,0,0,4,20502,10,22,19629,0,0,0,2,19663,2,54,24887,0,0,0,9,24952,15,20,25431,2,0,0,7,25475,6,7,32913,2,0,0,0,32928,7,4,19526,0,0,0,0,19537,0,20,24944,0,0,0,0,24964,2,21,27377,0,0,0,27,27427,6,8,38473,0,0,0,0,38487,0,9,24886,0,0,0,2,24897,3,10,26673,0,0,0,4,26690,1,9,25838,0,0,0,0,25848,500,488,556007,5,0,0,75,557075,2.87
F018000,元富期貨,8,20,14828,1,0,0,1,14858,0,29,10680,3,0,0,0,10712,6,18,15480,0,0,0,1,15505,9,16,21509,0,0,0,0,21534,6,33,31019,1,0,0,2,31061,3,5,14172,0,0,0,0,14180,13,13,13967,0,0,0,2,13995,6,22,17966,0,0,0,0,17994,16,40,23454,0,0,0,0,23510,16,22,16754,4,0,0,0,16796,0,5,15598,0,0,0,1,15604,8,58,19698,0,0,0,13,19777,25,25,17406,5,0,0,1,17462,31,30,21032,1,0,0,13,21107,33,20,14698,0,0,0,1,14752,39,35,18998,1,0,0,11,19084,24,10,23195,2,0,0,5,23236,15,50,20002,0,0,0,13,20080,9,5,18829,0,0,0,0,18843,2,6,19124,0,0,0,2,19134,4,1,20367,0,0,0,0,20372,273,463,388776,18,0,0,66,389596,2.00999999999999968
F005000,國票期貨,4,1,12807,0,0,0,0,12812,0,40,8200,0,0,0,1,8241,0,9,12545,6,0,0,1,12561,10,12,15835,0,0,0,3,15860,0,12,14908,2,0,0,1,14923,1,4,9147,6,0,0,1,9159,5,13,7659,13,0,0,0,7690,1,16,15150,0,0,0,1,15168,0,53,11004,0,0,0,1,11058,1,7,8054,2,0,0,0,8064,0,4,9084,31,0,0,1,9120,1,47,14818,5,0,0,2,14873,2,2,18751,0,0,0,0,18755,2,21,15217,0,0,0,0,15240,0,3,12515,7,0,0,2,12527,0,11,13261,5,0,0,0,13277,3,7,16523,10,0,0,3,16546,3,21,17689,3,0,0,0,17716,21,8,13004,5,0,0,0,13038,1,3,21679,7,0,0,5,21695,6,3,10701,0,0,0,0,10710,61,297,278551,102,0,0,22,279033,1.44
S920999,凱基證券自營,119,140,12922,21,0,0,1,13203,0,45,6590,8,0,0,0,6643,30,5,9377,48,0,0,12,9472,20,30,14373,41,0,0,0,14464,23,40,23729,11,0,0,0,23803,11,14,17128,85,0,0,1,17239,0,3,12440,68,0,0,1,12512,22,1,13737,27,0,0,17,13804,127,27,18726,15,0,0,21,18916,20,21,16333,11,0,0,49,16434,300,0,10359,12,0,0,0,10671,31,1,10024,7,0,0,25,10088,0,0,15585,43,0,0,0,15628,0,46,7386,35,0,0,4,7471,4,117,12669,33,0,0,25,12848,50,176,7595,29,0,0,2,7852,47,71,10190,60,0,0,42,10410,22,18,7555,30,0,0,5,7630,40,22,8723,53,0,0,32,8870,62,39,10173,55,0,0,69,10398,16,100,8749,29,0,0,0,8894,944,916,254363,721,0,0,306,257250,1.33
S585999,統一證券自營,0,0,16778,0,0,0,0,16778,0,80,12414,0,0,0,0,12494,0,0,20714,0,0,0,0,20714,0,38,15784,0,0,0,0,15822,0,0,10961,0,0,0,0,10961,0,40,8724,0,0,0,0,8764,0,66,8215,0,0,0,0,8281,0,40,15155,0,0,0,0,15195,20,60,9075,0,0,0,0,9155,38,0,13254,0,0,0,0,13292,0,0,11295,0,0,0,0,11295,0,0,12014,0,0,0,0,12014,0,40,14023,0,0,0,0,14063,0,42,6940,0,0,0,0,6982,0,40,5140,0,0,0,0,5180,0,150,6711,0,0,0,0,6861,0,68,15551,0,0,0,0,15619,0,0,12754,0,0,0,0,12754,0,40,7767,0,0,0,0,7807,0,29,10930,0,0,0,0,10959,0,15,12537,0,0,0,0,12552,58,748,246736,0,0,0,0,247542,1.28
F020999,群益期貨自營,0,0,8778,0,0,0,0,8778,0,0,4137,5,0,0,0,4142,0,0,2238,50,0,0,0,2288,0,20,19919,45,0,0,20,20004,0,0,26791,10,0,0,0,26801,0,0,18333,14,0,0,0,18347,0,0,17098,43,0,0,18,17159,0,0,10160,0,0,0,0,10160,0,0,16501,35,0,0,0,16536,0,0,8832,25,0,0,0,8857,0,0,8931,0,0,0,0,8931,0,20,6997,33,0,0,0,7050,0,40,10791,45,0,0,0,10876,0,4,21487,20,0,0,0,21511,0,0,11656,0,0,0,0,11656,0,0,19304,0,0,0,0,19304,0,0,20205,0,0,0,0,20205,0,0,685,0,0,0,0,685,0,40,420,0,0,0,0,460,0,0,400,0,0,0,20,420,0,0,320,81,0,0,0,401,0,124,233983,406,0,0,58,234571,1.21
F014000,華南期貨,0,4,10097,0,0,0,0,10101,0,9,6650,0,0,0,0,6659,0,8,10557,0,0,0,0,10565,0,1,12447,0,0,0,0,12448,0,3,14230,0,0,0,0,14233,0,0,8439,0,0,0,7,8446,0,1,8266,0,0,0,4,8271,0,3,11870,0,0,0,0,11873,1,172,16115,0,0,0,0,16288,0,120,10410,0,0,0,0,10530,1,1,7271,0,0,0,0,7273,0,1,13685,0,0,0,0,13686,0,2,14092,60,0,0,1,14155,0,3,11623,25,0,0,0,11651,0,0,6664,0,0,0,0,6664,0,8,10197,5,0,0,0,10210,0,163,10527,0,0,0,0,10690,0,38,15902,10,0,0,0,15950,0,2,8411,15,0,0,0,8428,0,0,9616,0,0,0,0,9616,0,0,9656,5,0,0,0,9661,2,539,226725,120,0,0,12,227398,1.17
F030000,兆豐期貨,0,6,10198,0,0,0,2,10206,0,886,9352,0,0,0,1,10239,0,137,9426,0,0,0,0,9563,3,16,12267,0,0,0,0,12286,0,172,15744,0,0,0,1,15917,0,204,8256,5,0,0,0,8465,0,17,7189,0,0,0,2,7208,5,346,10094,0,0,0,2,10447,2,37,9808,1,0,0,2,9850,4,16,8411,1,0,0,2,8434,0,30,7427,0,0,0,0,7457,0,401,10602,1,0,0,4,11008,0,67,11816,0,0,0,2,11885,3,150,12434,1,0,0,6,12594,0,787,8581,0,0,0,0,9368,2,744,10290,0,0,0,0,11036,1,76,11407,5,0,0,0,11489,3,20,9693,0,0,0,0,9716,4,25,7624,5,0,0,0,7658,0,20,7948,11,0,0,0,7979,0,439,12235,0,0,0,0,12674,27,4596,210802,30,0,0,24,215479,1.11000000000000016
F002999,永豐期貨自營,0,0,3273,0,0,0,0,3273,0,0,2212,0,0,0,0,2212,0,0,10811,0,0,0,0,10811,0,0,14391,0,0,0,0,14391,0,0,17906,0,0,0,0,17906,0,0,5965,0,0,0,0,5965,0,0,9804,0,0,0,0,9804,0,0,12129,0,0,0,0,12129,0,0,11782,0,0,0,0,11782,391,0,5785,0,0,0,0,6176,4,0,11460,0,0,0,0,11464,120,100,12684,0,0,0,0,12904,0,0,26167,0,0,0,0,26167,0,0,7142,0,0,0,0,7142,0,0,4641,0,0,0,0,4641,0,0,8657,0,0,0,0,8657,0,0,12414,0,0,0,0,12414,0,0,13396,0,0,0,0,13396,0,0,6554,0,0,0,0,6554,0,0,9786,0,0,0,0,9786,0,0,4749,0,0,0,0,4749,515,100,211708,0,0,0,0,212323,1.09
S592999,元富證券自營,0,0,9003,0,0,0,0,9003,0,0,3943,0,0,0,0,3943,0,0,6796,0,0,0,0,6796,0,0,14512,0,0,0,0,14512,0,0,17381,0,0,0,0,17381,0,0,4063,0,0,0,0,4063,0,0,4783,0,0,0,0,4783,0,0,10422,0,0,0,0,10422,0,0,12469,0,0,0,0,12469,0,0,10648,0,0,0,0,10648,0,0,3725,0,0,0,0,3725,0,0,10848,0,0,0,0,10848,0,0,7197,0,0,0,0,7197,0,0,8365,0,0,0,0,8365,0,0,2825,0,0,0,0,2825,0,0,2459,0,0,0,0,2459,0,0,3380,0,0,0,0,3380,0,0,7534,0,0,0,0,7534,0,0,4067,0,0,0,0,4067,0,0,6783,0,0,0,0,6783,0,0,2921,0,0,0,0,2921,0,0,154124,0,0,0,0,154124,0.79
S538000,第一金證券,0,0,6484,31,0,0,1,6516,0,0,4318,37,0,0,1,4356,0,0,7427,15,0,0,0,7442,0,0,7990,15,0,0,0,8005,0,1,8838,0,0,0,1,8840,0,10,3663,5,0,0,2,3680,0,0,4619,30,0,0,0,4649,0,6,6147,68,0,0,1,6222,0,0,7396,10,0,0,4,7410,0,4,7540,27,0,0,0,7571,0,0,4535,30,0,0,3,4568,0,5,6143,65,0,0,0,6213,0,16,9530,34,0,0,2,9582,0,0,7422,50,0,0,4,7476,0,0,4471,51,0,0,1,4523,0,0,6397,10,0,0,2,6409,0,0,7878,10,0,0,2,7890,0,0,8870,30,0,0,1,8901,0,0,6766,15,0,0,0,6781,0,0,5529,0,0,0,0,5529,0,0,6735,0,0,0,0,6735,0,42,138698,533,0,0,25,139298,0.72
S888999,國泰證券自營,54,0,4361,0,0,0,0,4415,7,0,2429,0,0,0,0,2436,24,0,4985,0,0,0,0,5009,80,0,5768,0,0,0,0,5848,250,0,8391,0,0,0,0,8641,41,0,3612,0,0,0,0,3653,78,0,3264,0,0,0,0,3342,35,0,6539,0,0,0,0,6574,102,0,3957,0,0,0,0,4059,80,0,2421,0,0,0,0,2501,21,0,2670,0,0,0,0,2691,62,0,4128,0,0,0,0,4190,17,0,10593,0,0,0,0,10610,18,0,5588,0,0,0,0,5606,20,0,9456,0,0,0,0,9476,15,0,10299,0,0,0,0,10314,63,0,10434,0,0,0,0,10497,166,0,14031,0,0,0,0,14197,146,0,9192,0,0,0,0,9338,64,0,6853,0,0,0,0,6917,50,0,8226,0,0,0,0,8276,1393,0,137197,0,0,0,0,138590,0.71
S144000,美林證券,0,0,4182,0,0,0,0,4182,0,0,1385,0,0,0,0,1385,0,0,1306,0,0,0,0,1306,0,0,9401,0,0,0,0,9401,0,0,16305,0,0,0,0,16305,0,0,2,0,0,0,0,2,0,0,687,0,0,0,0,687,0,0,41,0,0,0,0,41,0,0,4611,0,0,0,0,4611,0,0,13651,0,0,0,0,13651,0,0,15590,0,0,0,0,15590,0,0,3736,0,0,0,0,3736,0,0,3125,0,0,0,0,3125,0,0,16483,0,0,0,0,16483,0,0,674,0,0,0,0,674,0,0,4986,0,0,0,0,4986,0,0,6284,0,0,0,0,6284,0,0,5428,0,0,0,0,5428,0,0,4203,0,0,0,0,4203,0,0,1801,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,113881,0,0,0,0,113881,0.59
S126999,宏遠證券自營,0,0,10441,0,0,0,0,10441,0,0,5639,0,0,0,0,5639,0,0,6614,0,0,0,0,6614,0,0,5878,0,0,0,0,5878,0,0,11593,0,0,0,0,11593,0,0,3847,0,0,0,0,3847,0,0,11027,0,0,0,0,11027,0,0,9987,0,0,0,0,9987,0,0,12637,0,0,0,0,12637,0,0,1818,0,0,0,0,1818,0,0,2839,0,0,0,0,2839,0,0,6184,0,0,0,0,6184,0,0,2043,0,0,0,0,2043,0,0,3463,0,0,0,0,3463,0,0,1409,0,0,0,0,1409,0,0,1709,0,0,0,0,1709,0,0,2840,0,0,0,0,2840,0,0,2525,0,0,0,0,2525,0,0,3116,0,0,0,0,3116,0,0,4160,0,0,0,0,4160,0,0,933,0,0,0,0,933,0,0,110702,0,0,0,0,110702,0.569999999999999936
S126000,宏遠證券,0,0,5263,0,0,0,0,5263,0,8,2470,0,0,0,0,2478,0,8,8336,0,0,0,0,8344,0,0,4650,0,0,0,0,4650,0,0,2646,0,0,0,0,2646,0,0,12402,0,0,0,0,12402,0,0,1860,0,0,0,0,1860,0,0,2359,0,0,0,0,2359,0,0,9558,0,0,0,0,9558,0,8,1583,0,0,0,0,1591,0,16,1197,0,0,0,0,1213,0,0,715,0,0,0,0,715,0,0,3178,0,0,0,0,3178,0,0,13094,0,0,0,0,13094,0,8,4490,0,0,0,0,4498,0,0,2186,0,0,0,0,2186,0,0,2530,0,0,0,0,2530,4,0,3520,0,0,0,0,3524,6,0,11919,0,0,0,0,11925,6,0,4011,0,0,0,0,4017,4,0,8725,0,0,0,0,8729,20,48,106692,0,0,0,0,106760,0.550000000000000064
F001000,國泰期貨,0,0,4264,5,0,0,9,4278,0,0,2859,0,0,0,0,2859,0,0,4410,1,0,0,2,4413,0,2,4518,1,0,0,0,4521,0,4,6506,0,0,0,0,6510,0,0,2991,0,0,0,3,2994,0,0,2725,0,0,0,2,2727,0,4,7076,0,0,0,18,7098,0,3,5593,0,0,0,13,5609,0,0,5037,6,0,0,0,5043,0,0,3429,10,0,0,39,3478,0,6,4160,0,0,0,8,4174,0,0,9075,0,0,0,0,9075,0,0,4841,1,0,0,9,4851,1,4,3670,0,0,0,6,3681,0,0,3891,1,0,0,0,3892,0,1,5155,0,0,0,3,5159,4,0,7421,1,0,0,0,7426,1,0,4188,0,0,0,3,4192,0,0,2950,0,0,0,0,2950,0,0,3434,0,0,0,1,3435,6,24,98193,26,0,0,116,98365,0.51
S653000,大眾證券,0,0,3756,0,0,0,0,3756,0,0,2811,0,0,0,0,2811,0,0,7420,0,0,0,0,7420,0,0,15984,0,0,0,0,15984,0,0,8091,0,0,0,0,8091,0,0,3198,0,0,0,0,3198,0,0,1320,0,0,0,0,1320,0,0,2937,0,0,0,0,2937,0,0,2484,0,0,0,0,2484,0,0,4109,0,0,0,0,4109,0,0,2772,0,0,0,0,2772,0,0,6095,0,0,0,0,6095,0,0,1960,0,0,0,0,1960,0,0,3913,0,0,0,0,3913,0,0,1522,0,0,0,0,1522,0,0,2994,0,0,0,0,2994,0,0,3158,0,0,0,0,3158,2,0,6326,0,0,0,0,6328,0,0,4837,0,0,0,0,4837,0,0,6559,0,0,0,0,6559,0,0,5345,0,0,0,0,5345,2,0,97591,0,0,0,0,97593,0.5
