期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F039000,大昌期貨,1,45,25320,0,0,0,1,25367,0,30,28728,0,0,0,0,28758,1,1,37737,0,1,0,0,37740,10,9,34453,0,0,0,1,34473,0,25,19067,0,0,0,0,19092,10,7,22578,0,0,0,0,22595,3,1,20861,3,0,0,0,20868,5,0,28119,0,0,0,1,28125,3,1,44623,4,0,0,49,44680,1,34,28389,0,0,0,6,28430,3,23,33935,4,0,0,0,33965,0,11,26927,16,0,0,0,26954,4,25,29310,0,0,0,4,29343,41,26,22764,10,0,0,5,22846,0,5,35216,0,0,0,136,35357,0,2,18722,0,0,0,169,18893,0,5,27910,0,0,0,35,27950,1,0,37836,0,0,0,38,37875,0,4,31040,0,0,0,24,31068,2,8,29663,0,0,0,12,29685,1,0,23727,0,2,0,7,23737,86,262,606925,37,3,0,488,607801,3.68
F008000,統一期貨,0,2,29524,2,0,0,65,29593,0,0,21248,6,0,0,27,21281,15,4,34949,3,0,0,13,34984,0,2,25095,3,0,0,3,25103,6,1,12542,1,0,0,50,12600,0,0,19373,3,0,0,40,19416,1,0,17582,3,0,0,20,17606,20,11,23477,0,0,0,21,23529,0,6,40736,0,0,0,48,40790,4,0,23167,0,0,0,23,23194,3,1,27867,8,0,0,10,27889,5,2,17889,2,0,0,8,17906,5,6,28889,7,0,0,17,28924,1,0,25773,19,0,0,13,25806,1,15,33446,8,0,0,16,33486,1,59,19021,13,0,0,37,19131,3,17,24188,3,0,0,79,24290,4,13,34044,8,0,0,48,34117,1,1,30895,1,0,0,5,30903,0,26,27596,0,0,0,9,27631,3,6,24532,2,0,0,5,24548,73,172,541833,92,0,0,557,542727,3.28
F026000,富邦期貨,1,9,19159,93,0,0,15,19277,9,1,22811,290,0,0,0,23111,18,4,30522,136,0,0,0,30680,0,2,22758,114,0,0,1,22875,3,5,17551,212,0,0,0,17771,9,1,18966,285,0,0,9,19270,20,31,19709,146,0,0,0,19906,0,4,21557,251,0,0,7,21819,3,13,40787,170,0,0,15,40988,22,20,23879,220,0,0,4,24145,2,16,29556,214,0,0,1,29789,1,2,18272,245,0,0,3,18523,2,5,26748,355,0,0,11,27121,5,8,22955,300,0,0,10,23278,23,30,35007,265,0,0,4,35329,1,4,18138,187,0,0,12,18342,2,22,22663,558,0,0,3,23248,5,4,33885,156,0,0,1,34051,7,25,31531,362,0,0,2,31927,30,9,25928,325,0,0,0,26292,13,20,19930,221,0,0,4,20188,176,235,522312,5105,0,0,102,527930,3.19
F007000,日盛期貨,3,500,20169,0,0,0,19,20691,4,245,15507,0,0,0,18,15774,1,199,30661,0,0,0,0,30861,0,47,18647,0,0,0,0,18694,0,120,11542,0,0,0,1,11663,0,575,15365,0,0,0,10,15950,0,426,18515,1,0,0,0,18942,0,346,15484,0,0,0,0,15830,0,0,37423,0,0,0,1,37424,1,200,27273,0,0,0,1,27475,11,41,23504,0,0,0,2,23558,0,3,18650,0,0,0,0,18653,7,108,24478,0,0,0,3,24596,0,0,20702,0,0,0,12,20714,3,17,30224,5,0,0,3,30252,1,0,12198,0,0,0,8,12207,2,14,28855,0,0,0,0,28871,0,21,29896,1,0,0,0,29918,2,16,25448,0,0,0,3,25469,3,8,35727,0,0,0,2,35740,8,1,24986,0,0,0,4,24999,46,2887,485254,7,0,0,87,488281,2.95
F018000,元富期貨,2,3,17896,2,0,0,1,17904,2,10,15761,1,0,0,0,15774,2,3,26041,1,0,0,2,26049,2,5,15582,7,0,0,1,15597,2,1,10565,0,0,0,1,10569,1,3,12874,1,0,0,0,12879,0,2,14071,0,0,0,2,14075,7,3,17201,2,0,0,1,17214,4,5,20267,0,0,0,0,20276,8,0,17078,1,0,0,1,17088,9,7,17022,0,0,0,0,17038,7,1,13133,2,0,0,0,13143,9,15,16823,0,0,0,3,16850,6,9,17118,2,0,0,1,17136,6,5,23327,3,0,0,4,23345,2,2,12168,2,0,0,1,12175,11,15,17560,13,0,0,0,17599,11,0,20865,9,0,0,2,20887,10,7,20528,1,0,0,0,20546,20,36,20182,6,0,0,1,20245,26,22,17323,0,0,0,0,17371,147,154,363385,53,0,0,21,363760,2.20000000000000032
F020999,群益期貨自營,0,0,16868,10,0,0,0,16878,0,0,11958,40,0,0,0,11998,0,0,17213,75,0,0,0,17288,160,0,14743,0,0,0,0,14903,0,0,12536,0,0,0,0,12536,0,0,11408,10,0,0,20,11438,0,0,12630,0,0,0,0,12630,0,0,16561,35,0,0,0,16596,0,0,15598,15,0,0,0,15613,0,0,10108,45,0,0,1,10154,0,0,11571,21,0,0,0,11592,0,0,7656,15,0,0,0,7671,0,0,11172,5,0,0,2,11179,0,40,5139,36,0,0,0,5215,0,29,16926,35,0,0,10,17000,0,20,7075,10,0,0,0,7105,76,0,13141,45,0,0,0,13262,0,0,20242,19,0,0,0,20261,0,0,13065,0,0,0,0,13065,0,0,11545,0,0,0,0,11545,0,0,12073,10,0,0,0,12083,236,89,269228,426,0,0,33,270012,1.63
F005000,國票期貨,2,12,10053,0,0,0,0,10067,0,13,9754,0,0,0,0,9767,0,5,15093,0,0,0,0,15098,0,4,13305,5,0,0,0,13314,1,5,7295,0,0,0,0,7301,9,9,10613,5,0,0,0,10636,1,2,9737,0,0,0,1,9741,0,0,9063,0,0,0,0,9063,5,1,18800,0,0,0,3,18809,4,1,11675,0,0,0,0,11680,2,15,11686,1,0,0,0,11704,0,47,8515,0,0,0,0,8562,1,16,11729,5,0,0,0,11751,9,23,12533,16,0,0,0,12581,10,14,14558,5,0,0,1,14588,0,12,5733,2,0,0,56,5803,0,33,10438,4,0,0,31,10506,24,25,15017,1,0,0,27,15094,2,4,12719,1,0,0,7,12733,4,23,11505,0,0,0,13,11545,0,4,7214,0,0,0,6,7224,74,268,237035,45,0,0,145,237567,1.44
F030000,兆豐期貨,3,13,11213,0,0,0,1,11230,1,10,7856,0,0,0,11,7878,1,32,11683,0,0,0,0,11716,1,4,10929,0,0,0,3,10937,0,0,5291,0,0,0,0,5291,0,1,6996,0,0,0,3,7000,1,0,8983,0,0,0,16,9000,1,1,9462,0,0,0,2,9466,0,20,14481,0,0,0,0,14501,0,0,12314,0,0,0,2,12316,0,44,14204,0,0,0,0,14248,0,4,7693,0,0,0,0,7697,0,4,11791,0,0,0,6,11801,2,6,13477,1,0,0,0,13486,1,8,13869,0,0,0,21,13899,0,3,8727,0,0,0,10,8740,0,17,13195,0,0,0,0,13212,3,19,13928,0,0,0,3,13953,1,11,14691,0,0,0,2,14705,1,2,10932,0,0,0,2,10937,0,3,8606,0,0,0,4,8613,16,202,230321,1,0,0,86,230626,1.39999999999999984
F014000,華南期貨,0,0,8319,0,0,0,0,8319,0,0,7049,5,0,0,0,7054,0,0,10105,0,0,0,0,10105,0,0,11623,0,0,0,1,11624,0,4,6376,0,0,0,0,6380,0,0,7878,0,0,0,0,7878,0,0,5833,0,0,0,0,5833,0,0,7656,0,0,0,0,7656,0,0,15991,0,0,0,0,15991,1,80,9340,0,0,0,0,9421,0,32,8445,9,0,0,0,8486,1,0,5886,11,0,0,0,5898,0,112,7836,0,0,0,1,7949,0,20,8122,48,0,0,2,8192,0,118,10197,5,0,0,2,10322,0,0,4785,16,0,0,0,4801,0,0,7431,11,0,0,0,7442,0,30,10114,1,0,0,0,10145,1,0,10017,0,0,0,1,10019,0,168,9826,0,0,0,0,9994,5,51,8871,0,0,0,3,8930,8,615,181700,106,0,0,10,182439,1.10000000000000016
F002999,永豐期貨自營,0,0,3063,0,0,0,0,3063,0,0,3991,0,0,0,0,3991,0,0,4825,0,0,0,0,4825,0,0,7004,0,0,0,0,7004,0,0,1540,0,0,0,0,1540,0,0,4457,0,0,0,0,4457,0,0,2912,0,0,0,0,2912,0,0,3569,0,0,0,0,3569,0,0,14445,0,0,0,0,14445,0,0,11203,0,0,0,0,11203,0,0,16068,0,0,0,0,16068,0,0,6200,0,0,0,0,6200,0,0,10926,0,0,0,0,10926,0,0,9562,0,0,0,0,9562,0,0,7508,0,0,0,0,7508,0,0,5579,0,0,0,0,5579,0,0,11410,0,0,0,0,11410,0,0,11413,0,0,0,0,11413,0,0,8261,0,0,0,0,8261,0,0,8952,0,0,0,0,8952,0,0,4765,0,0,0,0,4765,0,0,157653,0,0,0,0,157653,0.95
S884000,玉山證券,0,0,6789,0,0,0,6,6795,10,0,4568,0,0,0,3,4581,10,1,8263,0,0,0,1,8275,0,0,9959,0,0,0,0,9959,0,0,6122,0,0,0,0,6122,0,2,7925,0,0,0,0,7927,13,0,4886,0,0,0,0,4899,0,0,8595,0,0,0,0,8595,1,0,7604,0,0,0,0,7605,0,1,8011,0,0,0,0,8012,0,0,6314,0,0,0,1,6315,1,0,5372,0,0,0,1,5374,0,0,6653,0,0,0,0,6653,0,0,4992,0,0,0,0,4992,0,0,7589,0,0,0,1,7590,0,0,4791,0,0,0,1,4792,0,0,4901,0,0,0,0,4901,0,0,8209,0,0,0,0,8209,0,0,8711,0,0,0,1,8712,0,2,4338,0,0,0,15,4355,0,0,3961,0,0,0,0,3961,35,6,138553,0,0,0,30,138624,0.84
S538000,第一金證券,44,24,4228,0,0,0,1,4297,14,13,4428,6,0,0,0,4461,50,24,7513,4,0,0,0,7591,1,0,6863,0,0,0,0,6864,0,4,3218,0,0,0,0,3222,0,4,4489,4,0,0,0,4497,77,0,4123,0,0,0,0,4200,49,18,6415,8,0,0,0,6490,19,0,11312,0,0,0,0,11331,1,0,5316,8,0,0,0,5325,1,4,6304,0,0,0,0,6309,26,5,3537,0,0,0,0,3568,12,2,5264,6,0,0,0,5284,27,9,4593,12,0,0,0,4641,0,0,6677,13,0,0,0,6690,30,20,2980,0,0,0,0,3030,116,2,5173,4,0,0,12,5307,43,0,8117,18,0,0,0,8178,10,35,9567,5,0,0,2,9619,30,80,6428,0,0,0,2,6540,22,14,4730,0,0,0,0,4766,572,258,121275,88,0,0,17,122210,0.74
S592999,元富證券自營,0,0,1976,0,0,0,0,1976,0,0,3337,0,0,0,0,3337,0,0,3293,0,0,0,0,3293,0,0,5089,0,0,0,0,5089,0,0,3538,0,0,0,0,3538,0,0,3612,0,0,0,0,3612,0,0,4107,0,0,0,0,4107,0,0,4068,0,0,0,0,4068,0,0,10168,0,0,0,0,10168,0,0,5607,0,0,0,0,5607,0,0,5593,0,0,0,0,5593,0,0,2423,0,0,0,0,2423,0,0,4122,0,0,0,0,4122,0,0,5070,0,0,0,0,5070,0,0,15849,0,0,0,0,15849,0,0,3967,0,0,0,0,3967,0,0,5546,0,0,0,0,5546,0,0,7349,0,0,0,0,7349,0,0,9876,0,0,0,0,9876,0,0,8529,0,0,0,0,8529,0,0,3927,0,0,0,0,3927,0,0,117046,0,0,0,0,117046,0.71
S126999,宏遠證券自營,0,0,6408,0,0,0,0,6408,0,0,6256,0,0,0,0,6256,0,0,6117,0,0,0,0,6117,0,0,3189,0,0,0,0,3189,0,0,3901,0,0,0,0,3901,0,0,6824,0,0,0,0,6824,0,0,6706,0,0,0,0,6706,0,0,7711,0,0,0,0,7711,0,0,5984,0,0,0,0,5984,0,0,6002,0,0,0,0,6002,0,0,3690,0,0,0,0,3690,0,0,1730,0,0,0,0,1730,0,0,2150,0,0,0,0,2150,0,0,2349,0,0,0,0,2349,0,0,7746,0,0,0,0,7746,0,0,4166,0,0,0,0,4166,0,0,8888,0,0,0,0,8888,0,0,5721,0,0,0,0,5721,0,0,5760,0,0,0,0,5760,0,0,6326,0,0,0,0,6326,0,0,9171,0,0,0,0,9171,0,0,116795,0,0,0,0,116795,0.71
S585999,統一證券自營,0,78,8357,0,0,0,0,8435,40,38,6412,0,0,0,0,6490,0,2,8228,0,0,0,0,8230,0,0,6064,0,0,0,0,6064,0,0,5961,0,0,0,0,5961,0,40,5951,0,0,0,0,5991,32,40,1678,0,0,0,0,1750,34,38,3953,0,0,0,0,4025,0,0,8380,0,0,0,0,8380,0,0,2203,0,0,0,0,2203,0,0,3343,0,0,0,0,3343,0,0,4167,0,0,0,0,4167,0,0,6245,0,0,0,0,6245,0,0,4722,0,0,0,0,4722,0,78,2230,0,0,0,0,2308,0,0,2233,0,0,0,0,2233,0,22,2666,0,0,0,0,2688,0,40,4987,0,0,0,0,5027,0,0,5383,0,0,0,0,5383,0,100,4808,0,0,0,0,4908,0,18,5032,0,0,0,0,5050,106,494,103003,0,0,0,0,103603,0.63
S144000,美林證券,0,0,9181,0,0,0,0,9181,0,0,5201,0,0,0,0,5201,0,0,7357,0,0,0,0,7357,0,0,5376,0,0,0,0,5376,0,0,1312,0,0,0,0,1312,0,0,10844,0,0,0,0,10844,0,0,3453,0,0,0,0,3453,0,0,995,0,0,0,0,995,0,0,979,0,0,0,0,979,0,0,1538,0,0,0,0,1538,0,0,4071,0,0,0,0,4071,0,0,1500,0,0,0,0,1500,0,0,2502,0,0,0,0,2502,0,0,238,0,0,0,0,238,0,0,18027,0,0,0,0,18027,0,0,4279,0,0,0,0,4279,0,0,9123,0,0,0,0,9123,0,0,2508,0,0,0,0,2508,0,0,5524,0,0,0,0,5524,0,0,6270,0,0,0,0,6270,0,0,2236,0,0,0,0,2236,0,0,102514,0,0,0,0,102514,0.62
F004999,凱基期貨自營,0,0,5474,0,0,0,0,5474,0,0,6914,0,0,0,0,6914,0,0,5334,0,0,0,0,5334,0,0,4176,0,0,0,0,4176,0,0,934,0,0,0,0,934,0,0,3336,0,0,0,0,3336,0,0,2826,0,0,0,0,2826,0,0,4490,0,0,0,0,4490,0,0,9218,0,0,0,0,9218,0,0,2932,0,0,0,0,2932,0,0,5602,0,0,0,0,5602,0,0,2484,0,0,0,0,2484,0,0,2220,0,0,0,0,2220,0,0,3954,0,0,0,0,3954,0,0,4790,0,0,0,0,4790,0,0,604,0,0,0,0,604,0,0,7498,0,0,0,0,7498,0,0,3158,0,0,0,0,3158,0,0,4430,0,0,0,0,4430,0,0,1928,0,0,0,0,1928,0,0,720,0,0,0,0,720,0,0,83022,0,0,0,0,83022,0.5
S888999,國泰證券自營,0,0,2628,0,0,0,0,2628,0,0,3266,0,0,0,0,3266,0,0,4055,0,0,0,0,4055,1,0,4993,0,0,0,0,4994,0,0,1399,0,0,0,0,1399,0,0,2291,0,0,0,0,2291,22,0,4235,0,0,0,0,4257,0,0,4323,0,0,0,0,4323,13,0,4784,0,0,0,0,4797,12,0,3677,0,0,0,0,3689,1,0,4312,0,0,0,0,4313,0,0,2372,0,0,0,0,2372,1,0,4110,0,0,0,0,4111,6,0,6818,0,0,0,0,6824,20,0,4965,0,0,0,0,4985,11,0,1630,0,0,0,0,1641,28,0,3103,0,0,0,0,3131,105,0,4331,0,0,0,0,4436,0,0,6089,0,0,0,0,6089,19,0,5154,0,0,0,0,5173,32,0,2428,0,0,0,0,2460,271,0,80963,0,0,0,0,81234,0.49
S856000,新光證券,2,0,2553,0,0,0,0,2555,1,0,2772,0,0,0,0,2773,0,0,4585,0,0,0,0,4585,0,0,2556,0,0,0,0,2556,0,0,2174,0,0,0,0,2174,0,0,3343,0,0,0,0,3343,0,0,2448,0,0,0,0,2448,0,0,3018,0,0,0,0,3018,0,0,5832,0,0,0,0,5832,0,3,4636,0,0,0,0,4639,0,2,6333,0,0,0,0,6335,0,0,3216,0,0,0,0,3216,0,0,3630,0,0,0,0,3630,11,0,3837,0,0,0,0,3848,13,5,3476,0,0,0,20,3514,0,3,2422,0,0,0,11,2436,2,0,3597,0,0,0,13,3612,0,0,5292,0,0,0,8,5300,4,0,4562,0,0,0,1,4567,6,5,6829,0,0,0,2,6842,6,2,3617,0,0,0,0,3625,45,20,80728,0,0,0,55,80848,0.49
F001000,國泰期貨,0,10,3902,0,0,0,0,3912,0,0,3579,0,0,0,1,3580,0,11,5530,0,0,0,1,5542,0,4,5192,2,0,0,6,5204,0,0,3418,0,0,0,0,3418,0,0,3188,0,0,0,8,3196,8,0,3752,0,0,0,9,3769,0,10,3653,0,0,0,0,3663,4,11,5158,0,0,0,2,5175,0,0,3490,0,0,0,10,3500,0,0,2943,0,4,0,0,2947,0,0,2259,0,0,0,1,2260,0,0,4097,1,0,0,12,4110,0,6,3140,1,0,0,0,3147,0,10,4308,0,0,0,0,4318,0,8,2684,7,0,0,7,2706,0,18,3455,0,0,0,4,3477,0,6,4808,8,0,0,0,4822,0,9,3676,0,0,0,0,3685,0,8,3898,12,0,0,1,3919,0,0,2675,7,8,0,6,2696,12,111,78805,38,12,0,68,79046,0.48
