期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
S585999,統一證券自營,0,0,6318,0,0,0,0,6318,0,0,28312,0,0,0,0,28312,0,0,38309,0,0,0,0,38309,0,0,36110,0,0,0,0,36110,0,0,11378,0,0,0,0,11378,0,0,22184,0,0,0,0,22184,0,0,35066,0,0,0,0,35066,0,0,50802,0,0,0,0,50802,0,0,82371,0,0,0,0,82371,0,0,22426,0,0,0,0,22426,0,0,44856,0,0,0,0,44856,0,0,37629,0,0,0,0,37629,0,0,36190,0,0,0,0,36190,0,0,30413,0,0,0,0,30413,0,0,9750,0,0,0,0,9750,0,0,18017,0,0,0,0,18017,0,0,20415,0,0,0,0,20415,0,0,26083,0,0,0,0,26083,0,0,40004,0,0,0,0,40004,0,0,13489,0,0,0,0,13489,0,0,19753,0,0,0,0,19753,0,0,629875,0,0,0,0,629875,3.24
F029000,康和期貨,3,4,22937,1,0,0,1,22946,0,4,38171,0,0,0,11,38186,5,6,30528,0,0,0,1,30540,0,1,32437,0,1,0,0,32439,0,0,22200,0,0,0,0,22200,2,16,32653,1,0,0,0,32672,4,8,31797,0,4,0,0,31813,5,13,34736,0,0,0,3,34757,9,3,38309,0,0,0,0,38321,0,19,24041,0,1,0,0,24061,8,16,35372,0,4,0,0,35400,3,13,45512,4,0,0,0,45532,5,4,23017,1,1,0,0,23028,2,5,45339,0,0,0,1,45347,1,0,26540,1,0,0,10,26552,1,5,23437,0,0,0,0,23443,0,2,23891,0,0,0,10,23903,1,2,20834,0,0,0,0,20837,3,8,30283,0,1,0,0,30295,0,9,18642,2,1,0,0,18654,0,21,26393,1,0,0,0,26415,52,159,627069,11,13,0,37,627341,3.22
B224999,中國信託商業銀行自營,306,118,18939,75,0,0,113,19551,121,186,32124,112,0,0,28,32571,67,118,28350,131,0,0,5,28671,70,209,38183,113,0,0,11,38586,104,108,19796,75,0,0,7,20090,114,395,23086,126,0,0,43,23764,294,478,33389,138,0,0,71,34370,92,746,38391,170,4,0,76,39479,156,319,44423,89,0,0,12,44999,120,215,22783,235,0,0,19,23372,115,456,37889,181,0,0,88,38729,602,777,45172,134,0,0,14,46699,202,695,21208,207,0,0,186,22498,182,901,44493,142,0,0,85,45803,394,501,15444,63,0,0,50,16452,62,176,21125,90,0,0,113,21566,44,393,13570,42,0,0,10,14059,93,100,22721,103,0,0,77,23094,52,232,30532,154,0,0,40,31010,483,397,13682,59,0,0,20,14641,295,626,24597,130,0,0,54,25702,3968,8146,589897,2569,4,0,1122,605706,3.11
F026000,富邦期貨,2,37,22259,75,0,0,14,22387,1,31,39665,68,0,0,1,39766,2,43,26570,114,0,0,4,26733,1,81,28676,96,0,0,0,28854,7,52,19489,104,0,0,5,19657,4,155,31331,107,0,0,0,31597,6,106,30345,120,0,0,1,30578,11,91,30758,106,0,0,23,30989,13,17,32615,168,0,0,0,32813,0,1,25722,113,0,0,0,25836,21,32,33426,41,0,0,1,33521,5,64,49762,28,0,0,0,49859,1,3,26942,679,0,0,14,27639,6,30,37556,95,0,0,1,37688,2,19,23731,32,0,0,0,23784,0,2,22166,33,0,0,8,22209,2,28,23082,10,0,0,0,23122,2,25,15854,6,0,0,2,15889,10,9,29684,38,0,0,0,29741,1,8,17786,36,0,0,0,17831,6,16,27874,41,0,0,0,27937,103,850,595293,2110,0,0,74,598430,3.08
F039000,大昌期貨,0,7,15452,10,0,0,7,15476,0,4,32242,16,0,0,5,32267,0,9,27943,8,0,0,0,27960,0,3,37049,2,0,0,0,37054,0,36,13474,26,0,0,2,13538,0,137,23803,25,0,0,0,23965,2,10,27574,16,0,0,0,27602,0,0,31013,35,0,0,0,31048,0,0,33286,5,0,0,2,33293,0,4,17483,19,0,0,0,17506,0,2,29139,84,0,0,0,29225,1,1,42786,6,0,0,5,42799,5,2,26876,0,0,0,1,26884,1,10,41868,3,0,0,7,41889,0,4,21281,0,0,0,1,21286,0,1,19964,13,0,0,1,19979,0,2,21477,63,0,0,0,21542,0,3,17401,0,0,0,4,17408,2,16,25327,21,0,0,0,25366,0,38,15177,2,0,0,6,15223,5,20,27308,32,0,0,2,27367,16,309,547923,386,0,0,43,548677,2.82
F007000,日盛期貨,231,21,12163,1,0,0,3,12419,3,20,21412,0,0,0,9,21444,1,39,18999,1,0,0,0,19040,1,23,22099,2,0,0,0,22125,0,66,12447,3,0,0,5,12521,2,317,22026,2,0,0,0,22347,4,269,23778,2,0,0,0,24053,0,166,20527,0,0,0,0,20693,2,641,28715,6,0,0,2,29366,1,125,15000,6,0,0,0,15132,2,224,22936,0,0,0,1,23163,4,178,29681,3,0,0,2,29868,1,362,18895,0,0,0,4,19262,0,332,29207,3,0,0,8,29550,235,493,16403,0,0,0,0,17131,70,363,18074,0,0,0,3,18510,2,452,14120,0,0,0,10,14584,295,151,15197,2,0,0,4,15649,1,23,21652,0,0,0,0,21676,0,817,17312,0,0,0,0,18129,1,896,18459,6,0,0,4,19366,856,5978,419102,37,0,0,55,426028,2.19
F020999,群益期貨自營,40,0,8315,5,0,0,0,8360,0,40,18844,24,0,0,0,18908,0,0,17990,0,0,0,0,17990,0,40,19283,4,0,0,0,19327,40,0,9924,5,0,0,0,9969,2,68,13410,1,0,0,0,13481,40,40,20411,15,0,0,0,20506,0,272,27842,10,0,0,0,28124,40,32,19669,2,0,0,0,19743,0,0,12657,0,0,0,0,12657,0,0,16050,5,0,0,20,16075,0,0,11660,0,0,0,0,11660,0,0,5639,5,0,0,20,5664,0,0,25246,0,0,0,0,25246,0,0,6683,5,0,0,0,6688,0,0,7140,0,0,0,20,7160,0,0,6491,0,0,0,0,6491,0,0,5014,5,0,0,20,5039,0,0,13773,5,0,0,0,13778,76,0,3087,5,0,0,20,3188,0,80,10482,15,0,0,20,10597,238,572,279610,111,0,0,120,280651,1.44
F002999,永豐期貨自營,0,0,5700,0,0,0,0,5700,0,0,9205,0,0,0,0,9205,0,0,10294,0,0,0,0,10294,0,0,15262,0,0,0,0,15262,0,0,6794,0,0,0,0,6794,0,0,7929,0,0,0,0,7929,0,0,9985,0,0,0,0,9985,0,0,13161,0,0,0,0,13161,0,0,16550,0,0,0,0,16550,0,0,5111,0,0,0,0,5111,0,0,12217,0,0,0,0,12217,0,0,13549,0,0,0,0,13549,0,0,13359,0,0,0,0,13359,0,0,31911,0,0,0,0,31911,0,0,7539,0,0,0,0,7539,0,0,4700,0,0,0,0,4700,0,0,9738,0,0,0,0,9738,0,0,7483,0,0,0,0,7483,0,0,16256,0,0,0,0,16256,0,0,6203,0,0,0,0,6203,0,0,14801,0,0,0,0,14801,0,0,237747,0,0,0,0,237747,1.22
F005000,國票期貨,0,21,6829,5,0,0,55,6910,0,35,12676,3,0,0,0,12714,1,44,9578,5,0,0,12,9640,0,23,10401,32,0,0,0,10456,1,94,6864,7,0,0,0,6966,1,39,9164,2,0,0,22,9228,0,41,8937,5,0,0,100,9083,0,33,11490,24,0,0,0,11547,0,12,13706,10,0,0,0,13728,0,61,8941,27,0,0,33,9062,1,13,13153,5,0,0,0,13172,0,75,15233,7,0,0,0,15315,0,8,10149,11,0,0,40,10208,3,19,15259,24,0,0,20,15325,0,16,7873,5,0,0,0,7894,0,0,7568,0,0,0,0,7568,1,3,7175,0,0,0,0,7179,0,2,9888,9,0,0,0,9899,3,0,15338,5,0,0,0,15346,0,2,7989,1,0,0,2,7994,24,3,11275,14,0,0,1,11317,35,544,219486,201,0,0,285,220551,1.12999999999999984
F030000,兆豐期貨,6,6,4566,0,0,0,0,4578,5,9,7872,0,0,0,0,7886,0,0,13267,0,0,0,0,13267,0,1,14247,0,0,0,0,14248,1,10,4991,0,0,0,0,5002,0,27,9105,0,0,0,0,9132,0,28,7837,0,0,0,0,7865,0,17,9345,0,0,0,0,9362,0,19,13521,1,0,0,0,13541,0,11,8585,2,0,0,0,8598,0,2,13521,3,0,0,1,13527,2,6,21992,0,0,0,4,22004,0,1,10660,0,0,0,10,10671,1,15,13960,5,0,0,3,13984,0,3,6942,2,0,0,10,6957,0,0,7817,1,0,0,0,7818,0,0,7128,2,0,0,0,7130,1,1,5904,1,0,0,0,5907,0,1,8400,0,0,0,0,8401,0,0,7307,0,0,0,0,7307,0,5,10690,0,0,0,0,10695,16,162,207657,17,0,0,28,207880,1.07
F013000,大華期貨,14,29,5415,15,0,0,0,5473,2,14,11539,0,0,0,0,11555,35,45,8924,0,0,0,0,9004,10,20,11657,20,0,0,0,11707,1,27,4456,0,0,0,0,4484,3,48,10140,0,0,0,0,10191,9,22,7985,0,0,0,0,8016,12,19,10857,0,0,0,0,10888,3,15,15283,0,0,0,0,15301,1,25,10215,0,0,0,0,10241,5,51,11646,0,0,0,0,11702,14,46,13808,0,0,0,0,13868,0,25,10485,0,0,0,0,10510,2,21,16014,0,0,0,0,16037,4,14,4999,5,0,0,0,5022,24,3,5662,1,0,0,0,5690,2,6,6987,1,0,0,0,6996,0,3,5678,40,0,0,0,5721,16,59,8502,0,0,0,0,8577,0,0,6292,1,0,0,0,6293,0,15,9920,0,0,0,0,9935,157,507,196464,83,0,0,0,197211,1.01
F014000,華南期貨,0,22,4584,0,0,0,0,4606,0,7,11094,5,0,0,0,11106,0,15,7865,1,0,0,0,7881,0,14,11377,1,0,0,0,11392,0,35,5181,0,0,0,0,5216,0,10,10791,0,0,0,0,10801,0,74,8766,0,0,0,0,8840,0,82,8223,1,0,0,0,8306,0,73,12330,0,0,0,0,12403,0,30,5885,5,0,0,0,5920,0,193,10072,0,0,0,0,10265,0,23,12682,10,0,0,0,12715,0,5,8429,26,0,0,0,8460,0,37,12383,17,0,0,0,12437,0,6,5555,0,0,0,0,5561,0,1,5442,0,0,0,0,5443,0,5,4555,19,0,0,0,4579,0,16,4657,0,0,0,0,4673,0,16,10546,0,0,0,0,10562,0,20,8381,0,0,0,5,8406,0,24,7944,0,0,0,0,7968,0,708,176742,85,0,0,5,177540,0.91
S126999,宏遠證券自營,0,0,9413,0,0,0,0,9413,0,0,17480,0,0,0,0,17480,0,0,18581,0,0,0,0,18581,0,0,11649,0,0,0,0,11649,0,0,6861,0,0,0,0,6861,0,0,8635,0,0,0,0,8635,0,0,16955,0,0,0,0,16955,0,0,4837,0,0,0,0,4837,0,0,8113,0,0,0,0,8113,0,0,6297,0,0,0,0,6297,0,0,12167,0,0,0,0,12167,0,0,18012,0,0,0,0,18012,0,0,9394,0,0,0,0,9394,0,0,5081,0,0,0,0,5081,0,0,3820,0,0,0,0,3820,0,0,3778,0,0,0,0,3778,0,0,2869,0,0,0,0,2869,0,0,1972,0,0,0,0,1972,0,0,3016,0,0,0,0,3016,0,0,2457,0,0,0,0,2457,0,0,5880,0,0,0,0,5880,0,0,177267,0,0,0,0,177267,0.91
S144000,美林證券,0,0,9912,0,0,0,0,9912,0,0,15910,0,0,0,0,15910,0,0,9150,0,0,0,0,9150,0,0,14290,0,0,0,0,14290,0,0,3059,0,0,0,0,3059,0,0,2684,0,0,0,0,2684,0,0,426,0,0,0,0,426,0,0,477,0,0,0,0,477,0,0,2018,0,0,0,0,2018,0,0,3650,0,0,0,0,3650,0,0,975,0,0,0,0,975,0,0,28784,0,0,0,0,28784,0,0,11485,0,0,0,0,11485,0,0,5721,0,0,0,0,5721,0,0,4286,0,0,0,0,4286,0,0,7765,0,0,0,0,7765,0,0,2479,0,0,0,0,2479,0,0,17089,0,0,0,0,17089,0,0,3826,0,0,0,0,3826,0,0,10285,0,0,0,0,10285,0,0,7297,0,0,0,0,7297,0,0,161568,0,0,0,0,161568,0.83
S592999,元富證券自營,0,0,1742,0,0,0,0,1742,0,0,9680,0,0,0,0,9680,0,0,7680,0,0,0,0,7680,0,0,10340,0,0,0,0,10340,0,0,4130,0,0,0,0,4130,0,0,8720,0,0,0,0,8720,0,0,6046,0,0,0,0,6046,0,0,7141,0,0,0,0,7141,0,0,5674,0,0,0,0,5674,0,0,4076,0,0,0,0,4076,0,0,5118,0,0,0,0,5118,0,0,19801,0,0,0,0,19801,0,0,8570,0,0,0,0,8570,0,0,12054,0,0,0,0,12054,0,0,6087,0,0,0,0,6087,0,0,3600,0,0,0,0,3600,0,0,2756,0,0,0,0,2756,0,0,3389,0,0,0,0,3389,0,0,5851,0,0,0,0,5851,0,0,3333,0,0,0,0,3333,0,0,5911,0,0,0,0,5911,0,0,141699,0,0,0,0,141699,0.73
S116999,日盛證券自營,0,0,4994,0,0,0,0,4994,0,0,4204,0,0,0,0,4204,0,0,6616,0,0,0,0,6616,0,0,10292,0,0,0,0,10292,0,0,7269,0,0,0,0,7269,0,0,8756,0,0,0,0,8756,0,0,5527,0,0,0,0,5527,0,0,5948,0,0,0,0,5948,0,0,11992,0,0,0,0,11992,0,0,5309,0,0,0,0,5309,0,0,4441,0,0,0,0,4441,0,0,5712,0,0,0,0,5712,0,0,6144,0,0,0,0,6144,0,0,9212,0,0,0,0,9212,0,0,4175,0,0,0,0,4175,0,0,6588,0,0,0,0,6588,0,0,5679,0,0,0,0,5679,0,0,6142,0,0,0,0,6142,0,0,5923,0,0,0,0,5923,0,0,6069,0,0,0,0,6069,0,0,4036,0,0,0,0,4036,0,0,135028,0,0,0,0,135028,0.69
S884000,玉山證券,0,2,3650,0,0,0,8,3660,0,3,7044,0,0,0,6,7053,0,0,8283,0,0,0,2,8285,0,0,4625,0,0,0,0,4625,0,0,6161,0,0,0,0,6161,0,3,6058,0,0,0,0,6061,0,24,5991,0,0,0,0,6015,0,52,3491,0,0,0,2,3545,0,66,6564,0,0,0,0,6630,0,0,3335,0,0,0,0,3335,0,0,5471,0,0,0,8,5479,0,1,7724,0,0,0,10,7735,0,0,5565,0,0,0,2,5567,0,0,6681,0,0,0,1,6682,0,0,3717,0,0,0,0,3717,0,0,4089,0,0,0,0,4089,0,0,2956,0,0,0,16,2972,0,1,2874,0,0,0,0,2875,0,1,3993,0,0,0,32,4026,0,1,5362,0,0,0,0,5363,0,1,5988,0,0,0,5,5994,0,155,109622,0,0,0,92,109869,0.560000000000000064
F001000,國泰期貨,8,6,3692,0,0,0,0,3706,12,29,8524,8,0,0,3,8576,12,4,4439,0,0,0,2,4457,9,5,6167,3,0,0,0,6184,0,27,5148,21,0,0,0,5196,3,12,4765,0,0,0,0,4780,3,23,5207,1,0,0,0,5234,0,14,4481,0,0,0,39,4534,1,2,5367,1,0,0,3,5374,5,0,3607,0,0,0,0,3612,0,10,5900,12,0,0,0,5922,12,4,8279,6,0,0,26,8327,2,0,5531,3,0,0,0,5536,4,3,5990,5,0,0,1,6003,0,0,4995,8,0,0,0,5003,1,3,3417,1,0,0,8,3430,0,2,4054,12,0,0,1,4069,0,0,2399,2,0,0,0,2401,0,0,5023,3,0,0,2,5028,0,13,3779,1,0,0,1,3794,2,0,3909,0,0,0,5,3916,74,157,104673,87,0,0,91,105082,0.540000000000000064
S538000,第一金證券,0,0,3118,0,0,0,2,3120,0,1,5813,0,0,0,0,5814,0,0,5696,0,0,0,0,5696,0,1,7604,4,0,0,0,7609,0,16,2802,4,0,0,1,2823,0,16,4407,18,0,0,0,4441,3,0,4873,5,0,0,3,4884,0,0,4442,2,0,0,0,4444,0,2,6277,0,0,0,0,6279,0,1,3918,0,0,0,6,3925,0,8,6203,1,0,0,7,6219,0,4,4517,0,0,0,0,4521,0,0,4412,0,0,0,1,4413,0,34,6462,0,0,0,0,6496,1,0,4122,0,0,0,0,4123,0,0,3980,0,0,0,0,3980,0,0,3988,0,0,0,0,3988,0,0,2900,0,0,0,20,2920,0,0,5040,0,0,0,8,5048,0,0,2560,0,0,0,4,2564,3,5,5351,2,0,0,0,5361,7,88,98485,36,0,0,52,98668,0.51
S616999,中國信託證券自營,247,116,2180,0,0,0,0,2543,30,240,2584,0,0,0,0,2854,0,0,2358,0,0,0,0,2358,121,466,4027,5,0,0,0,4619,241,153,1862,0,0,0,0,2256,1,348,3946,0,0,0,0,4295,45,100,9639,0,0,0,0,9784,48,597,4654,0,0,0,0,5299,25,139,5625,0,0,0,0,5789,94,211,4055,5,0,0,0,4365,5,131,3905,0,0,0,0,4041,8,463,4329,0,0,0,0,4800,0,29,3302,0,0,0,0,3331,178,470,10921,0,0,0,0,11569,23,363,3832,0,0,0,0,4218,41,180,3270,78,0,0,0,3569,80,611,3358,0,0,0,0,4049,80,80,1989,0,0,0,0,2149,0,0,1936,0,0,0,0,1936,454,523,5343,0,0,0,0,6320,700,0,5361,0,0,0,0,6061,2421,5220,88476,88,0,0,0,96205,0.49
