期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F039000,大昌期貨,1,22,68976,0,0,0,6,69005,36,24,107921,1,0,0,3,107985,13,0,45807,0,0,0,1,45821,4,5,43348,0,0,0,3,43360,1,0,39154,0,0,0,0,39155,3,58,36945,0,0,0,0,37006,4,113,36209,0,0,0,0,36326,12,159,52883,0,0,0,3,53057,14,106,61507,5,0,0,10,61642,21,61,31979,16,0,0,0,32077,25,112,41628,9,0,0,4,41778,26,51,61104,0,0,0,1,61182,2,122,40417,0,0,0,0,40541,0,4,36093,0,0,0,0,36097,4,55,29495,0,0,0,0,29554,0,12,37182,0,0,0,0,37194,4,38,41989,0,0,0,7,42038,4,64,49511,0,0,0,0,49579,103,16,37660,0,0,0,0,37779,1,9,48878,0,0,0,0,48888,1,8,40196,3,0,0,0,40208,0,5,47828,5,0,0,0,47838,279,1044,1036710,39,0,0,38,1038110,3.1
B224999,中國信託商業銀行自營,585,344,47699,89,0,0,63,48780,1724,646,151848,125,0,0,156,154499,478,215,50122,183,0,0,50,51048,353,435,38225,192,0,0,24,39229,278,135,43231,143,0,0,44,43831,182,490,38083,137,0,0,11,38903,190,740,44515,207,0,0,49,45701,492,1496,40104,217,0,0,67,42376,905,1831,48708,332,0,0,61,51837,289,2412,29224,167,0,0,73,32165,406,2525,23850,158,0,0,325,27264,764,929,64022,143,0,0,23,65881,140,1072,30631,63,0,0,57,31963,225,614,31933,107,0,0,42,32921,285,424,26914,97,0,0,10,27730,106,415,32376,107,0,0,1,33005,54,699,52245,323,0,0,33,53354,404,2230,29615,209,0,0,21,32479,37,697,34601,89,0,0,4,35428,493,1548,43608,194,0,0,13,45856,224,650,59423,87,0,0,1,60385,293,349,30595,146,0,0,14,31397,8907,20896,991572,3515,0,0,1142,1026032,3.07
S920999,凱基證券自營,324,173,70207,133,0,0,42,70879,1492,540,81184,136,0,0,74,83426,526,177,50451,173,0,0,59,51386,350,273,49477,163,0,0,35,50298,332,86,37486,102,0,0,33,38039,99,244,38296,207,0,0,3,38849,203,211,54797,151,0,0,47,55409,217,713,44818,293,0,0,36,46077,441,778,46496,154,0,0,49,47918,314,894,23994,0,0,0,121,25323,209,599,53907,186,0,0,373,55274,1153,178,60205,259,0,0,87,61882,114,163,18732,358,0,0,52,19419,100,48,27537,228,0,0,27,27940,168,1053,23777,242,0,0,65,25305,19,273,23777,145,0,0,0,24214,41,312,37049,353,0,0,59,37814,157,1218,30193,328,0,0,32,31928,126,566,31201,237,0,0,42,32172,223,1267,40632,377,0,0,18,42517,200,680,32920,137,0,0,8,33945,173,772,25735,284,0,0,118,27082,6981,11218,902871,4646,0,0,1380,927096,2.77
F026000,富邦期貨,18,0,43640,94,1,0,4,43757,33,6,66048,83,0,0,4,66174,2,2,35201,125,0,0,2,35332,5,1,29441,87,0,0,0,29534,0,4,29883,90,0,0,0,29977,0,6,29546,210,0,0,0,29762,29,8,41251,292,0,0,10,41590,1,8,41658,215,0,0,8,41890,0,5,52864,347,0,0,14,53230,1,74,25048,247,0,0,1,25371,44,136,34388,370,0,0,17,34955,21,131,61702,370,0,0,7,62231,1,27,37660,25,0,0,3,37716,5,26,31123,83,0,0,13,31250,42,67,21251,77,0,0,0,21437,0,34,26823,70,0,0,1,26928,0,14,30178,104,0,0,2,30298,6,70,32179,80,0,0,2,32337,2,38,34312,100,1,0,4,34457,25,21,46182,190,1,0,0,46419,1,13,33678,115,2,0,2,33811,0,15,37208,110,0,0,0,37333,236,706,821264,3484,5,0,94,825789,2.47000000000000032
F007000,日盛期貨,3,17,47877,2,1,0,1,47901,12,17,83967,0,1,0,0,83997,9,14,34514,0,0,0,0,34537,13,12,39449,0,0,0,3,39477,3,131,24345,0,0,0,0,24479,2,84,27883,0,0,0,0,27969,3,640,25897,0,0,0,0,26540,20,869,44772,0,0,0,0,45661,3,53,43121,0,0,0,2,43179,0,113,21725,1,0,0,0,21839,2,733,35385,0,0,0,9,36129,1,34,41893,0,0,0,2,41930,2,122,33821,0,0,0,0,33945,3,19,26063,0,0,0,4,26089,3,284,22389,0,0,0,0,22676,3,185,26730,0,0,0,0,26918,10,447,27466,0,0,0,6,27929,104,415,31533,0,0,0,0,32052,2,244,25215,0,0,0,0,25461,263,211,33028,0,1,0,0,33503,2,273,28637,0,0,0,0,28912,37,412,37431,0,1,0,0,37881,500,5329,763141,3,4,0,27,769004,2.29999999999999968
F018000,元富期貨,49,4,52414,0,0,0,0,52467,21,46,71042,0,0,0,0,71109,58,11,33262,1,0,0,0,33332,27,3,30093,0,0,0,0,30123,36,4,28703,0,0,0,0,28743,16,14,27430,1,0,0,0,27461,34,9,27035,0,0,0,0,27078,16,24,38656,0,0,0,0,38696,11,8,49671,5,0,0,0,49695,12,42,27508,3,0,0,2,27567,12,111,35836,0,0,0,5,35964,14,28,42981,0,0,0,2,43025,11,36,26211,0,0,0,1,26259,5,3,25512,0,0,0,1,25521,1,22,20131,1,0,0,5,20160,23,2,23547,0,0,0,0,23572,2,49,24178,0,0,0,4,24233,19,94,27307,2,0,0,17,27439,39,101,21754,2,0,0,16,21912,24,48,29833,0,0,0,9,29914,15,7,25866,2,0,0,0,25890,42,62,28203,8,0,0,2,28317,487,728,717173,25,0,0,64,718477,2.15
F030000,兆豐期貨,2,322,24214,1,0,0,2,24541,0,1,37345,0,0,0,0,37346,1,0,14448,0,0,0,11,14460,0,3,12904,0,0,0,11,12918,0,0,15830,0,0,0,1,15831,1,69,13961,0,0,0,0,14031,3,18,20189,0,0,0,2,20212,4,1135,24335,0,0,0,1,25475,3,3,23446,3,0,0,0,23455,6,4,10530,2,0,0,1,10543,48,28,21323,0,0,0,3,21402,2,51,31002,0,0,0,0,31055,5,40,15422,2,0,0,1,15470,5,4,14918,0,0,0,0,14927,0,0,17270,15,0,0,0,17285,0,0,16700,0,0,0,5,16705,0,178,17301,5,0,0,3,17487,3,187,12792,2,0,0,6,12990,0,5,12897,6,0,0,0,12908,3,127,21141,0,0,0,0,21271,5,10,22538,0,0,0,0,22553,9,17,18801,1,0,0,0,18828,100,2202,419307,37,0,0,47,421693,1.26
F005000,國票期貨,2,0,20989,25,0,0,1,21017,8,10,39036,52,0,0,0,39106,1,3,17417,19,0,0,0,17440,1,17,16632,15,0,0,0,16665,0,2,13958,0,0,0,1,13961,1,11,11591,47,0,0,0,11650,6,40,20719,44,0,0,0,20809,3,19,18254,35,0,0,0,18311,1,34,25653,54,0,0,0,25742,0,25,14423,23,0,0,0,14471,0,17,18778,65,1,0,0,18861,2,10,30680,102,0,0,0,30794,0,8,18938,15,0,0,0,18961,4,4,17059,10,0,0,0,17077,6,8,13503,5,0,0,0,13522,11,1,15229,20,0,0,0,15261,0,5,17786,13,0,0,0,17804,25,73,17428,1,0,0,0,17527,9,46,14598,70,0,0,0,14723,3,12,17913,40,0,0,0,17968,3,4,20142,10,0,0,0,20159,5,7,18014,1,0,0,0,18027,91,356,418740,666,1,0,2,419856,1.26
F014000,華南期貨,0,0,20172,0,0,0,0,20172,3,0,39185,0,0,0,0,39188,0,0,16110,0,0,0,0,16110,0,0,13933,0,0,0,0,13933,0,0,14324,0,0,0,0,14324,1,0,11213,0,0,0,0,11214,0,0,15710,0,0,0,0,15710,0,360,14287,0,0,0,0,14647,0,206,21762,0,0,0,0,21968,0,218,10526,0,0,0,0,10744,1,35,13682,0,0,0,0,13718,2,82,22625,40,0,0,0,22749,0,115,11322,0,0,0,2,11439,0,32,10898,5,0,0,2,10937,0,80,9332,10,0,0,0,9422,0,81,9549,3,0,0,0,9633,0,223,16062,3,0,0,0,16288,0,71,12678,11,0,0,0,12760,0,183,11945,0,0,0,0,12128,0,125,15067,5,0,0,0,15197,0,207,16561,4,0,0,1,16773,4,0,13116,1,0,0,1,13122,11,2018,340059,82,0,0,6,342176,1.02
S592999,元富證券自營,0,0,18113,0,0,0,0,18113,0,0,23126,0,0,0,0,23126,0,0,11490,0,0,0,0,11490,0,0,6902,0,0,0,0,6902,0,0,12705,0,0,0,0,12705,0,0,8906,0,0,0,0,8906,0,0,9659,0,0,0,0,9659,0,0,12494,0,0,0,0,12494,0,0,11452,0,0,0,0,11452,0,0,16446,0,0,0,0,16446,0,0,8515,0,0,0,0,8515,0,0,19639,0,0,0,0,19639,0,0,10427,0,0,0,0,10427,0,0,8204,0,0,0,0,8204,0,0,6788,0,0,0,0,6788,0,0,6999,0,0,0,0,6999,0,0,8291,0,0,0,0,8291,0,0,10319,0,0,0,0,10319,0,0,7534,0,0,0,0,7534,0,0,11440,0,0,0,0,11440,0,0,10222,0,0,0,0,10222,0,0,19645,0,0,0,0,19645,0,0,259316,0,0,0,0,259316,0.78
S538000,第一金證券,0,0,16325,0,0,0,0,16325,0,20,28301,15,0,0,0,28336,0,0,11236,0,0,0,0,11236,0,0,8516,15,0,0,0,8531,0,0,6430,5,0,0,0,6435,0,0,9618,0,0,0,0,9618,0,0,9506,46,0,0,0,9552,0,4,13052,36,0,0,0,13092,0,8,17029,55,0,0,0,17092,0,0,6419,20,0,0,0,6439,0,6,11827,30,0,0,0,11863,0,2,17693,5,0,0,1,17701,0,0,11578,85,0,0,0,11663,0,0,8340,54,0,0,0,8394,0,0,6736,35,0,0,0,6771,0,0,9502,25,0,0,0,9527,0,0,8197,35,0,0,0,8232,0,0,10627,60,0,0,0,10687,5,0,6507,45,0,0,0,6557,19,0,14272,45,0,0,0,14336,12,0,9009,35,0,0,0,9056,1,0,1266,0,0,0,0,1267,37,40,241986,646,0,0,1,242710,0.73
S585999,統一證券自營,4,0,14747,0,0,0,0,14751,0,0,37626,0,0,0,0,37626,0,0,5958,0,0,0,0,5958,0,0,6464,0,0,0,0,6464,0,0,5484,0,0,0,0,5484,0,0,9238,0,0,0,0,9238,0,0,18332,0,0,0,0,18332,0,0,7271,0,0,0,0,7271,0,0,10263,0,0,0,0,10263,0,0,2969,0,0,0,0,2969,0,40,4326,0,0,0,0,4366,20,0,12199,0,0,0,0,12219,10,0,9795,0,0,0,0,9805,0,0,7233,0,0,0,0,7233,0,0,6127,0,0,0,0,6127,0,0,7561,0,0,0,0,7561,0,0,14819,0,0,0,0,14819,20,80,10494,0,0,0,0,10594,0,0,9310,0,0,0,0,9310,40,68,5485,0,0,0,0,5593,0,78,10282,0,0,0,0,10360,0,0,12964,0,0,0,0,12964,94,266,228947,0,0,0,0,229307,0.69
S888999,國泰證券自營,210,0,10174,0,0,0,0,10384,404,0,31327,0,0,0,0,31731,137,0,6517,0,0,0,0,6654,124,0,10117,0,0,0,0,10241,77,0,4788,0,0,0,0,4865,49,0,5890,0,0,0,0,5939,39,0,6804,0,0,0,0,6843,110,0,5161,0,0,0,0,5271,88,0,8143,0,0,0,0,8231,1861,0,2412,0,0,0,0,4273,49,0,4059,0,0,0,0,4108,296,0,20358,0,0,0,0,20654,76,0,6514,0,0,0,0,6590,80,0,6054,0,0,0,0,6134,95,0,4571,0,0,0,0,4666,29,0,4216,0,0,0,0,4245,91,0,15586,0,0,0,0,15677,101,0,4468,0,0,0,0,4569,53,0,3183,0,0,0,0,3236,130,0,8689,0,0,0,0,8819,104,0,16825,0,0,0,0,16929,77,0,10802,0,0,0,0,10879,4280,0,196658,0,0,0,0,200938,0.6
S884000,玉山證券,0,0,10179,0,0,0,0,10179,0,0,15837,0,0,0,0,15837,0,0,7448,0,0,0,0,7448,0,0,7260,0,0,0,0,7260,0,0,8527,0,0,0,1,8528,0,0,4598,0,0,0,3,4601,0,0,5480,0,0,0,0,5480,2,38,5822,0,0,0,0,5862,2,13,8743,0,0,0,0,8758,0,11,4656,0,0,0,0,4667,20,9,5334,0,0,0,0,5363,0,26,10930,0,0,0,37,10993,0,4,5306,0,0,0,0,5310,0,0,7644,0,0,0,0,7644,0,9,5119,0,0,0,0,5128,0,0,5747,0,0,0,0,5747,10,4,5951,0,0,0,0,5965,0,15,7131,0,0,0,0,7146,0,11,6774,0,0,0,0,6785,0,2,9190,0,0,0,0,9192,0,6,7179,0,0,0,0,7185,0,2,5954,0,0,0,0,5956,34,150,160809,0,0,0,41,161034,0.48
F020999,群益期貨自營,274,214,6897,0,0,0,0,7385,408,167,9207,0,0,0,0,9782,397,266,3824,0,0,0,0,4487,215,282,4726,0,0,0,0,5223,172,144,3671,0,0,0,0,3987,176,52,4379,0,0,0,0,4607,187,735,4395,0,0,0,0,5317,149,1103,6295,0,0,0,0,7547,286,895,7193,0,0,0,0,8374,119,985,2588,0,0,0,0,3692,88,1915,5225,0,0,0,0,7228,362,626,5265,0,0,0,0,6253,151,1022,5465,0,0,0,0,6638,88,275,4113,0,0,0,0,4476,230,746,6436,0,0,0,0,7412,27,234,9881,0,0,0,0,10142,23,390,8394,0,0,0,0,8807,162,287,6889,0,0,0,0,7338,133,319,5608,0,0,0,0,6060,224,458,9913,0,0,0,0,10595,28,92,10785,0,0,0,0,10905,125,134,11073,0,0,0,0,11332,4024,11341,142222,0,0,0,0,157587,0.47
S779999,國票證券自營,0,0,7528,10,0,0,0,7538,0,0,15725,0,0,0,0,15725,0,0,8300,8,0,0,0,8308,0,0,8723,0,0,0,0,8723,0,0,3244,2,0,0,0,3246,0,0,6140,0,0,0,0,6140,0,0,13048,0,0,0,0,13048,0,0,6422,11,0,0,0,6433,0,0,5943,0,0,0,0,5943,0,0,5815,8,0,0,0,5823,0,0,3411,0,0,0,0,3411,0,0,11181,0,0,0,0,11181,0,0,5008,0,0,0,0,5008,0,0,9039,0,0,0,0,9039,0,0,3799,5,0,0,0,3804,0,0,4078,2,0,0,0,4080,0,0,7147,2,0,0,0,7149,0,0,3118,0,0,0,0,3118,0,0,2611,15,0,0,0,2626,0,0,2968,21,0,0,0,2989,0,0,8491,21,0,0,0,8512,0,0,6693,0,0,0,0,6693,0,0,148432,105,0,0,0,148537,0.44
F001000,國泰期貨,0,1,10158,0,0,0,1,10160,0,0,15200,0,0,0,1,15201,0,1,4275,13,0,0,1,4290,0,0,4829,0,0,0,0,4829,0,0,4378,5,0,0,0,4383,0,0,5458,0,0,0,0,5458,0,0,6045,1,0,0,0,6046,0,2,5317,3,0,0,0,5322,0,17,7797,3,0,0,0,7817,0,13,3835,18,0,0,0,3866,0,11,7408,30,0,0,0,7449,0,18,9849,12,0,0,0,9879,0,20,4023,28,0,0,0,4071,1,4,6395,0,0,0,0,6400,1,13,4620,0,0,0,0,4634,6,1,6066,3,4,0,0,6080,11,21,6369,15,0,0,0,6416,11,145,4492,3,0,0,0,4651,21,20,4922,0,0,0,4,4967,6,17,4658,0,0,0,0,4681,1,0,4948,2,0,0,0,4951,9,4,4976,3,0,0,0,4992,67,308,136018,139,4,0,7,136543,0.41
F002999,永豐期貨自營,0,0,11374,0,0,0,0,11374,0,0,28963,0,0,0,0,28963,0,0,6003,0,0,0,0,6003,0,0,8400,0,0,0,0,8400,0,0,3299,0,0,0,0,3299,0,0,5418,0,0,0,0,5418,0,0,11581,0,0,0,0,11581,0,0,7784,0,0,0,0,7784,0,0,14461,0,0,0,0,14461,0,0,320,0,0,0,0,320,0,0,65,0,0,0,0,65,0,0,1478,0,0,0,0,1478,0,0,760,0,0,0,0,760,0,0,2988,0,0,0,0,2988,0,0,2085,0,0,0,0,2085,0,0,2781,0,0,0,0,2781,0,0,11415,0,0,0,0,11415,0,0,4494,0,0,0,0,4494,0,0,4544,0,0,0,0,4544,0,0,2643,0,0,0,0,2643,0,0,2906,0,0,0,0,2906,0,0,2634,0,0,0,0,2634,0,0,136396,0,0,0,0,136396,0.41
S856000,新光證券,18,0,7289,0,0,0,0,7307,32,12,10919,0,0,0,2,10965,18,0,5479,0,0,0,0,5497,21,0,5199,0,0,0,1,5221,44,0,4132,0,0,0,0,4176,21,1,4313,0,0,0,0,4335,23,0,4762,0,0,0,0,4785,50,12,7971,0,0,0,0,8033,39,0,10105,0,0,0,0,10144,27,12,4490,0,0,0,0,4529,32,26,7498,0,0,0,1,7557,116,23,9459,0,0,0,1,9599,133,20,5932,0,0,0,0,6085,24,14,4702,0,0,0,1,4741,53,2,2920,0,0,0,0,2975,24,0,4031,0,0,0,1,4056,8,9,5102,0,0,0,0,5119,7,14,4850,0,0,0,0,4871,12,32,4648,0,0,0,0,4692,4,51,6758,0,0,0,0,6813,20,1,6915,0,0,0,0,6936,6,0,5318,0,0,0,2,5326,732,229,132792,0,0,0,9,133762,0.4
