期貨商代號,名稱,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計MSO,總計XIO,總計GTO,總計TGO,總計,市佔率
B224999,中國信託商業銀行,204.0000000000000000,114.0000000000000000,40687.00000000000000,175.0000000000000000,0,0,0,50.00000000000000000,41230.00000000000000,47.00000000000000000,68.00000000000000000,37426.00000000000000,50.00000000000000000,0,0,0,43.00000000000000000,37634.00000000000000,173.0000000000000000,220.0000000000000000,39045.00000000000000,74.00000000000000000,0,0,0,26.00000000000000000,39538.00000000000000,70.00000000000000000,88.00000000000000000,28286.00000000000000,27.00000000000000000,0,0,0,0,28471.00000000000000,149.0000000000000000,99.0000000000000000,38912.00000000000000,43.00000000000000000,0,0,0,0,39203.00000000000000,160.0000000000000000,152.0000000000000000,33406.00000000000000,96.0000000000000000,0,0,0,791.0000000000000000,34605.00000000000000,508.0000000000000000,403.0000000000000000,79424.00000000000000,65.00000000000000000,0,0,0,54.00000000000000000,80454.00000000000000,694.0000000000000000,361.0000000000000000,74172.00000000000000,74.00000000000000000,0,0,0,217.0000000000000000,75518.00000000000000,907.0000000000000000,753.0000000000000000,70914.00000000000000,72.00000000000000000,0,0,0,43.00000000000000000,72689.00000000000000,269.0000000000000000,423.0000000000000000,75920.00000000000000,91.00000000000000000,0,0,0,34.00000000000000000,76737.00000000000000,501.0000000000000000,644.0000000000000000,16811.00000000000000,36.00000000000000000,0,0,0,400.0000000000000000,18392.00000000000000,211.0000000000000000,256.0000000000000000,38796.00000000000000,90.00000000000000000,0,0,0,3.000000000000000000,39356.00000000000000,449.0000000000000000,310.0000000000000000,21186.00000000000000,34.00000000000000000,0,0,0,34.00000000000000000,22013.00000000000000,423.0000000000000000,354.0000000000000000,14032.00000000000000,33.00000000000000000,0,0,0,35.00000000000000000,14877.00000000000000,344.0000000000000000,313.0000000000000000,13563.00000000000000,71.00000000000000000,0,0,0,119.0000000000000000,14410.00000000000000,90.00000000000000000,53.00000000000000000,15409.00000000000000,52.00000000000000000,0,0,0,81.00000000000000000,15685.00000000000000,127.0000000000000000,106.0000000000000000,16244.00000000000000,46.00000000000000000,0,0,0,40.00000000000000000,16563.00000000000000,274.0000000000000000,233.0000000000000000,26732.00000000000000,25.00000000000000000,0,0,0,32.00000000000000000,27296.00000000000000,322.0000000000000000,101.0000000000000000,16737.00000000000000,26.00000000000000000,0,0,0,28.00000000000000000,17214.00000000000000,370.0000000000000000,438.0000000000000000,50183.00000000000000,11.00000000000000000,0,0,0,37.00000000000000000,51039.00000000000000,277.0000000000000000,116.0000000000000000,21621.00000000000000,61.00000000000000000,0,0,0,9.000000000000000000,22084.00000000000000,6569.000000000000000,5605.000000000000000,769506.0000000000000,1252.000000000000000,0,0,0,2076.000000000000000,785008.0000000000000,3.610000000000000000
S551999,永豐金證券自營,0,0,24582.00000000000000,70.00000000000000000,0,0,0,0,24652.00000000000000,0,0,17849.00000000000000,30.00000000000000000,0,0,0,0,17879.00000000000000,0,0,21737.00000000000000,30.00000000000000000,0,0,0,0,21767.00000000000000,0,0,25022.00000000000000,0,0,0,0,0,25022.00000000000000,0,0,23413.00000000000000,33.00000000000000000,0,0,0,0,23446.00000000000000,242.0000000000000000,220.0000000000000000,17649.00000000000000,40.00000000000000000,0,0,0,10.00000000000000000,18161.00000000000000,990.000000000000000,850.0000000000000000,63520.00000000000000,0,0,0,0,0,65360.00000000000000,600.0000000000000000,1956.000000000000000,50866.00000000000000,705.0000000000000000,0,0,0,0,54127.00000000000000,0,0,26576.00000000000000,255.0000000000000000,0,0,0,0,26831.00000000000000,0,0,35753.00000000000000,0,0,0,0,0,35753.00000000000000,0,0,27064.00000000000000,0,0,0,0,60.00000000000000000,27124.00000000000000,0,0,28164.00000000000000,35.00000000000000000,0,0,0,0,28199.00000000000000,0,4.000000000000000000,34388.00000000000000,5.000000000000000000,0,0,0,0,34397.00000000000000,0,0,22139.00000000000000,5.000000000000000000,0,0,0,0,22144.00000000000000,40.00000000000000000,0,27918.00000000000000,15.00000000000000000,0,0,0,0,27973.00000000000000,0,0,27158.00000000000000,5.000000000000000000,0,0,0,0,27163.00000000000000,0,0,32725.00000000000000,10.00000000000000000,0,0,0,0,32735.00000000000000,0,0,36967.00000000000000,10.00000000000000000,0,0,0,0,36977.00000000000000,0,0,28565.00000000000000,5.000000000000000000,0,0,0,0,28570.00000000000000,0,0,46036.00000000000000,10.00000000000000000,0,0,0,0,46046.00000000000000,0,0,35720.00000000000000,20.00000000000000000,0,0,0,0,35740.00000000000000,1872.000000000000000,3030.000000000000000,653811.0000000000000,1283.000000000000000,0,0,0,70.00000000000000000,660066.0000000000000,3.040000000000000000
F026000,富邦期貨,4.000000000000000000,24.00000000000000000,33580.00000000000000,606.0000000000000000,0,0,0,0,34214.00000000000000,0,21.00000000000000000,28477.00000000000000,556.0000000000000000,0,0,0,2.000000000000000000,29056.00000000000000,0,4.000000000000000000,29938.00000000000000,570.0000000000000000,0,0,0,2.000000000000000000,30514.00000000000000,0,1.000000000000000000,29597.00000000000000,559.0000000000000000,0,0,0,5.000000000000000000,30162.00000000000000,0,1.000000000000000000,30294.00000000000000,685.0000000000000000,0,0,0,4.000000000000000000,30984.00000000000000,0,4.000000000000000000,22095.00000000000000,606.0000000000000000,0,0,0,0,22705.00000000000000,0,9.000000000000000000,67773.00000000000000,517.0000000000000000,0,0,0,2.000000000000000000,68301.00000000000000,6.000000000000000000,0,49572.00000000000000,1072.000000000000000,0,0,0,0,50650.00000000000000,1.000000000000000000,1.000000000000000000,37819.00000000000000,342.0000000000000000,0,0,0,3.000000000000000000,38166.00000000000000,0,1.000000000000000000,46656.00000000000000,346.0000000000000000,0,0,0,1.000000000000000000,47004.00000000000000,1.000000000000000000,4.000000000000000000,20836.00000000000000,70.00000000000000000,0,0,0,0,20911.00000000000000,0,2.000000000000000000,18008.00000000000000,50.00000000000000000,0,0,0,1.000000000000000000,18061.00000000000000,0,4.000000000000000000,24331.00000000000000,86.00000000000000000,0,0,0,15.00000000000000000,24436.00000000000000,1.000000000000000000,15.00000000000000000,18973.00000000000000,126.0000000000000000,0,0,0,4.000000000000000000,19119.00000000000000,0,32.00000000000000000,18260.00000000000000,151.0000000000000000,0,0,0,11.00000000000000000,18454.00000000000000,0,5.000000000000000000,11998.00000000000000,65.00000000000000000,0,0,0,0,12068.00000000000000,0,4.000000000000000000,14896.00000000000000,151.0000000000000000,0,0,0,13.00000000000000000,15064.00000000000000,0,6.000000000000000000,19538.00000000000000,93.0000000000000000,0,0,0,1.000000000000000000,19638.00000000000000,1.000000000000000000,1.000000000000000000,15021.00000000000000,88.00000000000000000,0,0,0,2.000000000000000000,15113.00000000000000,1.000000000000000000,20.00000000000000000,24446.00000000000000,131.0000000000000000,0,0,0,22.00000000000000000,24620.00000000000000,0,2.000000000000000000,19574.00000000000000,109.0000000000000000,0,0,0,1.000000000000000000,19686.00000000000000,15.00000000000000000,161.0000000000000000,581682.0000000000000,6979.000000000000000,0,0,0,89.00000000000000000,588926.0000000000000,2.710000000000000000
F018000,元富期貨,0,8.000000000000000000,20687.00000000000000,3.000000000000000000,0,0,0,2.000000000000000000,20700.00000000000000,3.000000000000000000,4.000000000000000000,10160.00000000000000,0,0,0,0,1.000000000000000000,10168.00000000000000,1.000000000000000000,1.000000000000000000,15957.00000000000000,5.000000000000000000,0,0,0,0,15964.00000000000000,0,5.000000000000000000,19783.00000000000000,0,0,0,0,0,19788.00000000000000,2.000000000000000000,0,14715.00000000000000,12.00000000000000000,0,0,0,1.000000000000000000,14730.00000000000000,0,0,11703.00000000000000,0,0,0,0,0,11703.00000000000000,6.000000000000000000,6.000000000000000000,42423.00000000000000,0,0,0,0,1.000000000000000000,42436.00000000000000,0,0,41203.00000000000000,0,0,0,0,0,41203.00000000000000,10.00000000000000000,4.000000000000000000,33666.00000000000000,0,0,0,0,1.000000000000000000,33681.00000000000000,16.00000000000000000,0,44453.00000000000000,0,0,0,0,0,44469.00000000000000,0,2.000000000000000000,32071.00000000000000,5.000000000000000000,0,0,0,0,32078.00000000000000,2.000000000000000000,2.000000000000000000,19550.00000000000000,6.000000000000000000,0,0,0,0,19560.00000000000000,0,35.00000000000000000,26222.00000000000000,1.000000000000000000,0,0,0,0,26258.00000000000000,13.00000000000000000,24.00000000000000000,12804.00000000000000,5.000000000000000000,0,0,0,0,12846.00000000000000,1.000000000000000000,12.00000000000000000,21847.00000000000000,0,0,0,0,0,21860.00000000000000,0,5.000000000000000000,25506.00000000000000,15.00000000000000000,0,0,0,0,25526.00000000000000,14.00000000000000000,22.00000000000000000,23380.00000000000000,1.000000000000000000,0,0,0,4.000000000000000000,23421.00000000000000,2.000000000000000000,35.00000000000000000,26654.00000000000000,0,0,0,0,12.00000000000000000,26703.00000000000000,1.000000000000000000,26.00000000000000000,15529.00000000000000,0,0,0,0,1.000000000000000000,15557.00000000000000,0,45.00000000000000000,39410.00000000000000,1.000000000000000000,0,0,0,1.000000000000000000,39457.00000000000000,3.000000000000000000,4.000000000000000000,14502.00000000000000,0,0,0,0,1.000000000000000000,14510.00000000000000,74.00000000000000000,240.0000000000000000,512225.0000000000000,54.00000000000000000,0,0,0,25.00000000000000000,512618.0000000000000,2.360000000000000000
F007000,日盛期貨,3.000000000000000000,10.00000000000000000,20771.00000000000000,3.000000000000000000,0,0,0,0,20787.00000000000000,17.00000000000000000,2.000000000000000000,18217.00000000000000,0,0,0,0,0,18236.00000000000000,17.00000000000000000,9.000000000000000000,17193.00000000000000,1.000000000000000000,0,0,0,0,17220.00000000000000,2.000000000000000000,107.0000000000000000,20472.00000000000000,1.000000000000000000,0,0,0,0,20582.00000000000000,15.00000000000000000,187.0000000000000000,29548.00000000000000,3.000000000000000000,0,0,0,0,29753.00000000000000,2.000000000000000000,34.00000000000000000,24522.00000000000000,0,0,0,11.00000000000000000,0,24569.00000000000000,6.000000000000000000,5.000000000000000000,52572.00000000000000,0,0,1.000000000000000000,0,3.000000000000000000,52587.00000000000000,4.000000000000000000,0,41634.00000000000000,0,0,0,11.00000000000000000,8.000000000000000000,41657.00000000000000,0,0,33023.00000000000000,0,0,0,0,0,33023.00000000000000,0,2.000000000000000000,44048.00000000000000,0,0,0,0,3.000000000000000000,44053.00000000000000,0,7.000000000000000000,18919.00000000000000,0,0,0,22.00000000000000000,2.000000000000000000,18950.00000000000000,0,0,17685.00000000000000,0,0,0,26.00000000000000000,0,17711.00000000000000,0,1.000000000000000000,18512.00000000000000,0,0,0,44.00000000000000000,0,18557.00000000000000,0,4.000000000000000000,12881.00000000000000,0,0,0,0,2.000000000000000000,12887.00000000000000,2.000000000000000000,7.000000000000000000,14724.00000000000000,0,0,0,0,8.000000000000000000,14741.00000000000000,17.00000000000000000,2.000000000000000000,12077.00000000000000,0,0,0,0,0,12096.00000000000000,0,10.00000000000000000,11837.00000000000000,7.000000000000000000,0,0,0,18.00000000000000000,11872.00000000000000,10.00000000000000000,4.000000000000000000,19192.00000000000000,0,0,0,11.00000000000000000,13.00000000000000000,19230.00000000000000,3.000000000000000000,18.00000000000000000,16604.00000000000000,0,0,3.000000000000000000,0,2.000000000000000000,16630.00000000000000,0,40.00000000000000000,26681.00000000000000,0,0,1.000000000000000000,0,4.000000000000000000,26726.00000000000000,1.000000000000000000,10.00000000000000000,16119.00000000000000,0,0,0,0,13.00000000000000000,16143.00000000000000,99.0000000000000000,459.0000000000000000,487231.0000000000000,15.00000000000000000,0,5.000000000000000000,125.0000000000000000,76.00000000000000000,488010.0000000000000,2.250000000000000000
F029000,康和期貨,40.00000000000000000,9.000000000000000000,27325.00000000000000,0,0,0,0,3.000000000000000000,27377.00000000000000,0,8.000000000000000000,22360.00000000000000,2.000000000000000000,0,0,0,10.00000000000000000,22380.00000000000000,0,8.000000000000000000,20474.00000000000000,5.000000000000000000,0,0,0,10.00000000000000000,20497.00000000000000,2.000000000000000000,17.00000000000000000,23218.00000000000000,0,0,0,0,31.00000000000000000,23268.00000000000000,3.000000000000000000,12.00000000000000000,18952.00000000000000,0,0,0,0,5.000000000000000000,18972.00000000000000,10.00000000000000000,2.000000000000000000,14920.00000000000000,0,0,0,0,250.0000000000000000,15182.00000000000000,13.00000000000000000,9.000000000000000000,42107.00000000000000,0,0,0,0,20.00000000000000000,42149.00000000000000,1.000000000000000000,4.000000000000000000,42343.00000000000000,0,0,0,0,9.000000000000000000,42357.00000000000000,0,20.00000000000000000,34503.00000000000000,60.00000000000000000,0,0,0,28.00000000000000000,34611.00000000000000,1.000000000000000000,14.00000000000000000,41187.00000000000000,27.00000000000000000,0,0,0,1.000000000000000000,41230.00000000000000,3.000000000000000000,3.000000000000000000,13340.00000000000000,25.00000000000000000,0,0,0,0,13371.00000000000000,1.000000000000000000,0,12165.00000000000000,32.00000000000000000,0,0,0,1.000000000000000000,12199.00000000000000,4.000000000000000000,4.000000000000000000,13377.00000000000000,116.0000000000000000,0,0,0,156.0000000000000000,13657.00000000000000,0,2.000000000000000000,13429.00000000000000,2.000000000000000000,0,0,0,43.00000000000000000,13476.00000000000000,4.000000000000000000,5.000000000000000000,15477.00000000000000,0,0,0,0,2.000000000000000000,15488.00000000000000,18.00000000000000000,1.000000000000000000,11034.00000000000000,0,0,0,0,18.00000000000000000,11071.00000000000000,2.000000000000000000,1.000000000000000000,10050.00000000000000,0,0,0,0,17.00000000000000000,10070.00000000000000,4.000000000000000000,5.000000000000000000,15840.00000000000000,0,0,0,0,21.00000000000000000,15870.00000000000000,0,6.000000000000000000,11836.00000000000000,0,0,0,0,25.00000000000000000,11867.00000000000000,6.000000000000000000,33.00000000000000000,24705.00000000000000,0,0,0,0,5.000000000000000000,24749.00000000000000,0,7.000000000000000000,16557.00000000000000,0,0,2.000000000000000000,0,17.00000000000000000,16583.00000000000000,112.0000000000000000,170.0000000000000000,445199.0000000000000,269.0000000000000000,0,2.000000000000000000,0,672.0000000000000000,446424.0000000000000,2.049999999999999744
F008000,統一期貨,69.00000000000000000,23.00000000000000000,26487.00000000000000,3.000000000000000000,0,0,0,0,26582.00000000000000,82.00000000000000000,100.0000000000000000,18636.00000000000000,3.000000000000000000,0,0,0,2.000000000000000000,18823.00000000000000,69.00000000000000000,32.00000000000000000,13867.00000000000000,0,0,0,0,0,13968.00000000000000,116.0000000000000000,102.0000000000000000,17181.00000000000000,0,0,0,0,26.00000000000000000,17425.00000000000000,89.00000000000000000,361.0000000000000000,17732.00000000000000,0,0,0,0,2.000000000000000000,18184.00000000000000,34.00000000000000000,116.0000000000000000,12446.00000000000000,9.000000000000000000,0,0,0,2.000000000000000000,12607.00000000000000,365.0000000000000000,307.0000000000000000,34531.00000000000000,1.000000000000000000,0,0,0,2.000000000000000000,35206.00000000000000,121.0000000000000000,182.0000000000000000,38866.00000000000000,3.000000000000000000,0,0,0,2.000000000000000000,39174.00000000000000,512.0000000000000000,111.0000000000000000,32155.00000000000000,13.00000000000000000,0,0,0,3.000000000000000000,32794.00000000000000,60.00000000000000000,225.0000000000000000,43711.00000000000000,14.00000000000000000,0,0,0,19.00000000000000000,44029.00000000000000,0,6.000000000000000000,13923.00000000000000,1.000000000000000000,0,0,0,18.00000000000000000,13948.00000000000000,27.00000000000000000,62.00000000000000000,9801.00000000000000,0,0,0,0,18.00000000000000000,9908.00000000000000,0,49.00000000000000000,17000.00000000000000,4.000000000000000000,0,0,0,2.000000000000000000,17055.00000000000000,1.000000000000000000,76.00000000000000000,11951.00000000000000,0,0,0,0,5.000000000000000000,12033.00000000000000,44.00000000000000000,42.00000000000000000,15021.00000000000000,0,0,0,0,0,15107.00000000000000,1.000000000000000000,74.00000000000000000,11289.00000000000000,5.000000000000000000,0,0,0,1.000000000000000000,11370.00000000000000,1.000000000000000000,150.0000000000000000,9272.00000000000000,3.000000000000000000,0,0,0,3.000000000000000000,9429.00000000000000,1.000000000000000000,242.0000000000000000,17645.00000000000000,10.00000000000000000,0,0,0,9.000000000000000000,17907.00000000000000,0,3.000000000000000000,11778.00000000000000,2.000000000000000000,0,0,0,5.000000000000000000,11788.00000000000000,0,65.00000000000000000,23839.00000000000000,5.000000000000000000,0,0,0,1.000000000000000000,23910.00000000000000,0,93.0000000000000000,11964.00000000000000,0,0,0,0,3.000000000000000000,12060.00000000000000,1592.000000000000000,2421.000000000000000,409095.0000000000000,76.00000000000000000,0,0,0,123.0000000000000000,413307.0000000000000,1.900000000000000000
F006999,元大期貨自營,40.00000000000000000,0,19278.00000000000000,150.0000000000000000,0,0,0,70.00000000000000000,19538.00000000000000,0,0,14166.00000000000000,20.00000000000000000,0,0,0,380.0000000000000000,14566.00000000000000,0,0,17992.00000000000000,40.00000000000000000,0,0,0,0,18032.00000000000000,0,0,290.0000000000000000,0,0,0,0,0,290.0000000000000000,0,0,316.0000000000000000,0,0,0,0,0,316.0000000000000000,896.0000000000000000,776.0000000000000000,1561.000000000000000,90.00000000000000000,0,0,0,995.000000000000000,4318.000000000000000,454.0000000000000000,768.0000000000000000,41499.00000000000000,302.0000000000000000,0,0,0,0,43023.00000000000000,538.0000000000000000,240.0000000000000000,24655.00000000000000,628.0000000000000000,0,0,0,192.0000000000000000,26253.00000000000000,400.0000000000000000,400.0000000000000000,37475.00000000000000,30.00000000000000000,0,0,0,0,38305.00000000000000,40.00000000000000000,0,80712.00000000000000,5.000000000000000000,0,0,0,0,80757.00000000000000,0,0,15456.00000000000000,0,0,0,0,20.00000000000000000,15476.00000000000000,0,0,16818.00000000000000,7.000000000000000000,0,0,0,0,16825.00000000000000,0,0,17321.00000000000000,0,0,0,0,0,17321.00000000000000,0,0,12940.00000000000000,5.000000000000000000,0,0,0,0,12945.00000000000000,0,0,14538.00000000000000,0,0,0,0,0,14538.00000000000000,0,0,14863.00000000000000,0,0,0,0,0,14863.00000000000000,0,0,11513.00000000000000,10.00000000000000000,0,0,0,0,11523.00000000000000,0,0,20179.00000000000000,0,0,0,0,0,20179.00000000000000,0,0,15118.00000000000000,0,0,0,0,0,15118.00000000000000,0,0,498.0000000000000000,0,0,0,0,0,498.0000000000000000,0,0,18046.00000000000000,0,0,0,0,0,18046.00000000000000,2368.000000000000000,2184.000000000000000,395234.0000000000000,1287.000000000000000,0,0,0,1657.000000000000000,402730.0000000000000,1.850000000000000000
F039000,大昌期貨,43.00000000000000000,12.00000000000000000,17923.00000000000000,16.00000000000000000,0,0,0,0,17994.00000000000000,44.00000000000000000,0,17805.00000000000000,4.000000000000000000,0,0,0,14.00000000000000000,17867.00000000000000,1.000000000000000000,0,15552.00000000000000,2.000000000000000000,0,0,0,2.000000000000000000,15557.00000000000000,4.000000000000000000,0,18393.00000000000000,5.000000000000000000,0,0,0,0,18402.00000000000000,0,12.00000000000000000,20204.00000000000000,3.000000000000000000,0,0,0,0,20219.00000000000000,0,0,14976.00000000000000,0,0,0,0,0,14976.00000000000000,0,1.000000000000000000,44257.00000000000000,9.000000000000000000,0,0,0,0,44267.00000000000000,0,2.000000000000000000,41806.00000000000000,13.00000000000000000,0,0,0,0,41821.00000000000000,0,2.000000000000000000,31256.00000000000000,2.000000000000000000,0,0,0,0,31260.00000000000000,0,15.00000000000000000,39888.00000000000000,0,0,0,0,0,39903.00000000000000,1.000000000000000000,10.00000000000000000,15919.00000000000000,70.00000000000000000,0,0,0,0,16000.00000000000000,1.000000000000000000,11.00000000000000000,10125.00000000000000,37.00000000000000000,0,0,0,0,10174.00000000000000,2.000000000000000000,2.000000000000000000,10984.00000000000000,3.000000000000000000,0,0,0,0,10991.00000000000000,0,10.00000000000000000,10364.00000000000000,8.000000000000000000,0,0,0,0,10382.00000000000000,0,9.000000000000000000,10300.00000000000000,18.00000000000000000,0,0,0,0,10327.00000000000000,0,0,8644.000000000000000,1.000000000000000000,0,0,0,0,8645.000000000000000,0,5.000000000000000000,8765.000000000000000,4.000000000000000000,0,0,0,0,8774.000000000000000,0,0,16292.00000000000000,10.00000000000000000,0,0,0,1.000000000000000000,16303.00000000000000,1.000000000000000000,6.000000000000000000,11060.00000000000000,2.000000000000000000,0,0,0,0,11069.00000000000000,2.000000000000000000,16.00000000000000000,17021.00000000000000,42.00000000000000000,0,0,0,0,17081.00000000000000,2.000000000000000000,2.000000000000000000,13286.00000000000000,19.00000000000000000,0,0,0,0,13309.00000000000000,101.0000000000000000,115.0000000000000000,394820.0000000000000,268.0000000000000000,0,0,0,17.00000000000000000,395321.0000000000000,1.820000000000000000
F013000,大華期貨,0,5.000000000000000000,14495.00000000000000,0,0,0,0,1.000000000000000000,14501.00000000000000,0,3.000000000000000000,14892.00000000000000,0,0,0,0,2.000000000000000000,14897.00000000000000,8.000000000000000000,0,16100.00000000000000,0,0,0,0,0,16108.00000000000000,32.00000000000000000,0,13856.00000000000000,0,0,0,0,1.000000000000000000,13889.00000000000000,16.00000000000000000,0,10235.00000000000000,0,0,0,0,4.000000000000000000,10255.00000000000000,0,0,7030.000000000000000,0,0,0,0,1.000000000000000000,7031.000000000000000,21.00000000000000000,10.00000000000000000,27683.00000000000000,0,0,0,0,0,27714.00000000000000,25.00000000000000000,4.000000000000000000,19723.00000000000000,0,0,0,0,3.000000000000000000,19755.00000000000000,15.00000000000000000,0,23318.00000000000000,0,0,0,0,8.000000000000000000,23341.00000000000000,4.000000000000000000,5.000000000000000000,20920.00000000000000,0,0,0,0,0,20929.00000000000000,42.00000000000000000,7.000000000000000000,14817.00000000000000,0,0,0,0,1.000000000000000000,14867.00000000000000,5.000000000000000000,2.000000000000000000,12674.00000000000000,0,0,0,0,1.000000000000000000,12682.00000000000000,10.00000000000000000,0,21944.00000000000000,0,0,0,0,1.000000000000000000,21955.00000000000000,10.00000000000000000,0,8102.000000000000000,1.000000000000000000,0,0,0,0,8113.000000000000000,6.000000000000000000,7.000000000000000000,12792.00000000000000,2.000000000000000000,0,0,0,4.000000000000000000,12811.00000000000000,2.000000000000000000,0,4787.000000000000000,2.000000000000000000,0,0,0,3.000000000000000000,4794.000000000000000,1.000000000000000000,7.000000000000000000,4781.000000000000000,0,0,0,0,2.000000000000000000,4791.000000000000000,17.00000000000000000,0,11153.00000000000000,1.000000000000000000,0,0,0,6.000000000000000000,11177.00000000000000,20.00000000000000000,0,9894.00000000000000,2.000000000000000000,0,0,0,2.000000000000000000,9918.00000000000000,33.00000000000000000,7.000000000000000000,17030.00000000000000,0,0,0,0,3.000000000000000000,17073.00000000000000,0,18.00000000000000000,7232.000000000000000,0,0,0,0,0,7250.000000000000000,267.0000000000000000,75.00000000000000000,293458.0000000000000,8.000000000000000000,0,0,0,43.00000000000000000,293851.0000000000000,1.350000000000000000
S920999,凱基證券自營,40.00000000000000000,3.000000000000000000,11129.00000000000000,125.0000000000000000,0,0,0,0,11297.00000000000000,0,0,7518.000000000000000,130.0000000000000000,0,0,0,20.00000000000000000,7668.000000000000000,40.00000000000000000,20.00000000000000000,6315.000000000000000,95.0000000000000000,0,0,0,0,6470.000000000000000,0,0,11944.00000000000000,51.00000000000000000,0,0,0,20.00000000000000000,12015.00000000000000,20.00000000000000000,164.0000000000000000,6833.000000000000000,25.00000000000000000,0,0,0,2.000000000000000000,7044.000000000000000,80.00000000000000000,0,10177.00000000000000,30.00000000000000000,0,0,0,10.00000000000000000,10297.00000000000000,0,0,39343.00000000000000,50.00000000000000000,0,0,0,10.00000000000000000,39403.00000000000000,0,40.00000000000000000,36201.00000000000000,10.00000000000000000,0,0,0,0,36251.00000000000000,20.00000000000000000,20.00000000000000000,15205.00000000000000,26.00000000000000000,0,0,0,71.00000000000000000,15342.00000000000000,0,0,14132.00000000000000,55.00000000000000000,0,0,0,26.00000000000000000,14213.00000000000000,217.0000000000000000,322.0000000000000000,14305.00000000000000,5.000000000000000000,0,0,0,70.00000000000000000,14919.00000000000000,0,0,11204.00000000000000,9.000000000000000000,0,0,0,1.000000000000000000,11214.00000000000000,20.00000000000000000,46.00000000000000000,11737.00000000000000,0,0,0,0,20.00000000000000000,11823.00000000000000,1.000000000000000000,18.00000000000000000,6917.000000000000000,6.000000000000000000,0,0,0,0,6942.000000000000000,42.00000000000000000,30.00000000000000000,8034.000000000000000,34.00000000000000000,0,0,0,0,8140.000000000000000,0,5.000000000000000000,3539.000000000000000,1.000000000000000000,0,0,0,12.00000000000000000,3557.000000000000000,1.000000000000000000,42.00000000000000000,6082.000000000000000,17.00000000000000000,0,0,0,0,6142.000000000000000,100.0000000000000000,0,15117.00000000000000,14.00000000000000000,0,0,0,40.00000000000000000,15271.00000000000000,302.0000000000000000,0,6156.000000000000000,2.000000000000000000,0,0,0,0,6460.000000000000000,0,0,12635.00000000000000,36.00000000000000000,0,0,0,3.000000000000000000,12674.00000000000000,0,0,8947.000000000000000,0,0,0,0,11.00000000000000000,8958.000000000000000,883.0000000000000000,710.0000000000000000,263470.0000000000000,721.0000000000000000,0,0,0,316.0000000000000000,266100.0000000000000,1.220000000000000000
