期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
S592999,元富證券自營,0,0,4809,0,0,0,0,4809,0,0,8155,0,0,0,0,8155,0,0,4053,0,0,0,0,4053,0,0,5259,0,0,0,0,5259,0,0,8175,0,0,0,0,8175,0,0,15578,0,0,0,0,15578,0,0,13921,0,0,0,0,13921,0,0,15157,0,0,0,0,15157,0,0,10102,0,0,0,0,10102,0,0,7380,0,0,0,0,7380,0,0,14160,0,0,0,0,14160,0,0,6967,0,0,0,0,6967,0,0,5247,0,0,0,0,5247,0,0,2599,0,0,0,0,2599,0,0,3991,0,0,0,0,3991,0,0,7389,0,0,0,0,7389,0,0,2452,0,0,0,0,2452,0,0,16263,0,0,0,0,16263,0,0,8089,0,0,0,0,8089,0,0,4654,0,0,0,0,4654,0,0,9618,0,0,0,0,9618,0,0,174018,0,0,0,0,174018,0.82
S888999,國泰證券自營,50,0,8392,0,0,0,0,8442,13,0,17421,0,0,0,0,17434,10,0,4151,0,0,0,0,4161,83,0,6208,0,0,0,0,6291,47,0,7383,0,0,0,0,7430,67,0,7608,0,0,0,0,7675,93,0,7389,0,0,0,0,7482,36,0,7409,0,0,0,0,7445,26,0,4012,0,0,0,0,4038,307,0,7031,0,0,0,0,7338,358,0,13382,0,0,0,0,13740,41,0,7281,0,0,0,0,7322,69,0,3672,0,0,0,0,3741,30,0,2495,0,0,0,0,2525,13,0,3590,0,0,0,0,3603,40,0,11524,0,0,0,0,11564,47,0,3665,0,0,0,0,3712,101,0,18908,0,0,0,0,19009,207,0,8683,0,0,0,0,8890,124,0,5283,0,0,0,0,5407,167,0,15410,0,0,0,0,15577,1929,0,170897,0,0,0,0,172826,0.82
S538000,第一金證券,8,0,6574,0,0,0,0,6582,0,0,8631,15,0,0,1,8647,4,0,3154,25,0,0,0,3183,0,0,5395,10,0,0,1,5406,1,0,4551,10,0,0,0,4562,0,0,4874,5,0,0,0,4879,0,4,7371,30,0,0,1,7406,0,0,7690,56,0,0,0,7746,0,0,4969,30,0,0,1,5000,0,0,6657,55,0,0,7,6719,0,0,8901,5,0,0,2,8908,0,0,4531,36,0,0,0,4567,0,0,5074,55,0,0,10,5139,0,0,2603,0,0,0,0,2603,0,0,3809,10,0,0,0,3819,0,0,8889,45,0,0,1,8935,0,0,4285,20,0,0,7,4312,0,0,15109,25,0,0,0,15134,0,0,14012,15,0,0,0,14027,0,0,8398,61,0,0,2,8461,0,0,17351,0,0,0,0,17351,13,4,152828,508,0,0,33,153386,0.73
F002999,永豐期貨自營,0,0,8829,0,0,0,0,8829,0,0,17580,0,0,0,0,17580,0,0,3864,0,0,0,0,3864,0,0,4428,0,0,0,0,4428,0,0,3560,0,0,0,0,3560,0,0,10665,0,0,0,0,10665,0,0,7766,0,0,0,0,7766,0,0,7504,0,0,0,0,7504,0,0,5168,0,0,0,0,5168,0,0,6935,0,0,0,0,6935,0,0,9010,0,0,0,0,9010,0,0,2999,0,0,0,0,2999,0,0,3050,0,0,0,0,3050,0,0,273,0,0,0,0,273,0,0,2570,0,0,0,0,2570,0,0,13397,0,0,0,0,13397,0,0,1399,0,0,0,0,1399,0,0,10395,0,0,0,0,10395,0,0,8771,0,0,0,0,8771,0,0,4854,0,0,0,0,4854,0,0,12222,0,0,0,0,12222,0,0,145239,0,0,0,0,145239,0.69
S779999,國票證券自營,0,0,2360,0,0,0,0,2360,0,0,7238,0,0,0,0,7238,0,0,1840,0,0,0,0,1840,0,0,1718,0,0,0,0,1718,0,0,3972,0,0,0,0,3972,0,0,7157,0,0,0,0,7157,0,0,3936,0,0,0,0,3936,0,0,4813,0,0,0,0,4813,0,0,3140,0,0,0,0,3140,0,0,4371,0,0,0,0,4371,0,0,8948,0,0,0,0,8948,0,0,5195,0,0,0,0,5195,0,0,6144,0,0,0,0,6144,0,0,2226,0,0,0,0,2226,0,0,4172,0,0,0,0,4172,0,0,11286,0,0,0,0,11286,0,0,5524,0,0,0,0,5524,0,0,13539,0,0,0,0,13539,0,0,15496,0,0,0,0,15496,0,0,8226,0,0,0,0,8226,0,0,16633,0,0,0,0,16633,0,0,137934,0,0,0,0,137934,0.65
S653000,大眾證券,0,0,5661,0,0,0,0,5661,0,0,13829,0,0,0,0,13829,0,0,3295,0,0,0,0,3295,0,0,3719,0,0,0,0,3719,0,0,2504,0,0,0,0,2504,2,0,3148,0,0,0,0,3150,1,0,7713,0,0,0,0,7714,0,0,3429,0,1,0,0,3430,0,0,1796,0,0,0,0,1796,0,0,2296,0,0,0,0,2296,3,0,6243,0,0,0,0,6246,0,0,4020,0,0,0,0,4020,0,0,8179,0,0,0,0,8179,0,0,3885,0,0,0,0,3885,0,0,5072,0,0,0,0,5072,0,0,5487,0,0,0,0,5487,0,0,3941,0,0,0,0,3941,0,0,12023,0,0,0,0,12023,0,0,8102,0,0,0,0,8102,0,0,4054,0,0,0,0,4054,0,0,11623,0,0,0,0,11623,6,0,120019,0,1,0,0,120026,0.569999999999999936
S126999,宏遠證券自營,0,0,3528,0,0,0,0,3528,0,0,7603,0,0,0,0,7603,0,0,5481,0,0,0,0,5481,0,0,4335,0,0,0,0,4335,0,0,3757,0,0,0,0,3757,0,0,2128,0,0,0,0,2128,0,0,1953,0,0,0,0,1953,0,0,3273,0,0,0,0,3273,0,0,1908,0,0,0,0,1908,0,0,2602,0,0,0,0,2602,0,0,3800,0,0,0,0,3800,0,0,6837,0,0,0,0,6837,0,0,8400,0,0,0,0,8400,0,0,5134,0,0,0,0,5134,0,0,11368,0,0,0,0,11368,0,0,3698,0,0,0,0,3698,0,0,5873,0,0,0,0,5873,0,0,6722,0,0,0,0,6722,0,0,9001,0,0,0,0,9001,0,0,4462,0,0,0,0,4462,0,0,10874,0,0,0,0,10874,0,0,112737,0,0,0,0,112737,0.53
S126000,宏遠證券,0,0,10639,0,0,0,0,10639,0,0,3443,0,0,0,0,3443,1,0,2739,0,0,0,0,2740,3,0,820,0,0,0,0,823,0,0,13010,0,0,0,0,13010,0,0,2339,0,0,0,0,2339,7,0,5900,0,0,0,0,5907,0,0,3339,0,0,0,0,3339,0,0,757,0,0,0,0,757,0,0,2010,0,0,0,0,2010,2,0,2992,0,0,0,0,2994,0,0,12915,0,0,0,0,12915,4,0,8924,0,0,0,0,8928,0,0,5349,0,0,0,0,5349,0,0,1204,0,0,0,0,1204,0,0,4849,0,0,0,0,4849,0,0,1488,0,0,0,0,1488,15,0,6577,0,0,0,0,6592,11,0,7733,0,0,0,0,7744,0,0,1743,0,0,0,0,1743,5,8,1473,0,0,0,0,1486,48,8,100243,0,0,0,0,100299,0.47
S884000,玉山證券,0,1,6123,0,0,0,2,6126,0,4,4380,0,0,0,2,4386,0,0,2037,0,0,0,0,2037,0,0,3289,0,0,0,0,3289,0,0,5227,0,0,0,0,5227,0,0,4071,0,0,0,0,4071,0,3,6498,0,0,0,0,6501,0,3,4614,0,0,0,20,4637,1,0,3453,0,0,0,0,3454,1,0,4622,0,0,0,0,4623,0,0,4977,0,0,0,0,4977,0,0,3039,0,0,0,0,3039,0,0,4883,0,0,0,20,4903,1,0,1996,0,0,0,0,1997,0,2,2960,0,0,0,0,2962,0,0,4471,0,0,0,20,4491,0,0,1945,0,0,0,0,1945,1,7,10352,0,0,0,2,10362,1,0,6553,0,0,0,1,6555,0,0,4571,0,0,0,0,4571,0,0,6629,0,0,0,3,6632,5,20,96690,0,0,0,70,96785,0.46
S856000,新光證券,33,0,5739,0,0,0,2,5774,13,3,6569,0,0,0,0,6585,56,0,3489,0,0,0,0,3545,45,0,3046,0,0,0,0,3091,28,28,5208,0,0,0,0,5264,44,0,4280,0,0,0,0,4324,43,27,4711,1,0,0,0,4782,9,10,5791,0,0,0,0,5810,8,22,2423,0,0,0,0,2453,7,23,2893,0,0,0,0,2923,0,11,4717,0,0,0,0,4728,22,0,3276,0,0,0,0,3298,1,0,2878,0,0,0,1,2880,0,1,1874,0,0,0,0,1875,47,0,3401,0,0,0,0,3448,20,0,4603,0,0,0,0,4623,43,9,2470,0,0,0,0,2522,41,8,7174,0,0,0,0,7223,122,2,7393,0,0,0,0,7517,142,2,4607,0,0,0,2,4753,11,0,5018,0,0,0,0,5029,735,146,91560,1,0,0,5,92447,0.44
F001000,國泰期貨,4,4,4257,0,0,0,4,4269,0,0,5323,0,0,0,0,5323,0,0,2867,0,0,0,1,2868,1,0,2642,0,0,0,1,2644,0,10,3025,0,0,0,1,3036,0,0,2987,0,0,0,2,2989,0,2,4333,9,0,0,0,4344,5,0,4187,0,0,0,4,4196,0,0,2896,0,0,0,4,2900,1,0,3282,0,0,0,0,3283,0,0,3925,0,0,0,5,3930,0,0,2149,1,0,0,3,2153,0,0,4022,0,0,0,1,4023,0,0,2647,0,0,0,7,2654,0,0,3751,0,0,0,2,3753,0,0,4473,0,0,0,4,4477,0,0,2579,0,0,0,0,2579,0,1,9804,0,0,0,1,9806,0,1,10075,5,0,0,0,10081,0,7,4274,0,0,0,0,4281,0,0,8259,0,0,0,0,8259,11,25,91757,15,0,0,40,91848,0.43
S616999,中國信託證券自營,0,0,2635,0,0,0,0,2635,0,0,4164,0,0,0,0,4164,0,0,2257,0,0,0,0,2257,0,0,1236,0,0,0,0,1236,0,48,2140,0,0,0,0,2188,0,240,285,0,0,0,0,525,0,100,4933,0,0,0,0,5033,0,0,1652,0,0,0,0,1652,0,20,1893,0,0,0,0,1913,0,0,680,0,0,0,0,680,0,0,7284,0,0,0,0,7284,0,0,5749,0,0,0,0,5749,0,0,1877,0,0,0,0,1877,0,0,1214,0,0,0,0,1214,0,0,2150,0,0,0,0,2150,0,0,5192,0,0,0,0,5192,0,0,1906,0,0,0,0,1906,0,0,5630,0,0,0,0,5630,0,0,4327,0,0,0,0,4327,0,0,5286,0,0,0,0,5286,0,0,12356,0,0,0,0,12356,0,408,74846,0,0,0,0,75254,0.36
F018999,元富期貨自營,0,0,3014,0,0,0,0,3014,0,0,5352,0,0,0,0,5352,0,0,2993,0,0,0,0,2993,0,0,3303,0,0,0,0,3303,0,0,5741,0,0,0,0,5741,0,0,6221,0,0,0,0,6221,0,0,4689,0,0,0,0,4689,0,0,3388,0,0,0,0,3388,0,0,1250,0,0,0,0,1250,0,0,1226,0,0,0,0,1226,0,0,4388,0,0,0,0,4388,0,0,1196,0,0,0,0,1196,0,0,1701,0,0,0,0,1701,0,0,1281,0,0,0,0,1281,0,0,2716,0,0,0,0,2716,0,0,8637,0,0,0,0,8637,0,0,1810,0,0,0,0,1810,0,0,3643,0,0,0,0,3643,0,0,3196,0,0,0,0,3196,0,0,793,0,0,0,0,793,0,0,5672,0,0,0,0,5672,0,0,72210,0,0,0,0,72210,0.34
F034000,澳帝華期貨,0,0,2156,0,0,0,0,2156,0,0,2737,0,0,0,0,2737,0,0,3024,0,0,0,0,3024,0,0,2786,0,0,0,0,2786,0,0,4206,0,0,0,0,4206,0,0,465,0,0,0,0,465,0,0,3114,0,0,0,0,3114,0,0,2884,0,0,0,0,2884,0,0,3061,0,0,0,0,3061,0,0,5771,0,0,0,0,5771,0,0,658,0,0,0,0,658,0,0,4908,0,0,0,0,4908,0,0,639,0,0,0,0,639,0,0,20,0,0,0,0,20,0,0,133,0,0,0,0,133,0,0,282,0,0,0,0,282,0,0,1013,0,0,0,0,1013,0,0,10981,0,0,0,0,10981,0,0,7034,0,0,0,0,7034,0,0,2886,0,0,0,0,2886,0,0,7769,0,0,0,0,7769,0,0,66527,0,0,0,0,66527,0.31
S144000,美林證券,0,0,2448,0,0,0,0,2448,0,0,1159,0,0,0,0,1159,0,0,1851,0,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,2385,0,0,0,0,2385,0,0,3907,0,0,0,0,3907,0,0,5310,0,0,0,80,5390,0,0,2624,0,0,0,0,2624,0,0,5457,0,0,0,0,5457,0,0,3835,0,0,0,0,3835,0,0,3544,0,0,0,0,3544,0,0,4454,0,0,0,0,4454,0,0,1664,0,0,0,0,1664,0,0,819,0,0,0,0,819,0,0,3630,0,0,0,0,3630,0,0,2193,0,0,0,0,2193,0,0,3418,0,0,0,0,3418,0,0,5213,0,0,0,0,5213,0,0,4517,0,0,0,0,4517,0,0,1212,0,0,0,0,1212,0,0,2837,0,0,0,0,2837,0,0,62477,0,0,0,80,62557,0.3
S616000,中國信託證券,0,0,3080,0,0,0,1,3081,0,0,2667,0,0,0,0,2667,0,0,1343,0,0,0,1,1344,0,0,1819,0,0,0,1,1820,0,0,2822,0,0,0,0,2822,0,0,2801,0,0,0,1,2802,0,0,3211,0,0,0,0,3211,0,0,3204,0,0,0,0,3204,0,0,1362,0,0,0,0,1362,0,0,1788,0,0,0,0,1788,1,0,2710,0,0,0,0,2711,2,0,1186,12,0,0,0,1200,1,0,2258,0,0,0,2,2261,0,0,575,0,0,0,2,577,0,0,2193,0,0,0,0,2193,1,0,2956,1,0,0,0,2958,0,0,743,6,0,0,0,749,2,0,4907,1,0,0,0,4910,2,0,3373,5,0,0,0,3380,1,0,1860,1,0,0,0,1862,2,0,3064,1,0,0,0,3067,12,0,49922,27,0,0,8,49969,0.24
S653999,大眾證券自營,0,0,2476,0,0,0,0,2476,0,0,2044,0,0,0,0,2044,0,0,2354,0,0,0,0,2354,0,0,1910,0,0,0,0,1910,0,0,1782,0,0,0,0,1782,0,0,1644,0,0,0,0,1644,0,0,1217,0,0,0,0,1217,0,0,1364,0,0,0,0,1364,0,0,764,0,0,0,0,764,0,0,1264,0,0,0,0,1264,0,0,2573,0,0,0,0,2573,0,0,2557,0,0,0,0,2557,0,0,1307,0,0,0,0,1307,0,0,1727,0,0,0,0,1727,0,0,2516,0,0,0,0,2516,0,0,3948,0,0,0,0,3948,0,0,2363,0,0,0,0,2363,0,0,6025,0,0,0,0,6025,0,0,3563,0,0,0,0,3563,0,0,1992,0,0,0,0,1992,0,0,4126,0,0,0,0,4126,0,0,49516,0,0,0,0,49516,0.23
F004999,凱基期貨自營,0,0,1734,0,0,0,0,1734,0,0,4594,0,0,0,0,4594,0,0,1284,0,0,0,0,1284,0,0,1368,0,0,0,0,1368,0,0,1968,0,0,0,0,1968,0,0,1989,0,0,0,0,1989,0,0,188,0,0,0,0,188,0,0,378,0,0,0,0,378,0,0,208,0,0,0,0,208,0,0,1736,0,0,0,0,1736,0,0,4668,0,0,0,0,4668,0,0,40,0,0,0,0,40,0,0,2224,0,0,0,0,2224,0,0,254,0,0,0,0,254,0,0,1560,0,0,0,0,1560,0,0,3218,0,0,0,0,3218,0,0,756,0,0,0,0,756,0,0,8134,0,0,0,0,8134,0,0,5542,0,0,0,0,5542,0,0,1448,0,0,0,0,1448,0,0,2962,0,0,0,0,2962,0,0,46253,0,0,0,0,46253,0.22
S147000,台灣摩根士丹利證券,0,0,600,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11830,0,0,0,0,11830,0,0,0,0,0,0,0,0,0,0,5922,0,0,0,0,5922,0,0,4146,0,0,0,0,4146,0,0,4402,0,0,0,0,4402,0,0,1500,0,0,0,0,1500,0,0,5934,0,0,0,0,5934,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,45634,0,0,0,0,45634,0.22
S159000,花旗環球國際證券,0,0,0,0,0,0,0,0,0,0,4156,0,0,0,0,4156,0,0,781,0,0,0,0,781,0,0,1618,0,0,0,0,1618,0,0,2000,0,0,0,0,2000,0,0,3453,0,0,0,0,3453,0,0,2698,0,0,0,0,2698,0,0,2324,0,0,0,0,2324,0,0,2230,0,0,0,0,2230,0,0,1297,0,0,0,0,1297,0,0,2583,0,0,0,0,2583,0,0,2682,0,0,0,0,2682,0,0,6655,0,0,0,0,6655,0,0,306,0,0,0,0,306,0,0,380,0,0,0,0,380,0,0,3635,0,0,0,0,3635,0,0,15,0,0,0,0,15,0,0,2708,0,0,0,0,2708,0,0,2388,0,0,0,0,2388,0,0,2157,0,0,0,0,2157,0,0,1203,0,0,0,0,1203,0,0,45269,0,0,0,0,45269,0.21
F007999,日盛期貨自營,0,0,1641,0,0,0,0,1641,0,0,1528,0,0,0,0,1528,0,0,885,0,0,0,0,885,0,0,1094,0,0,0,0,1094,0,0,1672,0,0,0,0,1672,0,0,2643,0,0,0,0,2643,0,0,4272,0,0,0,0,4272,0,0,3383,0,0,0,0,3383,0,0,2312,0,0,0,0,2312,0,0,2903,0,0,0,0,2903,0,0,2660,0,0,0,0,2660,0,0,1995,0,0,0,0,1995,0,0,1376,0,0,0,0,1376,0,0,1239,0,0,0,0,1239,0,0,747,0,0,0,0,747,0,0,2393,0,0,0,0,2393,0,0,208,0,0,0,0,208,0,0,4299,0,0,0,0,4299,0,0,2970,0,0,0,0,2970,0,0,880,0,0,0,0,880,0,0,1784,0,0,0,0,1784,0,0,42884,0,0,0,0,42884,0.2
S526000,大慶證券,0,0,2231,0,0,0,0,2231,0,0,3511,0,0,0,0,3511,0,0,1230,0,0,0,2,1232,0,4,762,0,0,0,0,766,1,0,1099,0,0,0,0,1100,0,0,1004,0,0,0,0,1004,0,0,960,0,0,0,0,960,0,0,3460,0,0,0,0,3460,0,0,623,0,0,0,0,623,0,0,1723,0,0,0,0,1723,0,4,8683,0,0,0,0,8687,0,0,797,0,0,0,0,797,0,0,1058,0,0,0,0,1058,0,0,499,0,0,0,2,501,0,0,831,0,0,0,0,831,0,2,1242,0,0,0,0,1244,0,0,431,0,0,0,0,431,2,0,1679,0,0,0,0,1681,0,2,2037,0,0,0,0,2039,0,0,1016,0,0,0,2,1018,0,0,2440,0,0,0,0,2440,3,12,37316,0,0,0,6,37337,0.18
S109000,台灣工銀證券,0,0,2391,0,0,0,0,2391,0,0,444,0,0,0,0,444,0,0,279,0,0,0,0,279,0,0,1279,0,0,0,0,1279,0,0,1275,0,0,0,0,1275,0,0,1148,0,0,0,0,1148,0,0,1765,0,0,0,0,1765,0,0,1065,0,0,0,0,1065,0,0,1274,0,0,0,0,1274,0,0,2098,0,0,0,0,2098,0,0,1092,0,0,0,0,1092,0,0,984,0,0,0,0,984,0,0,1114,0,0,0,0,1114,0,0,705,0,0,0,0,705,0,0,1216,0,0,0,0,1216,0,0,2709,0,0,0,0,2709,0,0,1407,0,0,0,0,1407,0,0,2712,0,0,0,0,2712,0,0,2655,0,0,0,0,2655,0,0,1865,0,0,0,0,1865,0,0,2105,0,0,0,0,2105,0,0,31582,0,0,0,0,31582,0.15
S116999,日盛證券自營,1,0,1238,0,0,0,0,1239,1,0,1781,0,0,0,0,1782,1,0,807,0,0,0,0,808,0,0,696,0,0,0,0,696,9,0,1909,0,0,0,0,1918,0,0,3403,0,0,0,0,3403,0,0,1647,0,0,0,0,1647,0,0,1985,0,0,0,0,1985,4,0,1091,0,0,0,0,1095,0,0,320,0,0,0,0,320,0,0,2133,0,0,0,0,2133,0,0,1268,0,0,0,0,1268,0,0,830,0,0,0,0,830,0,0,894,0,0,0,0,894,0,0,1044,0,0,0,0,1044,0,0,1364,0,0,0,0,1364,0,0,802,0,0,0,0,802,0,0,1410,0,0,0,0,1410,0,0,1146,0,0,0,0,1146,0,0,1425,0,0,0,0,1425,0,0,2655,0,0,0,0,2655,16,0,29848,0,0,0,0,29864,0.140000000000000016
S509999,華南永昌證券自營,0,0,200,0,0,0,0,200,0,0,2435,0,0,0,0,2435,0,0,655,0,0,0,0,655,0,0,785,0,0,0,0,785,0,0,1050,0,0,0,0,1050,0,0,1232,0,0,0,0,1232,0,0,2043,0,0,0,0,2043,0,0,818,0,0,0,0,818,0,0,479,0,0,0,0,479,0,0,624,0,0,0,0,624,0,0,1245,0,0,0,0,1245,0,0,574,0,0,0,0,574,0,0,1411,0,0,0,0,1411,0,0,956,0,0,0,0,956,0,0,2320,0,0,0,0,2320,0,0,2722,0,0,0,0,2722,0,0,900,0,0,0,0,900,0,0,3155,0,0,0,0,3155,0,0,2170,0,0,0,0,2170,0,0,805,0,0,0,0,805,0,0,900,0,0,0,0,900,0,0,27479,0,0,0,0,27479,0.13
S109999,台灣工銀證券自營,0,0,2771,0,0,0,0,2771,0,0,3592,0,0,0,0,3592,0,0,1181,0,0,0,0,1181,0,0,1596,0,0,0,0,1596,0,0,1135,0,0,0,0,1135,0,0,1738,0,0,0,0,1738,0,0,1486,0,0,0,0,1486,0,0,2380,0,0,0,0,2380,0,0,682,0,0,0,0,682,0,0,320,0,0,0,0,320,0,0,260,0,0,0,0,260,0,0,211,0,0,0,0,211,0,0,893,0,0,0,0,893,0,0,865,0,0,0,0,865,0,0,160,0,0,0,0,160,0,0,346,0,0,0,0,346,0,0,936,0,0,0,0,936,0,0,2405,0,0,0,0,2405,0,0,917,0,0,0,0,917,0,0,635,0,0,0,0,635,0,0,2941,0,0,0,0,2941,0,0,27450,0,0,0,0,27450,0.13
S844000,摩根大通證券,0,1,0,0,0,0,0,1,0,160,4684,0,0,0,0,4844,0,193,212,0,0,0,0,405,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,0,0,100,0,0,0,0,100,0,0,5400,0,0,0,0,5400,0,162,5400,0,0,0,0,5562,0,0,230,0,0,0,0,230,0,0,2524,0,0,0,0,2524,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,901,0,0,2911,0,0,0,0,2911,0,617,23362,0,0,0,0,23979,0.11
S218000,亞東證券,0,0,792,0,0,0,1,793,0,0,2041,0,0,0,0,2041,0,0,473,0,0,0,1,474,0,0,466,0,0,0,0,466,0,0,935,0,0,0,0,935,0,0,872,0,0,0,1,873,0,0,763,0,0,0,0,763,0,0,876,0,0,0,0,876,0,0,341,0,0,0,4,345,0,0,478,0,0,0,2,480,0,0,1563,0,0,0,1,1564,0,0,497,0,0,0,0,497,0,0,425,0,0,0,0,425,0,0,336,0,0,0,2,338,0,0,512,0,0,0,0,512,0,0,831,0,0,0,3,834,0,0,526,0,0,0,0,526,0,0,1648,0,0,0,2,1650,0,0,1313,0,0,0,2,1315,0,0,770,0,0,0,3,773,0,0,1266,0,0,0,0,1266,0,0,17724,0,0,0,22,17746,0.08
F021999,元大寶來期貨自營,0,0,244,0,0,0,0,244,0,0,537,0,0,0,4,541,0,0,26,0,0,0,0,26,0,0,176,0,0,0,0,176,0,0,108,0,0,0,0,108,0,0,221,0,0,0,0,221,0,0,79,0,0,0,44,123,0,0,80,0,0,0,8,88,0,0,79,0,0,0,0,79,0,0,155,0,0,0,0,155,0,0,1362,0,0,0,0,1362,0,0,76,0,0,0,12,88,0,0,156,0,0,0,0,156,0,0,190,0,0,0,28,218,0,0,618,0,0,0,0,618,0,0,3781,0,0,0,20,3801,0,0,36,0,0,0,0,36,56,16,492,0,0,0,20,584,0,0,945,0,0,0,8,953,0,0,1082,0,0,0,0,1082,40,0,1836,0,0,0,0,1876,96,16,12279,0,0,0,144,12535,0.06
F029999,康和期貨自營,0,0,216,0,0,0,0,216,0,0,262,0,0,0,0,262,0,0,178,0,0,0,0,178,0,0,230,0,0,0,0,230,0,0,819,0,0,0,0,819,0,0,259,0,0,0,0,259,0,0,1012,0,0,0,0,1012,0,0,758,0,0,0,0,758,0,0,600,0,0,0,0,600,0,0,1240,0,0,0,0,1240,0,0,1713,0,0,0,0,1713,0,0,340,0,0,0,0,340,0,0,346,0,0,0,0,346,0,0,46,0,0,0,0,46,0,0,50,0,0,0,0,50,0,0,210,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,540,0,0,230,0,0,0,0,230,0,0,20,0,0,0,0,20,0,0,518,0,0,0,0,518,0,0,9587,0,0,0,0,9587,0.05
F020999,群益期貨自營,0,0,320,0,0,0,0,320,0,0,405,0,0,0,0,405,0,0,320,0,0,0,0,320,0,0,320,0,0,0,0,320,0,0,515,0,0,0,0,515,0,0,174,0,0,0,10,184,0,0,635,0,0,0,0,635,0,0,430,0,0,0,0,430,0,0,320,0,0,0,0,320,0,0,325,0,0,0,0,325,0,0,385,0,0,0,0,385,0,0,420,0,0,0,0,420,0,0,165,0,0,0,0,165,0,0,325,0,0,0,0,325,0,0,325,0,0,0,0,325,0,0,215,0,0,0,0,215,0,0,324,0,0,0,0,324,0,0,470,0,0,0,0,470,0,0,320,0,0,0,0,320,0,0,320,0,0,0,0,320,0,0,420,0,0,0,0,420,0,0,7453,0,0,0,10,7463,0.04
S551999,永豐金證券自營,0,0,95,0,0,0,0,95,0,0,60,0,0,0,0,60,0,0,40,0,0,0,0,40,0,0,321,0,0,0,0,321,0,0,20,0,0,0,0,20,0,0,234,0,0,0,0,234,0,0,300,0,0,0,0,300,0,0,94,0,0,0,0,94,0,0,280,0,0,0,0,280,0,0,552,0,0,0,0,552,0,0,519,0,0,0,0,519,0,0,212,0,0,0,0,212,0,0,74,0,0,0,0,74,0,0,266,0,0,0,0,266,0,0,223,0,0,0,0,223,0,0,54,0,0,0,0,54,0,0,34,0,0,0,0,34,0,0,344,0,0,0,0,344,0,0,228,0,0,0,0,228,0,0,1230,0,0,0,0,1230,0,0,849,0,0,0,0,849,0,0,6029,0,0,0,0,6029,0.03
S505000,大展證券,0,0,275,0,0,0,0,275,0,0,426,0,0,0,0,426,0,0,263,0,0,0,0,263,0,0,314,0,0,0,0,314,0,0,172,0,0,0,0,172,0,0,180,2,0,0,0,182,0,0,374,9,0,0,0,383,0,0,395,5,0,0,0,400,0,0,323,1,0,0,0,324,0,0,205,2,0,0,0,207,0,0,218,2,0,0,0,220,0,0,102,1,0,0,0,103,0,0,232,0,0,0,0,232,0,0,149,0,0,0,0,149,0,0,190,0,0,0,0,190,0,0,231,0,0,0,0,231,0,0,189,0,0,0,0,189,0,0,551,0,0,0,0,551,0,0,291,1,0,0,0,292,0,0,338,0,0,0,0,338,0,0,284,0,0,0,0,284,0,0,5702,23,0,0,0,5725,0.03
