期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F008000,統一期貨,17,4,24995,12,0,0,20,25048,17,0,29946,3,0,0,25,29991,34,0,41820,30,0,0,83,41967,13,2,15312,14,0,0,117,15458,8,10,18914,4,0,0,87,19023,15,10,25157,0,0,0,32,25214,2,2,40443,8,0,0,220,40675,2,141,47500,0,0,0,2,47645,1,2,28942,3,0,0,0,28948,2,52,26105,5,0,0,49,26213,0,64,48412,3,0,0,41,48520,33,27,21409,3,0,0,52,21524,1,32,48190,12,0,0,79,48314,3,0,25799,18,0,0,114,25934,12,1,36027,1,0,0,24,36065,6,0,12784,1,0,0,4,12795,0,0,17087,4,0,0,69,17160,0,1,44992,0,0,0,23,45016,0,0,43127,0,0,0,51,43178,21,0,28259,0,0,0,45,28325,0,0,31162,9,0,0,55,31226,187,348,656382,130,0,0,1192,658239,3.19
F029000,康和期貨,2,3,27675,0,0,0,21,27701,0,0,22514,4,0,0,32,22550,0,16,45092,0,0,0,27,45135,0,9,18260,55,0,0,8,18332,0,1,22005,100,0,0,21,22127,0,18,26023,5,0,0,2,26048,0,6,27119,0,0,0,9,27134,0,10,33323,0,8,0,1,33342,1,18,32455,0,0,0,23,32497,1,2,28175,0,0,0,2,28180,2,10,41626,5,0,0,6,41649,2,17,24924,6,0,0,5,24954,2,24,32279,0,4,0,29,32338,1,5,25142,5,0,0,7,25160,1,0,34201,0,0,0,60,34262,1,0,12733,0,0,0,0,12734,0,1,16331,0,1,0,3,16336,1,8,38471,0,0,0,0,38480,1,1,29212,0,1,0,10,29225,2,1,23584,0,1,0,8,23596,0,1,24992,7,0,0,3,25003,17,151,586136,187,15,0,277,586783,2.85
F039000,大昌期貨,0,0,27529,0,0,0,1,27530,0,0,26873,0,0,0,0,26873,0,0,33308,5,0,0,2,33315,0,0,18079,0,0,0,3,18082,0,0,20540,1,0,0,3,20544,0,1,21523,0,0,0,4,21528,0,0,27805,0,0,0,0,27805,0,22,42001,5,0,0,0,42028,0,2,36673,10,0,0,0,36685,0,6,25446,0,0,0,1,25453,0,0,36800,10,0,0,3,36813,1,14,22637,7,0,0,0,22659,4,32,35084,35,0,0,5,35160,0,32,20199,18,0,0,6,20255,0,32,27208,10,0,0,7,27257,0,0,18708,3,0,0,5,18716,0,0,18453,3,0,0,0,18456,0,0,37199,12,0,0,2,37213,0,6,30976,10,0,0,8,31000,0,6,26511,0,0,0,0,26517,0,0,28505,10,0,0,1,28516,5,153,582057,139,0,0,51,582405,2.82
F007000,日盛期貨,426,434,24552,5,0,0,2,25419,442,234,23113,2,0,0,6,23797,78,516,31080,4,0,0,1,31679,986,371,17687,0,0,0,0,19044,10,28,22074,0,0,0,2,22114,42,831,20062,0,0,0,0,20935,356,1086,25986,0,0,0,1,27429,120,237,32225,21,0,0,2,32605,140,245,25543,1,0,0,1,25930,236,129,25139,1,0,0,6,25511,1009,58,25089,0,0,0,15,26171,33,734,21584,3,0,0,3,22357,113,737,31350,0,0,0,2,32202,145,652,19929,0,0,0,2,20728,143,630,30642,1,0,0,5,31421,203,790,13171,0,0,0,0,14164,491,945,12960,3,0,0,0,14399,202,969,30342,1,0,0,10,31524,320,547,21938,1,0,0,67,22873,340,572,19853,0,0,0,2,20767,113,246,19906,2,0,0,27,20294,5948,10991,494225,45,0,0,154,511363,2.48
F018000,元富期貨,4,22,19821,16,0,0,4,19867,0,22,14541,5,0,0,4,14572,1,3,26840,10,0,0,3,26857,13,0,12360,0,0,0,1,12374,10,7,10443,2,0,0,1,10463,0,1,15374,0,0,0,0,15375,3,3,19089,2,0,0,0,19097,1,10,25547,10,0,0,0,25568,2,20,22572,0,0,0,0,22594,18,19,16669,1,0,0,2,16709,8,49,21064,0,0,0,5,21126,0,90,13626,1,0,0,0,13717,6,4,23071,1,0,0,5,23087,4,6,15688,2,0,0,2,15702,4,13,19346,4,0,0,15,19382,1,0,11178,2,0,0,1,11182,1,0,9713,1,0,0,0,9715,0,9,23580,6,0,0,3,23598,0,0,19488,3,0,0,0,19491,0,10,14014,0,0,0,13,14037,0,6,15884,2,0,0,4,15896,76,294,369908,68,0,0,63,370409,1.8
S585999,統一證券自營,0,0,14393,0,0,0,0,14393,0,0,12882,0,0,0,0,12882,0,0,17502,0,0,0,0,17502,0,0,9592,0,0,0,0,9592,0,0,12497,0,0,0,0,12497,0,0,8393,0,0,0,0,8393,0,0,13000,0,0,0,0,13000,0,0,22823,0,0,0,0,22823,0,0,24438,0,0,0,0,24438,0,0,27930,0,0,0,0,27930,0,0,24755,0,0,0,0,24755,0,0,19497,0,0,0,0,19497,0,0,35732,0,0,0,0,35732,0,0,4158,0,0,0,0,4158,0,0,10567,0,0,0,0,10567,0,0,3185,0,0,0,0,3185,0,0,5753,0,0,0,0,5753,0,0,15610,0,0,0,0,15610,0,0,8592,0,0,0,0,8592,0,0,584,0,0,0,0,584,0,0,16226,0,0,0,0,16226,0,0,308109,0,0,0,0,308109,1.49
S592999,元富證券自營,0,0,11121,0,0,0,0,11121,0,0,8038,0,0,0,0,8038,0,0,26954,0,0,0,0,26954,0,0,8236,0,0,0,0,8236,0,0,7510,0,0,0,0,7510,0,0,7281,0,0,0,0,7281,0,0,11258,0,0,0,0,11258,0,0,19725,0,0,0,0,19725,0,0,26634,0,0,0,0,26634,0,0,11726,0,0,0,0,11726,0,0,15492,0,0,0,0,15492,0,0,11718,0,0,0,0,11718,0,0,15158,0,0,0,0,15158,0,0,4395,0,0,0,0,4395,0,0,3480,0,0,0,0,3480,0,0,1326,0,0,0,0,1326,0,0,3928,0,0,0,0,3928,0,0,9879,0,0,0,0,9879,0,0,7471,0,0,0,0,7471,0,0,6526,0,0,0,0,6526,0,0,12938,0,0,0,0,12938,0,0,230794,0,0,0,0,230794,1.12000000000000016
F013000,大華期貨,0,40,9104,12,0,0,0,9156,1,8,7966,8,0,0,0,7983,1,27,15128,7,0,0,0,15163,0,0,6532,0,0,0,0,6532,0,1,6296,0,0,0,0,6297,0,5,5794,0,0,0,0,5799,0,5,9732,10,0,0,0,9747,0,27,14969,1,0,0,0,14997,0,5,11760,0,0,0,0,11765,1,4,9172,0,0,0,0,9177,4,5,12670,0,0,0,0,12679,0,9,8069,1,0,0,0,8079,0,18,16605,4,0,0,0,16627,0,14,7738,0,0,0,0,7752,0,3,13761,2,0,0,0,13766,0,1,4296,0,0,0,3,4300,0,2,4140,0,0,0,0,4142,0,4,12629,0,0,0,0,12633,0,2,11569,0,0,0,0,11571,0,0,13512,0,0,0,2,13514,0,0,11723,0,0,0,0,11723,7,180,213165,45,0,0,5,213402,1.03
F030000,兆豐期貨,14,1,8803,2,0,0,0,8820,1,1,6722,2,0,0,20,6746,0,0,13654,1,0,0,21,13676,0,0,7183,0,0,0,0,7183,0,0,7046,2,0,0,20,7068,0,0,7508,1,0,0,20,7529,0,2,8429,0,0,0,50,8481,0,10,14993,0,0,0,0,15003,0,10,13863,0,0,0,0,13873,0,9,11115,0,0,0,30,11154,0,15,13022,0,0,0,0,13037,0,22,7378,0,0,0,0,7400,0,23,12124,0,0,0,10,12157,1,4,6923,1,0,0,0,6929,1,1,10152,1,0,0,10,10165,0,3,6802,1,0,0,4,6810,0,10,4222,0,0,0,4,4236,2,15,12719,11,0,0,0,12747,2,2,9760,10,0,0,33,9807,0,2,6821,5,0,0,0,6828,0,2,8879,5,0,0,0,8886,21,132,198118,42,0,0,222,198535,0.96
F014000,華南期貨,0,42,9672,1,0,0,0,9715,0,24,10173,1,0,0,1,10199,0,36,12599,0,0,0,1,12636,0,20,7863,0,0,0,0,7883,0,28,7486,10,0,0,0,7524,0,18,10608,0,0,0,0,10626,0,70,8268,0,0,0,0,8338,0,0,13899,2,0,0,0,13901,1,25,9757,0,0,0,0,9783,0,66,8840,0,0,0,0,8906,1,58,9662,0,0,0,0,9721,0,2,7999,2,0,0,0,8003,0,61,9144,35,0,0,1,9241,1,42,6581,29,0,0,3,6656,0,36,10838,7,0,0,1,10882,0,0,4946,1,0,0,5,4952,0,0,4414,5,0,0,0,4419,0,122,14280,2,0,0,2,14406,0,40,10631,0,0,0,0,10671,0,45,5893,0,0,0,0,5938,0,0,7693,0,0,0,0,7693,3,735,191246,95,0,0,14,192093,0.93
F005000,國票期貨,1,19,8633,1,0,0,0,8654,2,3,8085,0,0,0,0,8090,10,21,10948,0,0,0,0,10979,2,4,6114,0,0,0,2,6122,1,1,8727,0,0,0,10,8739,4,0,7173,0,0,0,5,7182,1,0,8276,0,0,0,5,8282,2,0,13726,0,0,0,0,13728,6,22,11215,1,0,0,3,11247,15,8,6920,1,0,0,1,6945,13,3,14017,0,0,0,0,14033,2,0,8689,0,0,0,0,8691,20,6,11192,1,0,0,3,11222,7,1,8348,1,0,0,0,8357,12,2,10112,0,0,0,2,10128,1,0,4936,15,0,0,2,4954,0,0,6725,5,0,0,0,6730,0,1,13845,1,0,0,0,13847,0,2,9112,0,0,0,0,9114,0,0,5215,0,0,0,0,5215,0,4,6660,0,0,0,0,6664,99,97,188668,26,0,0,33,188923,0.92
S126999,宏遠證券自營,0,0,5987,0,0,0,0,5987,0,0,6590,0,0,0,0,6590,0,0,11502,0,0,0,0,11502,0,0,3786,0,0,0,0,3786,0,0,6113,0,0,0,0,6113,0,0,7592,0,0,0,0,7592,0,0,10196,0,0,0,0,10196,0,0,11685,0,0,0,0,11685,0,0,11324,0,0,0,0,11324,0,0,8824,0,0,0,0,8824,0,0,12083,0,0,0,0,12083,0,0,2580,0,0,0,0,2580,0,0,7435,0,0,0,0,7435,0,0,4477,0,0,0,0,4477,0,0,5905,0,0,0,0,5905,0,0,3233,0,0,0,0,3233,0,0,2340,0,0,0,0,2340,0,0,5113,0,0,0,0,5113,0,0,720,0,0,0,0,720,0,0,1690,0,0,0,0,1690,0,0,2366,0,0,0,0,2366,0,0,131541,0,0,0,0,131541,0.64
F001000,國泰期貨,12,7,8828,0,0,0,3,8850,2,0,3946,0,0,0,0,3948,5,6,9880,0,0,0,0,9891,5,0,3941,0,0,0,1,3947,5,0,3639,0,0,0,2,3646,4,2,4173,0,0,0,0,4179,1,1,7408,0,0,0,0,7410,1,0,9119,0,0,0,0,9120,2,0,5190,0,0,0,3,5195,13,0,5290,0,0,0,0,5303,6,2,10139,1,0,0,0,10148,0,8,5030,0,0,0,7,5045,9,3,6435,0,0,0,13,6460,2,2,5527,23,0,0,7,5561,6,0,5376,2,0,0,44,5428,3,0,2867,0,0,0,2,2872,0,0,2353,0,0,0,0,2353,1,4,5917,0,0,0,0,5922,0,4,2956,0,0,0,0,2960,1,1,3377,8,0,0,10,3397,0,0,4365,6,0,0,3,4374,78,40,115756,40,0,0,95,116009,0.560000000000000064
S920999,凱基證券自營,20,0,3203,15,0,0,0,3238,0,0,6661,10,0,0,0,6671,0,0,13330,0,0,0,0,13330,0,0,3145,0,0,0,4,3149,0,0,3320,5,0,0,0,3325,0,0,4493,0,0,0,0,4493,0,0,6705,0,0,0,10,6715,0,0,11081,0,0,0,0,11081,0,20,9840,10,0,0,0,9870,0,5,4777,0,0,0,0,4782,0,0,15278,0,0,0,0,15278,0,0,5481,0,0,0,0,5481,0,0,5662,15,0,0,0,5677,0,60,1619,5,0,0,2,1686,0,20,1009,0,0,0,12,1041,0,20,610,5,0,0,8,643,0,0,289,5,0,0,1,295,20,9,3381,10,0,0,0,3420,0,0,1253,0,0,0,20,1273,0,0,2374,10,0,0,0,2384,0,0,3254,9,0,0,130,3393,40,134,106765,99,0,0,187,107225,0.52
S572999,大華證券自營,0,0,2450,10,0,0,22,2482,42,0,3076,56,0,0,4,3178,0,0,11561,62,0,0,20,11643,0,0,1528,48,0,0,40,1616,0,0,3348,43,0,0,16,3407,7,3,1083,40,0,0,20,1153,40,0,3187,30,0,0,0,3257,0,0,7823,20,0,0,0,7843,0,0,4870,1,0,0,32,4903,1,0,3633,177,0,0,22,3833,0,2,5816,75,0,0,20,5913,0,66,5036,10,0,0,12,5124,0,40,10900,42,0,0,30,11012,0,44,3737,42,0,0,8,3831,0,59,3951,31,0,0,13,4054,42,40,1746,17,0,0,19,1864,40,80,1842,27,0,0,0,1989,78,40,3806,11,0,0,7,3942,30,0,4068,31,0,0,1,4130,0,0,11866,33,0,0,14,11913,0,0,2273,43,0,0,0,2316,280,374,97600,849,0,0,300,99403,0.48
F034000,澳帝華期貨,0,0,2134,0,0,0,0,2134,0,0,4433,0,0,0,0,4433,0,0,2811,0,0,0,0,2811,0,0,3675,0,0,0,0,3675,0,0,6623,0,0,0,0,6623,0,0,2434,0,0,0,0,2434,0,0,6603,0,0,0,0,6603,0,0,3366,0,0,0,0,3366,0,0,5108,0,0,0,0,5108,0,0,4895,0,0,0,0,4895,0,0,5211,0,0,0,0,5211,0,0,4200,0,0,0,0,4200,0,0,2056,0,0,0,0,2056,0,0,1036,0,0,0,0,1036,0,0,14512,0,0,0,0,14512,0,0,0,0,0,0,0,0,0,0,4759,0,0,0,0,4759,0,0,0,0,0,0,0,0,0,0,3019,0,0,0,0,3019,0,0,3603,0,0,0,0,3603,0,0,7997,0,0,0,0,7997,0,0,88475,0,0,0,0,88475,0.43
S845999,康和證券自營,20,0,4515,0,0,0,0,4535,0,0,2833,0,0,0,0,2833,0,0,5543,0,0,0,0,5543,80,0,2804,0,0,0,0,2884,40,0,4198,0,0,0,0,4238,20,0,3222,0,0,0,0,3242,10,0,4559,0,0,0,0,4569,0,0,3645,0,0,0,0,3645,10,0,6498,0,0,0,0,6508,10,0,4243,0,0,0,0,4253,0,0,11968,0,0,0,0,11968,20,0,6565,0,0,0,0,6585,0,0,3483,0,0,0,0,3483,0,0,3344,0,0,0,0,3344,30,0,3502,0,0,0,0,3532,34,0,1487,0,0,0,0,1521,0,0,1912,0,0,0,0,1912,0,0,1773,0,0,0,0,1773,0,0,6120,0,0,0,0,6120,0,0,1030,0,0,0,0,1030,0,0,4491,0,0,0,0,4491,274,0,87735,0,0,0,0,88009,0.43
S538000,第一金證券,4,0,6024,0,0,0,0,6028,0,4,5570,0,0,0,0,5574,0,8,5161,0,0,0,2,5171,2,0,4084,0,0,0,0,4086,0,0,2795,0,0,0,2,2797,0,0,2678,0,0,0,0,2678,0,0,2919,0,0,0,12,2931,0,0,5537,0,0,0,13,5550,0,0,5104,0,0,0,1,5105,0,0,3246,0,0,0,17,3263,0,0,5650,0,0,0,6,5656,0,0,2971,0,0,0,7,2978,0,0,5920,1,0,0,3,5924,0,0,3483,2,0,0,0,3485,0,0,4081,0,0,0,2,4083,0,0,2683,26,0,0,0,2709,0,0,1804,5,0,0,0,1809,0,0,5314,10,0,0,0,5324,0,0,4137,0,0,0,0,4137,0,0,4340,0,0,0,0,4340,0,0,2860,5,0,0,1,2866,6,12,86361,49,0,0,66,86494,0.42
S884000,玉山證券,0,0,4434,0,0,0,0,4434,0,0,5435,0,0,0,0,5435,0,0,4363,0,0,0,0,4363,0,0,2958,0,0,0,0,2958,0,0,3177,0,0,0,0,3177,0,0,4191,0,0,0,0,4191,0,0,2951,0,0,0,0,2951,0,0,5410,0,0,0,0,5410,0,0,6937,0,0,0,0,6937,0,3,3821,0,0,0,2,3826,0,0,4169,0,0,0,1,4170,0,0,3064,0,0,0,0,3064,0,0,5077,0,0,0,1,5078,0,0,3199,0,0,0,0,3199,0,0,5420,0,0,0,0,5420,0,0,2001,0,0,0,1,2002,0,0,1876,0,0,0,0,1876,0,0,4130,0,0,0,0,4130,0,0,4151,0,0,0,0,4151,0,0,3328,0,0,0,1,3329,0,0,3202,0,0,0,5,3207,0,3,83294,0,0,0,11,83308,0.4
S856000,新光證券,5,20,3831,0,0,0,0,3856,0,0,3245,0,0,0,0,3245,0,2,4589,0,0,0,0,4591,0,0,3028,0,0,0,0,3028,0,0,3808,0,0,0,0,3808,0,0,2555,0,0,0,0,2555,0,28,3516,0,0,0,0,3544,0,0,5084,0,0,0,0,5084,0,125,6439,0,0,0,0,6564,0,0,3963,0,0,0,0,3963,0,0,6492,0,0,0,0,6492,0,0,3924,0,0,0,0,3924,0,11,5173,0,0,0,0,5184,0,5,3088,0,0,0,0,3093,0,0,4637,0,0,0,0,4637,0,0,1431,0,0,0,2,1433,0,0,2576,0,0,0,0,2576,0,8,4768,0,0,0,0,4776,0,0,3106,0,0,0,0,3106,0,0,2879,0,0,0,0,2879,0,0,3036,0,0,0,0,3036,5,199,81168,0,0,0,2,81374,0.39
