期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
Date,,20120402,,,,,,,,20120403,,,,,,,,20120405,,,,,,,,20120406,,,,,,,,20120409,,,,,,,,20120410,,,,,,,,20120411,,,,,,,,20120412,,,,,,,,20120413,,,,,,,,20120416,,,,,,,,20120417,,,,,,,,20120418,,,,,,,,20120419,,,,,,,,20120420,,,,,,,,20120423,,,,,,,,20120424,,,,,,,,20120425,,,,,,,,20120426,,,,,,,,20120427,,,,,,,,20120430,,,,,,,,99999999,,,,,,,
S157999,香港商法國興業證券,14.00000000000000000,52.00000000000000000,73110.00000000000000,290.0000000000000000,0,0,0,73466.00000000000000,25.00000000000000000,197.0000000000000000,157318.0000000000000,137.0000000000000000,0,0,0,157677.0000000000000,63.00000000000000000,111.0000000000000000,193825.0000000000000,24.00000000000000000,0,0,0,194023.0000000000000,32.00000000000000000,114.0000000000000000,99161.0000000000000,62.00000000000000000,0,0,0,99369.0000000000000,61.00000000000000000,341.0000000000000000,144915.0000000000000,259.0000000000000000,0,0,0,145576.0000000000000,103.0000000000000000,390.0000000000000000,137494.0000000000000,231.0000000000000000,0,0,0,138218.0000000000000,15.00000000000000000,269.0000000000000000,154857.0000000000000,120.0000000000000000,0,0,0,155261.0000000000000,42.00000000000000000,321.0000000000000000,148211.0000000000000,20.00000000000000000,0,0,0,148594.0000000000000,14.00000000000000000,33.00000000000000000,177979.0000000000000,16.00000000000000000,0,0,0,178042.0000000000000,3.000000000000000000,46.00000000000000000,111889.0000000000000,35.00000000000000000,0,0,0,111973.0000000000000,41.00000000000000000,0,226575.0000000000000,20.00000000000000000,0,0,0,226636.0000000000000,32.00000000000000000,98.0000000000000000,65030.00000000000000,69.00000000000000000,0,0,0,65229.00000000000000,115.0000000000000000,276.0000000000000000,78272.00000000000000,91.00000000000000000,0,0,0,78754.00000000000000,1.000000000000000000,680.0000000000000000,64470.00000000000000,46.00000000000000000,0,0,0,65197.00000000000000,279.0000000000000000,179.0000000000000000,67367.00000000000000,8.000000000000000000,0,0,0,67833.00000000000000,257.0000000000000000,261.0000000000000000,86527.00000000000000,30.00000000000000000,0,0,0,87075.00000000000000,215.0000000000000000,843.0000000000000000,64604.00000000000000,0,0,0,0,65662.00000000000000,410.0000000000000000,142.0000000000000000,97619.0000000000000,6.000000000000000000,0,0,0,98177.0000000000000,304.0000000000000000,209.0000000000000000,109005.0000000000000,24.00000000000000000,0,0,0,109542.0000000000000,125.0000000000000000,228.0000000000000000,79900.00000000000000,45.00000000000000000,0,0,0,80298.00000000000000,2151.000000000000000,4790.000000000000000,2338128.000000000000,1533.000000000000000,0,0,0,2346602.000000000000,12.86000000000000000
F021000,元大寶來期貨,42.00000000000000000,45.00000000000000000,62971.00000000000000,7.000000000000000000,0,0,10.00000000000000000,63075.00000000000000,29.00000000000000000,159.0000000000000000,166138.0000000000000,2.000000000000000000,0,0,14.00000000000000000,166342.0000000000000,273.0000000000000000,291.0000000000000000,218732.0000000000000,9.000000000000000000,4.000000000000000000,0,26.00000000000000000,219335.0000000000000,80.00000000000000000,72.00000000000000000,100798.0000000000000,0,19.00000000000000000,0,17.00000000000000000,100986.0000000000000,281.0000000000000000,250.0000000000000000,140490.0000000000000,0,4.000000000000000000,0,41.00000000000000000,141066.0000000000000,145.0000000000000000,148.0000000000000000,112181.0000000000000,2.000000000000000000,0,0,14.00000000000000000,112490.0000000000000,58.00000000000000000,90.00000000000000000,121101.0000000000000,0,1.000000000000000000,0,23.00000000000000000,121273.0000000000000,136.0000000000000000,86.00000000000000000,96657.0000000000000,6.000000000000000000,0,0,4.000000000000000000,96889.0000000000000,37.00000000000000000,112.0000000000000000,147679.0000000000000,15.00000000000000000,0,0,38.00000000000000000,147881.0000000000000,13.00000000000000000,67.00000000000000000,78772.00000000000000,8.000000000000000000,0,0,20.00000000000000000,78880.00000000000000,70.00000000000000000,59.00000000000000000,158766.0000000000000,2.000000000000000000,1.000000000000000000,0,20.00000000000000000,158918.0000000000000,18.00000000000000000,71.00000000000000000,140863.0000000000000,6.000000000000000000,2.000000000000000000,0,10.00000000000000000,140970.0000000000000,1.000000000000000000,81.00000000000000000,99640.0000000000000,28.00000000000000000,0,0,22.00000000000000000,99772.0000000000000,38.00000000000000000,96.0000000000000000,102214.0000000000000,3.000000000000000000,4.000000000000000000,0,21.00000000000000000,102376.0000000000000,149.0000000000000000,155.0000000000000000,99699.0000000000000,0,2.000000000000000000,0,7.000000000000000000,100012.0000000000000,123.0000000000000000,53.00000000000000000,110031.0000000000000,0,5.000000000000000000,0,7.000000000000000000,110219.0000000000000,129.0000000000000000,112.0000000000000000,72477.00000000000000,2.000000000000000000,0,0,37.00000000000000000,72757.00000000000000,60.00000000000000000,104.0000000000000000,90815.00000000000000,1.000000000000000000,2.000000000000000000,0,2.000000000000000000,90984.00000000000000,132.0000000000000000,79.00000000000000000,107862.0000000000000,0,2.000000000000000000,0,68.00000000000000000,108143.0000000000000,68.00000000000000000,72.00000000000000000,74420.00000000000000,4.000000000000000000,4.000000000000000000,0,7.000000000000000000,74575.00000000000000,1882.000000000000000,2202.000000000000000,2302306.000000000000,95.0000000000000000,50.00000000000000000,0,408.0000000000000000,2306943.000000000000,12.64000000000000000
F034999,澳帝華期貨自營,74.00000000000000000,82.00000000000000000,56394.00000000000000,68.00000000000000000,0,0,34.00000000000000000,56652.00000000000000,77.00000000000000000,325.0000000000000000,111461.0000000000000,91.00000000000000000,0,0,52.00000000000000000,112006.0000000000000,268.0000000000000000,347.0000000000000000,196087.0000000000000,59.00000000000000000,0,0,426.0000000000000000,197187.0000000000000,257.0000000000000000,169.0000000000000000,77571.00000000000000,95.0000000000000000,0,0,235.0000000000000000,78327.00000000000000,406.0000000000000000,280.0000000000000000,139581.0000000000000,30.00000000000000000,0,0,60.00000000000000000,140357.0000000000000,116.0000000000000000,329.0000000000000000,127731.0000000000000,75.00000000000000000,0,0,199.0000000000000000,128450.0000000000000,179.0000000000000000,270.0000000000000000,143734.0000000000000,63.00000000000000000,0,0,57.00000000000000000,144303.0000000000000,153.0000000000000000,10.00000000000000000,103779.0000000000000,92.00000000000000000,0,0,66.00000000000000000,104100.0000000000000,32.00000000000000000,23.00000000000000000,155146.0000000000000,165.0000000000000000,0,0,191.0000000000000000,155557.0000000000000,2.000000000000000000,308.0000000000000000,78052.00000000000000,133.0000000000000000,0,0,90.00000000000000000,78585.00000000000000,103.0000000000000000,52.00000000000000000,174296.0000000000000,109.0000000000000000,0,0,71.00000000000000000,174631.0000000000000,86.00000000000000000,202.0000000000000000,117814.0000000000000,171.0000000000000000,0,0,68.00000000000000000,118341.0000000000000,189.0000000000000000,216.0000000000000000,58012.00000000000000,137.0000000000000000,0,0,234.0000000000000000,58788.00000000000000,157.0000000000000000,721.0000000000000000,74726.00000000000000,127.0000000000000000,0,0,10.00000000000000000,75741.00000000000000,53.00000000000000000,161.0000000000000000,87547.00000000000000,96.0000000000000000,0,0,0,87857.00000000000000,0,3.000000000000000000,90723.00000000000000,41.00000000000000000,0,0,0,90767.00000000000000,0,61.00000000000000000,54239.00000000000000,31.00000000000000000,0,0,77.00000000000000000,54408.00000000000000,0,0,78530.00000000000000,24.00000000000000000,0,0,540.0000000000000000,79094.00000000000000,0,0,101750.0000000000000,104.0000000000000000,0,0,0,101854.0000000000000,0,0,74615.00000000000000,67.00000000000000000,0,0,111.0000000000000000,74793.00000000000000,2152.000000000000000,3559.000000000000000,2101788.000000000000,1778.000000000000000,0,0,2521.000000000000000,2111798.000000000000,11.57000000000000000
S980999,元大寶來證券自營,13.00000000000000000,97.0000000000000000,13224.00000000000000,93.0000000000000000,0,0,0,13427.00000000000000,93.0000000000000000,372.0000000000000000,107264.0000000000000,128.0000000000000000,0,0,39.00000000000000000,107896.0000000000000,200.0000000000000000,407.0000000000000000,86272.00000000000000,68.00000000000000000,0,0,324.0000000000000000,87271.00000000000000,108.0000000000000000,144.0000000000000000,44474.00000000000000,51.00000000000000000,0,0,0,44777.00000000000000,181.0000000000000000,332.0000000000000000,63767.00000000000000,398.0000000000000000,0,0,78.00000000000000000,64756.00000000000000,169.0000000000000000,361.0000000000000000,81945.00000000000000,30.00000000000000000,0,0,166.0000000000000000,82671.00000000000000,62.00000000000000000,306.0000000000000000,88189.00000000000000,119.0000000000000000,0,0,51.00000000000000000,88727.00000000000000,120.0000000000000000,282.0000000000000000,86862.00000000000000,78.00000000000000000,0,0,161.0000000000000000,87503.00000000000000,56.00000000000000000,147.0000000000000000,78891.00000000000000,274.0000000000000000,0,0,0,79368.00000000000000,14.00000000000000000,305.0000000000000000,48997.00000000000000,255.0000000000000000,0,0,62.00000000000000000,49633.00000000000000,63.00000000000000000,91.00000000000000000,57881.00000000000000,107.0000000000000000,0,0,12.00000000000000000,58154.00000000000000,102.0000000000000000,31.00000000000000000,58333.00000000000000,69.00000000000000000,0,0,2.000000000000000000,58537.00000000000000,84.00000000000000000,271.0000000000000000,59591.00000000000000,200.0000000000000000,0,0,108.0000000000000000,60254.00000000000000,1.000000000000000000,122.0000000000000000,64411.00000000000000,75.00000000000000000,0,0,55.00000000000000000,64664.00000000000000,244.0000000000000000,273.0000000000000000,62746.00000000000000,255.0000000000000000,0,0,193.0000000000000000,63711.00000000000000,296.0000000000000000,854.0000000000000000,73822.00000000000000,63.00000000000000000,5.000000000000000000,0,41.00000000000000000,75081.00000000000000,235.0000000000000000,1344.000000000000000,36063.00000000000000,73.00000000000000000,0,0,90.00000000000000000,37805.00000000000000,420.0000000000000000,350.0000000000000000,67584.00000000000000,23.00000000000000000,0,0,160.0000000000000000,68537.00000000000000,572.0000000000000000,419.0000000000000000,73397.00000000000000,356.0000000000000000,0,0,46.00000000000000000,74790.00000000000000,373.0000000000000000,279.0000000000000000,46250.00000000000000,89.00000000000000000,2.000000000000000000,0,40.00000000000000000,47033.00000000000000,3406.000000000000000,6787.000000000000000,1299963.000000000000,2804.000000000000000,7.000000000000000000,0,1628.000000000000000,1314595.000000000000,7.200000000000000000
F004000,凱基期貨,2.000000000000000000,45.00000000000000000,33789.00000000000000,24.00000000000000000,0,0,0,33860.00000000000000,11.00000000000000000,29.00000000000000000,74313.00000000000000,4.000000000000000000,0,0,5.000000000000000000,74362.00000000000000,4.000000000000000000,36.00000000000000000,111765.0000000000000,15.00000000000000000,0,0,323.0000000000000000,112143.0000000000000,17.00000000000000000,45.00000000000000000,57158.00000000000000,5.000000000000000000,0,0,195.0000000000000000,57420.00000000000000,7.000000000000000000,13.00000000000000000,69647.00000000000000,8.000000000000000000,0,28.00000000000000000,7.000000000000000000,69710.00000000000000,8.000000000000000000,61.00000000000000000,58545.00000000000000,10.00000000000000000,0,0,1.000000000000000000,58625.00000000000000,8.000000000000000000,157.0000000000000000,58314.00000000000000,5.000000000000000000,0,16.00000000000000000,0,58500.00000000000000,6.000000000000000000,21.00000000000000000,49878.00000000000000,15.00000000000000000,0,0,0,49920.00000000000000,10.00000000000000000,27.00000000000000000,90577.00000000000000,14.00000000000000000,0,0,8.000000000000000000,90636.00000000000000,1.000000000000000000,18.00000000000000000,47690.00000000000000,5.000000000000000000,0,0,10.00000000000000000,47724.00000000000000,19.00000000000000000,40.00000000000000000,91158.00000000000000,11.00000000000000000,1.000000000000000000,0,5.000000000000000000,91234.00000000000000,12.00000000000000000,66.00000000000000000,87096.00000000000000,57.00000000000000000,0,72.00000000000000000,1.000000000000000000,87304.00000000000000,12.00000000000000000,85.00000000000000000,38057.00000000000000,90.00000000000000000,0,0,1.000000000000000000,38245.00000000000000,3.000000000000000000,24.00000000000000000,52552.00000000000000,30.00000000000000000,0,0,11.00000000000000000,52620.00000000000000,4.000000000000000000,40.00000000000000000,52722.00000000000000,44.00000000000000000,0,0,7.000000000000000000,52817.00000000000000,5.000000000000000000,58.00000000000000000,50178.00000000000000,21.00000000000000000,52.00000000000000000,0,0,50314.00000000000000,2.000000000000000000,45.00000000000000000,38271.00000000000000,13.00000000000000000,0,0,4.000000000000000000,38335.00000000000000,13.00000000000000000,31.00000000000000000,45540.00000000000000,18.00000000000000000,0,0,7.000000000000000000,45609.00000000000000,160.0000000000000000,26.00000000000000000,56653.00000000000000,27.00000000000000000,0,0,57.00000000000000000,56923.00000000000000,39.00000000000000000,41.00000000000000000,42861.00000000000000,18.00000000000000000,0,0,0,42959.00000000000000,343.0000000000000000,908.0000000000000000,1206764.000000000000,434.0000000000000000,53.00000000000000000,116.0000000000000000,642.0000000000000000,1209260.000000000000,6.630000000000000000
F002000,永豐期貨,11.00000000000000000,47.00000000000000000,30599.00000000000000,18.00000000000000000,0,0,14.00000000000000000,30689.00000000000000,9.000000000000000000,69.00000000000000000,62157.00000000000000,4.000000000000000000,0,0,2.000000000000000000,62241.00000000000000,2.000000000000000000,55.00000000000000000,77069.00000000000000,15.00000000000000000,0,0,7.000000000000000000,77148.00000000000000,0,17.00000000000000000,56901.00000000000000,9.000000000000000000,0,0,5.000000000000000000,56932.00000000000000,3.000000000000000000,24.00000000000000000,63573.00000000000000,8.000000000000000000,0,0,3.000000000000000000,63611.00000000000000,2.000000000000000000,46.00000000000000000,58822.00000000000000,0,0,0,1.000000000000000000,58871.00000000000000,22.00000000000000000,20.00000000000000000,61872.00000000000000,0,0,0,2.000000000000000000,61916.00000000000000,0,10.00000000000000000,40678.00000000000000,134.0000000000000000,0,0,2.000000000000000000,40824.00000000000000,4.000000000000000000,55.00000000000000000,63409.00000000000000,22.00000000000000000,0,0,8.000000000000000000,63498.00000000000000,6.000000000000000000,63.00000000000000000,43427.00000000000000,33.00000000000000000,0,0,6.000000000000000000,43535.00000000000000,9.000000000000000000,20.00000000000000000,69387.00000000000000,4.000000000000000000,0,0,0,69420.00000000000000,44.00000000000000000,10.00000000000000000,87647.00000000000000,95.0000000000000000,0,0,8.000000000000000000,87804.00000000000000,0,6.000000000000000000,32490.00000000000000,37.00000000000000000,0,0,0,32533.00000000000000,0,290.0000000000000000,35132.00000000000000,3.000000000000000000,2.000000000000000000,0,0,35427.00000000000000,0,181.0000000000000000,42017.00000000000000,40.00000000000000000,0,0,0,42238.00000000000000,4.000000000000000000,7.000000000000000000,45238.00000000000000,9.000000000000000000,0,0,0,45258.00000000000000,8.000000000000000000,14.00000000000000000,30462.00000000000000,2.000000000000000000,0,0,21.00000000000000000,30507.00000000000000,4.000000000000000000,24.00000000000000000,47924.00000000000000,7.000000000000000000,0,0,1.000000000000000000,47960.00000000000000,4.000000000000000000,35.00000000000000000,56577.00000000000000,16.00000000000000000,0,0,0,56632.00000000000000,0,25.00000000000000000,33179.00000000000000,30.00000000000000000,0,0,21.00000000000000000,33255.00000000000000,132.0000000000000000,1018.000000000000000,1038560.000000000000,486.0000000000000000,2.000000000000000000,0,101.0000000000000000,1040299.000000000000,5.700000000000000000
F020000,群益期貨,3.000000000000000000,18.00000000000000000,20159.00000000000000,15.00000000000000000,0,0,3.000000000000000000,20198.00000000000000,0,95.0000000000000000,48652.00000000000000,9.000000000000000000,0,0,3.000000000000000000,48759.00000000000000,3.000000000000000000,92.00000000000000000,61178.00000000000000,34.00000000000000000,0,0,21.00000000000000000,61328.00000000000000,1.000000000000000000,31.00000000000000000,30549.00000000000000,41.00000000000000000,0,0,5.000000000000000000,30627.00000000000000,2.000000000000000000,186.0000000000000000,49233.00000000000000,18.00000000000000000,0,0,24.00000000000000000,49463.00000000000000,5.000000000000000000,4.000000000000000000,49627.00000000000000,6.000000000000000000,0,0,18.00000000000000000,49660.00000000000000,0,12.00000000000000000,45301.00000000000000,1.000000000000000000,0,0,6.000000000000000000,45320.00000000000000,5.000000000000000000,26.00000000000000000,31118.00000000000000,0,0,0,4.000000000000000000,31153.00000000000000,2.000000000000000000,8.000000000000000000,59327.00000000000000,1.000000000000000000,0,0,8.000000000000000000,59346.00000000000000,0,0,37724.00000000000000,2.000000000000000000,0,0,18.00000000000000000,37744.00000000000000,40.00000000000000000,18.00000000000000000,88757.00000000000000,10.00000000000000000,0,0,6.000000000000000000,88831.00000000000000,7.000000000000000000,189.0000000000000000,58413.00000000000000,15.00000000000000000,0,0,8.000000000000000000,58632.00000000000000,0,14.00000000000000000,40353.00000000000000,5.000000000000000000,0,0,5.000000000000000000,40377.00000000000000,3.000000000000000000,288.0000000000000000,34912.00000000000000,11.00000000000000000,0,0,23.00000000000000000,35237.00000000000000,4.000000000000000000,4.000000000000000000,30289.00000000000000,1.000000000000000000,0,0,238.0000000000000000,30536.00000000000000,0,99.0000000000000000,34298.00000000000000,0,0,0,129.0000000000000000,34526.00000000000000,0,305.0000000000000000,22907.00000000000000,0,0,0,213.0000000000000000,23425.00000000000000,0,50.00000000000000000,32306.00000000000000,40.00000000000000000,0,0,130.0000000000000000,32526.00000000000000,5.000000000000000000,116.0000000000000000,47267.00000000000000,19.00000000000000000,0,0,36.00000000000000000,47443.00000000000000,4.000000000000000000,11.00000000000000000,28274.00000000000000,11.00000000000000000,0,0,2.000000000000000000,28302.00000000000000,84.00000000000000000,1566.000000000000000,850644.0000000000000,239.0000000000000000,0,0,900.0000000000000000,853433.0000000000000,4.680000000000000000
F026000,富邦期貨,0,16.00000000000000000,16575.00000000000000,202.0000000000000000,0,0,1.000000000000000000,16794.00000000000000,0,53.00000000000000000,35274.00000000000000,81.00000000000000000,0,0,0,35408.00000000000000,0,39.00000000000000000,67613.00000000000000,74.00000000000000000,0,0,22.00000000000000000,67748.00000000000000,4.000000000000000000,27.00000000000000000,24834.00000000000000,60.00000000000000000,1.000000000000000000,0,0,24926.00000000000000,1.000000000000000000,9.000000000000000000,46382.00000000000000,696.0000000000000000,0,0,2.000000000000000000,47090.00000000000000,2.000000000000000000,47.00000000000000000,34221.00000000000000,291.0000000000000000,0,0,4.000000000000000000,34565.00000000000000,4.000000000000000000,20.00000000000000000,41605.00000000000000,238.0000000000000000,1.000000000000000000,0,1.000000000000000000,41869.00000000000000,3.000000000000000000,6.000000000000000000,42832.00000000000000,180.0000000000000000,0,0,0,43021.00000000000000,16.00000000000000000,49.00000000000000000,65525.00000000000000,1540.000000000000000,0,0,0,67130.00000000000000,0,6.000000000000000000,27881.00000000000000,335.0000000000000000,0,0,3.000000000000000000,28225.00000000000000,3.000000000000000000,27.00000000000000000,47956.00000000000000,122.0000000000000000,0,0,0,48108.00000000000000,17.00000000000000000,26.00000000000000000,46736.00000000000000,437.0000000000000000,2.000000000000000000,0,1.000000000000000000,47219.00000000000000,1.000000000000000000,23.00000000000000000,22875.00000000000000,20.00000000000000000,0,0,1.000000000000000000,22920.00000000000000,1.000000000000000000,7.000000000000000000,25611.00000000000000,5.000000000000000000,0,0,6.000000000000000000,25630.00000000000000,3.000000000000000000,16.00000000000000000,22273.00000000000000,40.00000000000000000,0,0,1.000000000000000000,22333.00000000000000,0,14.00000000000000000,28297.00000000000000,36.00000000000000000,0,0,1.000000000000000000,28348.00000000000000,0,7.000000000000000000,17283.00000000000000,0,0,0,2.000000000000000000,17292.00000000000000,2.000000000000000000,4.000000000000000000,28145.00000000000000,20.00000000000000000,0,0,0,28171.00000000000000,0,4.000000000000000000,25474.00000000000000,5.000000000000000000,0,0,0,25483.00000000000000,1.000000000000000000,1.000000000000000000,19464.00000000000000,70.00000000000000000,0,0,0,19536.00000000000000,58.00000000000000000,401.0000000000000000,686856.0000000000000,4452.000000000000000,4.000000000000000000,0,45.00000000000000000,691816.0000000000000,3.790000000000000000
B224999,中國信託商業銀行,43.00000000000000000,23.00000000000000000,14336.00000000000000,103.0000000000000000,0,0,35.00000000000000000,14540.00000000000000,158.0000000000000000,191.0000000000000000,25822.00000000000000,81.00000000000000000,0,0,40.00000000000000000,26292.00000000000000,0,0,38618.00000000000000,23.00000000000000000,0,0,248.0000000000000000,38889.00000000000000,191.0000000000000000,80.00000000000000000,22568.00000000000000,76.00000000000000000,0,0,198.0000000000000000,23113.00000000000000,249.0000000000000000,98.0000000000000000,6659.000000000000000,52.00000000000000000,0,0,0,7058.000000000000000,204.0000000000000000,139.0000000000000000,29379.00000000000000,50.00000000000000000,0,0,116.0000000000000000,29888.00000000000000,147.0000000000000000,103.0000000000000000,32835.00000000000000,139.0000000000000000,0,0,32.00000000000000000,33256.00000000000000,118.0000000000000000,90.00000000000000000,40067.00000000000000,139.0000000000000000,0,0,94.0000000000000000,40508.00000000000000,28.00000000000000000,101.0000000000000000,45971.00000000000000,116.0000000000000000,0,0,116.0000000000000000,46332.00000000000000,23.00000000000000000,10.00000000000000000,29837.00000000000000,135.0000000000000000,0,0,57.00000000000000000,30062.00000000000000,151.0000000000000000,25.00000000000000000,55454.00000000000000,48.00000000000000000,0,0,88.00000000000000000,55766.00000000000000,115.0000000000000000,21.00000000000000000,42048.00000000000000,495.0000000000000000,0,0,41.00000000000000000,42720.00000000000000,80.00000000000000000,68.00000000000000000,9466.00000000000000,194.0000000000000000,0,0,67.00000000000000000,9875.00000000000000,190.0000000000000000,202.0000000000000000,12392.00000000000000,101.0000000000000000,0,0,111.0000000000000000,12996.00000000000000,166.0000000000000000,163.0000000000000000,11584.00000000000000,144.0000000000000000,0,0,356.0000000000000000,12413.00000000000000,179.0000000000000000,152.0000000000000000,17531.00000000000000,51.00000000000000000,0,0,181.0000000000000000,18094.00000000000000,252.0000000000000000,200.0000000000000000,14422.00000000000000,63.00000000000000000,0,0,432.0000000000000000,15369.00000000000000,222.0000000000000000,234.0000000000000000,25072.00000000000000,102.0000000000000000,0,0,411.0000000000000000,26041.00000000000000,481.0000000000000000,321.0000000000000000,29784.00000000000000,255.0000000000000000,0,0,201.0000000000000000,31042.00000000000000,189.0000000000000000,41.00000000000000000,17344.00000000000000,108.0000000000000000,0,0,164.0000000000000000,17846.00000000000000,3186.000000000000000,2262.000000000000000,521189.0000000000000,2475.000000000000000,0,0,2988.000000000000000,532100.0000000000000,2.920000000000000000
