期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F008000,統一期貨,2,28,17304,3,0,0,25,17362,2,18,19539,2,0,0,108,19669,3,26,38386,2,0,0,13,38430,14,15,27641,6,0,0,62,27738,107,27,23368,0,0,0,14,23516,52,23,32420,2,0,0,24,32521,2,14,14461,0,0,0,38,14515,24,13,46518,3,0,0,28,46586,4,5,22686,3,0,0,5,22703,1,2,21398,0,0,0,68,21469,1,0,23568,0,0,0,54,23623,16,0,19234,14,0,0,11,19275,22,2,29796,15,0,0,21,29856,2,2,23576,8,0,0,34,23622,6,1,16299,7,0,0,181,16494,134,3,21251,1,0,0,70,21459,214,7,15150,2,0,0,88,15461,20,112,24774,0,0,0,29,24935,45,2,10622,31,0,0,135,10835,76,1,20776,0,0,0,248,21101,37,188,29107,0,0,0,93,29425,0,12,26371,0,0,0,89,26472,784,501,524245,99,0,0,1438,527067,3.44
F026000,富邦期貨,20,7,17015,241,0,0,2,17285,5,3,17778,170,0,0,14,17970,13,0,25574,260,0,0,2,25849,9,0,30220,138,0,0,11,30378,7,20,22640,120,0,0,11,22798,24,60,28136,203,0,0,1,28424,3,88,17138,285,0,0,1,17515,9,29,39499,241,0,0,7,39785,8,11,27345,275,0,0,2,27641,0,3,22645,285,0,0,0,22933,6,2,25815,430,0,0,17,26270,17,53,20915,343,0,0,2,21330,0,5,26121,293,0,0,15,26434,2,8,29314,92,0,0,5,29421,0,7,23942,65,0,0,52,24066,3,8,22626,71,0,0,34,22742,1,3,11537,78,0,0,1,11620,2,1,19659,46,0,0,4,19712,0,0,10021,780,0,0,2,10803,1,7,19401,138,0,0,7,19554,2,84,27789,229,0,0,4,28108,2,8,21256,921,0,0,4,22191,134,407,506386,5704,0,0,198,512829,3.34
F039000,大昌期貨,0,12,18263,0,0,0,9,18284,1,5,20666,0,0,0,185,20857,0,11,30898,0,0,0,59,30968,0,7,21432,0,0,0,40,21479,0,2,20616,0,0,0,86,20704,0,0,26984,0,0,0,13,26997,0,3,12275,0,0,0,18,12296,2,1,36680,0,0,0,7,36690,0,0,26419,0,0,0,3,26422,4,3,21727,0,0,0,63,21797,4,0,24146,0,0,0,31,24181,0,1,18236,0,0,0,4,18241,11,0,21793,5,0,0,0,21809,0,0,24057,0,0,0,6,24063,0,0,15831,0,0,0,33,15864,7,0,23113,0,0,0,5,23125,0,0,14991,0,0,0,1,14992,0,0,19674,0,0,0,1,19675,0,0,12732,0,0,0,11,12743,12,0,21622,6,0,0,0,21640,0,0,35906,16,0,0,1,35923,0,0,27437,0,0,0,0,27437,41,45,495498,27,0,0,576,496187,3.23
F007000,日盛期貨,2,14,19920,0,0,0,0,19936,0,6,15879,0,0,0,9,15894,0,10,22919,0,0,0,0,22929,0,32,20085,0,0,0,1,20118,0,7,16063,0,0,0,7,16077,0,1,22569,0,0,0,1,22571,0,5,12806,0,0,0,0,12811,5,43,26937,0,0,0,9,26994,0,2,24029,0,0,0,0,24031,0,2,17949,0,0,0,1,17952,0,1,20062,0,0,0,3,20066,3,2,16384,0,0,0,0,16389,0,6,13841,1,0,0,0,13848,0,4,23442,0,0,0,10,23456,0,3,15343,0,0,0,21,15367,0,2,17754,0,0,0,21,17777,0,0,10193,0,0,0,0,10193,0,0,11234,0,0,0,10,11244,0,10,8995,0,0,0,1,9006,0,3,18278,0,0,0,2,18283,0,9,32361,0,0,0,5,32375,1,5,19991,0,0,0,1,19998,11,167,407034,1,0,0,102,407315,2.65
F018000,元富期貨,8,6,14386,1,0,0,1,14402,36,11,13201,4,0,0,8,13260,3,17,20238,0,0,0,0,20258,11,2,18410,0,0,0,0,18423,11,25,14905,2,0,0,0,14943,6,8,22503,1,0,0,0,22518,34,5,11934,2,0,0,1,11976,23,22,29668,0,0,0,0,29713,16,5,17146,0,0,0,0,17167,12,2,12202,0,0,0,3,12219,22,1,15755,0,0,0,1,15779,6,2,11486,4,0,0,0,11498,5,10,13084,8,0,0,0,13107,7,16,14916,4,0,0,1,14944,6,4,10086,2,0,0,4,10102,23,10,14699,2,0,0,0,14734,4,4,8646,3,0,0,1,8658,3,2,10988,1,0,0,1,10995,5,10,8910,1,0,0,1,8927,2,23,16802,1,0,0,5,16833,5,81,23596,1,0,0,0,23683,4,0,19213,1,0,0,3,19221,252,266,342774,38,0,0,30,343360,2.24000000000000032
F020999,群益期貨自營,0,0,14789,0,0,0,0,14789,0,0,13232,0,0,0,0,13232,0,0,15381,5,0,0,0,15386,0,0,17538,5,0,0,0,17543,0,0,14217,10,0,0,0,14227,0,0,12992,0,0,0,0,12992,40,40,9395,2,0,0,20,9497,0,0,19428,0,0,0,0,19428,0,0,7506,0,0,0,0,7506,0,0,6514,0,0,0,0,6514,0,0,10377,15,0,0,10,10402,80,500,7480,5,0,0,0,8065,220,40,5063,16,0,0,0,5339,0,0,14766,5,0,0,0,14771,22,0,10680,5,0,0,5,10712,40,76,9038,15,0,0,0,9169,40,0,4546,0,0,0,0,4586,0,140,4030,10,0,0,0,4180,0,80,4127,20,0,0,0,4227,0,60,8968,0,0,0,0,9028,0,0,14642,15,0,0,20,14677,0,0,13605,20,0,0,0,13625,442,936,238314,148,0,0,55,239895,1.56
F005000,國票期貨,9,5,7216,0,0,0,7,7237,5,2,7217,10,0,0,16,7250,3,11,13837,0,0,0,20,13871,0,8,12214,2,0,0,1,12225,0,6,8051,1,0,0,0,8058,0,4,10070,0,0,0,0,10074,1,3,7722,2,0,0,0,7728,0,14,17829,10,0,0,2,17855,4,12,10587,0,0,0,8,10611,0,9,8076,1,0,0,8,8094,0,9,11040,5,0,0,2,11056,0,2,10419,4,0,0,20,10445,1,8,11855,11,0,0,27,11902,0,17,9331,3,0,0,2,9353,1,6,7098,5,0,0,35,7145,0,5,8740,0,0,0,17,8762,1,3,5043,0,0,0,1,5048,0,20,6088,0,0,0,3,6111,0,10,4690,40,0,0,10,4750,2,0,10050,10,0,0,2,10064,0,14,11585,13,0,0,0,11612,8,1,9334,5,0,0,5,9353,35,169,208092,122,0,0,186,208604,1.36000000000000016
F030000,兆豐期貨,0,3,8737,0,0,0,0,8740,4,10,6443,0,0,0,14,6471,0,12,10768,0,0,0,4,10784,0,7,11499,0,0,0,2,11508,0,3,9524,0,0,0,0,9527,0,2,9313,0,0,0,0,9315,0,19,9282,0,0,0,4,9305,0,4,21770,0,0,0,7,21781,0,44,11553,0,0,0,0,11597,4,13,8796,0,0,0,0,8813,2,20,10762,0,0,0,0,10784,2,0,7459,0,0,0,0,7461,2,17,8874,0,0,0,0,8893,0,10,7592,0,0,0,0,7602,1,9,5281,5,0,0,17,5313,0,19,9127,0,0,0,14,9160,1,7,5930,5,0,0,6,5949,0,15,5475,10,0,0,0,5500,0,4,3632,0,0,0,3,3639,0,9,8697,0,0,0,1,8707,0,6,12037,0,0,0,0,12043,0,8,10788,0,0,0,1,10797,16,241,203339,20,0,0,73,203689,1.33
F014000,華南期貨,0,130,5833,0,0,0,0,5963,0,102,6324,5,0,0,0,6431,13,0,11972,0,0,0,1,11986,0,60,7851,0,0,0,0,7911,0,9,6242,0,0,0,0,6251,0,71,10054,0,0,0,1,10126,0,3,5782,0,0,0,1,5786,0,11,15468,0,0,0,0,15479,0,4,8160,20,0,0,0,8184,0,2,7283,1,0,0,2,7288,0,2,7204,17,0,0,0,7223,0,19,8110,15,0,0,0,8144,10,6,7890,10,0,0,1,7917,0,42,8274,35,0,0,2,8353,5,29,4543,5,0,0,14,4596,0,6,9590,13,0,0,7,9616,0,0,3487,5,0,0,2,3494,0,0,6309,8,0,0,4,6321,0,4,4204,6,0,0,0,4214,0,0,6352,6,0,0,5,6363,0,9,11184,0,0,0,0,11193,3,1,7554,0,0,0,0,7558,31,510,169670,146,0,0,40,170397,1.11000000000000016
S585999,統一證券自營,0,98,6079,0,0,0,0,6177,40,140,6194,0,0,0,0,6374,0,119,11733,0,0,0,0,11852,0,40,8451,0,0,0,0,8491,40,0,8487,0,0,0,0,8527,0,0,9781,0,0,0,0,9781,0,60,7452,0,0,0,0,7512,0,55,11926,0,0,0,0,11981,0,77,3840,0,0,0,0,3917,0,0,5156,0,0,0,0,5156,0,80,7724,0,0,0,0,7804,10,128,6914,0,0,0,0,7052,60,100,8149,0,0,0,0,8309,0,58,9544,0,0,0,0,9602,2,40,4435,0,0,0,0,4477,0,0,5687,0,0,0,0,5687,0,0,3733,0,0,0,0,3733,0,0,6539,0,0,0,0,6539,0,80,3587,0,0,0,0,3667,0,18,6104,0,0,0,0,6122,0,0,9922,0,0,0,0,9922,0,0,1474,0,0,0,0,1474,152,1093,152911,0,0,0,0,154156,1
F002999,永豐期貨自營,0,0,5688,0,0,0,0,5688,0,0,8181,0,0,0,0,8181,0,0,8822,0,0,0,0,8822,0,0,5811,0,0,0,0,5811,0,0,4670,0,0,0,0,4670,0,0,10639,0,0,0,0,10639,0,0,4842,0,0,0,0,4842,0,0,12087,0,0,0,0,12087,0,0,4222,0,0,0,0,4222,0,0,11412,0,0,0,0,11412,0,0,5343,0,0,0,0,5343,0,0,11280,0,0,0,0,11280,0,0,8515,0,0,0,0,8515,0,0,2477,0,0,0,0,2477,0,0,1779,0,0,0,0,1779,0,0,2080,0,0,0,0,2080,0,0,1477,0,0,0,0,1477,0,0,5052,0,0,0,0,5052,0,0,1470,0,0,0,0,1470,0,0,1303,0,0,0,0,1303,0,0,3358,0,0,0,0,3358,0,0,3853,0,0,0,0,3853,0,0,124361,0,0,0,0,124361,0.81
S126999,宏遠證券自營,0,0,5029,0,0,0,0,5029,0,0,4289,0,0,0,0,4289,0,0,4954,0,0,0,0,4954,0,0,7258,0,0,0,0,7258,0,0,7890,0,0,0,0,7890,0,0,9346,0,0,0,0,9346,0,0,4723,0,0,0,0,4723,0,0,8545,0,0,0,0,8545,0,0,14839,0,0,0,0,14839,0,0,7049,0,0,0,0,7049,0,0,5917,0,0,0,0,5917,0,0,4809,0,0,0,0,4809,0,0,1879,0,0,0,0,1879,0,0,9134,0,0,0,0,9134,0,0,8786,0,0,0,0,8786,0,0,3423,0,0,0,0,3423,0,0,2619,0,0,0,0,2619,0,0,2050,0,0,0,0,2050,0,0,2086,0,0,0,0,2086,0,0,2696,0,0,0,0,2696,0,0,4105,0,0,0,0,4105,0,0,2389,0,0,0,0,2389,0,0,123815,0,0,0,0,123815,0.81
S144000,美林證券,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,518,0,0,17198,0,0,0,0,17198,0,0,3320,0,0,0,0,3320,0,0,3959,0,0,0,0,3959,0,0,2703,0,0,0,0,2703,0,0,1025,0,0,0,0,1025,0,0,1866,0,0,0,0,1866,0,0,13792,0,0,0,0,13792,0,0,1503,0,0,0,0,1503,0,0,2228,0,0,0,0,2228,0,0,653,0,0,0,0,653,0,0,6636,0,0,0,0,6636,0,0,4756,0,0,0,0,4756,0,0,14304,0,0,0,0,14304,0,0,12043,0,0,0,0,12043,0,0,1732,0,0,0,74,1806,0,0,1713,0,0,0,25,1738,0,0,2870,0,0,0,0,2870,0,0,8742,0,0,0,89,8831,0,0,2464,0,0,0,0,2464,0,0,1514,0,0,0,548,2062,0,0,105539,0,0,0,736,106275,0.69
S538000,第一金證券,94,0,4157,0,0,0,0,4251,0,2,2364,0,0,0,1,2367,1,2,7878,0,0,0,0,7881,22,23,5533,10,0,0,0,5588,6,0,3151,11,0,0,0,3168,34,0,5325,0,0,0,0,5359,29,0,2601,0,0,0,2,2632,32,0,9184,0,0,0,0,9216,16,0,4308,12,0,0,0,4336,0,0,4723,9,0,0,1,4733,15,0,5917,8,0,0,1,5941,4,0,3160,14,0,0,6,3184,26,0,5898,32,0,0,0,5956,7,0,4941,0,0,0,0,4948,1,0,4446,14,0,0,1,4462,0,0,4465,0,0,0,1,4466,1,0,2511,0,0,0,1,2513,0,0,3461,15,0,0,4,3480,0,0,2038,7,0,0,1,2046,5,0,5136,12,0,0,0,5153,106,0,8775,0,0,0,0,8881,3,0,5546,0,0,0,1,5550,402,27,105518,144,0,0,20,106111,0.69
S856000,新光證券,1,0,3141,0,0,0,0,3142,0,0,3314,0,0,0,3,3317,0,0,6655,0,0,0,6,6661,11,6,6818,0,0,0,0,6835,4,1,6621,0,0,0,0,6626,0,2,5329,0,0,0,0,5331,6,2,2834,0,0,0,0,2842,3,3,5346,0,0,0,0,5352,0,4,4247,0,0,0,0,4251,0,1,3390,0,0,0,0,3391,0,0,4845,0,0,0,0,4845,0,0,3523,0,0,0,0,3523,4,0,4642,0,0,0,0,4646,8,1,6394,0,0,0,0,6403,0,0,2076,0,0,0,3,2079,3,11,2781,0,0,0,1,2796,0,0,1397,0,0,0,0,1397,0,0,2026,0,0,0,0,2026,1,0,1342,0,0,0,0,1343,0,0,2484,0,0,0,0,2484,4,7,4203,0,0,0,0,4214,0,0,6725,0,0,0,0,6725,45,38,90133,0,0,0,13,90229,0.59
F001000,國泰期貨,0,22,4049,0,0,0,18,4089,0,0,4048,0,4,0,4,4056,0,0,6610,2,0,0,0,6612,3,0,5663,2,0,0,2,5670,0,0,3130,3,0,0,0,3133,0,0,5856,0,0,0,0,5856,0,0,1585,0,0,0,2,1587,6,48,4227,0,28,0,1,4310,4,0,3659,0,0,0,4,3667,0,1,4093,0,0,0,2,4096,0,12,4273,0,12,0,0,4297,0,8,3881,0,8,0,14,3911,0,0,3411,4,0,0,0,3415,0,0,2831,4,0,0,1,2836,0,0,3203,0,0,0,3,3206,4,0,4001,6,12,0,0,4023,0,0,1612,0,0,0,0,1612,0,0,1403,0,0,0,1,1404,0,0,2117,0,0,0,8,2125,9,0,3927,0,16,0,2,3954,4,0,3498,3,8,0,1,3514,0,0,4162,1,0,0,17,4180,30,91,81239,25,88,0,80,81553,0.53
S592999,元富證券自營,0,0,922,0,0,0,0,922,0,0,5181,0,0,0,0,5181,0,0,5642,0,0,0,0,5642,0,0,5517,0,0,0,0,5517,0,0,4584,0,0,0,0,4584,0,0,2192,0,0,0,0,2192,0,0,2078,0,0,0,0,2078,0,0,8466,0,0,0,0,8466,0,0,4788,0,0,0,0,4788,0,0,3895,0,0,0,0,3895,0,0,5098,0,0,0,0,5098,0,0,3625,0,0,0,0,3625,0,0,7764,0,0,0,0,7764,0,0,4429,0,0,0,0,4429,0,0,2369,0,0,0,0,2369,0,0,1352,0,0,0,0,1352,0,0,1742,0,0,0,0,1742,0,0,3627,0,0,0,0,3627,0,0,524,0,0,0,0,524,0,0,471,0,0,0,0,471,0,0,2103,0,0,0,0,2103,0,0,2730,0,0,0,0,2730,0,0,79099,0,0,0,0,79099,0.52
S884000,玉山證券,0,0,3720,0,0,0,1,3721,0,0,2221,5,0,0,1,2227,0,0,4826,5,0,0,0,4831,0,0,5454,0,0,0,0,5454,0,0,2134,0,0,0,0,2134,0,0,6271,0,0,0,1,6272,0,0,2214,8,0,0,60,2282,1,0,6614,11,0,0,0,6626,1,0,3384,5,0,0,30,3420,0,0,3178,0,0,0,0,3178,0,0,2875,0,0,0,0,2875,0,0,2820,0,0,0,0,2820,0,0,3554,0,0,0,10,3564,0,0,3873,0,0,0,0,3873,0,0,1860,0,0,0,1,1861,0,0,3034,0,0,0,0,3034,0,0,1875,0,0,0,15,1890,0,0,2066,0,0,0,0,2066,0,0,1344,0,0,0,0,1344,12,0,3001,0,0,0,0,3013,0,0,6944,0,0,0,0,6944,0,0,4425,0,0,0,0,4425,14,0,77687,34,0,0,119,77854,0.51
S653000,大眾證券,0,0,2509,2,0,0,0,2511,0,0,1714,0,0,0,0,1714,0,0,2080,0,0,0,0,2080,0,0,3260,0,0,0,0,3260,0,0,3013,1,0,0,0,3014,0,0,3906,0,0,0,0,3906,0,0,1977,0,0,0,0,1977,0,0,2926,0,0,0,0,2926,0,0,2348,13,0,0,0,2361,0,0,3590,0,0,0,0,3590,0,0,2365,10,0,0,0,2375,0,0,2073,0,0,0,0,2073,0,0,1435,0,0,0,0,1435,0,0,3487,5,0,0,0,3492,0,0,3262,5,0,0,0,3267,0,0,7067,5,0,0,0,7072,0,0,2697,13,0,0,0,2710,0,0,5452,6,0,0,0,5458,0,0,1177,1,0,0,0,1178,0,0,1763,0,0,0,0,1763,0,0,5605,10,0,0,0,5615,0,0,5436,0,0,0,0,5436,0,0,69142,71,0,0,0,69213,0.45
