期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
B224999,中國信託商業銀行自營,190,283,48168,189,0,0,105,48935,202,417,34725,146,0,0,83,35573,154,1046,31058,54,8,0,56,32376,125,452,29600,81,0,0,47,30305,1129,782,76373,231,8,0,131,78654,26,801,36346,284,8,0,80,37545,556,675,31680,107,0,0,97,33115,163,611,42989,106,0,0,222,44091,179,351,46645,99,0,0,47,47321,97,440,56845,223,0,0,79,57684,115,392,31821,319,0,0,234,32881,12,39,20692,58,0,0,203,21004,109,53,15580,94,0,0,0,15836,125,143,34768,46,0,0,216,35298,23,43,51996,121,0,0,131,52314,220,235,49608,49,0,0,224,50336,162,211,45253,69,0,0,101,45796,147,157,28880,99,0,0,90,29373,3,111,24314,83,0,0,182,24693,103,381,57228,98,0,0,75,57885,213,513,41118,90,0,0,126,42060,240,552,51310,25,0,0,188,52315,4293,8688,886997,2671,24,0,2717,905390,3.94
F008000,統一期貨,6,27,26142,1,0,0,28,26204,6,148,27346,5,0,0,15,27520,1,77,22353,0,0,0,4,22435,2,110,17984,6,0,0,33,18135,7,435,72402,8,109,0,93,73054,1,118,30208,9,4,0,51,30391,59,37,19081,2,0,0,6,19185,1,201,34578,1,0,0,171,34952,3,2,38615,13,0,0,39,38672,1,341,58071,11,2,0,53,58479,26,205,35621,6,0,0,147,36005,3,4,18717,1,0,0,219,18944,0,25,17880,2,0,0,93,18000,49,33,33435,1,0,0,24,33542,3,0,45934,1,0,0,78,46016,9,162,43922,3,0,0,280,44376,4,129,27746,2,0,0,92,27973,21,71,24768,0,0,0,33,24893,0,7,22671,6,0,0,64,22748,2,5,47974,1,0,0,21,48003,3,105,33199,11,0,0,75,33393,1,8,35490,0,0,0,81,35580,208,2250,734137,90,115,0,1700,738500,3.21
F026000,富邦期貨,0,9,29410,120,0,0,9,29548,3,17,38733,365,1,0,21,39140,1,15,25454,197,0,0,3,25670,1,21,21934,150,0,0,9,22115,3,16,56305,313,2,0,2,56641,2,12,34781,202,0,0,4,35001,4,44,17935,243,0,0,5,18231,0,21,33529,192,0,0,5,33747,1,12,30344,219,0,0,0,30576,3,99,36225,251,0,0,1,36579,9,82,38226,42,4,0,12,38375,5,3,21690,42,0,0,26,21766,3,5,17588,26,0,0,24,17646,0,9,19858,42,0,0,33,19942,1,7,24620,50,0,0,2,24680,6,51,42251,50,1,0,2,42361,11,52,33937,40,0,0,6,34046,4,34,21429,42,2,0,4,21515,0,7,19619,51,0,0,2,19679,4,19,26897,81,2,0,2,27005,2,55,30926,75,2,0,3,31063,18,20,36484,25,0,0,4,36551,81,610,658175,2818,14,0,179,661877,2.88
F039000,大昌期貨,0,4,29720,120,0,0,18,29862,3,38,26145,84,0,0,8,26278,3,67,21784,19,0,0,1,21874,0,1,21808,23,0,0,12,21844,3,23,57795,16,0,0,46,57883,1,17,30644,71,0,0,39,30772,8,14,21266,24,0,0,66,21378,2,4,31146,34,0,0,20,31206,42,2,29513,15,0,0,2,29574,0,17,38225,7,0,0,7,38256,0,37,28780,107,0,0,146,29070,2,38,15094,26,0,0,53,15213,0,10,15936,18,0,0,62,16026,0,8,23906,12,0,0,8,23934,1,4,32297,24,0,0,21,32347,0,10,33955,11,0,0,32,34008,0,8,32031,21,0,0,22,32082,0,0,18297,43,0,0,1,18341,0,0,18138,10,0,0,27,18175,0,9,32332,29,0,0,2,32372,0,4,20075,5,0,0,11,20095,0,3,24266,10,0,0,60,24339,65,318,603153,729,0,0,664,604929,2.63
F007000,日盛期貨,381,363,28175,5,0,0,2,28926,3,447,27470,0,0,0,4,27924,418,658,24295,2,0,0,0,25373,2,226,14606,5,0,0,25,14864,2,197,52103,8,0,0,0,52310,1,247,41375,1,0,0,12,41636,121,362,25196,1,0,0,22,25702,56,472,17537,0,0,0,14,18079,65,198,22671,0,0,0,1,22935,121,81,26763,4,0,0,0,26969,123,236,44376,0,0,0,38,44773,2,13,15830,2,0,0,12,15859,100,41,20179,0,0,0,25,20345,21,204,32617,1,0,0,33,32876,81,2,27033,2,0,0,10,27128,201,72,38966,1,0,0,0,39240,0,10,24591,0,0,0,1,24602,140,4,19047,3,0,0,30,19224,0,11,18050,0,0,0,21,18082,62,132,28318,1,0,0,2,28515,92,233,21146,1,0,0,12,21484,18,148,21733,0,0,0,39,21938,2010,4357,592077,37,0,0,303,598784,2.6
F018000,元富期貨,3,11,17242,0,0,0,2,17258,10,29,17835,0,0,0,0,17874,1,21,16002,0,0,0,0,16024,3,16,12806,20,0,0,6,12851,7,24,37925,2,0,0,1,37959,4,6,17121,1,0,0,17,17149,19,1,14578,2,0,0,6,14606,2,2,24745,0,0,0,7,24756,12,0,24946,0,0,0,0,24958,4,16,24449,1,0,0,4,24474,27,22,25293,3,0,0,2,25347,13,19,13148,2,0,0,6,13188,0,1,14843,2,0,0,5,14851,23,24,21578,0,0,0,11,21636,34,0,21582,0,0,0,2,21618,42,13,26168,1,0,0,0,26224,5,57,19597,0,0,0,9,19668,1,52,14443,2,0,0,0,14498,1,0,10962,1,0,0,0,10964,1,121,24347,2,0,0,2,24473,0,6,17928,1,0,0,10,17945,3,120,20478,3,0,0,7,20611,215,561,438016,43,0,0,97,438932,1.91
F020999,群益期貨自營,96,20,11968,15,0,0,0,12099,0,0,12610,5,0,0,0,12615,0,120,11541,16,0,0,0,11677,0,0,9169,20,0,0,0,9189,76,80,27325,5,0,0,0,27486,0,0,13971,5,0,0,0,13976,0,0,8806,10,0,0,0,8816,0,0,17091,20,0,0,2,17113,0,0,18907,10,0,0,0,18917,0,0,14058,0,0,0,0,14058,0,0,22744,6,0,0,0,22750,0,0,10295,0,0,0,4,10299,1,0,14062,5,0,0,0,14068,0,0,19480,0,0,0,0,19480,0,0,11015,0,0,0,20,11035,0,50,31354,5,0,0,0,31409,0,70,19414,7,0,0,0,19491,0,0,17516,10,0,0,0,17526,0,0,8434,5,0,0,4,8443,0,0,17256,5,0,0,0,17261,0,0,14848,10,0,0,0,14858,40,0,18237,0,0,0,0,18277,213,340,350101,159,0,0,30,350843,1.52
F005000,國票期貨,0,16,13548,0,0,0,53,13617,4,13,10531,0,0,0,14,10562,1,9,10118,4,0,0,1,10133,0,4,7820,1,0,0,23,7848,2,13,18933,5,0,0,0,18953,1,16,9600,5,0,0,0,9622,2,13,6019,0,0,0,1,6035,1,17,9219,1,0,0,2,9240,2,0,13454,0,0,0,0,13456,0,51,16111,10,0,0,0,16172,0,0,16508,0,0,0,7,16515,0,0,5682,0,0,0,24,5706,0,0,10270,0,0,0,1,10271,0,2,12769,0,0,0,28,12799,0,1,11841,0,0,0,2,11844,0,8,14655,2,0,0,18,14683,0,7,11701,3,0,0,22,11733,0,0,9061,1,0,0,0,9062,1,0,7658,0,0,0,1,7660,1,2,14877,0,0,0,0,14880,0,3,13109,0,0,0,0,13112,0,22,14631,0,0,0,23,14676,15,197,258115,32,0,0,220,258579,1.12000000000000016
S592999,元富證券自營,0,0,12694,0,0,0,0,12694,0,0,11885,0,0,0,0,11885,0,0,9589,0,0,0,0,9589,0,0,10710,0,0,0,0,10710,0,0,27753,0,0,0,0,27753,0,0,15930,0,0,0,0,15930,0,0,9753,0,0,0,0,9753,0,0,11199,0,0,0,0,11199,0,0,11508,0,0,0,0,11508,0,0,12300,0,0,0,0,12300,0,0,16558,0,0,0,0,16558,0,0,6113,0,0,0,0,6113,0,0,4858,0,0,0,0,4858,0,0,15381,0,0,0,0,15381,0,0,7770,0,0,0,0,7770,0,0,13497,0,0,0,0,13497,0,0,8405,0,0,0,0,8405,0,0,7768,0,0,0,0,7768,0,0,5794,0,0,0,0,5794,0,0,14090,0,0,0,0,14090,0,0,9759,0,0,0,0,9759,0,0,11811,0,0,0,0,11811,0,0,255125,0,0,0,0,255125,1.11000000000000016
F014000,華南期貨,0,4,10883,10,0,0,3,10900,0,0,14062,1,0,0,5,14068,0,1,13591,0,0,0,2,13594,0,1,12792,5,0,0,3,12801,0,9,17039,17,0,0,1,17066,0,22,11560,45,0,0,0,11627,0,1,6950,22,0,0,0,6973,0,2,10606,0,0,0,0,10608,0,0,11540,0,0,0,0,11540,4,0,13918,46,0,0,3,13971,6,1,11510,5,0,0,8,11530,0,0,6102,0,0,0,7,6109,0,10,6545,6,0,0,6,6567,2,11,8382,0,0,0,26,8421,0,0,10291,0,0,0,5,10296,2,1,17849,5,0,0,8,17865,0,1,10246,0,0,0,12,10259,0,0,9432,5,0,0,4,9441,0,0,6895,0,0,0,0,6895,0,9,13833,10,0,0,4,13856,0,0,12364,0,0,0,7,12371,0,0,16149,1,0,0,15,16165,14,73,252539,178,0,0,119,252923,1.10000000000000016
F030000,兆豐期貨,0,0,6927,2,0,0,15,6944,1,16,8200,11,0,0,0,8228,0,8,7506,0,0,0,0,7514,1,4,6739,0,0,0,0,6744,0,0,16078,2,0,0,4,16084,0,14,8131,6,0,0,0,8151,22,1,6463,0,0,0,17,6503,22,2,7971,6,0,0,19,8020,1,5,15432,5,0,0,18,15461,0,1,20625,0,0,0,20,20646,1,5,11269,2,0,0,4,11281,0,8,4699,0,0,0,18,4725,2,13,8649,0,0,0,8,8672,0,8,7691,2,0,0,20,7721,3,2,8588,0,0,0,3,8596,3,8,14285,0,0,0,8,14304,0,1,12424,0,0,0,19,12444,0,0,10671,0,0,0,35,10706,0,2,9128,0,0,0,5,9135,0,8,18797,0,0,0,2,18807,0,2,10089,0,0,0,3,10094,0,2,14821,0,0,0,27,14850,56,110,235183,36,0,0,245,235630,1.02
F013000,大華期貨,0,5,10385,0,0,0,7,10397,2,0,7834,0,0,0,0,7836,0,6,6843,0,0,0,0,6849,0,4,5712,2,0,0,1,5719,2,0,20567,6,0,0,2,20577,0,1,7329,7,0,0,1,7338,0,0,5011,0,0,0,2,5013,0,4,7083,2,0,0,3,7092,0,1,8168,0,0,0,0,8169,0,3,11802,7,0,0,0,11812,0,0,8784,4,0,0,14,8802,0,8,4318,0,0,0,0,4326,0,0,5143,1,0,0,10,5154,2,3,7569,0,0,0,5,7579,2,3,10025,0,0,0,2,10032,0,9,10222,0,0,0,0,10231,0,0,9030,0,0,0,0,9030,6,0,6418,30,0,0,0,6454,2,0,5132,0,0,0,0,5134,1,0,9563,3,0,0,0,9567,0,0,8683,2,0,0,0,8685,2,0,8467,3,0,0,4,8476,19,47,184088,67,0,0,51,184272,0.8
F002999,永豐期貨自營,0,0,11396,0,0,0,0,11396,0,0,8832,0,0,0,0,8832,0,0,4954,0,0,0,0,4954,0,0,2626,0,0,0,0,2626,0,0,26903,0,0,0,0,26903,0,0,9270,0,0,0,0,9270,0,0,9986,0,0,0,0,9986,0,0,11181,0,0,0,0,11181,0,0,10485,0,0,0,0,10485,0,0,15645,0,0,0,0,15645,0,0,6731,0,0,0,0,6731,0,0,2233,0,0,0,0,2233,0,0,2139,0,0,0,0,2139,0,0,2650,0,0,0,0,2650,0,0,7717,0,0,0,0,7717,0,0,8854,0,0,0,0,8854,0,0,5989,0,0,0,0,5989,0,0,5706,0,0,0,0,5706,0,0,2727,0,0,0,0,2727,0,0,11668,0,0,0,0,11668,0,0,4807,0,0,0,0,4807,0,0,7525,0,0,0,0,7525,0,0,180024,0,0,0,0,180024,0.78
S144000,美林證券,0,0,15874,0,0,0,0,15874,0,0,9285,0,0,0,0,9285,0,0,2656,0,0,0,0,2656,0,0,1890,0,0,0,0,1890,0,0,12708,0,0,0,0,12708,0,0,8268,0,0,0,0,8268,0,0,34,0,0,0,0,34,0,0,3283,0,0,0,0,3283,0,0,2124,0,0,0,0,2124,0,0,4888,0,0,0,0,4888,0,0,13661,0,0,0,0,13661,0,0,2647,0,0,0,0,2647,0,0,5517,0,0,0,0,5517,0,0,8389,0,0,0,0,8389,0,0,3868,0,0,0,0,3868,0,0,16057,0,0,0,0,16057,0,0,28857,0,0,0,0,28857,0,0,8268,0,0,0,0,8268,0,0,109,0,0,0,0,109,0,0,12650,0,0,0,0,12650,0,0,7537,0,0,0,0,7537,0,0,4350,0,0,0,0,4350,0,0,172920,0,0,0,0,172920,0.75
F001000,國泰期貨,3,0,7763,0,0,0,2,7768,7,32,7427,13,0,0,0,7479,6,17,7280,3,0,0,2,7308,2,19,10074,0,0,0,0,10095,7,18,16588,2,2,0,1,16618,2,9,11506,5,0,0,3,11525,5,0,10006,2,0,0,0,10013,8,0,13673,0,1,0,3,13685,2,0,7946,0,0,0,5,7953,4,0,8671,0,1,0,0,8676,9,0,12953,6,1,0,7,12976,1,0,2572,0,0,0,0,2573,1,0,2443,7,0,0,14,2465,1,0,4429,2,0,0,17,4449,0,0,3577,0,0,0,0,3577,7,0,7088,0,0,0,6,7101,4,0,5936,4,0,0,12,5956,0,0,2750,1,0,0,1,2752,0,4,2269,2,0,0,1,2276,0,0,4465,0,0,0,0,4465,0,1,6626,6,1,0,2,6636,8,7,7476,2,0,0,0,7493,77,107,163518,55,6,0,76,163839,0.71
S538000,第一金證券,0,2,5684,0,0,0,0,5686,1,0,6680,0,0,0,0,6681,0,0,4861,0,0,0,0,4861,0,0,4213,0,0,0,0,4213,0,0,17211,0,0,0,0,17211,0,0,6724,2,0,0,1,6727,0,0,5435,0,0,0,0,5435,0,0,6334,1,0,0,0,6335,0,0,5181,0,0,0,3,5184,0,16,7325,0,0,0,0,7341,0,2,7426,0,0,0,7,7435,0,2,3300,0,0,0,2,3304,0,0,3096,0,0,0,1,3097,0,1,3891,0,0,0,6,3898,0,0,5006,0,0,0,3,5009,0,1,10825,0,0,0,3,10829,0,0,8112,0,0,0,5,8117,0,0,5295,0,0,0,0,5295,1,0,4910,2,0,0,1,4914,0,0,12089,0,0,0,1,12090,0,0,6666,0,0,0,3,6669,0,0,8334,0,0,0,5,8339,2,24,148598,5,0,0,41,148670,0.65
S920999,凱基證券自營,0,0,1734,10,0,0,0,1744,0,0,6810,10,0,0,0,6820,0,94,6842,5,0,0,0,6941,0,0,4397,25,0,0,0,4422,0,20,12424,47,0,0,0,12491,0,30,5291,5,0,0,0,5326,0,20,4535,0,0,0,0,4555,0,0,4912,5,0,0,0,4917,0,0,4506,0,0,0,0,4506,0,0,3675,11,0,0,0,3686,36,84,8622,13,0,0,0,8755,0,1,4430,7,0,0,3,4441,0,20,6295,0,0,0,0,6315,1,0,4976,6,0,0,0,4983,0,3,4609,15,0,0,0,4627,0,62,11915,11,0,0,0,11988,0,3,6463,15,0,0,0,6481,0,0,4072,10,0,0,0,4082,0,0,3240,10,0,0,0,3250,0,24,5130,26,0,0,0,5180,0,0,4112,20,0,0,0,4132,0,20,7987,10,0,0,2,8019,37,381,126977,261,0,0,5,127661,0.550000000000000064
S126999,宏遠證券自營,0,0,5037,0,0,0,0,5037,0,0,6634,0,0,0,0,6634,0,0,11106,0,0,0,0,11106,0,0,4935,0,0,0,0,4935,0,0,8812,0,0,0,0,8812,0,0,8711,0,0,0,0,8711,0,0,3148,0,0,0,0,3148,0,0,2729,0,0,0,0,2729,0,0,3221,0,0,0,0,3221,0,0,4642,0,0,0,0,4642,0,0,5964,0,0,0,0,5964,0,0,6908,0,0,0,0,6908,0,0,1851,0,0,0,0,1851,0,0,2898,0,0,0,0,2898,0,0,2358,0,0,0,0,2358,0,0,8039,0,0,0,0,8039,0,0,6979,0,0,0,0,6979,0,0,5860,0,0,0,0,5860,0,0,1282,0,0,0,0,1282,0,0,3975,0,0,0,0,3975,0,0,6065,0,0,0,0,6065,0,0,4480,0,0,0,0,4480,0,0,115634,0,0,0,0,115634,0.5
S856000,新光證券,0,0,3082,0,0,0,1,3083,3,2,4825,0,0,0,0,4830,2,0,3534,0,0,0,0,3536,0,0,2145,0,0,0,0,2145,6,0,8427,0,0,0,0,8433,0,40,4956,0,0,0,0,4996,0,0,3843,0,0,0,0,3843,0,0,4617,0,0,0,0,4617,0,0,5702,0,0,0,0,5702,0,3,5528,0,0,0,0,5531,0,2,5933,0,0,0,0,5935,0,4,3284,0,0,0,0,3288,30,71,3510,0,0,0,0,3611,0,50,3953,0,0,0,1,4004,0,0,4099,0,0,0,0,4099,0,0,5870,0,0,0,0,5870,0,0,4859,0,0,0,0,4859,0,0,2681,0,0,0,0,2681,0,0,2509,0,0,0,0,2509,0,0,4408,0,0,0,0,4408,0,1,5528,0,0,0,1,5530,0,0,5108,0,0,0,0,5108,41,173,98401,0,0,0,3,98618,0.43
