期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F026000,富邦期貨,3,20,46138,159,0,0,8,46328,4,2,30904,79,0,0,14,31003,0,38,29148,70,0,0,10,29266,0,10,29994,95,0,0,0,30099,2,4,38043,90,0,0,0,38139,1,2,34205,161,0,0,0,34369,2,25,50563,106,0,0,1,50697,1,53,33027,102,0,0,2,33185,6,36,43759,481,0,0,0,44282,3,30,47167,55,0,0,0,47255,6,52,43867,145,0,0,4,44074,2,16,59658,49,0,0,8,59733,0,4,41861,7,0,0,4,41876,0,0,32572,5,0,0,4,32581,5,7,35880,14,0,0,16,35922,1,2,33548,26,0,0,1,33578,2,23,38267,37,0,0,0,38329,21,20,30680,27,0,0,1,30749,10,47,25500,21,0,0,0,25578,2,17,49793,46,0,0,0,49858,2,28,38483,14,0,0,0,38527,12,25,24846,31,0,0,7,24921,85,461,837903,1820,0,0,80,840349,3.47
F008000,統一期貨,9,5,54748,10,0,0,26,54798,2,4,26740,2,8,0,105,26861,2,0,23793,8,20,0,137,23960,24,0,23993,10,4,0,29,24060,10,5,33829,0,0,0,12,33856,0,0,43584,0,0,0,80,43664,4,400,42727,0,8,0,21,43160,23,16,21899,0,0,0,88,22026,0,93,57441,3,0,0,45,57582,8,9,38035,0,0,0,78,38130,46,22,51328,24,0,0,83,51503,5,82,39766,25,0,0,79,39957,108,126,28491,2,0,0,65,28792,0,0,27526,0,0,0,41,27567,49,22,37766,3,0,0,2,37842,0,0,38881,6,0,0,83,38970,52,41,33638,1,0,0,46,33778,130,51,24305,6,0,0,87,24579,184,387,28429,0,0,0,0,29000,185,93,44153,2,0,0,26,44459,0,78,41197,4,0,0,91,41370,1,159,26020,0,0,0,126,26306,842,1593,788289,106,40,0,1350,792220,3.27
F029000,康和期貨,0,8,38709,0,4,0,3,38724,0,13,24599,0,0,0,2,24614,21,4,22176,2,0,0,1,22204,26,0,30063,8,0,0,0,30097,1,8,31307,15,0,0,2,31333,22,11,34847,10,0,0,2,34892,20,42,42547,5,0,0,2,42616,0,23,28320,0,0,0,8,28351,1,36,42722,6,4,0,0,42769,4,24,34125,15,4,0,0,34172,1,6,40487,0,0,0,5,40499,6,24,45860,2,8,0,4,45904,1,0,32411,2,0,0,15,32429,8,17,24760,0,0,0,5,24790,2,3,34977,0,0,0,4,34986,1,3,32206,2,0,0,9,32221,6,1,31933,1,0,0,7,31948,1,0,25466,0,1,0,38,25506,0,7,27958,0,0,0,1,27966,1,4,41733,0,0,0,2,41740,8,32,35986,0,0,0,0,36026,1,9,20814,0,0,0,4,20828,131,275,724006,68,21,0,114,724615,2.99
F039000,大昌期貨,3,0,35693,30,0,0,14,35740,2,0,25501,5,0,0,3,25511,0,0,24210,5,0,0,0,24215,1,1,25364,0,0,0,3,25369,0,1,28086,5,0,0,4,28096,0,0,35328,5,0,0,0,35333,0,0,43524,5,0,0,3,43532,8,8,28050,5,0,0,3,28074,8,3,38239,0,0,0,3,38253,0,2,33462,20,0,0,0,33484,0,1,43851,51,0,0,0,43903,0,1,43157,20,0,0,0,43178,0,0,27567,45,0,0,0,27612,0,2,23552,0,0,0,0,23554,0,0,26706,0,0,0,0,26706,0,0,28905,8,0,0,0,28913,0,0,23287,12,0,0,0,23299,0,0,20373,7,0,0,0,20380,0,2,21079,0,0,0,2,21083,0,9,33737,0,0,0,0,33746,0,0,35160,0,0,0,0,35160,0,8,23773,10,0,0,0,23791,22,38,668604,233,0,0,35,668932,2.75999999999999968
F018000,元富期貨,0,12,24007,15,0,0,0,24034,1,3,17169,5,0,0,0,17178,0,10,16591,1,0,0,6,16608,0,13,14067,1,0,0,2,14083,3,12,20012,5,0,0,4,20036,1,7,28384,0,0,0,2,28394,2,8,28434,0,0,0,0,28444,1,4,24617,0,0,0,4,24626,0,2,33363,13,0,0,6,33384,2,0,25520,0,0,0,4,25526,0,27,30687,0,0,0,0,30714,0,1,28682,11,0,0,0,28694,0,0,23107,7,0,0,2,23116,0,0,19745,1,0,0,1,19747,1,0,23623,1,0,0,0,23625,4,0,24424,0,0,0,1,24429,2,0,26258,3,0,0,0,26263,0,2,23133,1,0,0,0,23136,0,59,25304,2,0,0,0,25365,4,14,32128,1,0,0,1,32148,3,24,36756,5,0,0,0,36788,0,11,25579,0,0,0,5,25595,24,209,551590,72,0,0,38,551933,2.27999999999999968
F007000,日盛期貨,373,326,32649,2,0,0,0,33350,120,79,25977,3,0,0,4,26183,302,13,19529,0,0,0,10,19854,104,169,23021,1,0,0,0,23295,397,82,26994,0,0,0,4,27477,16,30,25173,0,0,0,0,25219,25,254,33166,0,0,0,0,33445,73,235,19956,1,0,0,0,20265,35,77,26611,2,0,0,1,26726,301,11,24805,2,0,0,0,25119,704,8,30119,0,0,0,2,30833,146,24,31403,1,0,0,2,31576,103,7,20841,4,0,0,2,20957,97,3,17812,0,0,0,0,17912,142,3,17775,15,0,0,0,17935,63,5,18197,18,0,0,2,18285,919,29,22046,12,0,0,0,23006,198,325,20434,0,0,0,18,20975,18,403,20644,3,0,0,0,21068,90,151,25171,1,0,0,0,25413,64,796,29824,0,0,0,4,30688,91,101,19432,2,0,0,6,19632,4381,3131,531579,67,0,0,55,539213,2.23
F020999,群益期貨自營,0,0,9099,0,0,0,0,9099,68,0,6876,0,0,0,0,6944,46,0,8925,0,0,0,0,8971,112,0,12918,0,0,0,0,13030,0,0,13310,19,0,0,0,13329,0,0,23687,0,0,0,0,23687,0,0,26273,0,0,0,0,26273,0,0,25779,0,0,0,0,25779,0,0,35025,0,0,0,0,35025,2,43,36229,0,0,0,0,36274,0,0,27846,0,0,0,0,27846,84,50,10130,0,0,0,0,10264,0,0,5462,0,0,0,0,5462,0,0,5988,0,0,0,0,5988,20,0,6742,5,0,0,20,6787,0,0,5168,19,0,0,20,5207,0,0,5238,2,0,0,40,5280,0,0,6246,8,0,0,40,6294,0,0,12162,15,0,0,0,12177,0,0,40231,5,0,0,0,40236,0,0,11529,0,0,0,10,11539,0,0,17848,15,0,0,0,17863,332,93,352711,88,0,0,130,353354,1.46
F013000,大華期貨,0,4,19532,0,0,0,1,19537,0,5,8917,1,0,0,0,8923,0,13,5634,0,0,0,0,5647,0,6,13433,2,0,0,0,13441,0,3,6277,31,0,0,2,6313,0,17,9289,1,0,0,0,9307,0,4,10178,0,0,0,1,10183,4,4,11387,1,0,0,1,11397,0,2,13209,0,0,0,1,13212,0,9,9534,3,0,0,0,9546,4,3,15173,2,0,0,4,15186,0,6,14451,0,0,0,0,14457,0,3,11993,0,0,0,0,11996,0,4,8946,0,0,0,1,8951,0,3,10267,0,0,0,0,10270,0,3,10755,30,0,0,0,10788,9,7,12183,9,0,0,0,12208,1,5,9691,0,0,0,0,9697,0,4,8588,0,0,0,0,8592,5,3,11193,4,0,0,5,11210,0,7,15011,0,0,0,0,15018,3,2,6366,0,0,0,0,6371,26,117,242007,84,0,0,16,242250,1
F005000,國票期貨,4,3,11889,5,0,0,0,11901,0,0,8653,2,0,0,0,8655,1,0,5783,13,0,0,0,5797,8,3,7888,5,0,0,0,7904,18,1,9099,2,0,0,2,9122,3,5,10207,18,0,0,0,10233,10,7,14775,30,0,0,0,14822,6,1,7562,2,0,0,5,7576,6,16,14885,5,0,0,0,14912,8,7,14988,11,0,0,0,15014,6,5,17859,0,0,0,92,17962,4,4,13167,1,3,0,31,13210,11,5,10082,6,0,0,0,10104,0,0,8616,7,0,0,0,8623,0,10,9731,0,0,0,0,9741,0,6,12091,3,0,0,50,12150,12,1,10955,8,0,0,90,11066,12,0,7166,3,0,0,160,7341,6,24,9529,0,0,0,2,9561,31,11,12879,7,0,0,0,12928,5,25,11582,5,0,0,0,11617,2,19,7478,0,22,0,0,7521,153,153,236864,133,25,0,432,237760,0.98
F030000,兆豐期貨,2,8,11817,5,0,0,1,11833,1,5,8691,5,0,0,0,8702,1,1,8100,0,0,0,0,8102,1,6,11848,5,0,0,0,11860,1,3,9980,7,0,0,0,9991,1,1,11237,0,0,0,0,11239,3,6,10047,5,0,0,0,10061,0,1,7945,5,0,0,4,7955,17,6,11754,5,0,0,0,11782,0,3,11900,0,0,0,0,11903,0,4,12992,0,0,0,0,12996,1,0,12097,0,0,0,0,12098,0,2,12522,0,0,0,1,12525,0,0,7129,0,0,0,0,7129,1,2,9932,0,0,0,0,9935,0,0,9579,0,0,0,1,9580,1,2,10136,0,0,0,0,10139,0,0,10971,2,0,0,0,10973,0,2,8903,0,0,0,0,8905,0,2,11207,0,0,0,3,11212,1,1,14423,0,0,0,0,14425,1,1,9306,0,0,0,1,9309,32,56,232516,39,0,0,11,232654,0.96
S592999,元富證券自營,0,0,15178,0,0,0,0,15178,0,0,7913,0,0,0,0,7913,0,0,7287,0,0,0,0,7287,0,0,13405,0,0,0,0,13405,0,0,8495,0,0,0,0,8495,0,0,12680,0,0,0,0,12680,0,0,15778,0,0,0,0,15778,0,0,27086,0,0,0,0,27086,0,0,7865,0,0,0,0,7865,0,0,9088,0,0,0,0,9088,0,0,10227,0,0,0,0,10227,0,0,12000,0,0,0,0,12000,0,0,4923,0,0,0,0,4923,0,0,1947,0,0,0,0,1947,0,0,3670,0,0,0,0,3670,0,0,4776,0,0,0,0,4776,0,0,7645,0,0,0,0,7645,0,0,6984,0,0,0,0,6984,0,0,4183,0,0,0,0,4183,0,0,11429,0,0,0,0,11429,0,0,8901,0,0,0,0,8901,0,0,4581,0,0,0,0,4581,0,0,206041,0,0,0,0,206041,0.85
F014000,華南期貨,0,0,11402,0,0,0,0,11402,0,0,6779,0,0,0,1,6780,1,2,6436,0,0,0,4,6443,0,0,8216,5,0,0,0,8221,0,0,7351,0,0,0,0,7351,0,0,11242,0,0,0,0,11242,0,8,11762,35,0,0,0,11805,0,0,6332,19,0,0,0,6351,3,0,9118,5,0,0,0,9126,0,5,8242,11,0,0,0,8258,0,0,10719,3,0,0,4,10726,0,10,11587,16,0,0,0,11613,0,0,7491,5,0,0,0,7496,0,3,6834,0,0,0,0,6837,0,1,8394,0,0,0,0,8395,0,2,9560,0,0,0,0,9562,0,21,7086,0,0,0,0,7107,0,13,5543,0,0,0,0,5556,0,15,7593,0,0,0,0,7608,0,6,10270,0,0,0,0,10276,0,0,10469,1,0,0,0,10470,1,16,6081,0,0,0,0,6098,5,102,188507,100,0,0,9,188723,0.78
S920999,凱基證券自營,0,0,4592,55,0,0,0,4647,0,20,4726,15,0,0,0,4761,0,0,4328,12,0,0,0,4340,0,0,7410,15,0,0,0,7425,0,0,8130,10,0,0,0,8140,0,0,14814,15,0,0,0,14829,0,1,9652,5,0,0,0,9658,0,1,7516,1,0,0,10,7528,0,0,16091,0,0,0,0,16091,0,0,13639,0,0,0,0,13639,0,0,4852,6,0,0,0,4858,20,0,46,20,0,0,0,86,10,0,0,5,0,0,0,15,0,0,4013,7,0,0,0,4020,0,0,5223,10,0,0,10,5243,20,0,4501,6,0,0,0,4527,0,0,8866,20,0,0,10,8896,0,0,4204,21,0,0,0,4225,0,0,5325,20,0,0,0,5345,0,0,7232,19,0,0,2,7253,0,0,3244,5,0,0,0,3249,0,0,5040,10,0,0,0,5050,50,22,143444,277,0,0,32,143825,0.59
S884000,玉山證券,0,0,6013,0,0,0,0,6013,0,0,3622,0,0,0,0,3622,0,0,3323,0,0,0,0,3323,0,0,4077,0,0,0,1,4078,0,0,7607,0,0,0,1,7608,0,0,7529,0,0,0,1,7530,0,0,6820,0,0,0,0,6820,0,0,6122,0,0,0,0,6122,0,0,17250,0,0,0,0,17250,0,0,5662,0,0,0,0,5662,0,0,5423,0,0,0,3,5426,0,0,9368,0,0,0,3,9371,0,0,6271,0,0,0,8,6279,0,0,7061,0,0,0,10,7071,0,0,7136,0,0,0,4,7140,0,0,4322,0,0,0,0,4322,0,0,4362,0,0,0,2,4364,0,0,7453,0,0,0,3,7456,0,0,5185,0,0,0,0,5185,0,0,8062,0,0,0,0,8062,0,0,5349,0,0,0,0,5349,0,4,4442,0,0,0,24,4470,0,4,142459,0,0,0,60,142523,0.59
S144000,美林證券,0,0,3328,0,0,0,0,3328,0,0,2677,0,0,0,0,2677,0,0,1925,0,0,0,0,1925,0,0,500,0,0,0,0,500,0,0,5505,0,0,0,0,5505,0,0,3131,0,0,0,0,3131,0,0,2099,0,0,0,0,2099,0,0,5687,0,0,0,0,5687,0,0,4584,0,0,0,0,4584,0,0,3786,0,0,0,0,3786,0,0,3908,0,0,0,0,3908,0,0,18978,0,0,0,0,18978,0,0,10028,0,0,0,0,10028,0,0,2662,0,0,0,0,2662,0,0,9445,0,0,0,0,9445,0,0,13932,0,0,0,0,13932,0,0,6191,0,0,0,0,6191,0,0,2520,0,0,0,0,2520,0,0,8957,0,0,0,0,8957,0,0,13865,0,0,0,0,13865,0,0,10383,0,0,0,0,10383,0,0,7978,0,0,0,0,7978,0,0,142069,0,0,0,0,142069,0.59
F002999,永豐期貨自營,0,0,3028,0,0,0,0,3028,0,0,3857,0,0,0,0,3857,0,0,2095,0,0,0,0,2095,0,0,2771,0,0,0,0,2771,0,0,4797,0,0,0,0,4797,0,0,6234,0,0,0,0,6234,0,0,7188,0,0,0,0,7188,0,0,4218,0,0,0,0,4218,0,0,8769,0,0,0,0,8769,0,0,7250,0,0,0,0,7250,0,0,9449,0,0,0,0,9449,0,0,8026,0,0,0,0,8026,0,0,6420,0,0,0,0,6420,0,0,7373,0,0,0,0,7373,0,0,7422,0,0,0,0,7422,0,0,5720,0,0,0,0,5720,0,0,6578,0,0,0,0,6578,0,0,5076,0,0,0,0,5076,0,0,7623,0,0,0,0,7623,0,0,9026,0,0,0,0,9026,0,0,9410,0,0,0,0,9410,0,0,8708,0,0,0,0,8708,0,0,141038,0,0,0,0,141038,0.58
F001000,國泰期貨,2,0,7161,1,0,0,2,7166,3,0,4859,14,0,0,11,4887,5,0,3391,0,0,0,6,3402,6,0,4526,0,0,0,0,4532,13,0,5033,0,0,0,0,5046,0,9,4880,3,0,0,0,4892,8,46,6695,0,0,0,2,6751,3,30,4474,0,0,0,0,4507,3,7,7083,0,0,0,0,7093,28,4,6687,4,0,0,0,6723,2,6,5611,4,0,0,17,5640,7,2,7923,4,0,0,3,7939,5,0,5787,5,0,0,0,5797,2,12,3837,2,0,0,2,3855,0,0,4633,0,0,0,0,4633,4,0,4128,0,0,0,0,4132,5,5,8535,0,0,0,0,8545,4,0,5780,0,0,0,0,5784,6,0,5517,2,0,0,1,5526,1,10,7123,0,0,0,0,7134,0,10,7540,2,0,0,0,7552,1,20,3740,0,0,0,4,3765,108,161,124943,41,0,0,48,125301,0.52
S538000,第一金證券,0,0,5991,44,0,0,0,6035,0,0,4244,27,0,0,1,4272,0,12,3092,0,0,0,1,3105,0,0,4616,11,0,0,0,4627,0,2,7231,1,0,0,0,7234,0,8,4060,0,0,0,1,4069,0,0,4948,0,0,0,3,4951,0,0,3269,0,0,0,4,3273,0,0,5649,0,0,0,2,5651,0,1,5123,5,0,0,0,5129,0,8,6657,5,0,0,2,6672,2,0,6025,0,0,0,0,6027,0,0,3921,0,0,0,0,3921,6,0,3269,5,0,0,0,3280,0,2,4838,26,0,0,0,4866,0,0,5183,0,0,0,0,5183,0,0,6299,0,0,0,0,6299,0,0,5177,1,0,0,0,5178,0,0,4797,0,0,0,0,4797,0,0,7378,0,0,0,0,7378,0,14,7435,0,0,0,0,7449,0,0,2617,0,0,0,0,2617,8,47,111819,125,0,0,14,112013,0.46
S845999,康和證券自營,20,0,6092,0,0,0,0,6112,0,0,3495,0,0,0,0,3495,50,0,4815,0,0,0,0,4865,10,0,3416,0,0,0,0,3426,0,0,4936,0,0,0,0,4936,0,0,4529,0,0,0,0,4529,5,0,14414,0,0,0,0,14419,10,0,3630,0,0,0,0,3640,0,0,8341,0,0,0,0,8341,15,0,12654,0,0,0,0,12669,0,0,4458,0,0,0,0,4458,0,0,4456,0,0,0,0,4456,20,0,3588,0,0,0,0,3608,0,0,2044,0,0,0,0,2044,0,0,7444,0,0,0,0,7444,10,0,3240,0,0,0,0,3250,20,0,1876,0,0,0,0,1896,70,0,2178,0,0,0,0,2248,20,0,2754,0,0,0,0,2774,20,0,5589,0,0,0,0,5609,0,0,5096,0,0,0,0,5096,0,0,1074,0,0,0,0,1074,270,0,110119,0,0,0,0,110389,0.46
