期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F029000,康和期貨,0,2,18717,0,0,0,205,18924,0,7,15046,0,0,0,35,15088,0,26,26257,0,0,0,1,26284,1,2,13582,0,0,0,5,13590,3,9,21786,0,0,0,42,21840,10,15,42604,0,0,0,24,42653,1,23,18496,0,0,0,36,18556,0,13,14553,75,0,0,54,14695,4,13,28402,25,0,0,47,28491,3,10,16853,0,0,0,10,16876,5,2,17113,20,0,0,9,17149,0,1,11246,1,0,0,25,11273,8,2,12174,20,0,0,34,12238,9,1,19013,0,1,0,109,19133,3,0,13455,0,0,0,27,13485,0,0,14823,0,0,0,89,14912,3,1,8812,0,0,0,126,8942,9,1,15205,0,0,0,46,15261,10,5,22404,0,0,0,41,22460,1,10,9141,5,0,0,104,9261,3,13,13639,5,0,0,0,13660,10,0,13756,0,0,0,2,13768,83,156,387077,151,1,0,1071,388539,2.44
F039000,大昌期貨,0,9,17459,72,0,0,4,17544,0,6,15013,0,0,0,12,15031,0,19,25351,5,0,0,6,25381,0,9,8427,19,0,0,6,8461,0,0,24195,12,0,0,0,24207,38,3,38788,5,0,0,3,38837,14,0,24298,6,0,0,0,24318,0,0,13889,1,0,0,6,13896,25,2,33024,0,0,0,10,33061,25,0,26824,23,0,0,4,26876,0,4,18639,38,0,0,1,18682,3,3,7149,11,0,0,5,7171,3,3,13697,4,0,0,2,13709,0,4,15475,14,0,0,0,15493,0,1,10136,16,0,0,8,10161,0,1,13150,7,0,0,10,13168,0,1,11670,11,0,0,106,11788,0,1,12760,5,0,0,84,12850,3,3,17956,13,0,0,54,18029,0,16,6708,2,0,0,47,6773,3,11,16924,3,0,0,4,16945,0,49,10008,2,0,0,6,10065,114,145,381540,269,0,0,378,382446,2.4
F008000,統一期貨,1,2,16096,83,0,0,29,16211,438,146,13796,49,0,0,26,14455,184,323,24581,25,0,0,146,25259,6,5,12282,25,0,0,4,12322,209,30,22448,21,0,0,70,22778,98,160,41177,47,0,0,0,41482,55,23,14585,21,0,0,190,14874,5,2,13505,6,0,0,56,13574,17,6,41767,12,0,0,11,41813,10,0,26448,117,0,0,185,26760,0,0,12710,236,0,0,10,12956,0,5,7404,82,0,0,102,7593,17,2,11343,74,0,0,5,11441,4,0,14580,38,0,0,22,14644,0,0,9238,36,0,0,442,9716,0,33,8666,7,0,0,236,8942,0,15,9466,20,0,0,164,9665,0,15,14336,11,0,0,155,14517,8,16,17845,43,0,0,116,18028,0,5,7523,14,0,0,74,7616,0,171,12159,75,0,0,71,12476,0,3,15477,19,0,0,48,15547,1052,962,367432,1061,0,0,2162,372669,2.34
F007000,日盛期貨,1,5,15973,3,0,0,1,15983,2,1,19483,6,0,0,1,19493,5,127,22663,0,0,0,2,22797,0,40,13704,0,0,0,0,13744,24,187,43924,0,0,0,0,44135,1,108,38275,3,0,0,0,38387,23,67,21845,0,0,0,0,21935,106,19,11099,0,0,0,0,11224,290,303,24212,0,0,0,0,24805,158,122,22638,0,0,0,0,22918,288,89,12156,1,0,0,0,12534,186,2,12695,0,0,0,7,12890,0,0,11298,0,0,0,20,11318,66,29,14536,21,0,0,20,14672,1,1,8886,1,0,0,0,8889,0,7,9179,1,0,0,21,9208,1,15,10028,1,0,0,0,10045,85,58,12043,1,0,0,11,12198,108,276,14682,0,0,0,0,15066,83,290,8568,0,0,0,0,8941,121,200,10962,1,0,0,0,11284,30,99,8981,0,0,0,2,9112,1579,2045,367830,39,0,0,85,371578,2.33
S585999,統一證券自營,0,0,7357,0,0,0,0,7357,0,0,13981,0,0,0,0,13981,0,0,26227,0,0,0,0,26227,0,0,12316,0,0,0,0,12316,0,0,30711,0,0,0,0,30711,0,0,61835,0,0,0,0,61835,0,0,21924,0,0,0,0,21924,0,0,29296,0,0,0,0,29296,0,0,63869,0,0,0,0,63869,0,0,44630,0,0,0,0,44630,0,0,5309,0,0,0,0,5309,0,0,1175,0,0,0,0,1175,0,0,3013,0,0,0,0,3013,0,0,4463,0,0,0,0,4463,0,0,2327,0,0,0,0,2327,0,0,1509,0,0,0,0,1509,0,0,1144,0,0,0,0,1144,0,0,2183,0,0,0,0,2183,0,0,4553,0,0,0,0,4553,0,0,785,0,0,0,0,785,0,0,4424,0,0,0,0,4424,0,0,2290,0,0,0,0,2290,0,0,345321,0,0,0,0,345321,2.17
F018000,元富期貨,0,32,10169,15,0,0,0,10216,2,6,12271,18,1,0,0,12298,19,16,18350,10,0,0,2,18397,26,13,7459,1,0,0,0,7499,29,46,19690,6,0,0,0,19771,77,17,33397,13,0,0,0,33504,10,6,13648,2,0,0,0,13666,24,16,10212,0,0,0,0,10252,3,22,23910,14,1,0,1,23951,1,1,16002,0,1,0,0,16005,6,10,12410,27,0,0,0,12453,1,3,5537,7,0,0,0,5548,1,2,8650,5,0,0,1,8659,2,10,13918,4,0,0,0,13934,4,9,6794,2,0,0,2,6811,5,73,7659,0,1,0,3,7741,0,16,8338,0,0,0,5,8359,0,18,7529,1,0,0,1,7549,1,10,13899,2,0,0,0,13912,0,3,6247,4,0,0,1,6255,2,13,9728,4,0,0,1,9748,1,37,6742,2,0,0,0,6782,214,379,272559,137,4,0,17,273310,1.72
F021999,元大寶來期貨自營,0,0,11071,0,0,0,0,11071,0,40,9095,0,0,0,20,9155,0,0,14028,0,0,0,20,14048,0,0,7107,0,0,0,0,7107,0,41,12227,0,0,0,0,12268,16,0,31450,0,0,0,0,31466,0,0,18744,0,0,0,0,18744,0,0,11106,0,0,0,0,11106,0,0,28135,0,0,0,0,28135,0,0,11021,0,0,0,20,11041,0,0,7378,0,0,0,2,7380,0,0,3621,0,0,0,0,3621,154,0,4423,0,0,0,0,4577,0,0,10158,0,0,0,20,10178,0,0,9417,0,0,0,0,9417,0,0,5563,0,0,0,12,5575,0,0,819,0,0,0,0,819,0,10,3294,0,0,0,0,3304,0,0,1789,0,0,0,0,1789,0,0,436,0,0,0,0,436,0,0,1328,0,0,0,0,1328,0,0,1366,0,0,0,0,1366,170,91,203576,0,0,0,94,203931,1.28
F013000,大華期貨,0,27,7925,0,0,0,22,7974,6,16,7903,0,0,0,5,7930,0,48,13404,1,0,0,0,13453,0,40,7127,0,0,0,0,7167,0,34,10707,2,0,0,0,10743,1,48,20272,0,0,0,0,20321,4,38,7103,4,0,0,0,7149,0,19,6373,92,0,0,0,6484,9,20,12424,0,0,0,0,12453,0,21,9790,1,0,0,0,9812,0,13,8268,5,0,0,0,8286,0,7,3999,0,0,0,0,4006,0,8,4867,4,0,0,0,4879,4,8,8618,2,0,0,1,8633,0,2,7507,0,0,0,1,7510,4,0,4916,0,0,0,11,4931,0,1,6240,0,0,0,6,6247,0,9,7869,4,0,0,0,7882,0,12,12266,2,0,0,7,12287,4,5,4336,0,0,0,7,4352,11,27,7174,2,0,0,1,7215,2,8,6449,1,0,0,1,6461,45,411,185537,120,0,0,62,186175,1.17
S920999,凱基證券自營,0,0,8606,10,0,0,0,8616,0,0,10994,13,0,0,2,11009,0,0,12752,15,0,0,0,12767,0,0,8871,16,0,0,0,8887,0,0,17223,10,0,0,0,17233,0,0,21221,15,0,0,0,21236,0,0,4098,0,0,0,10,4108,0,0,6257,16,0,0,0,6273,0,0,12419,5,0,0,0,12424,0,0,2603,11,0,0,0,2614,0,0,1944,12,0,0,0,1956,0,0,2032,20,0,0,0,2052,3,1,4610,16,0,0,0,4630,0,0,7914,5,0,0,0,7919,0,0,4689,5,0,0,10,4704,0,41,3301,10,0,0,11,3363,0,0,3311,3,0,0,60,3374,19,1,4755,5,0,0,30,4810,0,20,7531,41,0,0,2,7594,0,0,3515,10,0,0,0,3525,0,10,6978,3,0,0,1,6992,0,0,4471,10,0,0,2,4483,22,73,160095,251,0,0,128,160569,1.01
F030000,兆豐期貨,6,11,6641,0,0,0,0,6658,1,5,5629,0,0,0,0,5635,3,3,8991,1,0,0,0,8998,1,20,4198,0,0,0,0,4219,0,82,9751,0,0,0,0,9833,4,12,13608,0,0,0,0,13624,1,1,6871,0,0,0,0,6873,0,0,7174,1,0,0,0,7175,22,0,12462,0,0,0,2,12486,4,0,10964,0,0,0,0,10968,0,0,4848,0,0,0,0,4848,2,0,3263,0,0,0,0,3265,4,0,4398,0,0,0,0,4402,3,1,9068,0,0,0,0,9072,0,0,6457,0,0,0,0,6457,1,0,4496,0,0,0,0,4497,0,7,4107,0,0,0,2,4116,1,0,7174,6,0,0,0,7181,0,7,7240,0,0,0,0,7247,0,0,5922,0,0,0,0,5922,0,0,11078,0,0,0,0,11078,0,0,3671,1,0,0,0,3672,53,149,158011,9,0,0,4,158226,0.99
F034000,澳帝華期貨,0,0,6714,0,0,0,0,6714,0,0,11806,0,0,0,0,11806,0,0,8352,0,0,0,0,8352,0,0,5395,0,0,0,0,5395,0,0,7614,0,0,0,0,7614,0,0,23566,0,0,0,0,23566,0,0,20271,0,0,0,0,20271,0,0,9086,0,0,0,0,9086,0,0,11058,0,0,0,0,11058,0,0,6548,0,0,0,0,6548,0,0,1683,0,0,0,0,1683,0,0,1559,0,0,0,0,1559,0,0,4357,0,0,0,0,4357,0,0,1656,0,0,0,0,1656,0,0,3532,0,0,0,0,3532,0,0,5452,0,0,0,0,5452,0,0,7037,0,0,0,0,7037,0,0,213,0,0,0,0,213,0,0,7807,0,0,0,0,7807,0,0,564,0,0,0,0,564,0,0,6581,0,0,0,0,6581,0,0,5098,0,0,0,0,5098,0,0,155949,0,0,0,0,155949,0.98
F014000,華南期貨,0,2,5872,10,0,0,0,5884,0,0,7968,2,0,0,7,7977,0,7,7349,17,0,0,3,7376,0,6,4700,13,0,0,0,4719,0,20,10158,20,0,0,0,10198,0,0,14336,53,0,0,0,14389,0,0,10813,12,0,0,0,10825,0,0,5626,43,0,0,0,5669,0,51,11257,8,0,0,0,11316,0,0,8299,17,0,0,0,8316,0,0,4363,7,0,0,0,4370,0,0,2680,0,0,0,0,2680,0,4,4086,1,0,0,0,4091,0,2,5401,5,0,0,0,5408,0,6,2780,5,0,0,0,2791,0,0,3325,5,0,0,0,3330,0,0,2539,0,0,0,7,2546,0,20,4436,0,0,0,0,4456,0,0,5387,1,0,0,0,5388,0,0,2685,0,0,0,0,2685,0,60,6068,1,0,0,2,6131,0,0,6581,0,0,0,0,6581,0,178,136709,220,0,0,19,137126,0.86
F005000,國票期貨,4,27,6401,2,0,0,2,6436,4,2,4390,3,0,0,1,4400,24,56,8565,0,0,0,1,8646,7,3,5113,0,0,0,0,5123,26,2,9270,0,0,0,0,9298,28,15,15238,0,0,0,0,15281,8,12,6090,0,0,0,0,6110,0,5,4564,0,0,0,0,4569,4,25,11378,0,4,0,1,11412,0,3,9976,0,0,0,1,9980,1,8,8172,1,0,0,0,8182,0,4,2343,9,0,0,0,2356,0,0,3723,1,0,0,2,3726,10,15,4548,1,10,0,2,4586,0,17,2615,0,0,0,3,2635,0,11,3037,0,0,0,24,3072,0,2,2880,1,0,0,2,2885,0,14,4161,0,0,0,0,4175,0,18,7555,0,0,0,1,7574,0,13,2064,0,0,0,11,2088,0,23,4930,0,5,0,0,4958,0,0,4023,0,0,0,0,4023,116,275,131036,18,19,0,51,131515,0.83
S592999,元富證券自營,0,0,6375,0,0,0,0,6375,0,0,5770,0,0,0,0,5770,0,0,7015,0,0,0,0,7015,0,0,3022,0,0,0,0,3022,0,0,5743,0,0,0,0,5743,0,0,16787,0,0,0,0,16787,0,0,5814,0,0,0,0,5814,0,0,5932,0,0,0,0,5932,0,0,9909,0,0,0,0,9909,0,0,6446,0,0,0,0,6446,0,0,3746,0,0,0,0,3746,0,0,2295,0,0,0,0,2295,0,0,2184,0,0,0,0,2184,0,0,4193,0,0,0,0,4193,0,0,4368,0,0,0,0,4368,0,0,4827,0,0,0,0,4827,0,0,2879,0,0,0,0,2879,0,0,2870,0,0,0,0,2870,0,0,5817,0,0,0,0,5817,0,0,2394,0,0,0,0,2394,0,0,4903,0,0,0,0,4903,0,0,6240,0,0,0,0,6240,0,0,119529,0,0,0,0,119529,0.75
S572999,大華證券自營,0,0,5866,70,0,0,11,5947,0,0,16355,31,0,0,24,16410,0,0,5551,72,0,0,47,5670,0,0,3739,61,0,0,0,3800,0,0,6155,60,0,0,1,6216,0,0,10318,3,0,0,22,10343,0,0,1965,43,0,0,6,2014,0,0,6013,54,0,0,6,6073,0,0,9548,31,0,0,4,9583,0,0,6974,47,0,0,50,7071,0,2,3451,82,0,0,38,3573,0,0,1195,45,0,0,10,1250,0,0,3172,56,0,0,0,3228,0,40,3362,54,0,0,130,3586,0,0,2079,39,0,0,21,2139,0,0,2319,23,0,0,32,2374,22,0,2073,69,0,0,45,2209,7,0,1748,81,0,0,0,1836,13,0,2897,78,0,0,21,3009,0,0,1578,22,0,0,2,1602,0,2,2845,41,0,0,0,2888,0,0,6761,53,0,0,50,6864,42,44,105964,1115,0,0,520,107685,0.68
S518000,太平洋證券,0,0,3175,0,0,0,0,3175,2,0,4186,2,0,0,0,4190,23,5,5010,0,0,0,0,5038,10,0,3528,1,0,0,0,3539,5,13,5547,1,0,0,0,5566,2,3,12286,2,0,0,0,12293,1,13,5942,0,0,0,0,5956,0,4,5099,2,0,0,0,5105,2,25,9023,1,0,0,0,9051,0,1,6803,0,0,0,0,6804,8,3,3813,6,0,0,2,3832,0,1,1685,1,0,0,0,1687,0,2,2876,7,0,0,0,2885,1,2,3069,0,0,0,0,3072,0,1,2351,5,0,0,1,2358,47,1,3108,3,0,0,2,3161,0,42,2200,0,0,0,2,2244,14,32,2972,17,0,0,1,3036,13,11,3833,2,0,0,1,3860,0,0,2482,1,0,0,0,2483,0,18,2986,1,0,0,1,3006,0,2,3159,0,0,0,0,3161,128,179,95133,52,0,0,10,95502,0.6
F001000,國泰期貨,1,0,11604,0,0,0,0,11605,3,0,3130,1,0,0,0,3134,3,4,3635,0,0,0,1,3643,3,0,1826,0,0,0,0,1829,4,0,3804,0,0,0,1,3809,3,14,11779,0,0,0,0,11796,3,0,7037,0,0,0,0,7040,0,0,4609,0,0,0,3,4612,1,0,6254,0,0,0,0,6255,6,0,3267,0,0,0,0,3273,3,0,2600,0,0,0,0,2603,1,0,1890,0,0,0,0,1891,11,0,2648,0,0,0,0,2659,17,0,4095,0,0,0,0,4112,0,1,1772,0,0,0,9,1782,1,0,2404,0,0,0,0,2405,8,4,2234,0,0,0,4,2250,0,0,1771,0,0,0,10,1781,2,0,5010,0,0,0,5,5017,2,1,1316,0,0,0,2,1321,1,0,2500,0,0,0,0,2501,1,0,3882,0,0,0,0,3883,74,24,89067,1,0,0,35,89201,0.560000000000000064
F004999,凱基期貨自營,0,0,2338,0,0,0,0,2338,0,0,2582,0,0,0,0,2582,0,0,4272,0,0,0,0,4272,0,0,614,0,0,0,0,614,0,0,7066,0,0,0,0,7066,0,0,9564,0,0,0,0,9564,0,0,1142,0,0,0,0,1142,0,0,4626,0,0,0,0,4626,0,0,15702,0,0,0,0,15702,0,0,3322,0,0,0,0,3322,0,0,4010,0,0,0,0,4010,0,0,268,0,0,0,0,268,0,0,3928,0,0,0,0,3928,0,0,4460,0,0,0,0,4460,0,0,780,0,0,0,0,780,0,0,1668,0,0,0,0,1668,0,0,558,0,0,0,0,558,0,0,4804,0,0,0,0,4804,0,0,2794,0,0,0,0,2794,0,0,642,0,0,0,0,642,0,0,3748,0,0,0,0,3748,0,0,4356,0,0,0,0,4356,0,0,83244,0,0,0,0,83244,0.52
F002999,永豐期貨自營,0,0,4786,0,0,0,0,4786,0,0,1189,0,0,0,0,1189,0,0,5321,0,0,0,0,5321,0,0,2987,0,0,0,0,2987,0,0,5512,0,0,0,0,5512,0,0,10432,0,0,0,0,10432,0,0,4814,0,0,0,0,4814,0,0,3629,0,0,0,0,3629,0,0,7375,0,0,0,0,7375,0,0,4308,0,0,0,0,4308,0,0,2491,0,0,0,0,2491,0,0,1372,0,0,0,0,1372,0,0,3068,0,0,0,0,3068,0,0,1542,0,0,0,0,1542,0,0,1645,0,0,0,0,1645,0,0,1720,0,0,0,0,1720,0,0,1981,0,0,0,0,1981,0,0,1397,0,0,0,0,1397,0,0,1212,0,0,0,0,1212,0,0,439,0,0,0,0,439,0,0,1709,0,0,0,0,1709,0,0,1611,0,0,0,0,1611,0,0,70540,0,0,0,0,70540,0.44
