期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F039000,大昌期貨,0,2,16159,0,0,0,2,16163,0,0,21322,2,0,0,86,21410,1,10,43124,0,1,0,20,43156,0,10,20211,7,0,0,3,20231,0,1,14428,2,0,0,21,14452,3,7,24123,0,0,0,2,24135,9,23,25361,0,0,0,0,25393,9,59,31896,0,0,0,27,31991,11,46,26336,23,0,0,22,26438,31,1,26053,2,0,0,10,26097,6,1,29936,10,0,0,20,29973,5,3,20112,15,0,0,7,20142,7,0,16280,11,0,0,2,16300,2,0,23208,1,0,0,4,23215,0,4,18180,0,0,0,0,18184,0,8,33506,1,0,0,16,33531,3,0,17977,0,0,0,0,17980,4,0,20225,0,0,0,0,20229,3,4,18511,0,0,0,0,18518,0,0,22899,0,0,0,2,22901,1,1,22016,0,0,0,0,22018,0,1,22561,0,0,0,0,22562,95,181,514424,74,1,0,244,515019,3.3
F008000,統一期貨,0,0,18062,5,0,0,38,18105,1,1,20123,4,0,0,82,20211,2,84,39781,2,0,0,38,39907,4,0,18248,5,0,0,51,18308,1,2,16311,0,0,0,28,16342,12,7,22747,0,0,0,20,22786,3,11,32879,8,0,0,79,32980,4,41,27548,0,0,0,64,27657,9,3,20728,5,0,0,155,20900,6,1,22903,8,0,0,118,23036,1,13,25409,10,0,0,48,25481,3,0,19117,15,0,0,63,19198,0,0,23364,0,0,0,76,23440,0,42,16038,3,0,0,54,16137,5,0,21769,0,0,0,41,21815,46,3,35046,9,0,0,116,35220,3,0,16164,4,0,0,63,16234,1,4,22479,0,0,0,48,22532,22,8,21305,0,0,0,49,21384,0,1,22143,1,0,0,78,22223,24,1,31275,0,0,0,106,31406,2,5,14126,1,0,0,56,14190,149,227,507565,80,0,0,1471,509492,3.26
F007000,日盛期貨,1,3,13939,0,0,0,16,13959,0,369,12161,0,0,0,20,12550,160,477,36630,0,0,0,0,37267,161,223,22230,0,0,0,11,22625,321,3,13967,0,0,0,11,14302,0,983,23676,0,0,0,1,24660,0,568,21211,0,0,0,0,21779,6,385,27852,0,0,0,30,28273,2,537,19278,1,0,0,1,19819,1,381,19558,0,0,0,10,19950,1,311,15687,2,0,0,51,16052,22,405,16016,0,0,0,0,16443,6,280,24422,0,0,0,17,24725,12,283,13825,0,0,0,26,14146,1,14,19385,0,0,0,0,19400,3,28,16966,2,0,0,0,16999,3,380,12456,3,0,0,20,12862,1,100,16732,1,0,0,12,16846,0,1,15427,0,0,0,20,15448,2,205,16362,2,0,0,11,16582,14,66,18392,0,0,0,2,18474,27,1,17099,0,0,0,14,17141,744,6003,413271,11,0,0,273,420302,2.69
F018000,元富期貨,0,0,12115,3,0,0,0,12118,4,1,12494,0,0,0,5,12504,3,14,29357,0,0,0,3,29377,5,11,12764,0,2,0,0,12782,5,2,9440,15,0,0,2,9464,8,33,15535,0,0,0,1,15577,9,5,16474,0,0,0,0,16488,12,70,18033,0,0,0,2,18117,33,20,17257,12,0,0,4,17326,6,8,18017,5,0,0,1,18037,4,10,12921,3,0,0,1,12939,9,13,11792,1,0,0,1,11816,16,10,12474,0,0,0,4,12504,8,8,9903,0,0,0,1,9920,4,7,10603,1,0,0,3,10618,4,9,15359,0,0,0,1,15373,2,10,10604,0,0,0,0,10616,4,6,14935,0,0,0,1,14946,0,3,13665,0,0,0,0,13668,11,17,11792,0,0,0,0,11820,3,1,14317,1,0,0,0,14322,3,2,10362,0,0,0,0,10367,153,260,310213,41,2,0,30,310699,1.99
F020999,群益期貨自營,0,0,10338,5,0,0,0,10343,0,0,9356,5,0,0,8,9369,0,0,13275,0,0,0,0,13275,40,0,9496,15,0,0,0,9551,40,0,9879,5,0,0,0,9924,0,244,14722,10,0,0,0,14976,0,0,12624,0,0,0,0,12624,0,0,11254,25,0,0,11,11290,0,60,10440,25,0,0,20,10545,0,34,10167,0,0,0,0,10201,0,0,7365,50,0,0,20,7435,160,218,10653,20,0,0,0,11051,0,42,10414,0,0,0,0,10456,0,40,10259,0,0,0,0,10299,80,40,13250,0,0,0,0,13370,0,0,17536,0,0,0,0,17536,0,0,12100,0,0,0,0,12100,0,0,15477,0,0,0,0,15477,0,0,12842,5,0,0,0,12847,0,130,15597,5,0,0,0,15732,0,0,12857,0,0,0,0,12857,0,0,9510,10,0,0,0,9520,320,808,259411,180,0,0,59,260778,1.67
S144000,美林證券,0,0,6911,0,0,0,0,6911,0,0,6450,0,0,0,0,6450,0,0,20127,0,0,0,0,20127,0,0,21844,0,0,0,0,21844,0,0,6733,0,0,0,0,6733,0,0,14377,0,0,0,0,14377,0,0,11161,0,0,0,0,11161,0,0,19962,0,0,0,0,19962,0,0,8459,0,0,0,0,8459,0,0,18175,0,0,0,0,18175,0,0,4311,0,0,0,0,4311,0,0,11279,0,0,0,0,11279,0,0,17597,0,0,0,0,17597,0,0,6145,0,0,0,0,6145,0,0,13047,0,0,0,0,13047,0,0,16052,0,0,0,11,16063,0,0,7019,0,0,0,0,7019,0,0,13585,0,0,0,0,13585,0,0,8496,0,0,0,0,8496,0,0,16881,0,0,0,0,16881,0,0,7629,0,0,0,0,7629,0,0,1821,0,0,0,0,1821,0,0,258061,0,0,0,11,258072,1.65
S585999,統一證券自營,0,0,13401,0,0,0,0,13401,0,0,15458,0,0,0,0,15458,0,40,19156,0,0,0,0,19196,0,0,13511,0,0,0,0,13511,0,0,9791,0,0,0,0,9791,0,120,18881,0,0,0,0,19001,0,0,18391,0,0,0,0,18391,0,0,23105,0,0,0,0,23105,0,8,20346,0,0,0,0,20354,0,0,15153,0,0,0,0,15153,0,0,13088,0,0,0,0,13088,60,18,14955,0,0,0,0,15033,0,0,2702,0,0,0,0,2702,0,0,1708,0,0,0,0,1708,0,0,5682,0,0,0,0,5682,0,40,7649,0,0,0,0,7689,0,0,1962,0,0,0,0,1962,0,0,3578,0,0,0,0,3578,0,0,3519,0,0,0,0,3519,0,0,6922,0,0,0,0,6922,0,0,9320,0,0,0,0,9320,0,0,2039,0,0,0,0,2039,60,226,240317,0,0,0,0,240603,1.54
F005000,國票期貨,0,4,6057,0,0,0,0,6061,0,6,8505,0,0,0,48,8559,4,51,20714,0,0,0,0,20769,0,3,7249,0,0,0,0,7252,0,3,4687,0,0,0,1,4691,8,14,9988,0,0,0,10,10020,20,11,13084,0,0,0,9,13124,11,12,14719,0,0,0,3,14745,39,10,13963,10,0,0,0,14022,9,23,10695,5,0,0,0,10732,2,22,10300,15,0,0,1,10340,2,14,7401,26,0,0,0,7443,12,12,11258,10,0,0,10,11302,2,21,7064,5,0,0,0,7092,3,12,8812,10,0,0,0,8837,53,4,11275,5,0,0,6,11343,35,5,7476,0,0,0,0,7516,20,5,10377,0,0,0,7,10409,10,3,7677,0,0,0,0,7690,3,2,11970,0,0,0,0,11975,15,4,10870,0,0,0,0,10889,4,2,6994,0,0,0,0,7000,252,243,221135,86,0,0,95,221811,1.42
F030000,兆豐期貨,1,9,5673,0,0,0,0,5683,2,2,7086,0,0,0,2,7092,0,10,16116,0,0,0,0,16126,0,2,7206,0,0,0,0,7208,0,3,6269,0,0,0,0,6272,7,2,8884,0,0,0,0,8893,14,3,10953,0,0,0,0,10970,4,21,8174,0,0,0,3,8202,32,4,8452,0,0,0,2,8490,11,27,8089,0,0,0,3,8130,16,72,7381,0,0,0,5,7474,3,15,6074,0,0,0,3,6095,3,14,6524,1,0,0,5,6547,8,503,4806,0,0,0,4,5321,4,11,8054,0,0,0,3,8072,13,16,11370,0,0,0,14,11413,6,50,6198,2,0,0,12,6268,2,8,8612,0,0,0,9,8631,0,0,6527,0,0,0,4,6531,0,24,8627,0,0,0,2,8653,0,0,9212,0,0,0,0,9212,2,24,7186,0,0,0,4,7216,128,820,177473,3,0,0,75,178499,1.13999999999999984
F014000,華南期貨,0,0,4829,2,0,0,7,4838,0,2,6694,0,0,0,4,6700,0,0,11549,0,0,0,5,11554,0,0,6791,0,0,0,1,6792,0,0,4472,0,0,0,0,4472,0,0,6001,0,0,0,3,6004,0,2,10788,21,0,0,0,10811,0,0,8742,0,0,0,1,8743,0,35,8194,0,0,0,3,8232,0,0,7347,10,0,0,1,7358,0,1,9102,45,0,0,0,9148,10,0,7131,0,0,0,3,7144,0,0,6521,10,0,0,4,6535,0,0,5215,16,0,0,0,5231,0,0,7780,5,0,0,0,7785,0,0,11047,10,0,0,0,11057,0,12,6495,0,0,0,0,6507,0,12,8431,0,0,0,0,8443,10,0,5831,0,0,0,2,5843,0,0,7757,0,0,0,0,7757,0,0,9488,0,0,0,0,9488,0,0,8572,5,0,0,0,8577,20,64,168777,124,0,0,34,169019,1.08
S126999,宏遠證券自營,0,0,3667,0,0,0,0,3667,0,0,6170,0,0,0,0,6170,0,0,12389,0,0,0,0,12389,0,0,4483,0,0,0,0,4483,0,0,5143,0,0,0,0,5143,0,0,7153,0,0,0,0,7153,0,0,7753,0,0,0,0,7753,0,0,9279,0,0,0,0,9279,0,0,8960,0,0,0,0,8960,0,0,3179,0,0,0,0,3179,0,0,2680,0,0,0,0,2680,0,0,4768,0,0,0,0,4768,0,0,1270,0,0,0,0,1270,0,0,749,0,0,0,0,749,0,0,790,0,0,0,0,790,0,0,4793,0,0,0,0,4793,0,0,4261,0,0,0,0,4261,0,0,5964,0,0,0,0,5964,0,0,5095,0,0,0,0,5095,0,0,2741,0,0,0,0,2741,0,0,3885,0,0,0,0,3885,0,0,1577,0,0,0,0,1577,0,0,106749,0,0,0,0,106749,0.68
S538000,第一金證券,0,0,4828,0,0,0,0,4828,0,0,6783,0,0,0,2,6785,0,0,9187,0,0,0,1,9188,0,4,3872,0,0,0,0,3876,0,0,3424,0,0,0,1,3425,0,8,5654,0,0,0,0,5662,0,0,5357,0,0,0,0,5357,0,5,5042,0,0,0,1,5048,0,0,4907,0,0,0,9,4916,0,4,3709,0,0,0,1,3714,12,6,4303,0,0,0,8,4329,6,0,3236,0,0,0,2,3244,0,1,3135,0,0,0,1,3137,0,0,2031,0,0,0,0,2031,15,8,3701,0,0,0,1,3725,110,0,7087,0,0,0,3,7200,94,0,3970,0,0,0,0,4064,24,0,5006,7,0,0,1,5038,107,2,3010,13,0,0,1,3133,101,7,6251,7,0,0,1,6367,6,0,6466,3,0,0,1,6476,20,0,3132,1,0,0,0,3153,495,45,104091,31,0,0,34,104696,0.67
S884000,玉山證券,0,20,3861,0,0,0,1,3882,17,0,3144,0,0,0,0,3161,2,0,5673,0,0,0,0,5675,0,40,2379,0,0,0,0,2419,0,0,3086,2,0,0,0,3088,13,0,3256,5,0,0,1,3275,14,0,4854,0,0,0,0,4868,3,0,3506,0,0,0,8,3517,14,0,4118,0,0,0,3,4135,2,0,3938,0,0,0,2,3942,0,2,3564,11,0,0,0,3577,1,0,3248,0,0,0,0,3249,1,0,3347,0,0,0,94,3442,1,0,2845,0,0,0,241,3087,0,0,2115,0,0,0,0,2115,3,0,4275,0,0,0,0,4278,0,0,3982,0,0,0,0,3982,0,0,4747,0,0,0,0,4747,0,0,4626,0,0,0,0,4626,0,0,6203,0,0,0,0,6203,0,0,4751,0,0,0,0,4751,0,2,3191,0,0,0,6,3199,71,64,84709,18,0,0,356,85218,0.550000000000000064
S592999,元富證券自營,0,0,3306,0,0,0,0,3306,0,0,3825,0,0,0,0,3825,0,0,18047,0,0,0,0,18047,0,0,10831,0,0,0,0,10831,0,0,346,0,0,0,0,346,0,0,1989,0,0,0,0,1989,0,0,1505,0,0,0,0,1505,0,0,2708,0,0,0,0,2708,0,0,707,0,0,0,0,707,0,0,1402,0,0,0,0,1402,0,0,1815,0,0,0,0,1815,0,0,3705,0,0,0,0,3705,0,0,2616,0,0,0,0,2616,0,0,945,0,0,0,0,945,0,0,1593,0,0,0,0,1593,0,0,3250,0,0,0,0,3250,0,0,1729,0,0,0,0,1729,0,0,2772,0,0,0,0,2772,0,0,1450,0,0,0,0,1450,0,0,2699,0,0,0,0,2699,0,0,2595,0,0,0,0,2595,0,0,2492,0,0,0,0,2492,0,0,72327,0,0,0,0,72327,0.46
F001000,國泰期貨,0,0,2107,17,0,0,0,2124,0,1,2406,6,0,0,6,2419,0,2,5174,14,0,0,3,5193,0,0,2715,6,0,0,0,2721,0,0,1986,0,0,0,0,1986,0,14,2758,2,0,0,11,2785,0,0,3942,5,0,0,0,3947,0,4,5139,0,0,0,0,5143,1,0,3997,0,0,0,2,4000,1,1,4089,1,0,0,2,4094,0,0,2988,25,0,0,1,3014,0,2,3161,25,0,0,4,3192,1,0,2991,1,0,0,11,3004,3,0,2240,0,0,0,0,2243,2,2,1962,0,0,0,0,1966,0,5,2675,5,0,0,18,2703,2,0,2644,0,0,0,2,2648,0,0,3257,0,0,0,9,3266,0,4,2747,0,0,0,10,2761,0,0,3831,0,0,0,0,3831,0,0,4222,0,0,0,0,4222,0,4,2843,0,4,0,0,2851,10,39,69874,107,4,0,79,70113,0.45
S653000,大眾證券,0,0,2154,0,0,0,0,2154,0,0,2442,0,0,0,0,2442,0,0,4667,0,0,0,0,4667,0,0,2800,0,0,0,0,2800,0,0,3297,0,0,0,0,3297,0,0,2521,0,0,0,0,2521,0,0,3317,0,0,0,0,3317,0,0,4822,0,0,0,0,4822,1,0,3002,0,0,0,0,3003,0,0,2249,0,0,0,0,2249,0,0,2382,0,0,0,0,2382,1,0,3315,5,0,0,0,3321,0,0,2502,5,0,0,0,2507,0,0,3451,0,0,0,0,3451,0,0,3871,0,0,0,0,3871,0,0,3719,0,0,0,0,3719,0,0,2931,0,0,0,0,2931,0,0,3660,0,0,0,0,3660,0,0,2807,0,0,0,0,2807,0,0,4186,0,0,0,0,4186,0,0,3340,0,0,0,0,3340,0,0,2239,0,0,0,0,2239,2,0,69674,10,0,0,0,69686,0.45
S888999,國泰證券自營,0,0,1976,0,0,0,0,1976,0,0,3128,0,0,0,0,3128,0,0,4430,0,0,0,0,4430,0,0,2413,0,0,0,0,2413,0,0,4707,0,0,0,0,4707,0,0,2655,0,0,0,0,2655,0,0,4489,0,0,0,0,4489,0,0,4129,0,0,0,0,4129,0,0,1805,0,0,0,0,1805,0,0,3390,0,0,0,0,3390,0,0,2809,0,0,0,0,2809,0,0,3133,0,0,0,0,3133,0,0,2933,0,0,0,0,2933,0,0,1119,0,0,0,0,1119,0,0,2430,0,0,0,0,2430,0,0,4928,0,0,0,0,4928,0,0,1223,0,0,0,0,1223,0,0,2998,0,0,0,0,2998,0,0,3940,0,0,0,0,3940,0,0,3621,0,0,0,0,3621,0,0,5082,0,0,0,0,5082,0,0,1832,0,0,0,0,1832,0,0,69170,0,0,0,0,69170,0.44
F002999,永豐期貨自營,0,0,925,0,0,0,0,925,0,0,3675,0,0,0,0,3675,0,0,8535,0,0,0,0,8535,0,0,2280,0,0,0,0,2280,0,0,3595,0,0,0,0,3595,0,0,3067,0,0,0,0,3067,0,0,1354,0,0,0,0,1354,0,0,3068,0,0,0,0,3068,0,0,4617,0,0,0,0,4617,0,0,6332,0,0,0,0,6332,0,0,2183,0,0,0,0,2183,0,0,602,0,0,0,0,602,0,0,1209,0,0,0,0,1209,0,0,1561,0,0,0,0,1561,0,0,1255,0,0,0,0,1255,0,0,3125,0,0,0,0,3125,0,0,2368,0,0,0,0,2368,0,0,2394,0,0,0,0,2394,0,0,931,0,0,0,0,931,0,0,2968,0,0,0,0,2968,0,0,6809,0,0,0,0,6809,0,0,2323,0,0,0,0,2323,0,0,65176,0,0,0,0,65176,0.42
