期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
F008000,統一期貨,3,12,28905,3,0,0,86,29009,10,6,17431,49,0,0,9,17505,15,33,16501,11,0,0,42,16602,2,1,17986,13,0,0,30,18032,0,92,32075,21,0,0,149,32337,1,1,18676,25,0,0,33,18736,7,2,37750,9,0,0,72,37840,6,4,24920,3,0,0,10,24943,2,34,48389,35,0,0,26,48486,3,9,22962,5,0,0,77,23056,1,8,31579,11,0,0,3,31602,4,3,34153,3,0,0,10,34173,13,0,25816,8,0,0,63,25900,8,1,35021,7,0,0,73,35110,0,26,55029,16,0,0,59,55130,3,8,17492,16,0,0,12,17531,6,13,41056,16,0,0,3,41094,1,0,25349,18,0,0,60,25428,1,8,22812,14,0,0,31,22866,1,4,27441,4,0,0,60,27510,0,2,32226,9,0,0,16,32253,0,4,29428,46,0,0,6,29484,87,271,642997,342,0,0,930,644627,2.56
F039000,大昌期貨,0,1,29716,0,0,0,1,29718,0,3,28224,1,0,0,1,28229,0,0,14694,0,0,0,5,14699,0,6,18338,5,0,0,1,18350,1,19,25865,0,0,0,7,25892,0,6,29174,0,0,0,0,29180,2,33,35051,1,0,0,5,35092,0,10,14856,0,0,0,0,14866,2,10,37087,5,0,0,0,37104,0,0,23168,0,0,0,0,23168,3,1,28894,0,0,0,0,28898,0,9,30719,5,0,0,0,30733,0,4,28531,3,0,0,0,28538,0,4,21067,6,0,0,9,21086,0,2,37230,21,0,0,0,37253,4,2,13627,8,0,0,0,13641,0,5,37731,22,0,0,0,37758,0,5,48748,20,0,0,6,48779,0,4,23696,1,0,0,0,23701,0,1,22791,9,0,0,1,22802,0,0,36841,3,0,0,6,36850,0,0,31068,2,0,0,0,31070,12,125,617116,112,0,0,42,617407,2.45000000000000032
F029000,康和期貨,16,3,35640,0,0,0,50,35709,0,11,17594,0,0,0,0,17605,0,1,15028,0,0,0,12,15041,0,3,17952,5,0,0,11,17971,0,31,32345,0,0,0,45,32421,0,26,21464,0,2,0,11,21503,4,40,33755,0,0,0,13,33812,0,8,17660,0,0,0,2,17670,18,4,38222,0,0,0,9,38253,13,6,26282,5,0,0,37,26343,11,4,31534,0,6,0,10,31565,1,13,27192,0,0,0,9,27215,2,1,23478,0,0,0,26,23507,3,10,24364,0,0,0,23,24400,5,0,36800,10,0,0,1,36816,0,0,16289,0,0,0,3,16292,0,1,48547,0,0,0,1,48549,0,8,31839,0,0,0,5,31852,0,3,22104,0,0,0,3,22110,2,13,24992,0,0,0,15,25022,0,10,35162,0,0,0,26,35198,2,8,35750,0,0,0,14,35774,77,204,613993,20,8,0,326,614628,2.44
S585999,統一證券自營,0,40,20870,0,0,0,0,20910,0,0,10050,0,0,0,0,10050,0,0,9274,0,0,0,0,9274,0,0,6508,0,0,0,0,6508,0,21,13359,0,0,0,0,13380,0,0,18166,0,0,0,0,18166,0,90,32873,0,0,0,0,32963,0,0,25272,0,0,0,0,25272,0,0,43375,0,0,0,0,43375,0,0,50217,0,0,0,0,50217,0,21,54956,0,0,0,0,54977,0,0,52269,0,0,0,0,52269,0,0,39542,0,0,0,0,39542,0,0,44650,0,0,0,0,44650,0,0,57979,0,0,0,0,57979,0,0,1150,0,0,0,0,1150,0,0,5107,0,0,0,0,5107,0,0,10610,0,0,0,0,10610,0,0,15667,0,0,0,0,15667,0,0,15331,0,0,0,0,15331,0,0,12550,0,0,0,0,12550,0,0,10623,0,0,0,0,10623,0,172,550398,0,0,0,0,550570,2.18
F007000,日盛期貨,124,901,28367,4,0,0,12,29408,145,310,15613,0,0,0,11,16079,421,98,14152,0,0,0,2,14673,330,374,17391,3,0,0,2,18100,216,628,27122,0,0,0,9,27975,1,962,19558,1,0,0,2,20524,939,165,29083,0,0,0,0,30187,105,91,15751,0,0,0,0,15947,42,905,32406,0,0,0,1,33354,781,752,23576,0,0,0,0,25109,31,152,27355,0,0,0,0,27538,153,148,23008,5,0,0,0,23314,102,79,21011,10,0,0,2,21204,189,21,20712,10,0,0,0,20932,74,443,35565,2,0,0,0,36084,160,540,12991,2,0,0,0,13693,22,546,38258,25,0,0,2,38853,95,167,24867,0,0,0,9,25138,282,123,21645,3,0,0,19,22072,140,109,20419,0,0,0,0,20668,260,36,32546,0,0,0,7,32849,0,87,28732,2,0,0,2,28823,4612,7637,530128,67,0,0,80,542524,2.15
F018000,元富期貨,0,3,21484,10,0,0,1,21498,1,5,10525,5,0,0,0,10536,0,1,9599,8,0,0,2,9610,0,1,10598,10,0,0,2,10611,0,20,18610,9,0,0,3,18642,0,15,13561,22,0,0,4,13602,0,8,20629,1,0,0,2,20640,0,3,9282,5,0,0,1,9291,1,11,22553,11,0,0,1,22577,3,20,11176,1,1,0,0,11201,3,1,19136,0,0,0,1,19141,4,7,17656,4,0,0,2,17673,4,3,13952,0,0,0,0,13959,0,41,16666,8,0,0,0,16715,0,27,28856,10,0,0,0,28893,0,2,9884,10,0,0,2,9898,1,4,32493,8,0,0,0,32506,1,11,20398,14,0,0,0,20424,6,12,18147,2,0,0,1,18168,1,20,17552,0,0,0,1,17574,3,4,26328,0,1,0,2,26338,6,8,24411,2,0,0,2,24429,34,227,393496,140,2,0,27,393926,1.56
S592999,元富證券自營,0,0,29112,0,0,0,0,29112,0,0,7980,0,0,0,0,7980,0,0,10469,0,0,0,0,10469,0,0,10146,0,0,0,0,10146,0,0,15617,0,0,0,0,15617,0,0,8828,0,0,0,0,8828,0,0,12578,0,0,0,0,12578,0,0,9397,0,0,0,0,9397,0,0,17792,0,0,0,0,17792,0,0,9318,0,0,0,0,9318,0,0,11481,0,0,0,0,11481,0,0,9643,0,0,0,0,9643,0,0,7683,0,0,0,0,7683,0,0,6102,0,0,0,0,6102,0,0,16150,0,0,0,0,16150,0,0,4139,0,0,0,0,4139,0,0,22549,0,0,0,0,22549,0,0,23616,0,0,0,0,23616,0,0,9177,0,0,0,0,9177,0,0,10494,0,0,0,0,10494,0,0,15420,0,0,0,0,15420,0,0,14194,0,0,0,0,14194,0,0,281885,0,0,0,0,281885,1.12000000000000016
F013000,大華期貨,0,21,20966,1,0,0,0,20988,0,22,11116,25,0,0,0,11163,0,14,8603,9,0,0,0,8626,0,4,7942,62,0,0,0,8008,1,23,15510,4,0,0,0,15538,0,14,11646,2,0,0,1,11663,0,22,18820,25,0,0,0,18867,1,23,6535,0,0,0,0,6559,0,52,15298,1,0,0,0,15351,0,24,9055,0,0,0,0,9079,0,43,12999,9,0,0,0,13051,0,29,9279,0,0,0,0,9308,0,41,10490,21,0,0,0,10552,0,28,7690,30,0,0,0,7748,0,22,12793,16,0,0,0,12831,0,58,8963,1,0,0,0,9022,4,11,27429,1,0,0,0,27445,0,34,10224,8,0,0,0,10266,0,10,11469,3,0,0,0,11482,0,7,10524,43,0,0,0,10574,0,42,13071,16,0,0,0,13129,0,14,11174,1,0,0,0,11189,6,558,271596,278,0,0,1,272439,1.08
F030000,兆豐期貨,1,10,11108,0,0,0,1,11120,1,8,7106,14,0,0,0,7129,0,22,7452,0,0,0,6,7480,0,7,6853,28,0,0,0,6888,1,7,10100,26,0,0,20,10154,0,6,7855,0,0,0,2,7863,7,13,14199,0,0,0,26,14245,1,10,9391,0,0,0,0,9402,6,22,13793,0,0,0,0,13821,0,19,8019,0,0,0,0,8038,0,7,12767,0,0,0,0,12774,0,7,8286,0,0,0,0,8293,0,11,7714,0,0,0,0,7725,53,8,8484,0,0,0,0,8545,46,7,19008,0,0,0,10,19071,0,0,5816,0,0,0,10,5826,0,0,13189,0,0,0,0,13189,0,5,11514,0,0,0,2,11521,0,10,6569,0,0,0,0,6579,0,0,7227,0,0,0,0,7227,0,3,10559,0,0,0,0,10562,14,0,12046,0,0,0,0,12060,130,182,219055,68,0,0,77,219512,0.87
F005000,國票期貨,4,0,13588,0,0,0,5,13597,1,0,9021,10,0,0,0,9032,0,0,8548,0,0,0,2,8550,2,0,7068,0,0,0,0,7070,1,16,13814,0,0,0,2,13833,0,23,8439,0,0,0,0,8462,1,15,12353,0,0,0,5,12374,1,3,9161,0,0,0,0,9165,2,28,13236,0,0,0,0,13266,0,0,9901,0,0,0,0,9901,0,22,9331,0,0,0,0,9353,0,2,10352,0,0,0,0,10354,0,5,6607,3,0,0,0,6615,4,0,6673,0,0,0,0,6677,11,13,14555,0,0,0,0,14579,2,2,4599,0,0,0,0,4603,36,16,14449,5,0,0,0,14506,12,10,8928,0,0,0,5,8955,0,2,6405,0,0,0,6,6413,0,1,8137,0,0,0,0,8138,3,4,10438,1,0,0,3,10449,11,12,12130,0,0,0,0,12153,91,174,217733,19,0,0,28,218045,0.86
F014000,華南期貨,0,1,11313,0,0,0,0,11314,0,2,5992,0,0,0,0,5994,0,2,6179,0,0,0,61,6242,0,4,6773,0,0,0,0,6777,0,30,10165,0,0,0,60,10255,0,45,7340,0,0,0,0,7385,0,2,11401,0,0,0,0,11403,0,0,4841,0,0,0,0,4841,0,0,11639,3,0,0,0,11642,0,1,7024,0,0,0,0,7025,0,0,9264,1,0,0,0,9265,0,0,8786,0,1,0,0,8787,0,0,5551,31,0,0,0,5582,0,1,5982,0,0,0,0,5983,0,1,10937,0,0,0,0,10938,0,51,3954,10,0,0,0,4015,0,16,15204,10,0,0,0,15230,0,61,8518,2,0,0,0,8581,0,3,9348,0,1,0,0,9352,0,0,13848,1,0,0,0,13849,0,63,9628,0,0,0,3,9694,0,44,9581,1,0,0,0,9626,0,327,193268,59,2,0,124,193780,0.77
S920999,凱基證券自營,0,2,14803,5,0,0,30,14840,0,0,6319,0,0,0,0,6319,0,0,3916,10,0,0,1,3927,0,0,10842,4,0,0,0,10846,0,0,13843,5,0,0,8,13856,0,0,9413,5,0,0,0,9418,0,0,11432,0,0,0,0,11432,0,0,7699,0,0,0,0,7699,0,0,19288,0,0,0,0,19288,0,0,8872,0,0,0,0,8872,0,0,11127,0,0,0,0,11127,0,0,11834,0,0,0,0,11834,0,1,9882,0,0,0,0,9883,0,0,6806,5,0,0,50,6861,0,0,4669,0,0,0,10,4679,0,0,1230,0,0,0,0,1230,0,0,8037,15,0,0,0,8052,0,2,5882,0,0,0,10,5894,0,0,4417,0,0,0,0,4417,0,0,4125,0,0,0,0,4125,0,0,10733,0,0,0,0,10733,0,0,5586,5,0,0,0,5591,0,5,190755,54,0,0,109,190923,0.76
F001000,國泰期貨,19,26,49917,0,0,0,0,49962,42,26,2189,0,0,0,0,2257,26,44,2655,2,0,0,19,2746,3,10,2550,0,0,0,1,2564,44,58,3935,0,0,0,1,4038,45,59,6253,0,0,0,0,6357,7,35,9533,0,0,0,6,9581,39,15,6550,0,0,0,0,6604,24,0,8884,0,0,0,0,8908,23,90,5505,0,0,0,0,5618,30,20,11778,0,0,0,0,11828,3,0,11862,0,0,0,0,11865,2,0,7474,0,0,0,5,7481,3,0,6494,2,0,0,0,6499,2,0,10576,1,0,0,0,10579,2,0,4360,2,0,0,0,4364,5,2,8502,5,0,0,0,8514,7,2,6322,0,0,0,1,6332,1,0,3897,0,0,0,0,3898,0,0,2392,0,0,0,2,2394,6,0,10215,0,0,0,0,10221,19,4,6073,0,0,0,9,6105,352,391,187916,12,0,0,44,188715,0.75
F034000,澳帝華期貨,0,0,15283,0,0,0,0,15283,0,0,13404,0,0,0,0,13404,0,0,7777,0,0,0,0,7777,0,0,14133,0,0,0,0,14133,0,0,13578,0,0,0,0,13578,0,0,5249,0,0,0,0,5249,0,0,7177,0,0,0,0,7177,0,0,6332,0,0,0,0,6332,0,0,11517,0,0,0,0,11517,0,0,12976,0,0,0,0,12976,0,0,9613,0,0,0,0,9613,0,0,8590,0,0,0,0,8590,0,0,10523,0,0,0,0,10523,0,0,4738,0,0,0,0,4738,0,0,8222,0,0,0,0,8222,0,0,4801,0,0,0,0,4801,0,0,11595,0,0,0,0,11595,0,0,8393,0,0,0,0,8393,0,0,2566,0,0,0,0,2566,0,0,3676,0,0,0,0,3676,0,0,4469,0,0,0,0,4469,0,0,3859,0,0,0,0,3859,0,0,188471,0,0,0,0,188471,0.75
S126999,宏遠證券自營,0,0,10864,0,0,0,0,10864,0,0,4821,0,0,0,0,4821,0,0,5422,0,0,0,0,5422,0,0,2835,0,0,0,0,2835,0,0,10490,0,0,0,0,10490,0,0,12953,0,0,0,0,12953,0,0,15233,0,0,0,0,15233,0,0,4288,0,0,0,0,4288,0,0,15667,0,0,0,0,15667,0,0,4720,0,0,0,0,4720,0,0,7625,0,0,0,0,7625,0,0,2775,0,0,0,0,2775,0,0,5933,0,0,0,0,5933,0,0,6015,0,0,0,0,6015,0,0,15304,0,0,0,0,15304,0,0,5550,0,0,0,0,5550,0,0,10110,0,0,0,0,10110,0,0,9307,0,0,0,0,9307,0,0,5453,0,0,0,0,5453,0,0,6344,0,0,0,0,6344,0,0,8875,0,0,0,0,8875,0,0,6336,0,0,0,0,6336,0,0,176920,0,0,0,0,176920,0.7
S572999,大華證券自營,0,11,9006,55,0,0,0,9072,0,45,1554,26,0,0,0,1625,0,4,1907,20,0,0,16,1947,0,0,3656,23,0,0,20,3699,0,0,3212,17,0,0,90,3319,0,0,3981,11,0,0,8,4000,0,0,10549,87,0,0,2,10638,0,0,2169,33,0,0,0,2202,0,0,7669,20,0,0,0,7689,0,0,9347,50,0,0,0,9397,0,0,6445,13,0,0,8,6466,0,0,5601,21,0,0,0,5622,0,0,6686,40,0,0,0,6726,0,0,8800,15,0,0,0,8815,0,0,21518,45,0,0,0,21563,80,67,2354,41,0,0,0,2542,0,16,6460,58,0,0,0,6534,4,0,11227,27,0,0,2,11260,0,0,10157,47,0,0,0,10204,0,40,8449,42,0,0,12,8543,68,0,2804,52,0,0,16,2940,2,0,6329,19,0,0,2,6352,154,183,149880,762,0,0,176,151155,0.6
S144000,美林證券,0,0,25999,0,0,0,0,25999,0,0,5478,0,0,0,0,5478,0,0,3043,0,0,0,0,3043,0,0,2907,0,0,0,0,2907,0,0,9616,0,0,0,82,9698,0,0,6226,0,0,0,0,6226,0,0,6955,0,0,0,0,6955,0,0,6893,0,0,0,0,6893,0,0,6063,0,0,0,0,6063,0,0,6107,0,0,0,0,6107,0,0,6430,0,0,0,0,6430,0,0,12399,0,0,0,0,12399,0,0,1778,0,0,0,0,1778,0,0,5071,0,0,0,0,5071,0,0,2479,0,0,0,0,2479,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,3600,0,0,3419,0,0,0,0,3419,0,0,4850,0,0,0,0,4850,0,0,928,0,0,0,0,928,0,0,1450,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,121691,0,0,0,82,121773,0.48
F038999,大眾期貨自營,0,0,11241,0,0,0,0,11241,0,0,3003,0,0,0,0,3003,0,0,943,0,0,0,0,943,0,0,4763,0,0,0,0,4763,0,0,3094,0,0,0,0,3094,0,0,4216,0,0,0,0,4216,0,0,10327,0,0,0,0,10327,0,0,2753,0,0,0,0,2753,0,0,10548,0,0,0,0,10548,0,0,7354,0,0,0,0,7354,0,0,8594,0,0,0,0,8594,0,0,7136,0,0,0,0,7136,0,0,3267,0,0,0,0,3267,0,0,4843,0,0,0,0,4843,0,0,9935,0,0,0,0,9935,0,0,1056,0,0,0,0,1056,0,0,6986,0,0,0,0,6986,0,0,3964,0,0,0,0,3964,0,0,1091,0,0,0,0,1091,0,0,3030,0,0,0,0,3030,0,0,4318,0,0,0,0,4318,0,0,2790,0,0,0,0,2790,0,0,115252,0,0,0,0,115252,0.46
S538000,第一金證券,9,0,4884,12,0,0,1,4906,23,0,2470,11,0,0,1,2505,0,0,3873,0,0,0,4,3877,0,0,2931,0,0,0,0,2931,5,0,6493,0,0,0,2,6500,0,0,3929,0,0,0,2,3931,8,0,10914,0,0,0,1,10923,28,0,2499,0,0,0,1,2528,0,0,6502,0,0,0,13,6515,0,0,3859,0,0,0,8,3867,32,0,5070,0,0,0,22,5124,22,0,5198,0,0,0,0,5220,6,0,2786,0,0,0,0,2792,0,0,3911,0,0,0,1,3912,0,4,6580,0,0,0,0,6584,0,8,3459,0,0,0,4,3471,0,0,8562,0,0,0,0,8562,0,0,5419,1,0,0,2,5422,0,12,5254,0,0,0,0,5266,0,0,4112,0,0,0,26,4138,0,0,6074,0,0,0,30,6104,0,0,6573,0,0,0,1,6574,133,24,111352,24,0,0,119,111652,0.44
