期貨商代號,名稱,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計MSO,總計XIO,總計GTO,總計TGO,總計,市佔率
Date,,20110701,,,,,,,,,20110704,,,,,,,,,20110705,,,,,,,,,20110706,,,,,,,,,20110707,,,,,,,,,20110708,,,,,,,,,20110711,,,,,,,,,20110712,,,,,,,,,20110713,,,,,,,,,20110714,,,,,,,,,20110715,,,,,,,,,20110718,,,,,,,,,20110719,,,,,,,,,20110720,,,,,,,,,20110721,,,,,,,,,20110722,,,,,,,,,20110725,,,,,,,,,20110726,,,,,,,,,20110727,,,,,,,,,20110728,,,,,,,,,20110729,,,,,,,,,99999999,,,,,,,,
S970999,寶來證券自營,253.0000000000000000,937.000000000000000,48005.00000000000000,108.0000000000000000,0,0,0,0,49303.00000000000000,72.00000000000000000,328.0000000000000000,65094.00000000000000,168.0000000000000000,0,0,0,13.00000000000000000,65675.00000000000000,116.0000000000000000,49.00000000000000000,41405.00000000000000,121.0000000000000000,0,0,0,240.0000000000000000,41931.00000000000000,155.0000000000000000,288.0000000000000000,79587.00000000000000,250.0000000000000000,0,0,0,1.000000000000000000,80281.00000000000000,202.0000000000000000,156.0000000000000000,60546.00000000000000,129.0000000000000000,0,0,0,56.00000000000000000,61089.00000000000000,239.0000000000000000,189.0000000000000000,120861.0000000000000,130.0000000000000000,0,0,0,31.00000000000000000,121450.0000000000000,231.0000000000000000,109.0000000000000000,77020.00000000000000,151.0000000000000000,0,0,0,92.00000000000000000,77603.00000000000000,153.0000000000000000,538.0000000000000000,112221.0000000000000,141.0000000000000000,0,0,0,52.00000000000000000,113105.0000000000000,597.0000000000000000,124.0000000000000000,108262.0000000000000,168.0000000000000000,0,0,0,35.00000000000000000,109186.0000000000000,689.0000000000000000,145.0000000000000000,192279.0000000000000,204.0000000000000000,0,0,0,89.00000000000000000,193406.0000000000000,399.0000000000000000,629.0000000000000000,159891.0000000000000,407.0000000000000000,0,2.000000000000000000,0,88.00000000000000000,161416.0000000000000,521.0000000000000000,559.0000000000000000,187714.0000000000000,71.00000000000000000,0,0,0,40.00000000000000000,188905.0000000000000,130.0000000000000000,563.0000000000000000,128892.0000000000000,216.0000000000000000,0,0,0,27.00000000000000000,129828.0000000000000,185.0000000000000000,406.0000000000000000,131429.0000000000000,116.0000000000000000,0,0,0,1.000000000000000000,132137.0000000000000,39.00000000000000000,217.0000000000000000,49178.00000000000000,82.00000000000000000,0,0,0,170.0000000000000000,49686.00000000000000,122.0000000000000000,270.0000000000000000,79920.00000000000000,131.0000000000000000,0,0,0,20.00000000000000000,80463.00000000000000,53.00000000000000000,329.0000000000000000,113570.0000000000000,0,0,0,0,0,113952.0000000000000,91.00000000000000000,74.00000000000000000,94053.0000000000000,94.0000000000000000,0,0,0,111.0000000000000000,94423.0000000000000,21.00000000000000000,341.0000000000000000,73884.00000000000000,90.00000000000000000,0,0,0,179.0000000000000000,74515.00000000000000,198.0000000000000000,111.0000000000000000,93380.0000000000000,5.000000000000000000,0,0,0,2.000000000000000000,93696.0000000000000,159.0000000000000000,367.0000000000000000,137993.0000000000000,0,0,0,0,94.0000000000000000,138613.0000000000000,4625.000000000000000,6729.000000000000000,2155184.000000000000,2782.000000000000000,0,2.000000000000000000,0,1341.000000000000000,2170663.000000000000,10.66000000000000000
S157999,香港商法國興業證券,127.0000000000000000,86.00000000000000000,88828.00000000000000,21.00000000000000000,0,0,0,0,89062.00000000000000,9.000000000000000000,110.0000000000000000,78663.00000000000000,252.0000000000000000,0,0,0,0,79034.00000000000000,1.000000000000000000,16.00000000000000000,44924.00000000000000,398.0000000000000000,0,0,0,0,45339.00000000000000,6.000000000000000000,3.000000000000000000,79229.00000000000000,282.0000000000000000,0,0,0,0,79520.00000000000000,59.00000000000000000,94.0000000000000000,57382.00000000000000,249.0000000000000000,0,0,0,0,57784.00000000000000,434.0000000000000000,522.0000000000000000,110167.0000000000000,50.00000000000000000,0,0,0,0,111173.0000000000000,21.00000000000000000,93.0000000000000000,83777.00000000000000,36.00000000000000000,0,0,0,0,83927.00000000000000,49.00000000000000000,204.0000000000000000,160515.0000000000000,16.00000000000000000,0,0,0,0,160784.0000000000000,100.0000000000000000,12.00000000000000000,113341.0000000000000,42.00000000000000000,0,0,0,0,113495.0000000000000,2.000000000000000000,0,185039.0000000000000,0,0,0,0,0,185041.0000000000000,9.000000000000000000,66.00000000000000000,167929.0000000000000,0,0,0,0,0,168004.0000000000000,1072.000000000000000,996.000000000000000,192038.0000000000000,5.000000000000000000,0,0,0,0,194111.0000000000000,0,0,134129.0000000000000,5.000000000000000000,0,0,0,0,134134.0000000000000,40.00000000000000000,176.0000000000000000,109894.0000000000000,15.00000000000000000,0,0,0,0,110125.0000000000000,0,0,36992.00000000000000,0,0,0,0,0,36992.00000000000000,0,0,54125.00000000000000,0,0,0,0,0,54125.00000000000000,0,0,80231.00000000000000,0,0,0,0,0,80231.00000000000000,0,0,75973.00000000000000,0,0,0,0,0,75973.00000000000000,0,0,62471.00000000000000,0,0,0,0,0,62471.00000000000000,0,0,76679.00000000000000,0,0,0,0,0,76679.00000000000000,0,0,130783.0000000000000,0,0,0,0,0,130783.0000000000000,1929.000000000000000,2378.000000000000000,2123109.000000000000,1371.000000000000000,0,0,0,0,2128787.000000000000,10.46000000000000128
F034999,澳帝華期貨自營,1491.000000000000000,1481.000000000000000,66721.00000000000000,84.00000000000000000,0,0,0,163.0000000000000000,69940.00000000000000,302.0000000000000000,366.0000000000000000,68013.00000000000000,114.0000000000000000,0,0,0,209.0000000000000000,69004.00000000000000,245.0000000000000000,70.00000000000000000,37001.00000000000000,117.0000000000000000,0,0,0,410.0000000000000000,37843.00000000000000,286.0000000000000000,365.0000000000000000,72803.00000000000000,59.00000000000000000,0,0,0,336.0000000000000000,73849.00000000000000,504.0000000000000000,436.0000000000000000,47528.00000000000000,46.00000000000000000,0,0,0,486.0000000000000000,49000.00000000000000,832.0000000000000000,757.0000000000000000,133932.0000000000000,50.00000000000000000,0,0,0,40.00000000000000000,135611.0000000000000,343.0000000000000000,330.0000000000000000,85210.00000000000000,46.00000000000000000,0,0,0,262.0000000000000000,86191.00000000000000,512.0000000000000000,1035.000000000000000,185224.0000000000000,57.00000000000000000,0,0,0,248.0000000000000000,187076.0000000000000,2090.000000000000000,533.0000000000000000,107274.0000000000000,86.00000000000000000,0,0,0,38.00000000000000000,110021.0000000000000,1874.000000000000000,302.0000000000000000,153909.0000000000000,59.00000000000000000,0,0,0,20.00000000000000000,156164.0000000000000,381.0000000000000000,1353.000000000000000,132885.0000000000000,118.0000000000000000,0,0,0,43.00000000000000000,134780.0000000000000,621.0000000000000000,582.0000000000000000,133846.0000000000000,191.0000000000000000,0,0,0,227.0000000000000000,135467.0000000000000,135.0000000000000000,500.0000000000000000,125341.0000000000000,178.0000000000000000,0,0,0,175.0000000000000000,126329.0000000000000,509.0000000000000000,351.0000000000000000,190313.0000000000000,179.0000000000000000,0,0,0,239.0000000000000000,191591.0000000000000,118.0000000000000000,342.0000000000000000,37406.00000000000000,90.00000000000000000,0,0,0,49.00000000000000000,38005.00000000000000,313.0000000000000000,286.0000000000000000,55011.00000000000000,97.0000000000000000,0,0,0,155.0000000000000000,55862.00000000000000,200.0000000000000000,286.0000000000000000,67021.00000000000000,53.00000000000000000,0,0,0,263.0000000000000000,67823.00000000000000,119.0000000000000000,112.0000000000000000,59321.00000000000000,68.00000000000000000,0,0,0,213.0000000000000000,59833.00000000000000,138.0000000000000000,310.0000000000000000,42118.00000000000000,132.0000000000000000,0,0,0,103.0000000000000000,42801.00000000000000,285.0000000000000000,124.0000000000000000,81964.00000000000000,120.0000000000000000,0,0,0,29.00000000000000000,82522.00000000000000,275.0000000000000000,1007.000000000000000,135786.0000000000000,181.0000000000000000,0,0,0,168.0000000000000000,137417.0000000000000,11573.00000000000000,10928.00000000000000,2018627.000000000000,2125.000000000000000,0,0,0,3876.000000000000000,2047129.000000000000,10.06000000000000000
F004000,凱基期貨,7.000000000000000000,166.0000000000000000,78692.00000000000000,7.000000000000000000,0,0,0,24.00000000000000000,78896.00000000000000,9.000000000000000000,113.0000000000000000,99551.0000000000000,3.000000000000000000,0,0,0,81.00000000000000000,99757.0000000000000,48.00000000000000000,32.00000000000000000,33655.00000000000000,12.00000000000000000,0,0,0,121.0000000000000000,33868.00000000000000,107.0000000000000000,54.00000000000000000,73032.00000000000000,9.000000000000000000,0,0,0,117.0000000000000000,73319.00000000000000,56.00000000000000000,85.00000000000000000,37777.00000000000000,7.000000000000000000,0,0,0,88.00000000000000000,38013.00000000000000,54.00000000000000000,120.0000000000000000,81818.00000000000000,1.000000000000000000,0,0,0,2.000000000000000000,81995.00000000000000,75.00000000000000000,39.00000000000000000,53853.00000000000000,1.000000000000000000,0,0,0,51.00000000000000000,54019.00000000000000,52.00000000000000000,125.0000000000000000,107840.0000000000000,5.000000000000000000,0,0,0,7.000000000000000000,108029.0000000000000,65.00000000000000000,16.00000000000000000,59940.00000000000000,7.000000000000000000,0,0,0,78.00000000000000000,60106.00000000000000,111.0000000000000000,22.00000000000000000,78921.00000000000000,3.000000000000000000,0,0,0,124.0000000000000000,79181.00000000000000,70.00000000000000000,178.0000000000000000,75472.00000000000000,33.00000000000000000,0,0,0,128.0000000000000000,75881.00000000000000,13.00000000000000000,165.0000000000000000,65110.00000000000000,51.00000000000000000,0,0,0,28.00000000000000000,65367.00000000000000,13.00000000000000000,84.00000000000000000,57842.00000000000000,8.000000000000000000,0,0,0,8.000000000000000000,57955.00000000000000,34.00000000000000000,136.0000000000000000,115209.0000000000000,18.00000000000000000,0,0,0,27.00000000000000000,115424.0000000000000,27.00000000000000000,107.0000000000000000,24291.00000000000000,20.00000000000000000,0,0,0,25.00000000000000000,24470.00000000000000,87.00000000000000000,56.00000000000000000,65089.00000000000000,45.00000000000000000,0,0,0,25.00000000000000000,65302.00000000000000,6.000000000000000000,33.00000000000000000,70960.00000000000000,8.000000000000000000,0,0,0,86.00000000000000000,71093.00000000000000,13.00000000000000000,23.00000000000000000,54885.00000000000000,49.00000000000000000,0,0,0,27.00000000000000000,54997.00000000000000,12.00000000000000000,76.00000000000000000,38396.00000000000000,5.000000000000000000,0,0,0,6.000000000000000000,38495.00000000000000,18.00000000000000000,7.000000000000000000,44638.00000000000000,12.00000000000000000,0,0,0,2.000000000000000000,44677.00000000000000,6.000000000000000000,77.00000000000000000,74384.00000000000000,12.00000000000000000,0,0,0,19.00000000000000000,74498.00000000000000,883.0000000000000000,1714.000000000000000,1391355.000000000000,316.0000000000000000,0,0,0,1074.000000000000000,1395342.000000000000,6.860000000000000000
F002000,永豐期貨,31.00000000000000000,207.0000000000000000,61903.00000000000000,22.00000000000000000,0,0,0,0,62163.00000000000000,2.000000000000000000,60.00000000000000000,49942.00000000000000,59.00000000000000000,0,0,0,3.000000000000000000,50066.00000000000000,0,49.00000000000000000,32648.00000000000000,51.00000000000000000,0,0,0,100.0000000000000000,32848.00000000000000,4.000000000000000000,264.0000000000000000,52704.00000000000000,5.000000000000000000,0,0,0,6.000000000000000000,52983.00000000000000,44.00000000000000000,49.00000000000000000,27010.00000000000000,25.00000000000000000,0,0,0,6.000000000000000000,27134.00000000000000,78.00000000000000000,182.0000000000000000,62683.00000000000000,0,0,0,0,0,62943.00000000000000,107.0000000000000000,122.0000000000000000,40895.00000000000000,2.000000000000000000,0,1.000000000000000000,0,17.00000000000000000,41144.00000000000000,55.00000000000000000,182.0000000000000000,99462.0000000000000,1.000000000000000000,0,0,0,65.00000000000000000,99765.0000000000000,15.00000000000000000,7.000000000000000000,51329.00000000000000,6.000000000000000000,0,0,0,17.00000000000000000,51374.00000000000000,78.00000000000000000,43.00000000000000000,71635.00000000000000,0,0,0,0,7.000000000000000000,71763.00000000000000,11.00000000000000000,126.0000000000000000,72834.00000000000000,2.000000000000000000,0,0,0,9.000000000000000000,72982.00000000000000,21.00000000000000000,91.00000000000000000,57968.00000000000000,0,0,0,0,15.00000000000000000,58095.00000000000000,4.000000000000000000,65.00000000000000000,54883.00000000000000,0,0,0,0,35.00000000000000000,54987.00000000000000,90.00000000000000000,103.0000000000000000,99999.0000000000000,20.00000000000000000,0,0,0,17.00000000000000000,100229.0000000000000,2.000000000000000000,91.00000000000000000,32131.00000000000000,0,0,0,0,21.00000000000000000,32245.00000000000000,1.000000000000000000,69.00000000000000000,41478.00000000000000,15.00000000000000000,0,0,0,0,41563.00000000000000,3.000000000000000000,13.00000000000000000,43145.00000000000000,0,0,0,0,0,43161.00000000000000,0,65.00000000000000000,43888.00000000000000,0,0,0,0,7.000000000000000000,43960.00000000000000,6.000000000000000000,91.00000000000000000,38468.00000000000000,1.000000000000000000,0,0,0,20.00000000000000000,38586.00000000000000,10.00000000000000000,18.00000000000000000,43109.00000000000000,0,0,0,0,0,43137.00000000000000,7.000000000000000000,46.00000000000000000,57000.00000000000000,6.000000000000000000,0,0,0,3.000000000000000000,57062.00000000000000,569.0000000000000000,1943.000000000000000,1135114.000000000000,215.0000000000000000,0,1.000000000000000000,0,348.0000000000000000,1138190.000000000000,5.590000000000000000
F006000,元大期貨,10.00000000000000000,17.00000000000000000,37554.00000000000000,7.000000000000000000,0,0,0,1.000000000000000000,37589.00000000000000,16.00000000000000000,13.00000000000000000,50430.00000000000000,1.000000000000000000,0,0,0,5.000000000000000000,50465.00000000000000,2.000000000000000000,12.00000000000000000,22988.00000000000000,0,0,0,0,4.000000000000000000,23006.00000000000000,12.00000000000000000,26.00000000000000000,53088.00000000000000,1.000000000000000000,0,0,0,2.000000000000000000,53129.00000000000000,27.00000000000000000,35.00000000000000000,29719.00000000000000,11.00000000000000000,0,0,0,2.000000000000000000,29794.00000000000000,19.00000000000000000,34.00000000000000000,60716.00000000000000,0,0,0,0,1.000000000000000000,60770.00000000000000,22.00000000000000000,43.00000000000000000,33184.00000000000000,0,0,0,0,0,33249.00000000000000,71.00000000000000000,43.00000000000000000,80110.00000000000000,0,0,0,0,0,80224.00000000000000,36.00000000000000000,20.00000000000000000,58003.00000000000000,1.000000000000000000,0,0,0,6.000000000000000000,58066.00000000000000,19.00000000000000000,16.00000000000000000,51667.00000000000000,4.000000000000000000,0,0,0,6.000000000000000000,51712.00000000000000,5.000000000000000000,16.00000000000000000,51437.00000000000000,1.000000000000000000,0,0,0,0,51459.00000000000000,39.00000000000000000,33.00000000000000000,54992.00000000000000,1.000000000000000000,0,0,0,2.000000000000000000,55067.00000000000000,26.00000000000000000,12.00000000000000000,31853.00000000000000,0,0,0,0,2.000000000000000000,31893.00000000000000,33.00000000000000000,33.00000000000000000,68705.00000000000000,2.000000000000000000,0,0,0,10.00000000000000000,68783.00000000000000,5.000000000000000000,4.000000000000000000,26219.00000000000000,0,0,0,0,5.000000000000000000,26233.00000000000000,9.000000000000000000,15.00000000000000000,48448.00000000000000,8.000000000000000000,0,0,0,3.000000000000000000,48483.00000000000000,8.000000000000000000,18.00000000000000000,41404.00000000000000,4.000000000000000000,0,0,0,0,41434.00000000000000,10.00000000000000000,25.00000000000000000,37512.00000000000000,17.00000000000000000,0,0,0,13.00000000000000000,37577.00000000000000,20.00000000000000000,6.000000000000000000,46063.00000000000000,3.000000000000000000,0,0,0,1.000000000000000000,46093.00000000000000,3.000000000000000000,3.000000000000000000,42549.00000000000000,1.000000000000000000,0,0,0,2.000000000000000000,42558.00000000000000,24.00000000000000000,40.00000000000000000,60762.00000000000000,2.000000000000000000,0,0,0,0,60828.00000000000000,416.0000000000000000,464.0000000000000000,987403.000000000000,64.00000000000000000,0,0,0,65.00000000000000000,988412.000000000000,4.860000000000000000
S551999,永豐金證券自營,320.0000000000000000,0,45310.00000000000000,30.00000000000000000,0,0,0,100.0000000000000000,45760.00000000000000,0,640.0000000000000000,22760.00000000000000,45.00000000000000000,0,0,0,140.0000000000000000,23585.00000000000000,640.0000000000000000,0,18220.00000000000000,65.00000000000000000,0,0,0,240.0000000000000000,19165.00000000000000,0,160.0000000000000000,38943.00000000000000,30.00000000000000000,0,0,0,0,39133.00000000000000,0,0,25410.00000000000000,10.00000000000000000,0,0,0,10.00000000000000000,25430.00000000000000,0,0,54514.00000000000000,10.00000000000000000,0,0,0,0,54524.00000000000000,552.0000000000000000,445.0000000000000000,32294.00000000000000,130.0000000000000000,0,0,0,110.0000000000000000,33531.00000000000000,0,0,71329.00000000000000,185.0000000000000000,0,0,0,10.00000000000000000,71524.00000000000000,22.00000000000000000,0,40950.00000000000000,715.0000000000000000,0,0,0,0,41687.00000000000000,132.0000000000000000,50.00000000000000000,61300.00000000000000,0,0,0,0,73.00000000000000000,61555.00000000000000,132.0000000000000000,22.00000000000000000,61595.00000000000000,30.00000000000000000,0,0,0,20.00000000000000000,61799.00000000000000,460.0000000000000000,570.0000000000000000,68937.00000000000000,0,0,0,0,0,69967.00000000000000,0,132.0000000000000000,53204.00000000000000,30.00000000000000000,0,0,0,10.00000000000000000,53376.00000000000000,40.00000000000000000,0,68487.00000000000000,25.00000000000000000,0,0,0,0,68552.00000000000000,0,78.00000000000000000,23422.00000000000000,35.00000000000000000,0,0,0,200.0000000000000000,23735.00000000000000,40.00000000000000000,16.00000000000000000,43409.00000000000000,0,0,0,0,460.0000000000000000,43925.00000000000000,0,0,46923.00000000000000,0,0,0,0,20.00000000000000000,46943.00000000000000,20.00000000000000000,0,42687.00000000000000,0,0,0,0,0,42707.00000000000000,0,0,39263.00000000000000,0,0,0,0,0,39263.00000000000000,132.0000000000000000,30.00000000000000000,42360.00000000000000,0,0,0,0,0,42522.00000000000000,0,120.0000000000000000,75930.00000000000000,50.00000000000000000,0,0,0,0,76100.00000000000000,2490.000000000000000,2263.000000000000000,977247.000000000000,1390.000000000000000,0,0,0,1393.000000000000000,984783.000000000000,4.840000000000000000
F021000,寶來曼氏期貨,5.000000000000000000,89.00000000000000000,46063.00000000000000,5.000000000000000000,0,0,0,58.00000000000000000,46220.00000000000000,3.000000000000000000,23.00000000000000000,39227.00000000000000,10.00000000000000000,0,0,0,27.00000000000000000,39290.00000000000000,1.000000000000000000,20.00000000000000000,24709.00000000000000,2.000000000000000000,0,0,0,14.00000000000000000,24746.00000000000000,1.000000000000000000,19.00000000000000000,42549.00000000000000,6.000000000000000000,0,0,0,65.00000000000000000,42640.00000000000000,4.000000000000000000,49.00000000000000000,28055.00000000000000,5.000000000000000000,0,0,0,7.000000000000000000,28120.00000000000000,161.0000000000000000,66.00000000000000000,54731.00000000000000,6.000000000000000000,0,0,0,1.000000000000000000,54965.00000000000000,58.00000000000000000,12.00000000000000000,34340.00000000000000,0,0,0,2.000000000000000000,2.000000000000000000,34414.00000000000000,158.0000000000000000,33.00000000000000000,74962.00000000000000,0,0,0,18.00000000000000000,88.00000000000000000,75259.00000000000000,15.00000000000000000,10.00000000000000000,39057.00000000000000,6.000000000000000000,0,0,0,11.00000000000000000,39099.00000000000000,191.0000000000000000,3.000000000000000000,50778.00000000000000,5.000000000000000000,0,0,18.00000000000000000,51.00000000000000000,51046.00000000000000,123.0000000000000000,40.00000000000000000,56975.00000000000000,2.000000000000000000,0,0,0,44.00000000000000000,57184.00000000000000,130.0000000000000000,74.00000000000000000,50097.00000000000000,2.000000000000000000,0,0,0,22.00000000000000000,50325.00000000000000,20.00000000000000000,12.00000000000000000,44999.00000000000000,3.000000000000000000,0,0,0,17.00000000000000000,45051.00000000000000,229.0000000000000000,38.00000000000000000,76386.00000000000000,2.000000000000000000,0,0,0,18.00000000000000000,76673.00000000000000,12.00000000000000000,77.00000000000000000,22451.00000000000000,1.000000000000000000,0,0,0,4.000000000000000000,22545.00000000000000,15.00000000000000000,107.0000000000000000,35671.00000000000000,17.00000000000000000,0,0,12.00000000000000000,14.00000000000000000,35836.00000000000000,11.00000000000000000,91.00000000000000000,37588.00000000000000,5.000000000000000000,0,0,0,20.00000000000000000,37715.00000000000000,16.00000000000000000,38.00000000000000000,39594.00000000000000,0,0,0,0,6.000000000000000000,39654.00000000000000,9.000000000000000000,139.0000000000000000,31394.00000000000000,3.000000000000000000,0,0,0,25.00000000000000000,31570.00000000000000,8.000000000000000000,39.00000000000000000,53961.00000000000000,0,0,0,0,6.000000000000000000,54014.00000000000000,5.000000000000000000,29.00000000000000000,63947.00000000000000,1.000000000000000000,0,0,0,17.00000000000000000,63999.00000000000000,1175.000000000000000,1008.000000000000000,947534.000000000000,81.00000000000000000,0,0,50.00000000000000000,517.0000000000000000,950365.000000000000,4.670000000000000000
B224999,中國信託商業銀行,637.0000000000000000,432.0000000000000000,39541.00000000000000,5.000000000000000000,0,0,0,68.00000000000000000,40683.00000000000000,131.0000000000000000,177.0000000000000000,38229.00000000000000,115.0000000000000000,0,0,0,168.0000000000000000,38820.00000000000000,5.000000000000000000,16.00000000000000000,23648.00000000000000,69.00000000000000000,0,0,0,198.0000000000000000,23936.00000000000000,141.0000000000000000,391.0000000000000000,43902.00000000000000,73.00000000000000000,0,0,0,0,44507.00000000000000,209.0000000000000000,117.0000000000000000,29246.00000000000000,39.00000000000000000,0,0,0,104.0000000000000000,29715.00000000000000,610.0000000000000000,272.0000000000000000,48603.00000000000000,38.00000000000000000,0,0,0,33.00000000000000000,49556.00000000000000,101.0000000000000000,105.0000000000000000,25729.00000000000000,24.00000000000000000,0,0,0,122.0000000000000000,26081.00000000000000,314.0000000000000000,430.0000000000000000,41616.00000000000000,51.00000000000000000,0,0,0,142.0000000000000000,42553.00000000000000,1879.000000000000000,315.0000000000000000,35382.00000000000000,81.00000000000000000,0,0,0,58.00000000000000000,37715.00000000000000,641.0000000000000000,152.0000000000000000,42017.00000000000000,45.00000000000000000,0,0,0,246.0000000000000000,43101.00000000000000,264.0000000000000000,654.0000000000000000,45071.00000000000000,19.00000000000000000,0,0,0,159.0000000000000000,46167.00000000000000,1325.000000000000000,914.0000000000000000,24755.00000000000000,34.00000000000000000,0,0,0,45.00000000000000000,27073.00000000000000,293.0000000000000000,406.0000000000000000,52004.00000000000000,96.0000000000000000,0,0,0,1.000000000000000000,52800.00000000000000,669.0000000000000000,524.0000000000000000,58061.00000000000000,86.00000000000000000,0,0,0,15.00000000000000000,59355.00000000000000,7.000000000000000000,144.0000000000000000,19186.00000000000000,65.00000000000000000,0,0,0,20.00000000000000000,19422.00000000000000,165.0000000000000000,131.0000000000000000,28970.00000000000000,94.0000000000000000,0,0,0,166.0000000000000000,29526.00000000000000,232.0000000000000000,244.0000000000000000,25701.00000000000000,38.00000000000000000,0,0,0,75.00000000000000000,26290.00000000000000,132.0000000000000000,188.0000000000000000,26016.00000000000000,54.00000000000000000,0,0,0,34.00000000000000000,26424.00000000000000,22.00000000000000000,248.0000000000000000,26384.00000000000000,65.00000000000000000,0,0,0,39.00000000000000000,26758.00000000000000,205.0000000000000000,120.0000000000000000,28019.00000000000000,41.00000000000000000,0,0,0,3.000000000000000000,28388.00000000000000,314.0000000000000000,725.0000000000000000,40810.00000000000000,144.0000000000000000,0,0,0,3.000000000000000000,41996.00000000000000,8296.000000000000000,6705.000000000000000,742890.0000000000000,1276.000000000000000,0,0,0,1699.000000000000000,760866.0000000000000,3.740000000000000000
