期貨商代號,名稱,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計MSO,總計XIO,總計GTO,總計TGO,總計,市佔率
B224999,中國信託商業銀行,402.0000000000000000,227.0000000000000000,47719.00000000000000,114.0000000000000000,0,0,0,34.00000000000000000,48496.00000000000000,166.0000000000000000,106.0000000000000000,43871.00000000000000,70.00000000000000000,0,0,0,16.00000000000000000,44229.00000000000000,229.0000000000000000,322.0000000000000000,36306.00000000000000,127.0000000000000000,0,0,0,102.0000000000000000,37086.00000000000000,765.0000000000000000,812.0000000000000000,53542.00000000000000,98.0000000000000000,0,0,0,57.00000000000000000,55274.00000000000000,486.0000000000000000,375.0000000000000000,33260.00000000000000,67.00000000000000000,0,0,0,39.00000000000000000,34227.00000000000000,434.0000000000000000,413.0000000000000000,29647.00000000000000,38.00000000000000000,0,0,0,36.00000000000000000,30568.00000000000000,483.0000000000000000,302.0000000000000000,33242.00000000000000,76.00000000000000000,0,0,0,93.0000000000000000,34196.00000000000000,523.0000000000000000,380.0000000000000000,51772.00000000000000,104.0000000000000000,0,0,0,19.00000000000000000,52798.00000000000000,526.0000000000000000,574.0000000000000000,51305.00000000000000,115.0000000000000000,0,0,0,20.00000000000000000,52540.00000000000000,405.0000000000000000,599.0000000000000000,50195.00000000000000,21.00000000000000000,0,0,0,72.00000000000000000,51292.00000000000000,361.0000000000000000,875.0000000000000000,44599.00000000000000,55.00000000000000000,0,0,0,151.0000000000000000,46041.00000000000000,309.0000000000000000,1200.000000000000000,26523.00000000000000,74.00000000000000000,0,0,0,54.00000000000000000,28160.00000000000000,303.0000000000000000,769.0000000000000000,34805.00000000000000,39.00000000000000000,0,0,0,1.000000000000000000,35917.00000000000000,137.0000000000000000,344.0000000000000000,23872.00000000000000,76.00000000000000000,0,0,0,9.000000000000000000,24438.00000000000000,25.00000000000000000,40.00000000000000000,9394.00000000000000,31.00000000000000000,0,0,0,265.0000000000000000,9755.00000000000000,120.0000000000000000,160.0000000000000000,13122.00000000000000,228.0000000000000000,0,0,0,76.00000000000000000,13706.00000000000000,127.0000000000000000,94.0000000000000000,14558.00000000000000,135.0000000000000000,0,0,0,254.0000000000000000,15168.00000000000000,112.0000000000000000,98.0000000000000000,12189.00000000000000,87.00000000000000000,0,0,0,33.00000000000000000,12519.00000000000000,5913.000000000000000,7690.000000000000000,609921.0000000000000,1555.000000000000000,0,0,0,1331.000000000000000,626410.0000000000000,3.470000000000000000
F026000,富邦期貨,3.000000000000000000,13.00000000000000000,34736.00000000000000,203.0000000000000000,0,0,0,4.000000000000000000,34959.00000000000000,1.000000000000000000,5.000000000000000000,16560.00000000000000,142.0000000000000000,0,0,0,0,16708.00000000000000,1.000000000000000000,23.00000000000000000,22309.00000000000000,129.0000000000000000,0,0,0,12.00000000000000000,22474.00000000000000,0,24.00000000000000000,28961.00000000000000,159.0000000000000000,0,0,0,20.00000000000000000,29164.00000000000000,0,3.000000000000000000,20292.00000000000000,189.0000000000000000,0,0,0,14.00000000000000000,20498.00000000000000,3.000000000000000000,14.00000000000000000,26499.00000000000000,85.00000000000000000,0,0,0,7.000000000000000000,26608.00000000000000,0,7.000000000000000000,30565.00000000000000,50.00000000000000000,0,0,0,8.000000000000000000,30630.00000000000000,0,9.000000000000000000,31843.00000000000000,268.0000000000000000,0,0,0,3.000000000000000000,32123.00000000000000,3.000000000000000000,6.000000000000000000,41509.00000000000000,204.0000000000000000,0,0,0,3.000000000000000000,41725.00000000000000,2.000000000000000000,3.000000000000000000,43840.00000000000000,111.0000000000000000,0,0,0,1.000000000000000000,43957.00000000000000,6.000000000000000000,2.000000000000000000,44247.00000000000000,280.0000000000000000,0,0,0,5.000000000000000000,44540.00000000000000,3.000000000000000000,22.00000000000000000,35318.00000000000000,291.0000000000000000,0,0,0,1.000000000000000000,35635.00000000000000,7.000000000000000000,16.00000000000000000,49244.00000000000000,1149.000000000000000,0,0,0,2.000000000000000000,50418.00000000000000,4.000000000000000000,1.000000000000000000,43913.00000000000000,199.0000000000000000,0,0,0,3.000000000000000000,44120.00000000000000,4.000000000000000000,0,17494.00000000000000,104.0000000000000000,0,0,0,7.000000000000000000,17609.00000000000000,7.000000000000000000,3.000000000000000000,19780.00000000000000,88.00000000000000000,0,0,0,14.00000000000000000,19892.00000000000000,2.000000000000000000,4.000000000000000000,20629.00000000000000,5.000000000000000000,0,0,0,60.00000000000000000,20700.00000000000000,3.000000000000000000,22.00000000000000000,16759.00000000000000,35.00000000000000000,0,0,0,0,16819.00000000000000,49.00000000000000000,177.0000000000000000,544498.0000000000000,3691.000000000000000,0,0,0,164.0000000000000000,548579.0000000000000,3.040000000000000000
F021999,寶來曼氏期貨自營,0,0,2722.000000000000000,0,0,0,0,0,2722.000000000000000,0,0,7916.000000000000000,0,0,0,0,0,7916.000000000000000,0,0,4862.000000000000000,0,0,0,0,0,4862.000000000000000,0,40.00000000000000000,5942.000000000000000,0,0,0,0,0,5982.000000000000000,0,0,1807.000000000000000,0,0,0,0,0,1807.000000000000000,0,0,23341.00000000000000,0,0,0,0,0,23341.00000000000000,0,0,18630.00000000000000,0,0,0,0,0,18630.00000000000000,0,0,29554.00000000000000,0,0,0,0,0,29554.00000000000000,0,48.00000000000000000,42113.00000000000000,0,0,0,0,0,42161.00000000000000,0,0,34107.00000000000000,0,0,0,0,0,34107.00000000000000,0,0,54049.00000000000000,0,0,0,0,0,54049.00000000000000,0,32.00000000000000000,21207.00000000000000,0,0,0,0,0,21239.00000000000000,0,24.00000000000000000,85305.00000000000000,0,0,0,0,0,85329.00000000000000,0,0,51806.00000000000000,0,0,0,0,0,51806.00000000000000,0,0,10692.00000000000000,0,0,0,0,0,10692.00000000000000,0,0,16435.00000000000000,0,0,0,0,0,16435.00000000000000,0,0,14887.00000000000000,0,0,0,0,0,14887.00000000000000,0,0,12532.00000000000000,0,0,0,0,0,12532.00000000000000,0,144.0000000000000000,437907.0000000000000,0,0,0,0,0,438051.0000000000000,2.420000000000000000
F034000,澳帝華期貨,0,0,2938.000000000000000,0,0,0,0,0,2938.000000000000000,0,0,14042.00000000000000,0,0,0,0,0,14042.00000000000000,0,0,17497.00000000000000,0,0,0,0,0,17497.00000000000000,0,0,30233.00000000000000,0,0,0,0,0,30233.00000000000000,0,0,32166.00000000000000,0,0,0,0,0,32166.00000000000000,0,0,18196.00000000000000,0,0,0,0,0,18196.00000000000000,0,0,31076.00000000000000,0,0,0,0,0,31076.00000000000000,0,0,19567.00000000000000,0,0,0,0,0,19567.00000000000000,0,0,51759.00000000000000,0,0,0,0,0,51759.00000000000000,0,0,34772.00000000000000,0,0,0,0,0,34772.00000000000000,0,0,36018.00000000000000,0,0,0,0,0,36018.00000000000000,0,0,24570.00000000000000,0,0,0,0,0,24570.00000000000000,0,0,28921.00000000000000,0,0,0,0,0,28921.00000000000000,0,0,12305.00000000000000,0,0,0,0,0,12305.00000000000000,0,0,15596.00000000000000,0,0,0,0,0,15596.00000000000000,0,0,17891.00000000000000,0,0,0,0,0,17891.00000000000000,0,0,11953.00000000000000,0,0,0,0,0,11953.00000000000000,0,0,13154.00000000000000,0,0,0,0,0,13154.00000000000000,0,0,412654.0000000000000,0,0,0,0,0,412654.0000000000000,2.279999999999999744
F029000,康和期貨,1.000000000000000000,4.000000000000000000,24354.00000000000000,5.000000000000000000,0,0,0,3.000000000000000000,24367.00000000000000,10.00000000000000000,7.000000000000000000,12947.00000000000000,0,0,0,0,10.00000000000000000,12974.00000000000000,6.000000000000000000,17.00000000000000000,17563.00000000000000,0,0,0,0,26.00000000000000000,17612.00000000000000,5.000000000000000000,18.00000000000000000,20925.00000000000000,0,0,0,0,20.00000000000000000,20968.00000000000000,0,1.000000000000000000,19768.00000000000000,0,0,0,0,25.00000000000000000,19794.00000000000000,6.000000000000000000,21.00000000000000000,17905.00000000000000,0,0,0,0,40.00000000000000000,17972.00000000000000,0,4.000000000000000000,21682.00000000000000,0,0,0,0,21.00000000000000000,21707.00000000000000,6.000000000000000000,16.00000000000000000,23772.00000000000000,0,0,0,0,18.00000000000000000,23812.00000000000000,2.000000000000000000,22.00000000000000000,31363.00000000000000,0,0,0,0,34.00000000000000000,31421.00000000000000,1.000000000000000000,12.00000000000000000,27487.00000000000000,0,0,0,0,1.000000000000000000,27501.00000000000000,1.000000000000000000,7.000000000000000000,32808.00000000000000,0,0,0,0,4.000000000000000000,32820.00000000000000,0,3.000000000000000000,25019.00000000000000,0,0,0,0,18.00000000000000000,25040.00000000000000,2.000000000000000000,45.00000000000000000,36936.00000000000000,0,0,0,0,34.00000000000000000,37017.00000000000000,1.000000000000000000,9.000000000000000000,28841.00000000000000,0,0,0,0,29.00000000000000000,28880.00000000000000,51.00000000000000000,1.000000000000000000,11387.00000000000000,20.00000000000000000,0,0,0,65.00000000000000000,11524.00000000000000,4.000000000000000000,7.000000000000000000,17525.00000000000000,5.000000000000000000,0,0,0,0,17541.00000000000000,0,31.00000000000000000,16560.00000000000000,2.000000000000000000,0,0,0,44.00000000000000000,16637.00000000000000,0,8.000000000000000000,15036.00000000000000,4.000000000000000000,0,0,0,1.000000000000000000,15049.00000000000000,96.0000000000000000,233.0000000000000000,401878.0000000000000,36.00000000000000000,0,0,0,393.0000000000000000,402636.0000000000000,2.230000000000000000
F008000,統一期貨,232.0000000000000000,297.0000000000000000,20339.00000000000000,0,0,0,0,4.000000000000000000,20872.00000000000000,5.000000000000000000,8.000000000000000000,9988.00000000000000,0,0,0,0,2.000000000000000000,10003.00000000000000,291.0000000000000000,112.0000000000000000,18568.00000000000000,0,0,0,0,13.00000000000000000,18984.00000000000000,63.00000000000000000,168.0000000000000000,21854.00000000000000,1.000000000000000000,0,0,0,12.00000000000000000,22098.00000000000000,239.0000000000000000,65.00000000000000000,15548.00000000000000,0,0,0,0,15.00000000000000000,15867.00000000000000,10.00000000000000000,7.000000000000000000,12578.00000000000000,0,0,0,0,7.000000000000000000,12602.00000000000000,47.00000000000000000,46.00000000000000000,19334.00000000000000,2.000000000000000000,0,0,0,1.000000000000000000,19430.00000000000000,227.0000000000000000,238.0000000000000000,27484.00000000000000,0,0,0,0,0,27949.00000000000000,332.0000000000000000,56.00000000000000000,33768.00000000000000,0,0,0,0,1.000000000000000000,34157.00000000000000,156.0000000000000000,34.00000000000000000,29264.00000000000000,0,0,0,0,2.000000000000000000,29456.00000000000000,301.0000000000000000,53.00000000000000000,35907.00000000000000,2.000000000000000000,0,0,0,8.000000000000000000,36271.00000000000000,2.000000000000000000,165.0000000000000000,22645.00000000000000,3.000000000000000000,0,0,0,4.000000000000000000,22819.00000000000000,24.00000000000000000,420.0000000000000000,40191.00000000000000,0,0,0,0,1.000000000000000000,40636.00000000000000,11.00000000000000000,17.00000000000000000,33345.00000000000000,0,0,0,0,2.000000000000000000,33375.00000000000000,8.000000000000000000,34.00000000000000000,10812.00000000000000,0,0,0,0,4.000000000000000000,10858.00000000000000,0,44.00000000000000000,17276.00000000000000,11.00000000000000000,0,0,0,4.000000000000000000,17335.00000000000000,5.000000000000000000,17.00000000000000000,12734.00000000000000,3.000000000000000000,0,0,0,21.00000000000000000,12780.00000000000000,2.000000000000000000,32.00000000000000000,15228.00000000000000,20.00000000000000000,0,0,0,8.000000000000000000,15290.00000000000000,1955.000000000000000,1813.000000000000000,396863.0000000000000,42.00000000000000000,0,0,0,109.0000000000000000,400782.0000000000000,2.220000000000000256
F039000,大昌期貨,26.00000000000000000,55.00000000000000000,17334.00000000000000,71.00000000000000000,0,0,0,7.000000000000000000,17493.00000000000000,6.000000000000000000,33.00000000000000000,12360.00000000000000,51.00000000000000000,0,0,0,5.000000000000000000,12455.00000000000000,4.000000000000000000,14.00000000000000000,12786.00000000000000,18.00000000000000000,0,0,0,126.0000000000000000,12948.00000000000000,36.00000000000000000,85.00000000000000000,23939.00000000000000,59.00000000000000000,0,0,0,22.00000000000000000,24141.00000000000000,0,45.00000000000000000,15937.00000000000000,24.00000000000000000,0,0,0,23.00000000000000000,16029.00000000000000,0,25.00000000000000000,15974.00000000000000,17.00000000000000000,0,0,0,15.00000000000000000,16031.00000000000000,7.000000000000000000,29.00000000000000000,20838.00000000000000,12.00000000000000000,0,0,0,34.00000000000000000,20920.00000000000000,2.000000000000000000,21.00000000000000000,21399.00000000000000,32.00000000000000000,0,0,0,13.00000000000000000,21467.00000000000000,3.000000000000000000,13.00000000000000000,24582.00000000000000,28.00000000000000000,0,0,0,28.00000000000000000,24654.00000000000000,4.000000000000000000,4.000000000000000000,20741.00000000000000,60.00000000000000000,0,0,0,41.00000000000000000,20850.00000000000000,3.000000000000000000,10.00000000000000000,22513.00000000000000,109.0000000000000000,0,0,0,10.00000000000000000,22645.00000000000000,8.000000000000000000,26.00000000000000000,19287.00000000000000,20.00000000000000000,0,0,0,21.00000000000000000,19362.00000000000000,0,14.00000000000000000,22710.00000000000000,0,0,0,0,10.00000000000000000,22734.00000000000000,4.000000000000000000,23.00000000000000000,21952.00000000000000,41.00000000000000000,0,0,0,7.000000000000000000,22027.00000000000000,0,1.000000000000000000,8973.000000000000000,16.00000000000000000,0,0,0,25.00000000000000000,9015.000000000000000,0,0,14018.00000000000000,0,0,0,0,26.00000000000000000,14044.00000000000000,0,1.000000000000000000,16928.00000000000000,0,0,0,0,12.00000000000000000,16941.00000000000000,5.000000000000000000,4.000000000000000000,11943.00000000000000,23.00000000000000000,0,0,0,6.000000000000000000,11981.00000000000000,108.0000000000000000,403.0000000000000000,324214.0000000000000,581.0000000000000000,0,0,0,431.0000000000000000,325737.0000000000000,1.800000000000000000
F007000,日盛期貨,0,6.000000000000000000,19245.00000000000000,0,0,0,0,0,19251.00000000000000,3.000000000000000000,0,12373.00000000000000,5.000000000000000000,0,0,0,0,12381.00000000000000,2.000000000000000000,1.000000000000000000,15593.00000000000000,3.000000000000000000,0,0,0,0,15599.00000000000000,6.000000000000000000,21.00000000000000000,19694.00000000000000,1.000000000000000000,0,0,0,6.000000000000000000,19728.00000000000000,4.000000000000000000,65.00000000000000000,13645.00000000000000,0,0,0,0,3.000000000000000000,13717.00000000000000,2.000000000000000000,10.00000000000000000,12754.00000000000000,6.000000000000000000,0,0,0,0,12772.00000000000000,0,6.000000000000000000,16515.00000000000000,3.000000000000000000,0,0,0,11.00000000000000000,16535.00000000000000,5.000000000000000000,12.00000000000000000,18812.00000000000000,0,0,0,0,0,18829.00000000000000,0,0,25663.00000000000000,0,0,0,0,0,25663.00000000000000,1.000000000000000000,4.000000000000000000,21148.00000000000000,0,0,0,0,4.000000000000000000,21157.00000000000000,0,5.000000000000000000,26750.00000000000000,0,0,0,0,3.000000000000000000,26758.00000000000000,4.000000000000000000,0,20255.00000000000000,0,0,0,0,5.000000000000000000,20264.00000000000000,0,0,27307.00000000000000,0,0,0,0,1.000000000000000000,27308.00000000000000,0,0,22188.00000000000000,0,0,0,0,5.000000000000000000,22193.00000000000000,0,2.000000000000000000,11272.00000000000000,0,0,0,0,0,11274.00000000000000,4.000000000000000000,4.000000000000000000,16324.00000000000000,0,0,0,0,0,16332.00000000000000,0,1.000000000000000000,13398.00000000000000,0,0,0,0,14.00000000000000000,13413.00000000000000,10.00000000000000000,13.00000000000000000,11162.00000000000000,0,0,0,0,3.000000000000000000,11188.00000000000000,41.00000000000000000,150.0000000000000000,324098.0000000000000,18.00000000000000000,0,0,0,55.00000000000000000,324362.0000000000000,1.790000000000000000
S551999,永豐金證券自營,60.00000000000000000,78.00000000000000000,10089.00000000000000,75.00000000000000000,0,0,0,0,10302.00000000000000,4.000000000000000000,50.00000000000000000,5847.000000000000000,40.00000000000000000,0,0,0,0,5941.000000000000000,40.00000000000000000,2.000000000000000000,7704.000000000000000,45.00000000000000000,0,0,0,0,7791.000000000000000,0,80.00000000000000000,20781.00000000000000,15.00000000000000000,0,0,0,0,20876.00000000000000,0,20.00000000000000000,16311.00000000000000,25.00000000000000000,0,0,0,0,16356.00000000000000,0,4.000000000000000000,33105.00000000000000,5.000000000000000000,0,0,0,0,33114.00000000000000,0,40.00000000000000000,32778.00000000000000,10.00000000000000000,0,0,0,0,32828.00000000000000,40.00000000000000000,70.00000000000000000,24799.00000000000000,15.00000000000000000,0,0,0,0,24924.00000000000000,2.000000000000000000,0,20254.00000000000000,35.00000000000000000,0,0,0,0,20291.00000000000000,0,0,18544.00000000000000,0,0,0,0,0,18544.00000000000000,0,0,25506.00000000000000,0,0,0,0,20.00000000000000000,25526.00000000000000,0,250.0000000000000000,19662.00000000000000,0,0,0,0,0,19912.00000000000000,0,0,28822.00000000000000,900.0000000000000000,0,0,0,0,29722.00000000000000,0,0,8535.000000000000000,0,0,0,0,0,8535.000000000000000,0,0,6513.000000000000000,10.00000000000000000,0,0,0,0,6523.000000000000000,0,0,820.0000000000000000,0,0,0,0,0,820.0000000000000000,0,0,90.00000000000000000,0,0,0,0,0,90.00000000000000000,0,0,9536.00000000000000,25.00000000000000000,0,0,0,0,9561.00000000000000,146.0000000000000000,594.0000000000000000,289696.0000000000000,1200.000000000000000,0,0,0,20.00000000000000000,291656.0000000000000,1.610000000000000000
S920999,凱基證券自營,0,303.0000000000000000,12250.00000000000000,125.0000000000000000,0,0,0,0,12678.00000000000000,0,90.00000000000000000,10566.00000000000000,30.00000000000000000,0,0,0,0,10686.00000000000000,20.00000000000000000,60.00000000000000000,10722.00000000000000,15.00000000000000000,0,0,0,2.000000000000000000,10819.00000000000000,21.00000000000000000,61.00000000000000000,17979.00000000000000,5.000000000000000000,0,0,0,0,18066.00000000000000,0,10.00000000000000000,18452.00000000000000,15.00000000000000000,0,0,0,106.0000000000000000,18583.00000000000000,0,142.0000000000000000,14862.00000000000000,5.000000000000000000,0,0,0,0,15009.00000000000000,4.000000000000000000,80.00000000000000000,13555.00000000000000,0,0,0,0,33.00000000000000000,13672.00000000000000,21.00000000000000000,254.0000000000000000,16040.00000000000000,10.00000000000000000,0,0,0,0,16325.00000000000000,0,65.00000000000000000,22848.00000000000000,76.00000000000000000,0,0,0,0,22989.00000000000000,80.00000000000000000,80.00000000000000000,19096.00000000000000,5.000000000000000000,0,0,0,110.0000000000000000,19371.00000000000000,0,2.000000000000000000,21905.00000000000000,20.00000000000000000,0,0,0,142.0000000000000000,22069.00000000000000,0,60.00000000000000000,16875.00000000000000,5.000000000000000000,0,0,0,31.00000000000000000,16971.00000000000000,0,40.00000000000000000,18618.00000000000000,0,0,0,0,0,18658.00000000000000,0,21.00000000000000000,14810.00000000000000,0,0,0,0,2.000000000000000000,14833.00000000000000,0,0,3611.000000000000000,44.00000000000000000,0,0,0,30.00000000000000000,3685.000000000000000,0,0,8586.000000000000000,13.00000000000000000,0,0,0,70.00000000000000000,8669.000000000000000,20.00000000000000000,26.00000000000000000,8472.000000000000000,50.00000000000000000,0,0,0,10.00000000000000000,8578.000000000000000,21.00000000000000000,1.000000000000000000,10891.00000000000000,7.000000000000000000,0,0,0,0,10920.00000000000000,187.0000000000000000,1295.000000000000000,260138.0000000000000,425.0000000000000000,0,0,0,536.0000000000000000,262581.0000000000000,1.450000000000000000
F018000,元富期貨,1.000000000000000000,1.000000000000000000,14396.00000000000000,1.000000000000000000,0,0,0,1.000000000000000000,14400.00000000000000,0,22.00000000000000000,8550.000000000000000,1.000000000000000000,0,0,0,1.000000000000000000,8574.000000000000000,0,5.000000000000000000,10728.00000000000000,0,0,0,0,2.000000000000000000,10735.00000000000000,0,24.00000000000000000,13324.00000000000000,4.000000000000000000,0,0,0,3.000000000000000000,13355.00000000000000,6.000000000000000000,6.000000000000000000,9397.00000000000000,13.00000000000000000,0,0,0,1.000000000000000000,9423.00000000000000,1.000000000000000000,19.00000000000000000,10853.00000000000000,4.000000000000000000,0,0,0,4.000000000000000000,10881.00000000000000,3.000000000000000000,15.00000000000000000,12642.00000000000000,6.000000000000000000,0,0,0,2.000000000000000000,12668.00000000000000,0,32.00000000000000000,13071.00000000000000,5.000000000000000000,0,0,0,0,13108.00000000000000,15.00000000000000000,48.00000000000000000,18317.00000000000000,3.000000000000000000,0,0,0,0,18383.00000000000000,1.000000000000000000,11.00000000000000000,14032.00000000000000,5.000000000000000000,0,0,0,1.000000000000000000,14050.00000000000000,1.000000000000000000,10.00000000000000000,18486.00000000000000,0,0,0,0,5.000000000000000000,18502.00000000000000,2.000000000000000000,9.000000000000000000,13591.00000000000000,0,0,0,0,1.000000000000000000,13603.00000000000000,5.000000000000000000,4.000000000000000000,17935.00000000000000,2.000000000000000000,0,0,0,4.000000000000000000,17950.00000000000000,3.000000000000000000,1.000000000000000000,11396.00000000000000,0,0,0,0,1.000000000000000000,11401.00000000000000,0,0,6402.000000000000000,5.000000000000000000,0,0,0,1.000000000000000000,6408.000000000000000,5.000000000000000000,4.000000000000000000,11118.00000000000000,5.000000000000000000,0,0,0,2.000000000000000000,11134.00000000000000,6.000000000000000000,18.00000000000000000,14374.00000000000000,6.000000000000000000,0,0,0,6.000000000000000000,14410.00000000000000,0,4.000000000000000000,8809.000000000000000,7.000000000000000000,0,0,0,1.000000000000000000,8821.000000000000000,49.00000000000000000,233.0000000000000000,227421.0000000000000,67.00000000000000000,0,0,0,36.00000000000000000,227806.0000000000000,1.260000000000000000
S592999,元富證券自營,30.00000000000000000,21.00000000000000000,11733.00000000000000,45.00000000000000000,0,0,0,0,11829.00000000000000,0,0,6370.000000000000000,25.00000000000000000,0,0,0,0,6395.000000000000000,0,0,7191.000000000000000,0,0,0,0,20.00000000000000000,7211.000000000000000,0,60.00000000000000000,11977.00000000000000,10.00000000000000000,0,0,0,0,12047.00000000000000,0,0,9640.00000000000000,15.00000000000000000,0,0,0,31.00000000000000000,9686.00000000000000,0,21.00000000000000000,13662.00000000000000,10.00000000000000000,0,0,0,19.00000000000000000,13712.00000000000000,0,0,14927.00000000000000,0,0,0,0,2.000000000000000000,14929.00000000000000,0,1.000000000000000000,13532.00000000000000,0,0,0,0,0,13533.00000000000000,0,5.000000000000000000,19230.00000000000000,0,0,0,0,0,19235.00000000000000,0,70.00000000000000000,14543.00000000000000,0,0,0,0,20.00000000000000000,14633.00000000000000,0,0,15270.00000000000000,0,0,0,0,62.00000000000000000,15332.00000000000000,0,0,6913.000000000000000,0,0,0,0,40.00000000000000000,6953.000000000000000,0,0,12824.00000000000000,0,0,0,0,0,12824.00000000000000,0,0,9734.00000000000000,0,0,0,0,0,9734.00000000000000,0,4.000000000000000000,5156.000000000000000,5.000000000000000000,0,0,0,80.00000000000000000,5245.000000000000000,0,80.00000000000000000,6645.000000000000000,0,0,0,0,60.00000000000000000,6785.000000000000000,0,58.00000000000000000,6333.000000000000000,5.000000000000000000,0,0,0,43.00000000000000000,6439.000000000000000,0,101.0000000000000000,5511.000000000000000,10.00000000000000000,0,0,0,20.00000000000000000,5642.000000000000000,30.00000000000000000,421.0000000000000000,191191.0000000000000,125.0000000000000000,0,0,0,397.0000000000000000,192164.0000000000000,1.060000000000000000
F030000,兆豐期貨,1.000000000000000000,1.000000000000000000,9326.00000000000000,0,0,0,0,2.000000000000000000,9330.00000000000000,0,0,5400.000000000000000,0,0,0,0,1.000000000000000000,5401.000000000000000,0,0,8526.000000000000000,0,0,0,0,1.000000000000000000,8527.000000000000000,1.000000000000000000,0,11136.00000000000000,0,0,0,0,1.000000000000000000,11138.00000000000000,9.000000000000000000,3.000000000000000000,7112.000000000000000,2.000000000000000000,0,0,0,0,7126.000000000000000,1.000000000000000000,0,11598.00000000000000,0,0,0,0,2.000000000000000000,11601.00000000000000,8.000000000000000000,4.000000000000000000,10814.00000000000000,0,0,0,0,5.000000000000000000,10831.00000000000000,0,3.000000000000000000,12181.00000000000000,0,0,0,0,3.000000000000000000,12187.00000000000000,9.000000000000000000,6.000000000000000000,18300.00000000000000,0,0,0,0,0,18315.00000000000000,1.000000000000000000,3.000000000000000000,14698.00000000000000,0,0,0,0,1.000000000000000000,14703.00000000000000,0,11.00000000000000000,14197.00000000000000,0,0,0,0,3.000000000000000000,14211.00000000000000,60.00000000000000000,1.000000000000000000,13108.00000000000000,0,0,0,0,1.000000000000000000,13170.00000000000000,47.00000000000000000,90.00000000000000000,14724.00000000000000,0,0,0,0,2.000000000000000000,14863.00000000000000,17.00000000000000000,14.00000000000000000,14187.00000000000000,0,0,0,0,4.000000000000000000,14222.00000000000000,0,13.00000000000000000,5485.000000000000000,0,0,0,0,2.000000000000000000,5500.000000000000000,0,1.000000000000000000,6636.000000000000000,0,0,0,0,1.000000000000000000,6638.000000000000000,0,2.000000000000000000,6696.000000000000000,0,0,0,0,61.00000000000000000,6759.000000000000000,0,1.000000000000000000,5359.000000000000000,0,0,0,0,20.00000000000000000,5380.000000000000000,154.0000000000000000,153.0000000000000000,189483.0000000000000,2.000000000000000000,0,0,0,110.0000000000000000,189902.0000000000000,1.050000000000000000
